"GEO_ID","NAME","B99241_001E","B99241_002E","B99241_003E",
"1500000US150010208024","Block Group 4, Census Tract 208.02, Hawaii County, Hawaii","1216","36","1180",
"1500000US150010209001","Block Group 1, Census Tract 209, Hawaii County, Hawaii","322","14","308",
"1500000US150010209002","Block Group 2, Census Tract 209, Hawaii County, Hawaii","633","23","610",
"1500000US150010209003","Block Group 3, Census Tract 209, Hawaii County, Hawaii","1310","77","1233",
"1500000US150010210031","Block Group 1, Census Tract 210.03, Hawaii County, Hawaii","856","45","811",
"1500000US150010210032","Block Group 2, Census Tract 210.03, Hawaii County, Hawaii","682","35","647",
"1500000US150010210033","Block Group 3, Census Tract 210.03, Hawaii County, Hawaii","921","68","853",
"1500000US150010210051","Block Group 1, Census Tract 210.05, Hawaii County, Hawaii","576","18","558",
"1500000US150010210052","Block Group 2, Census Tract 210.05, Hawaii County, Hawaii","563","130","433",
"1500000US150010210053","Block Group 3, Census Tract 210.05, Hawaii County, Hawaii","1677","69","1608",
"1500000US150010210054","Block Group 4, Census Tract 210.05, Hawaii County, Hawaii","627","95","532",
"1500000US150010210101","Block Group 1, Census Tract 210.10, Hawaii County, Hawaii","886","26","860",
"1500000US150010210102","Block Group 2, Census Tract 210.10, Hawaii County, Hawaii","969","78","891",
"1500000US150010210103","Block Group 3, Census Tract 210.10, Hawaii County, Hawaii","593","25","568",
"1500000US150010210111","Block Group 1, Census Tract 210.11, Hawaii County, Hawaii","950","39","911",
"1500000US150010210112","Block Group 2, Census Tract 210.11, Hawaii County, Hawaii","671","66","605",
"1500000US150010210131","Block Group 1, Census Tract 210.13, Hawaii County, Hawaii","502","37","465",
"1500000US150010210132","Block Group 2, Census Tract 210.13, Hawaii County, Hawaii","492","75","417",
"1500000US150010210133","Block Group 3, Census Tract 210.13, Hawaii County, Hawaii","910","83","827",
"1500000US150010211011","Block Group 1, Census Tract 211.01, Hawaii County, Hawaii","848","99","749",
"1500000US150010211012","Block Group 2, Census Tract 211.01, Hawaii County, Hawaii","175","30","145",
"1500000US150010211061","Block Group 1, Census Tract 211.06, Hawaii County, Hawaii","318","4","314",
"1500000US150010211062","Block Group 2, Census Tract 211.06, Hawaii County, Hawaii","556","0","556",
"1500000US150010211063","Block Group 3, Census Tract 211.06, Hawaii County, Hawaii","898","47","851",
"1500000US150010211064","Block Group 4, Census Tract 211.06, Hawaii County, Hawaii","432","41","391",
"1500000US150010212021","Block Group 1, Census Tract 212.02, Hawaii County, Hawaii","528","44","484",
"1500000US150010212022","Block Group 2, Census Tract 212.02, Hawaii County, Hawaii","1327","32","1295",
"1500000US150010212023","Block Group 3, Census Tract 212.02, Hawaii County, Hawaii","494","89","405",
"1500000US150010212024","Block Group 4, Census Tract 212.02, Hawaii County, Hawaii","403","8","395",
"1500000US150010213001","Block Group 1, Census Tract 213, Hawaii County, Hawaii","1081","101","980",
"1500000US150010213002","Block Group 2, Census Tract 213, Hawaii County, Hawaii","1251","98","1153",
"1500000US150010213003","Block Group 3, Census Tract 213, Hawaii County, Hawaii","759","0","759",
"1500000US150010214021","Block Group 1, Census Tract 214.02, Hawaii County, Hawaii","756","37","719",
"1500000US150010214022","Block Group 2, Census Tract 214.02, Hawaii County, Hawaii","366","16","350",
"1500000US150010214023","Block Group 3, Census Tract 214.02, Hawaii County, Hawaii","888","39","849",
"1500000US150010215021","Block Group 1, Census Tract 215.02, Hawaii County, Hawaii","1463","31","1432",
"1500000US150010215022","Block Group 2, Census Tract 215.02, Hawaii County, Hawaii","1071","32","1039",
"1500000US150010215041","Block Group 1, Census Tract 215.04, Hawaii County, Hawaii","1514","30","1484",
"1500000US150010215042","Block Group 2, Census Tract 215.04, Hawaii County, Hawaii","659","39","620",
"1500000US150010215071","Block Group 1, Census Tract 215.07, Hawaii County, Hawaii","1967","34","1933",
"1500000US150010215072","Block Group 2, Census Tract 215.07, Hawaii County, Hawaii","1085","23","1062",
"1500000US150010215073","Block Group 3, Census Tract 215.07, Hawaii County, Hawaii","2199","303","1896",
"1500000US150010215091","Block Group 1, Census Tract 215.09, Hawaii County, Hawaii","752","12","740",
"1500000US150010215092","Block Group 2, Census Tract 215.09, Hawaii County, Hawaii","864","39","825",
"1500000US150010215093","Block Group 3, Census Tract 215.09, Hawaii County, Hawaii","862","104","758",
"1500000US150010216011","Block Group 1, Census Tract 216.01, Hawaii County, Hawaii","354","0","354",
"1500000US150010216012","Block Group 2, Census Tract 216.01, Hawaii County, Hawaii","854","159","695",
"1500000US150010216013","Block Group 3, Census Tract 216.01, Hawaii County, Hawaii","806","52","754",
"1500000US150010216014","Block Group 4, Census Tract 216.01, Hawaii County, Hawaii","532","106","426",
"1500000US150010216015","Block Group 5, Census Tract 216.01, Hawaii County, Hawaii","1082","142","940",
"1500000US150010216041","Block Group 1, Census Tract 216.04, Hawaii County, Hawaii","229","0","229",
"1500000US150010216042","Block Group 2, Census Tract 216.04, Hawaii County, Hawaii","1372","97","1275",
"1500000US150010216043","Block Group 3, Census Tract 216.04, Hawaii County, Hawaii","715","117","598",
"1500000US150010216044","Block Group 4, Census Tract 216.04, Hawaii County, Hawaii","1139","99","1040",
"1500000US150010216045","Block Group 5, Census Tract 216.04, Hawaii County, Hawaii","860","40","820",
"1500000US150010217021","Block Group 1, Census Tract 217.02, Hawaii County, Hawaii","1202","42","1160",
"1500000US150010217022","Block Group 2, Census Tract 217.02, Hawaii County, Hawaii","1521","113","1408",
"1500000US150010217023","Block Group 3, Census Tract 217.02, Hawaii County, Hawaii","1698","73","1625",
"1500000US150010217041","Block Group 1, Census Tract 217.04, Hawaii County, Hawaii","374","23","351",
"1500000US150010217042","Block Group 2, Census Tract 217.04, Hawaii County, Hawaii","796","97","699",
"1500000US150010217043","Block Group 3, Census Tract 217.04, Hawaii County, Hawaii","1632","65","1567",
"1500000US150010217044","Block Group 4, Census Tract 217.04, Hawaii County, Hawaii","1183","19","1164",
"1500000US150010218001","Block Group 1, Census Tract 218, Hawaii County, Hawaii","667","0","667",
"1500000US150010218002","Block Group 2, Census Tract 218, Hawaii County, Hawaii","724","8","716",
"1500000US150010218003","Block Group 3, Census Tract 218, Hawaii County, Hawaii","801","5","796",
"1500000US150010218004","Block Group 4, Census Tract 218, Hawaii County, Hawaii","519","23","496",
"1500000US150010219021","Block Group 1, Census Tract 219.02, Hawaii County, Hawaii","711","72","639",
"1500000US150010219022","Block Group 2, Census Tract 219.02, Hawaii County, Hawaii","270","10","260",
"1500000US150010219023","Block Group 3, Census Tract 219.02, Hawaii County, Hawaii","983","60","923",
"1500000US150010220001","Block Group 1, Census Tract 220, Hawaii County, Hawaii","827","34","793",
"1500000US150010220002","Block Group 2, Census Tract 220, Hawaii County, Hawaii","625","28","597",
"1500000US150010221021","Block Group 1, Census Tract 221.02, Hawaii County, Hawaii","375","30","345",
"1500000US150010221022","Block Group 2, Census Tract 221.02, Hawaii County, Hawaii","605","5","600",
"1500000US150019900000","Block Group 0, Census Tract 9900, Hawaii County, Hawaii","0","0","0",
"1500000US150019901000","Block Group 0, Census Tract 9901, Hawaii County, Hawaii","0","0","0",
"1500000US150019903000","Block Group 0, Census Tract 9903, Hawaii County, Hawaii","0","0","0",
"1500000US150019904000","Block Group 0, Census Tract 9904, Hawaii County, Hawaii","0","0","0",
"1500000US150019905000","Block Group 0, Census Tract 9905, Hawaii County, Hawaii","0","0","0",
"1500000US150019906000","Block Group 0, Census Tract 9906, Hawaii County, Hawaii","0","0","0",
"1500000US150019907000","Block Group 0, Census Tract 9907, Hawaii County, Hawaii","0","0","0",
"1500000US150019908000","Block Group 0, Census Tract 9908, Hawaii County, Hawaii","0","0","0",
"1500000US150019909000","Block Group 0, Census Tract 9909, Hawaii County, Hawaii","0","0","0",
"1500000US150019910000","Block Group 0, Census Tract 9910, Hawaii County, Hawaii","0","0","0",
"1500000US150019911000","Block Group 0, Census Tract 9911, Hawaii County, Hawaii","0","0","0",
"1500000US150019912000","Block Group 0, Census Tract 9912, Hawaii County, Hawaii","0","0","0",
"1500000US150019913000","Block Group 0, Census Tract 9913, Hawaii County, Hawaii","0","0","0",
"1500000US150019914000","Block Group 0, Census Tract 9914, Hawaii County, Hawaii","0","0","0",
"1500000US150019915000","Block Group 0, Census Tract 9915, Hawaii County, Hawaii","0","0","0",
"1500000US150019916000","Block Group 0, Census Tract 9916, Hawaii County, Hawaii","0","0","0",
"1500000US150019917000","Block Group 0, Census Tract 9917, Hawaii County, Hawaii","0","0","0",
"1500000US150030001061","Block Group 1, Census Tract 1.06, Honolulu County, Hawaii","515","39","476",
"1500000US150030001062","Block Group 2, Census Tract 1.06, Honolulu County, Hawaii","1738","69","1669",
"1500000US150030001063","Block Group 3, Census Tract 1.06, Honolulu County, Hawaii","890","30","860",
"1500000US150030001064","Block Group 4, Census Tract 1.06, Honolulu County, Hawaii","909","13","896",
"1500000US150030001071","Block Group 1, Census Tract 1.07, Honolulu County, Hawaii","800","16","784",
"1500000US150030001072","Block Group 2, Census Tract 1.07, Honolulu County, Hawaii","493","37","456",
"1500000US150030001073","Block Group 3, Census Tract 1.07, Honolulu County, Hawaii","292","13","279",
"1500000US150030001081","Block Group 1, Census Tract 1.08, Honolulu County, Hawaii","991","20","971",
"1500000US150030001082","Block Group 2, Census Tract 1.08, Honolulu County, Hawaii","735","27","708",
"1500000US150030001101","Block Group 1, Census Tract 1.10, Honolulu County, Hawaii","504","34","470",
"1500000US150030001102","Block Group 2, Census Tract 1.10, Honolulu County, Hawaii","757","37","720",
"1500000US150030001103","Block Group 3, Census Tract 1.10, Honolulu County, Hawaii","1152","60","1092",
"1500000US150030001111","Block Group 1, Census Tract 1.11, Honolulu County, Hawaii","1250","12","1238",
"1500000US150030001112","Block Group 2, Census Tract 1.11, Honolulu County, Hawaii","1017","71","946",
"1500000US150030001113","Block Group 3, Census Tract 1.11, Honolulu County, Hawaii","340","0","340",
"1500000US150030001121","Block Group 1, Census Tract 1.12, Honolulu County, Hawaii","428","0","428",
"1500000US150030001122","Block Group 2, Census Tract 1.12, Honolulu County, Hawaii","1309","90","1219",
"1500000US150030001123","Block Group 3, Census Tract 1.12, Honolulu County, Hawaii","831","46","785",
"1500000US150030001141","Block Group 1, Census Tract 1.14, Honolulu County, Hawaii","805","91","714",
"1500000US150030002001","Block Group 1, Census Tract 2, Honolulu County, Hawaii","693","126","567",
"1500000US150030002002","Block Group 2, Census Tract 2, Honolulu County, Hawaii","278","57","221",
"1500000US150030002003","Block Group 3, Census Tract 2, Honolulu County, Hawaii","509","42","467",
"1500000US150030002004","Block Group 4, Census Tract 2, Honolulu County, Hawaii","708","53","655",
"1500000US150030002005","Block Group 5, Census Tract 2, Honolulu County, Hawaii","727","60","667",
"1500000US150030003011","Block Group 1, Census Tract 3.01, Honolulu County, Hawaii","659","69","590",
"1500000US150030003012","Block Group 2, Census Tract 3.01, Honolulu County, Hawaii","962","90","872",
"1500000US150030003021","Block Group 1, Census Tract 3.02, Honolulu County, Hawaii","840","0","840",
"1500000US150030003022","Block Group 2, Census Tract 3.02, Honolulu County, Hawaii","281","0","281",
"1500000US150030003023","Block Group 3, Census Tract 3.02, Honolulu County, Hawaii","519","0","519",
"1500000US150030004011","Block Group 1, Census Tract 4.01, Honolulu County, Hawaii","1194","117","1077",
"1500000US150030004021","Block Group 1, Census Tract 4.02, Honolulu County, Hawaii","1222","175","1047",
"1500000US150030004022","Block Group 2, Census Tract 4.02, Honolulu County, Hawaii","961","62","899",
"1500000US150030005001","Block Group 1, Census Tract 5, Honolulu County, Hawaii","250","0","250",
"1500000US150030005002","Block Group 2, Census Tract 5, Honolulu County, Hawaii","241","0","241",
"1500000US150030005003","Block Group 3, Census Tract 5, Honolulu County, Hawaii","375","23","352",
"1500000US150030005004","Block Group 4, Census Tract 5, Honolulu County, Hawaii","316","11","305",
"1500000US150030005005","Block Group 5, Census Tract 5, Honolulu County, Hawaii","372","10","362",
"1500000US150030006001","Block Group 1, Census Tract 6, Honolulu County, Hawaii","0","0","0",
"1500000US150030006002","Block Group 2, Census Tract 6, Honolulu County, Hawaii","635","36","599",
"1500000US150030007001","Block Group 1, Census Tract 7, Honolulu County, Hawaii","599","9","590",
"1500000US150030007002","Block Group 2, Census Tract 7, Honolulu County, Hawaii","254","40","214",
"1500000US150030007003","Block Group 3, Census Tract 7, Honolulu County, Hawaii","306","23","283",
"1500000US150030008001","Block Group 1, Census Tract 8, Honolulu County, Hawaii","701","95","606",
"1500000US150030008002","Block Group 2, Census Tract 8, Honolulu County, Hawaii","465","31","434",
"1500000US150030008003","Block Group 3, Census Tract 8, Honolulu County, Hawaii","518","68","450",
"1500000US150030008004","Block Group 4, Census Tract 8, Honolulu County, Hawaii","386","0","386",
"1500000US150030009011","Block Group 1, Census Tract 9.01, Honolulu County, Hawaii","616","74","542",
"1500000US150030009012","Block Group 2, Census Tract 9.01, Honolulu County, Hawaii","620","26","594",
"1500000US150030009021","Block Group 1, Census Tract 9.02, Honolulu County, Hawaii","1689","57","1632",
"1500000US150030009022","Block Group 2, Census Tract 9.02, Honolulu County, Hawaii","381","47","334",
"1500000US150030009031","Block Group 1, Census Tract 9.03, Honolulu County, Hawaii","730","76","654",
"1500000US150030009032","Block Group 2, Census Tract 9.03, Honolulu County, Hawaii","938","121","817",
"1500000US150030010001","Block Group 1, Census Tract 10, Honolulu County, Hawaii","878","16","862",
"1500000US150030010002","Block Group 2, Census Tract 10, Honolulu County, Hawaii","818","43","775",
"1500000US150030011001","Block Group 1, Census Tract 11, Honolulu County, Hawaii","834","26","808",
"1500000US150030011002","Block Group 2, Census Tract 11, Honolulu County, Hawaii","955","29","926",
"1500000US150030012011","Block Group 1, Census Tract 12.01, Honolulu County, Hawaii","638","101","537",
"1500000US150030012012","Block Group 2, Census Tract 12.01, Honolulu County, Hawaii","937","8","929",
"1500000US150030012021","Block Group 1, Census Tract 12.02, Honolulu County, Hawaii","908","47","861",
"1500000US150030012022","Block Group 2, Census Tract 12.02, Honolulu County, Hawaii","622","48","574",
"1500000US150030013001","Block Group 1, Census Tract 13, Honolulu County, Hawaii","518","47","471",
"1500000US150030013002","Block Group 2, Census Tract 13, Honolulu County, Hawaii","757","63","694",
"1500000US150030013003","Block Group 3, Census Tract 13, Honolulu County, Hawaii","461","7","454",
"1500000US150030013004","Block Group 4, Census Tract 13, Honolulu County, Hawaii","750","11","739",
"1500000US150030014001","Block Group 1, Census Tract 14, Honolulu County, Hawaii","609","81","528",
"1500000US150030014002","Block Group 2, Census Tract 14, Honolulu County, Hawaii","675","22","653",
"1500000US150030015001","Block Group 1, Census Tract 15, Honolulu County, Hawaii","796","50","746",
"1500000US150030015002","Block Group 2, Census Tract 15, Honolulu County, Hawaii","490","90","400",
"1500000US150030015003","Block Group 3, Census Tract 15, Honolulu County, Hawaii","665","73","592",
"1500000US150030016001","Block Group 1, Census Tract 16, Honolulu County, Hawaii","847","33","814",
"1500000US150030016002","Block Group 2, Census Tract 16, Honolulu County, Hawaii","550","47","503",
"1500000US150030016003","Block Group 3, Census Tract 16, Honolulu County, Hawaii","402","0","402",
"1500000US150030017001","Block Group 1, Census Tract 17, Honolulu County, Hawaii","415","49","366",
"1500000US150030017002","Block Group 2, Census Tract 17, Honolulu County, Hawaii","676","2","674",
"1500000US150030018011","Block Group 1, Census Tract 18.01, Honolulu County, Hawaii","376","17","359",
"1500000US150030018012","Block Group 2, Census Tract 18.01, Honolulu County, Hawaii","318","61","257",
"1500000US150030018031","Block Group 1, Census Tract 18.03, Honolulu County, Hawaii","1016","155","861",
"1500000US150030018032","Block Group 2, Census Tract 18.03, Honolulu County, Hawaii","251","0","251",
"1500000US150030018033","Block Group 3, Census Tract 18.03, Honolulu County, Hawaii","445","27","418",
"1500000US150030018041","Block Group 1, Census Tract 18.04, Honolulu County, Hawaii","925","41","884",
"1500000US150030019011","Block Group 1, Census Tract 19.01, Honolulu County, Hawaii","256","5","251",
"1500000US150030019031","Block Group 1, Census Tract 19.03, Honolulu County, Hawaii","1118","83","1035",
"1500000US150030019032","Block Group 2, Census Tract 19.03, Honolulu County, Hawaii","352","37","315",
"1500000US150030019041","Block Group 1, Census Tract 19.04, Honolulu County, Hawaii","1805","155","1650",
"1500000US150030019042","Block Group 2, Census Tract 19.04, Honolulu County, Hawaii","444","0","444",
"1500000US150030020031","Block Group 1, Census Tract 20.03, Honolulu County, Hawaii","730","134","596",
"1500000US150030020032","Block Group 2, Census Tract 20.03, Honolulu County, Hawaii","500","7","493",
"1500000US150030020041","Block Group 1, Census Tract 20.04, Honolulu County, Hawaii","770","117","653",
"1500000US150030020051","Block Group 1, Census Tract 20.05, Honolulu County, Hawaii","448","7","441",
"1500000US150030020052","Block Group 2, Census Tract 20.05, Honolulu County, Hawaii","710","0","710",
"1500000US150030020061","Block Group 1, Census Tract 20.06, Honolulu County, Hawaii","891","50","841",
"1500000US150030020062","Block Group 2, Census Tract 20.06, Honolulu County, Hawaii","328","38","290",
"1500000US150030021001","Block Group 1, Census Tract 21, Honolulu County, Hawaii","1056","69","987",
"1500000US150030021002","Block Group 2, Census Tract 21, Honolulu County, Hawaii","1268","185","1083",
"1500000US150030022011","Block Group 1, Census Tract 22.01, Honolulu County, Hawaii","900","38","862",
"1500000US150030022012","Block Group 2, Census Tract 22.01, Honolulu County, Hawaii","1286","9","1277",
"1500000US150030022021","Block Group 1, Census Tract 22.02, Honolulu County, Hawaii","147","0","147",
"1500000US150030022022","Block Group 2, Census Tract 22.02, Honolulu County, Hawaii","1895","148","1747",
"1500000US150030023001","Block Group 1, Census Tract 23, Honolulu County, Hawaii","797","0","797",
"1500000US150030023002","Block Group 2, Census Tract 23, Honolulu County, Hawaii","422","66","356",
"1500000US150030023003","Block Group 3, Census Tract 23, Honolulu County, Hawaii","295","0","295",
"1500000US150030023004","Block Group 4, Census Tract 23, Honolulu County, Hawaii","764","230","534",
"1500000US150030023005","Block Group 5, Census Tract 23, Honolulu County, Hawaii","593","49","544",
"1500000US150030024011","Block Group 1, Census Tract 24.01, Honolulu County, Hawaii","531","35","496",
"1500000US150030024012","Block Group 2, Census Tract 24.01, Honolulu County, Hawaii","607","86","521",
"1500000US150030024013","Block Group 3, Census Tract 24.01, Honolulu County, Hawaii","618","11","607",
"1500000US150030024021","Block Group 1, Census Tract 24.02, Honolulu County, Hawaii","1169","199","970",
"1500000US150030024022","Block Group 2, Census Tract 24.02, Honolulu County, Hawaii","735","46","689",
"1500000US150030025001","Block Group 1, Census Tract 25, Honolulu County, Hawaii","1073","138","935",
"1500000US150030025002","Block Group 2, Census Tract 25, Honolulu County, Hawaii","1064","111","953",
"1500000US150030026001","Block Group 1, Census Tract 26, Honolulu County, Hawaii","536","52","484",
"1500000US150030026002","Block Group 2, Census Tract 26, Honolulu County, Hawaii","661","13","648",
"1500000US150030026003","Block Group 3, Census Tract 26, Honolulu County, Hawaii","542","38","504",
"1500000US150030026004","Block Group 4, Census Tract 26, Honolulu County, Hawaii","689","48","641",
"1500000US150030027011","Block Group 1, Census Tract 27.01, Honolulu County, Hawaii","682","61","621",
"1500000US150030027012","Block Group 2, Census Tract 27.01, Honolulu County, Hawaii","695","242","453",
"1500000US150030027013","Block Group 3, Census Tract 27.01, Honolulu County, Hawaii","671","90","581",
"1500000US150030027021","Block Group 1, Census Tract 27.02, Honolulu County, Hawaii","1018","119","899",
"1500000US150030027022","Block Group 2, Census Tract 27.02, Honolulu County, Hawaii","893","36","857",
"1500000US150030027023","Block Group 3, Census Tract 27.02, Honolulu County, Hawaii","1115","68","1047",
"1500000US150030028001","Block Group 1, Census Tract 28, Honolulu County, Hawaii","838","41","797",
"1500000US150030028002","Block Group 2, Census Tract 28, Honolulu County, Hawaii","1557","115","1442",
"1500000US150030029001","Block Group 1, Census Tract 29, Honolulu County, Hawaii","1264","15","1249",
"1500000US150030030001","Block Group 1, Census Tract 30, Honolulu County, Hawaii","706","119","587",
"1500000US150030030002","Block Group 2, Census Tract 30, Honolulu County, Hawaii","563","89","474",
"1500000US150030030003","Block Group 3, Census Tract 30, Honolulu County, Hawaii","510","13","497",
"1500000US150030030004","Block Group 4, Census Tract 30, Honolulu County, Hawaii","549","72","477",
"1500000US150030031011","Block Group 1, Census Tract 31.01, Honolulu County, Hawaii","556","34","522",
"1500000US150030031012","Block Group 2, Census Tract 31.01, Honolulu County, Hawaii","1063","90","973",
"1500000US150030031021","Block Group 1, Census Tract 31.02, Honolulu County, Hawaii","1293","205","1088",
"1500000US150030031022","Block Group 2, Census Tract 31.02, Honolulu County, Hawaii","527","54","473",
"1500000US150030032001","Block Group 1, Census Tract 32, Honolulu County, Hawaii","540","86","454",
"1500000US150030033001","Block Group 1, Census Tract 33, Honolulu County, Hawaii","522","54","468",
"1500000US150030034031","Block Group 1, Census Tract 34.03, Honolulu County, Hawaii","959","70","889",
"1500000US150030034032","Block Group 2, Census Tract 34.03, Honolulu County, Hawaii","799","46","753",
"1500000US150030034033","Block Group 3, Census Tract 34.03, Honolulu County, Hawaii","738","89","649",
"1500000US150030034034","Block Group 4, Census Tract 34.03, Honolulu County, Hawaii","806","27","779",
"1500000US150030034041","Block Group 1, Census Tract 34.04, Honolulu County, Hawaii","975","83","892",
"1500000US150030034042","Block Group 2, Census Tract 34.04, Honolulu County, Hawaii","1406","74","1332",
"1500000US150030034043","Block Group 3, Census Tract 34.04, Honolulu County, Hawaii","546","0","546",
"1500000US150030034051","Block Group 1, Census Tract 34.05, Honolulu County, Hawaii","1302","35","1267",
"1500000US150030034052","Block Group 2, Census Tract 34.05, Honolulu County, Hawaii","869","49","820",
"1500000US150030034061","Block Group 1, Census Tract 34.06, Honolulu County, Hawaii","554","24","530",
"1500000US150030034062","Block Group 2, Census Tract 34.06, Honolulu County, Hawaii","1368","58","1310",
"1500000US150030034063","Block Group 3, Census Tract 34.06, Honolulu County, Hawaii","774","100","674",
"1500000US150030034064","Block Group 4, Census Tract 34.06, Honolulu County, Hawaii","577","15","562",
"1500000US150030034071","Block Group 1, Census Tract 34.07, Honolulu County, Hawaii","222","12","210",
"1500000US150030035011","Block Group 1, Census Tract 35.01, Honolulu County, Hawaii","538","89","449",
"1500000US150030035012","Block Group 2, Census Tract 35.01, Honolulu County, Hawaii","614","44","570",
"1500000US150030035021","Block Group 1, Census Tract 35.02, Honolulu County, Hawaii","731","33","698",
"1500000US150030035022","Block Group 2, Census Tract 35.02, Honolulu County, Hawaii","635","34","601",
"1500000US150030035023","Block Group 3, Census Tract 35.02, Honolulu County, Hawaii","617","0","617",
"1500000US150030036011","Block Group 1, Census Tract 36.01, Honolulu County, Hawaii","539","17","522",
"1500000US150030036012","Block Group 2, Census Tract 36.01, Honolulu County, Hawaii","1640","55","1585",
"1500000US150030036031","Block Group 1, Census Tract 36.03, Honolulu County, Hawaii","595","60","535",
"1500000US150030036032","Block Group 2, Census Tract 36.03, Honolulu County, Hawaii","430","62","368",
"1500000US150030036041","Block Group 1, Census Tract 36.04, Honolulu County, Hawaii","559","38","521",
"1500000US150030036042","Block Group 2, Census Tract 36.04, Honolulu County, Hawaii","682","38","644",
"1500000US150030037001","Block Group 1, Census Tract 37, Honolulu County, Hawaii","159","14","145",
"1500000US150030037002","Block Group 2, Census Tract 37, Honolulu County, Hawaii","1035","12","1023",
"1500000US150030037003","Block Group 3, Census Tract 37, Honolulu County, Hawaii","0","0","0",
"1500000US150030037004","Block Group 4, Census Tract 37, Honolulu County, Hawaii","143","0","143",
"1500000US150030037005","Block Group 5, Census Tract 37, Honolulu County, Hawaii","820","130","690",
"1500000US150030037006","Block Group 6, Census Tract 37, Honolulu County, Hawaii","347","17","330",
"1500000US150030037007","Block Group 7, Census Tract 37, Honolulu County, Hawaii","465","0","465",
"1500000US150030038001","Block Group 1, Census Tract 38, Honolulu County, Hawaii","1500","77","1423",
"1500000US150030038002","Block Group 2, Census Tract 38, Honolulu County, Hawaii","173","0","173",
"1500000US150030038003","Block Group 3, Census Tract 38, Honolulu County, Hawaii","326","0","326",
"1500000US150030039001","Block Group 1, Census Tract 39, Honolulu County, Hawaii","116","4","112",
"1500000US150030040001","Block Group 1, Census Tract 40, Honolulu County, Hawaii","421","30","391",
"1500000US150030040002","Block Group 2, Census Tract 40, Honolulu County, Hawaii","367","0","367",
"1500000US150030041001","Block Group 1, Census Tract 41, Honolulu County, Hawaii","827","34","793",
"1500000US150030041002","Block Group 2, Census Tract 41, Honolulu County, Hawaii","1091","14","1077",
"1500000US150030041003","Block Group 3, Census Tract 41, Honolulu County, Hawaii","509","12","497",
"1500000US150030042001","Block Group 1, Census Tract 42, Honolulu County, Hawaii","685","24","661",
