"GEO_ID","NAME","B99241_001E","B99241_002E","B99241_003E",
"1500000US150010215071","Block Group 1, Census Tract 215.07, Hawaii County, Hawaii","2777","291","2486",
"1500000US150010215072","Block Group 2, Census Tract 215.07, Hawaii County, Hawaii","625","52","573",
"1500000US150010215073","Block Group 3, Census Tract 215.07, Hawaii County, Hawaii","2403","209","2194",
"1500000US150010215091","Block Group 1, Census Tract 215.09, Hawaii County, Hawaii","560","34","526",
"1500000US150010215092","Block Group 2, Census Tract 215.09, Hawaii County, Hawaii","1053","70","983",
"1500000US150010215093","Block Group 3, Census Tract 215.09, Hawaii County, Hawaii","914","63","851",
"1500000US150010216011","Block Group 1, Census Tract 216.01, Hawaii County, Hawaii","788","250","538",
"1500000US150010216012","Block Group 2, Census Tract 216.01, Hawaii County, Hawaii","1113","54","1059",
"1500000US150010216013","Block Group 3, Census Tract 216.01, Hawaii County, Hawaii","1046","100","946",
"1500000US150010216014","Block Group 4, Census Tract 216.01, Hawaii County, Hawaii","623","33","590",
"1500000US150010216015","Block Group 5, Census Tract 216.01, Hawaii County, Hawaii","1842","34","1808",
"1500000US150010216041","Block Group 1, Census Tract 216.04, Hawaii County, Hawaii","123","0","123",
"1500000US150010216042","Block Group 2, Census Tract 216.04, Hawaii County, Hawaii","1490","200","1290",
"1500000US150010216043","Block Group 3, Census Tract 216.04, Hawaii County, Hawaii","305","14","291",
"1500000US150010216044","Block Group 4, Census Tract 216.04, Hawaii County, Hawaii","1271","265","1006",
"1500000US150010216045","Block Group 5, Census Tract 216.04, Hawaii County, Hawaii","952","128","824",
"1500000US150010217021","Block Group 1, Census Tract 217.02, Hawaii County, Hawaii","1630","78","1552",
"1500000US150010217022","Block Group 2, Census Tract 217.02, Hawaii County, Hawaii","1329","80","1249",
"1500000US150010217023","Block Group 3, Census Tract 217.02, Hawaii County, Hawaii","2766","190","2576",
"1500000US150010217041","Block Group 1, Census Tract 217.04, Hawaii County, Hawaii","508","28","480",
"1500000US150010217042","Block Group 2, Census Tract 217.04, Hawaii County, Hawaii","767","49","718",
"1500000US150010217043","Block Group 3, Census Tract 217.04, Hawaii County, Hawaii","1013","71","942",
"1500000US150010217044","Block Group 4, Census Tract 217.04, Hawaii County, Hawaii","1433","141","1292",
"1500000US150010218001","Block Group 1, Census Tract 218, Hawaii County, Hawaii","568","23","545",
"1500000US150010218002","Block Group 2, Census Tract 218, Hawaii County, Hawaii","1188","90","1098",
"1500000US150010218003","Block Group 3, Census Tract 218, Hawaii County, Hawaii","860","40","820",
"1500000US150010218004","Block Group 4, Census Tract 218, Hawaii County, Hawaii","309","0","309",
"1500000US150010219021","Block Group 1, Census Tract 219.02, Hawaii County, Hawaii","912","35","877",
"1500000US150010219022","Block Group 2, Census Tract 219.02, Hawaii County, Hawaii","315","0","315",
"1500000US150010219023","Block Group 3, Census Tract 219.02, Hawaii County, Hawaii","776","3","773",
"1500000US150010220001","Block Group 1, Census Tract 220, Hawaii County, Hawaii","516","16","500",
"1500000US150010220002","Block Group 2, Census Tract 220, Hawaii County, Hawaii","660","21","639",
"1500000US150010221021","Block Group 1, Census Tract 221.02, Hawaii County, Hawaii","155","0","155",
"1500000US150010221022","Block Group 2, Census Tract 221.02, Hawaii County, Hawaii","449","55","394",
"1500000US150019900000","Block Group 0, Census Tract 9900, Hawaii County, Hawaii","0","0","0",
"1500000US150019901000","Block Group 0, Census Tract 9901, Hawaii County, Hawaii","0","0","0",
"1500000US150019903000","Block Group 0, Census Tract 9903, Hawaii County, Hawaii","0","0","0",
"1500000US150019904000","Block Group 0, Census Tract 9904, Hawaii County, Hawaii","0","0","0",
"1500000US150019905000","Block Group 0, Census Tract 9905, Hawaii County, Hawaii","0","0","0",
"1500000US150019906000","Block Group 0, Census Tract 9906, Hawaii County, Hawaii","0","0","0",
"1500000US150019907000","Block Group 0, Census Tract 9907, Hawaii County, Hawaii","0","0","0",
"1500000US150019908000","Block Group 0, Census Tract 9908, Hawaii County, Hawaii","0","0","0",
"1500000US150019909000","Block Group 0, Census Tract 9909, Hawaii County, Hawaii","0","0","0",
"1500000US150019910000","Block Group 0, Census Tract 9910, Hawaii County, Hawaii","0","0","0",
"1500000US150019911000","Block Group 0, Census Tract 9911, Hawaii County, Hawaii","0","0","0",
"1500000US150019912000","Block Group 0, Census Tract 9912, Hawaii County, Hawaii","0","0","0",
"1500000US150019913000","Block Group 0, Census Tract 9913, Hawaii County, Hawaii","0","0","0",
"1500000US150019914000","Block Group 0, Census Tract 9914, Hawaii County, Hawaii","0","0","0",
"1500000US150019915000","Block Group 0, Census Tract 9915, Hawaii County, Hawaii","0","0","0",
"1500000US150019916000","Block Group 0, Census Tract 9916, Hawaii County, Hawaii","0","0","0",
"1500000US150019917000","Block Group 0, Census Tract 9917, Hawaii County, Hawaii","0","0","0",
"1500000US150030001061","Block Group 1, Census Tract 1.06, Honolulu County, Hawaii","613","241","372",
"1500000US150030001062","Block Group 2, Census Tract 1.06, Honolulu County, Hawaii","1716","48","1668",
"1500000US150030001063","Block Group 3, Census Tract 1.06, Honolulu County, Hawaii","980","41","939",
"1500000US150030001064","Block Group 4, Census Tract 1.06, Honolulu County, Hawaii","985","134","851",
"1500000US150030001071","Block Group 1, Census Tract 1.07, Honolulu County, Hawaii","700","149","551",
"1500000US150030001072","Block Group 2, Census Tract 1.07, Honolulu County, Hawaii","334","3","331",
"1500000US150030001073","Block Group 3, Census Tract 1.07, Honolulu County, Hawaii","288","15","273",
"1500000US150030001081","Block Group 1, Census Tract 1.08, Honolulu County, Hawaii","965","74","891",
"1500000US150030001082","Block Group 2, Census Tract 1.08, Honolulu County, Hawaii","599","133","466",
"1500000US150030001101","Block Group 1, Census Tract 1.10, Honolulu County, Hawaii","477","65","412",
"1500000US150030001102","Block Group 2, Census Tract 1.10, Honolulu County, Hawaii","573","69","504",
"1500000US150030001103","Block Group 3, Census Tract 1.10, Honolulu County, Hawaii","886","200","686",
"1500000US150030001111","Block Group 1, Census Tract 1.11, Honolulu County, Hawaii","960","65","895",
"1500000US150030001112","Block Group 2, Census Tract 1.11, Honolulu County, Hawaii","1165","132","1033",
"1500000US150030001113","Block Group 3, Census Tract 1.11, Honolulu County, Hawaii","257","9","248",
"1500000US150030001121","Block Group 1, Census Tract 1.12, Honolulu County, Hawaii","490","45","445",
"1500000US150030001122","Block Group 2, Census Tract 1.12, Honolulu County, Hawaii","1204","112","1092",
"1500000US150030001123","Block Group 3, Census Tract 1.12, Honolulu County, Hawaii","813","62","751",
"1500000US150030001141","Block Group 1, Census Tract 1.14, Honolulu County, Hawaii","701","37","664",
"1500000US150030002001","Block Group 1, Census Tract 2, Honolulu County, Hawaii","400","55","345",
"1500000US150030002002","Block Group 2, Census Tract 2, Honolulu County, Hawaii","326","10","316",
"1500000US150030002003","Block Group 3, Census Tract 2, Honolulu County, Hawaii","449","71","378",
"1500000US150030002004","Block Group 4, Census Tract 2, Honolulu County, Hawaii","882","71","811",
"1500000US150030002005","Block Group 5, Census Tract 2, Honolulu County, Hawaii","691","61","630",
"1500000US150030003011","Block Group 1, Census Tract 3.01, Honolulu County, Hawaii","511","22","489",
"1500000US150030003012","Block Group 2, Census Tract 3.01, Honolulu County, Hawaii","1078","136","942",
"1500000US150030003021","Block Group 1, Census Tract 3.02, Honolulu County, Hawaii","563","110","453",
"1500000US150030003022","Block Group 2, Census Tract 3.02, Honolulu County, Hawaii","239","30","209",
"1500000US150030003023","Block Group 3, Census Tract 3.02, Honolulu County, Hawaii","482","71","411",
"1500000US150030004011","Block Group 1, Census Tract 4.01, Honolulu County, Hawaii","1138","174","964",
"1500000US150030004021","Block Group 1, Census Tract 4.02, Honolulu County, Hawaii","1278","131","1147",
"1500000US150030004022","Block Group 2, Census Tract 4.02, Honolulu County, Hawaii","912","92","820",
"1500000US150030005001","Block Group 1, Census Tract 5, Honolulu County, Hawaii","395","21","374",
"1500000US150030005002","Block Group 2, Census Tract 5, Honolulu County, Hawaii","142","48","94",
"1500000US150030005003","Block Group 3, Census Tract 5, Honolulu County, Hawaii","406","45","361",
"1500000US150030005004","Block Group 4, Census Tract 5, Honolulu County, Hawaii","422","39","383",
"1500000US150030005005","Block Group 5, Census Tract 5, Honolulu County, Hawaii","279","10","269",
"1500000US150030006001","Block Group 1, Census Tract 6, Honolulu County, Hawaii","0","0","0",
"1500000US150030006002","Block Group 2, Census Tract 6, Honolulu County, Hawaii","634","45","589",
"1500000US150030007001","Block Group 1, Census Tract 7, Honolulu County, Hawaii","737","55","682",
"1500000US150030007002","Block Group 2, Census Tract 7, Honolulu County, Hawaii","549","102","447",
"1500000US150030007003","Block Group 3, Census Tract 7, Honolulu County, Hawaii","303","12","291",
"1500000US150030008001","Block Group 1, Census Tract 8, Honolulu County, Hawaii","586","124","462",
"1500000US150030008002","Block Group 2, Census Tract 8, Honolulu County, Hawaii","593","42","551",
"1500000US150030008003","Block Group 3, Census Tract 8, Honolulu County, Hawaii","486","73","413",
"1500000US150030008004","Block Group 4, Census Tract 8, Honolulu County, Hawaii","215","92","123",
"1500000US150030009011","Block Group 1, Census Tract 9.01, Honolulu County, Hawaii","641","23","618",
"1500000US150030009012","Block Group 2, Census Tract 9.01, Honolulu County, Hawaii","626","39","587",
"1500000US150030009021","Block Group 1, Census Tract 9.02, Honolulu County, Hawaii","1460","211","1249",
"1500000US150030009022","Block Group 2, Census Tract 9.02, Honolulu County, Hawaii","567","37","530",
"1500000US150030009031","Block Group 1, Census Tract 9.03, Honolulu County, Hawaii","900","77","823",
"1500000US150030009032","Block Group 2, Census Tract 9.03, Honolulu County, Hawaii","983","89","894",
"1500000US150030010001","Block Group 1, Census Tract 10, Honolulu County, Hawaii","617","205","412",
"1500000US150030010002","Block Group 2, Census Tract 10, Honolulu County, Hawaii","1163","150","1013",
"1500000US150030011001","Block Group 1, Census Tract 11, Honolulu County, Hawaii","695","179","516",
"1500000US150030011002","Block Group 2, Census Tract 11, Honolulu County, Hawaii","915","288","627",
"1500000US150030012011","Block Group 1, Census Tract 12.01, Honolulu County, Hawaii","684","58","626",
"1500000US150030012012","Block Group 2, Census Tract 12.01, Honolulu County, Hawaii","940","156","784",
"1500000US150030012021","Block Group 1, Census Tract 12.02, Honolulu County, Hawaii","859","133","726",
"1500000US150030012022","Block Group 2, Census Tract 12.02, Honolulu County, Hawaii","660","54","606",
"1500000US150030013001","Block Group 1, Census Tract 13, Honolulu County, Hawaii","793","21","772",
"1500000US150030013002","Block Group 2, Census Tract 13, Honolulu County, Hawaii","687","199","488",
"1500000US150030013003","Block Group 3, Census Tract 13, Honolulu County, Hawaii","599","79","520",
"1500000US150030013004","Block Group 4, Census Tract 13, Honolulu County, Hawaii","548","86","462",
"1500000US150030014001","Block Group 1, Census Tract 14, Honolulu County, Hawaii","778","107","671",
"1500000US150030014002","Block Group 2, Census Tract 14, Honolulu County, Hawaii","684","191","493",
"1500000US150030015001","Block Group 1, Census Tract 15, Honolulu County, Hawaii","790","140","650",
"1500000US150030015002","Block Group 2, Census Tract 15, Honolulu County, Hawaii","599","176","423",
"1500000US150030015003","Block Group 3, Census Tract 15, Honolulu County, Hawaii","541","118","423",
"1500000US150030016001","Block Group 1, Census Tract 16, Honolulu County, Hawaii","1052","95","957",
"1500000US150030016002","Block Group 2, Census Tract 16, Honolulu County, Hawaii","625","46","579",
"1500000US150030016003","Block Group 3, Census Tract 16, Honolulu County, Hawaii","396","86","310",
"1500000US150030017001","Block Group 1, Census Tract 17, Honolulu County, Hawaii","318","102","216",
"1500000US150030017002","Block Group 2, Census Tract 17, Honolulu County, Hawaii","624","45","579",
"1500000US150030018011","Block Group 1, Census Tract 18.01, Honolulu County, Hawaii","329","81","248",
"1500000US150030018012","Block Group 2, Census Tract 18.01, Honolulu County, Hawaii","206","7","199",
"1500000US150030018031","Block Group 1, Census Tract 18.03, Honolulu County, Hawaii","629","153","476",
"1500000US150030018032","Block Group 2, Census Tract 18.03, Honolulu County, Hawaii","458","14","444",
"1500000US150030018033","Block Group 3, Census Tract 18.03, Honolulu County, Hawaii","511","29","482",
"1500000US150030018041","Block Group 1, Census Tract 18.04, Honolulu County, Hawaii","698","50","648",
"1500000US150030019011","Block Group 1, Census Tract 19.01, Honolulu County, Hawaii","104","11","93",
"1500000US150030019031","Block Group 1, Census Tract 19.03, Honolulu County, Hawaii","1117","65","1052",
"1500000US150030019032","Block Group 2, Census Tract 19.03, Honolulu County, Hawaii","364","38","326",
"1500000US150030019041","Block Group 1, Census Tract 19.04, Honolulu County, Hawaii","826","77","749",
"1500000US150030019042","Block Group 2, Census Tract 19.04, Honolulu County, Hawaii","803","33","770",
"1500000US150030020031","Block Group 1, Census Tract 20.03, Honolulu County, Hawaii","419","111","308",
"1500000US150030020032","Block Group 2, Census Tract 20.03, Honolulu County, Hawaii","521","49","472",
"1500000US150030020041","Block Group 1, Census Tract 20.04, Honolulu County, Hawaii","824","128","696",
"1500000US150030020051","Block Group 1, Census Tract 20.05, Honolulu County, Hawaii","344","48","296",
"1500000US150030020052","Block Group 2, Census Tract 20.05, Honolulu County, Hawaii","728","77","651",
"1500000US150030020061","Block Group 1, Census Tract 20.06, Honolulu County, Hawaii","803","130","673",
"1500000US150030020062","Block Group 2, Census Tract 20.06, Honolulu County, Hawaii","241","29","212",
"1500000US150030021001","Block Group 1, Census Tract 21, Honolulu County, Hawaii","870","60","810",
"1500000US150030021002","Block Group 2, Census Tract 21, Honolulu County, Hawaii","1288","157","1131",
"1500000US150030022011","Block Group 1, Census Tract 22.01, Honolulu County, Hawaii","811","105","706",
"1500000US150030022012","Block Group 2, Census Tract 22.01, Honolulu County, Hawaii","1332","309","1023",
"1500000US150030022021","Block Group 1, Census Tract 22.02, Honolulu County, Hawaii","94","0","94",
"1500000US150030022022","Block Group 2, Census Tract 22.02, Honolulu County, Hawaii","2082","146","1936",
"1500000US150030023001","Block Group 1, Census Tract 23, Honolulu County, Hawaii","640","154","486",
"1500000US150030023002","Block Group 2, Census Tract 23, Honolulu County, Hawaii","498","26","472",
"1500000US150030023003","Block Group 3, Census Tract 23, Honolulu County, Hawaii","522","12","510",
"1500000US150030023004","Block Group 4, Census Tract 23, Honolulu County, Hawaii","842","39","803",
"1500000US150030023005","Block Group 5, Census Tract 23, Honolulu County, Hawaii","549","110","439",
"1500000US150030024011","Block Group 1, Census Tract 24.01, Honolulu County, Hawaii","423","58","365",
"1500000US150030024012","Block Group 2, Census Tract 24.01, Honolulu County, Hawaii","989","121","868",
"1500000US150030024013","Block Group 3, Census Tract 24.01, Honolulu County, Hawaii","517","177","340",
"1500000US150030024021","Block Group 1, Census Tract 24.02, Honolulu County, Hawaii","1169","176","993",
"1500000US150030024022","Block Group 2, Census Tract 24.02, Honolulu County, Hawaii","889","83","806",
"1500000US150030025001","Block Group 1, Census Tract 25, Honolulu County, Hawaii","1031","167","864",
"1500000US150030025002","Block Group 2, Census Tract 25, Honolulu County, Hawaii","1213","116","1097",
"1500000US150030026001","Block Group 1, Census Tract 26, Honolulu County, Hawaii","651","47","604",
"1500000US150030026002","Block Group 2, Census Tract 26, Honolulu County, Hawaii","677","87","590",
"1500000US150030026003","Block Group 3, Census Tract 26, Honolulu County, Hawaii","529","64","465",
"1500000US150030026004","Block Group 4, Census Tract 26, Honolulu County, Hawaii","581","55","526",
"1500000US150030027011","Block Group 1, Census Tract 27.01, Honolulu County, Hawaii","499","188","311",
"1500000US150030027012","Block Group 2, Census Tract 27.01, Honolulu County, Hawaii","1234","1017","217",
"1500000US150030027013","Block Group 3, Census Tract 27.01, Honolulu County, Hawaii","536","24","512",
"1500000US150030027021","Block Group 1, Census Tract 27.02, Honolulu County, Hawaii","1254","249","1005",
"1500000US150030027022","Block Group 2, Census Tract 27.02, Honolulu County, Hawaii","752","165","587",
"1500000US150030027023","Block Group 3, Census Tract 27.02, Honolulu County, Hawaii","940","17","923",
"1500000US150030028001","Block Group 1, Census Tract 28, Honolulu County, Hawaii","976","85","891",
"1500000US150030028002","Block Group 2, Census Tract 28, Honolulu County, Hawaii","1361","149","1212",
"1500000US150030029001","Block Group 1, Census Tract 29, Honolulu County, Hawaii","1171","97","1074",
"1500000US150030030001","Block Group 1, Census Tract 30, Honolulu County, Hawaii","387","3","384",
"1500000US150030030002","Block Group 2, Census Tract 30, Honolulu County, Hawaii","565","61","504",
"1500000US150030030003","Block Group 3, Census Tract 30, Honolulu County, Hawaii","677","76","601",
"1500000US150030030004","Block Group 4, Census Tract 30, Honolulu County, Hawaii","603","61","542",
"1500000US150030031011","Block Group 1, Census Tract 31.01, Honolulu County, Hawaii","966","69","897",
"1500000US150030031012","Block Group 2, Census Tract 31.01, Honolulu County, Hawaii","1235","145","1090",
"1500000US150030031021","Block Group 1, Census Tract 31.02, Honolulu County, Hawaii","1188","149","1039",
"1500000US150030031022","Block Group 2, Census Tract 31.02, Honolulu County, Hawaii","449","36","413",
"1500000US150030032001","Block Group 1, Census Tract 32, Honolulu County, Hawaii","405","52","353",
"1500000US150030033001","Block Group 1, Census Tract 33, Honolulu County, Hawaii","685","64","621",
"1500000US150030034031","Block Group 1, Census Tract 34.03, Honolulu County, Hawaii","1064","161","903",
"1500000US150030034032","Block Group 2, Census Tract 34.03, Honolulu County, Hawaii","456","0","456",
"1500000US150030034033","Block Group 3, Census Tract 34.03, Honolulu County, Hawaii","851","102","749",
"1500000US150030034034","Block Group 4, Census Tract 34.03, Honolulu County, Hawaii","907","61","846",
"1500000US150030034041","Block Group 1, Census Tract 34.04, Honolulu County, Hawaii","915","97","818",
"1500000US150030034042","Block Group 2, Census Tract 34.04, Honolulu County, Hawaii","1061","91","970",
"1500000US150030034043","Block Group 3, Census Tract 34.04, Honolulu County, Hawaii","737","98","639",
"1500000US150030034051","Block Group 1, Census Tract 34.05, Honolulu County, Hawaii","1312","45","1267",
"1500000US150030034052","Block Group 2, Census Tract 34.05, Honolulu County, Hawaii","868","113","755",
"1500000US150030034061","Block Group 1, Census Tract 34.06, Honolulu County, Hawaii","888","16","872",
"1500000US150030034062","Block Group 2, Census Tract 34.06, Honolulu County, Hawaii","1071","124","947",
"1500000US150030034063","Block Group 3, Census Tract 34.06, Honolulu County, Hawaii","1111","50","1061",
"1500000US150030034064","Block Group 4, Census Tract 34.06, Honolulu County, Hawaii","515","35","480",
"1500000US150030034071","Block Group 1, Census Tract 34.07, Honolulu County, Hawaii","376","28","348",
"1500000US150030035011","Block Group 1, Census Tract 35.01, Honolulu County, Hawaii","461","110","351",
"1500000US150030035012","Block Group 2, Census Tract 35.01, Honolulu County, Hawaii","952","192","760",
"1500000US150030035021","Block Group 1, Census Tract 35.02, Honolulu County, Hawaii","401","40","361",
"1500000US150030035022","Block Group 2, Census Tract 35.02, Honolulu County, Hawaii","836","86","750",
"1500000US150030035023","Block Group 3, Census Tract 35.02, Honolulu County, Hawaii","899","140","759",
"1500000US150030036011","Block Group 1, Census Tract 36.01, Honolulu County, Hawaii","643","22","621",
"1500000US150030036012","Block Group 2, Census Tract 36.01, Honolulu County, Hawaii","1520","217","1303",
"1500000US150030036031","Block Group 1, Census Tract 36.03, Honolulu County, Hawaii","799","225","574",
"1500000US150030036032","Block Group 2, Census Tract 36.03, Honolulu County, Hawaii","636","97","539",
"1500000US150030036041","Block Group 1, Census Tract 36.04, Honolulu County, Hawaii","339","12","327",
"1500000US150030036042","Block Group 2, Census Tract 36.04, Honolulu County, Hawaii","1080","220","860",
"1500000US150030037001","Block Group 1, Census Tract 37, Honolulu County, Hawaii","210","21","189",
"1500000US150030037002","Block Group 2, Census Tract 37, Honolulu County, Hawaii","1393","141","1252",
"1500000US150030037003","Block Group 3, Census Tract 37, Honolulu County, Hawaii","0","0","0",
"1500000US150030037004","Block Group 4, Census Tract 37, Honolulu County, Hawaii","243","32","211",
"1500000US150030037005","Block Group 5, Census Tract 37, Honolulu County, Hawaii","850","48","802",
"1500000US150030037006","Block Group 6, Census Tract 37, Honolulu County, Hawaii","148","62","86",
"1500000US150030037007","Block Group 7, Census Tract 37, Honolulu County, Hawaii","770","42","728",
"1500000US150030038001","Block Group 1, Census Tract 38, Honolulu County, Hawaii","2232","170","2062",
"1500000US150030038002","Block Group 2, Census Tract 38, Honolulu County, Hawaii","422","36","386",
"1500000US150030038003","Block Group 3, Census Tract 38, Honolulu County, Hawaii","541","54","487",
"1500000US150030039001","Block Group 1, Census Tract 39, Honolulu County, Hawaii","110","9","101",
"1500000US150030040001","Block Group 1, Census Tract 40, Honolulu County, Hawaii","322","14","308",
"1500000US150030040002","Block Group 2, Census Tract 40, Honolulu County, Hawaii","402","69","333",
"1500000US150030041001","Block Group 1, Census Tract 41, Honolulu County, Hawaii","975","55","920",
"1500000US150030041002","Block Group 2, Census Tract 41, Honolulu County, Hawaii","1046","55","991",
"1500000US150030041003","Block Group 3, Census Tract 41, Honolulu County, Hawaii","549","31","518",
