"GEO_ID","NAME","B99241_001E","B99241_002E","B99241_003E",
"1500000US150010207022","Block Group 2, Census Tract 207.02, Hawaii County, Hawaii","978","47","931",
"1500000US150010207023","Block Group 3, Census Tract 207.02, Hawaii County, Hawaii","863","19","844",
"1500000US150010208011","Block Group 1, Census Tract 208.01, Hawaii County, Hawaii","1238","75","1163",
"1500000US150010208012","Block Group 2, Census Tract 208.01, Hawaii County, Hawaii","994","18","976",
"1500000US150010208021","Block Group 1, Census Tract 208.02, Hawaii County, Hawaii","435","0","435",
"1500000US150010208022","Block Group 2, Census Tract 208.02, Hawaii County, Hawaii","1198","91","1107",
"1500000US150010208023","Block Group 3, Census Tract 208.02, Hawaii County, Hawaii","133","24","109",
"1500000US150010208024","Block Group 4, Census Tract 208.02, Hawaii County, Hawaii","1198","55","1143",
"1500000US150010209001","Block Group 1, Census Tract 209, Hawaii County, Hawaii","339","10","329",
"1500000US150010209002","Block Group 2, Census Tract 209, Hawaii County, Hawaii","432","28","404",
"1500000US150010209003","Block Group 3, Census Tract 209, Hawaii County, Hawaii","1415","134","1281",
"1500000US150010210031","Block Group 1, Census Tract 210.03, Hawaii County, Hawaii","934","88","846",
"1500000US150010210032","Block Group 2, Census Tract 210.03, Hawaii County, Hawaii","619","38","581",
"1500000US150010210033","Block Group 3, Census Tract 210.03, Hawaii County, Hawaii","1041","116","925",
"1500000US150010210051","Block Group 1, Census Tract 210.05, Hawaii County, Hawaii","585","11","574",
"1500000US150010210052","Block Group 2, Census Tract 210.05, Hawaii County, Hawaii","616","115","501",
"1500000US150010210053","Block Group 3, Census Tract 210.05, Hawaii County, Hawaii","2144","127","2017",
"1500000US150010210054","Block Group 4, Census Tract 210.05, Hawaii County, Hawaii","665","123","542",
"1500000US150010210101","Block Group 1, Census Tract 210.10, Hawaii County, Hawaii","1049","25","1024",
"1500000US150010210102","Block Group 2, Census Tract 210.10, Hawaii County, Hawaii","883","66","817",
"1500000US150010210103","Block Group 3, Census Tract 210.10, Hawaii County, Hawaii","691","96","595",
"1500000US150010210111","Block Group 1, Census Tract 210.11, Hawaii County, Hawaii","842","52","790",
"1500000US150010210112","Block Group 2, Census Tract 210.11, Hawaii County, Hawaii","666","72","594",
"1500000US150010210131","Block Group 1, Census Tract 210.13, Hawaii County, Hawaii","479","48","431",
"1500000US150010210132","Block Group 2, Census Tract 210.13, Hawaii County, Hawaii","635","71","564",
"1500000US150010210133","Block Group 3, Census Tract 210.13, Hawaii County, Hawaii","989","104","885",
"1500000US150010211011","Block Group 1, Census Tract 211.01, Hawaii County, Hawaii","805","133","672",
"1500000US150010211012","Block Group 2, Census Tract 211.01, Hawaii County, Hawaii","159","32","127",
"1500000US150010211061","Block Group 1, Census Tract 211.06, Hawaii County, Hawaii","306","35","271",
"1500000US150010211062","Block Group 2, Census Tract 211.06, Hawaii County, Hawaii","567","15","552",
"1500000US150010211063","Block Group 3, Census Tract 211.06, Hawaii County, Hawaii","806","76","730",
"1500000US150010211064","Block Group 4, Census Tract 211.06, Hawaii County, Hawaii","515","40","475",
"1500000US150010212021","Block Group 1, Census Tract 212.02, Hawaii County, Hawaii","509","53","456",
"1500000US150010212022","Block Group 2, Census Tract 212.02, Hawaii County, Hawaii","1479","183","1296",
"1500000US150010212023","Block Group 3, Census Tract 212.02, Hawaii County, Hawaii","516","40","476",
"1500000US150010212024","Block Group 4, Census Tract 212.02, Hawaii County, Hawaii","411","14","397",
"1500000US150010213001","Block Group 1, Census Tract 213, Hawaii County, Hawaii","1084","78","1006",
"1500000US150010213002","Block Group 2, Census Tract 213, Hawaii County, Hawaii","1123","62","1061",
"1500000US150010213003","Block Group 3, Census Tract 213, Hawaii County, Hawaii","651","0","651",
"1500000US150010214021","Block Group 1, Census Tract 214.02, Hawaii County, Hawaii","742","38","704",
"1500000US150010214022","Block Group 2, Census Tract 214.02, Hawaii County, Hawaii","261","65","196",
"1500000US150010214023","Block Group 3, Census Tract 214.02, Hawaii County, Hawaii","923","46","877",
"1500000US150010215021","Block Group 1, Census Tract 215.02, Hawaii County, Hawaii","1421","111","1310",
"1500000US150010215022","Block Group 2, Census Tract 215.02, Hawaii County, Hawaii","1131","69","1062",
"1500000US150010215041","Block Group 1, Census Tract 215.04, Hawaii County, Hawaii","1402","56","1346",
"1500000US150010215042","Block Group 2, Census Tract 215.04, Hawaii County, Hawaii","708","51","657",
"1500000US150010215071","Block Group 1, Census Tract 215.07, Hawaii County, Hawaii","1687","82","1605",
"1500000US150010215072","Block Group 2, Census Tract 215.07, Hawaii County, Hawaii","1053","51","1002",
"1500000US150010215073","Block Group 3, Census Tract 215.07, Hawaii County, Hawaii","2672","425","2247",
"1500000US150010215091","Block Group 1, Census Tract 215.09, Hawaii County, Hawaii","647","0","647",
"1500000US150010215092","Block Group 2, Census Tract 215.09, Hawaii County, Hawaii","848","27","821",
"1500000US150010215093","Block Group 3, Census Tract 215.09, Hawaii County, Hawaii","813","76","737",
"1500000US150010216011","Block Group 1, Census Tract 216.01, Hawaii County, Hawaii","325","15","310",
"1500000US150010216012","Block Group 2, Census Tract 216.01, Hawaii County, Hawaii","952","163","789",
"1500000US150010216013","Block Group 3, Census Tract 216.01, Hawaii County, Hawaii","839","61","778",
"1500000US150010216014","Block Group 4, Census Tract 216.01, Hawaii County, Hawaii","487","126","361",
"1500000US150010216015","Block Group 5, Census Tract 216.01, Hawaii County, Hawaii","1117","40","1077",
"1500000US150010216041","Block Group 1, Census Tract 216.04, Hawaii County, Hawaii","168","0","168",
"1500000US150010216042","Block Group 2, Census Tract 216.04, Hawaii County, Hawaii","1438","96","1342",
"1500000US150010216043","Block Group 3, Census Tract 216.04, Hawaii County, Hawaii","652","130","522",
"1500000US150010216044","Block Group 4, Census Tract 216.04, Hawaii County, Hawaii","1158","120","1038",
"1500000US150010216045","Block Group 5, Census Tract 216.04, Hawaii County, Hawaii","765","64","701",
"1500000US150010217021","Block Group 1, Census Tract 217.02, Hawaii County, Hawaii","1290","49","1241",
"1500000US150010217022","Block Group 2, Census Tract 217.02, Hawaii County, Hawaii","1681","137","1544",
"1500000US150010217023","Block Group 3, Census Tract 217.02, Hawaii County, Hawaii","1588","69","1519",
"1500000US150010217041","Block Group 1, Census Tract 217.04, Hawaii County, Hawaii","470","24","446",
"1500000US150010217042","Block Group 2, Census Tract 217.04, Hawaii County, Hawaii","768","45","723",
"1500000US150010217043","Block Group 3, Census Tract 217.04, Hawaii County, Hawaii","1546","73","1473",
"1500000US150010217044","Block Group 4, Census Tract 217.04, Hawaii County, Hawaii","1208","21","1187",
"1500000US150010218001","Block Group 1, Census Tract 218, Hawaii County, Hawaii","621","22","599",
"1500000US150010218002","Block Group 2, Census Tract 218, Hawaii County, Hawaii","893","5","888",
"1500000US150010218003","Block Group 3, Census Tract 218, Hawaii County, Hawaii","844","5","839",
"1500000US150010218004","Block Group 4, Census Tract 218, Hawaii County, Hawaii","447","20","427",
"1500000US150010219021","Block Group 1, Census Tract 219.02, Hawaii County, Hawaii","906","70","836",
"1500000US150010219022","Block Group 2, Census Tract 219.02, Hawaii County, Hawaii","250","0","250",
"1500000US150010219023","Block Group 3, Census Tract 219.02, Hawaii County, Hawaii","871","9","862",
"1500000US150010220001","Block Group 1, Census Tract 220, Hawaii County, Hawaii","746","37","709",
"1500000US150010220002","Block Group 2, Census Tract 220, Hawaii County, Hawaii","737","16","721",
"1500000US150010221021","Block Group 1, Census Tract 221.02, Hawaii County, Hawaii","303","22","281",
"1500000US150010221022","Block Group 2, Census Tract 221.02, Hawaii County, Hawaii","504","0","504",
"1500000US150019900000","Block Group 0, Census Tract 9900, Hawaii County, Hawaii","0","0","0",
"1500000US150019901000","Block Group 0, Census Tract 9901, Hawaii County, Hawaii","0","0","0",
"1500000US150019903000","Block Group 0, Census Tract 9903, Hawaii County, Hawaii","0","0","0",
"1500000US150019904000","Block Group 0, Census Tract 9904, Hawaii County, Hawaii","0","0","0",
"1500000US150019905000","Block Group 0, Census Tract 9905, Hawaii County, Hawaii","0","0","0",
"1500000US150019906000","Block Group 0, Census Tract 9906, Hawaii County, Hawaii","0","0","0",
"1500000US150019907000","Block Group 0, Census Tract 9907, Hawaii County, Hawaii","0","0","0",
"1500000US150019908000","Block Group 0, Census Tract 9908, Hawaii County, Hawaii","0","0","0",
"1500000US150019909000","Block Group 0, Census Tract 9909, Hawaii County, Hawaii","0","0","0",
"1500000US150019910000","Block Group 0, Census Tract 9910, Hawaii County, Hawaii","0","0","0",
"1500000US150019911000","Block Group 0, Census Tract 9911, Hawaii County, Hawaii","0","0","0",
"1500000US150019912000","Block Group 0, Census Tract 9912, Hawaii County, Hawaii","0","0","0",
"1500000US150019913000","Block Group 0, Census Tract 9913, Hawaii County, Hawaii","0","0","0",
"1500000US150019914000","Block Group 0, Census Tract 9914, Hawaii County, Hawaii","0","0","0",
"1500000US150019915000","Block Group 0, Census Tract 9915, Hawaii County, Hawaii","0","0","0",
"1500000US150019916000","Block Group 0, Census Tract 9916, Hawaii County, Hawaii","0","0","0",
"1500000US150019917000","Block Group 0, Census Tract 9917, Hawaii County, Hawaii","0","0","0",
"1500000US150030001061","Block Group 1, Census Tract 1.06, Honolulu County, Hawaii","574","121","453",
"1500000US150030001062","Block Group 2, Census Tract 1.06, Honolulu County, Hawaii","1604","114","1490",
"1500000US150030001063","Block Group 3, Census Tract 1.06, Honolulu County, Hawaii","874","33","841",
"1500000US150030001064","Block Group 4, Census Tract 1.06, Honolulu County, Hawaii","1033","12","1021",
"1500000US150030001071","Block Group 1, Census Tract 1.07, Honolulu County, Hawaii","906","34","872",
"1500000US150030001072","Block Group 2, Census Tract 1.07, Honolulu County, Hawaii","395","19","376",
"1500000US150030001073","Block Group 3, Census Tract 1.07, Honolulu County, Hawaii","196","15","181",
"1500000US150030001081","Block Group 1, Census Tract 1.08, Honolulu County, Hawaii","999","32","967",
"1500000US150030001082","Block Group 2, Census Tract 1.08, Honolulu County, Hawaii","697","21","676",
"1500000US150030001101","Block Group 1, Census Tract 1.10, Honolulu County, Hawaii","467","23","444",
"1500000US150030001102","Block Group 2, Census Tract 1.10, Honolulu County, Hawaii","716","0","716",
"1500000US150030001103","Block Group 3, Census Tract 1.10, Honolulu County, Hawaii","1205","58","1147",
"1500000US150030001111","Block Group 1, Census Tract 1.11, Honolulu County, Hawaii","1252","0","1252",
"1500000US150030001112","Block Group 2, Census Tract 1.11, Honolulu County, Hawaii","1097","64","1033",
"1500000US150030001113","Block Group 3, Census Tract 1.11, Honolulu County, Hawaii","303","0","303",
"1500000US150030001121","Block Group 1, Census Tract 1.12, Honolulu County, Hawaii","428","44","384",
"1500000US150030001122","Block Group 2, Census Tract 1.12, Honolulu County, Hawaii","1330","102","1228",
"1500000US150030001123","Block Group 3, Census Tract 1.12, Honolulu County, Hawaii","693","91","602",
"1500000US150030001141","Block Group 1, Census Tract 1.14, Honolulu County, Hawaii","783","42","741",
"1500000US150030002001","Block Group 1, Census Tract 2, Honolulu County, Hawaii","790","141","649",
"1500000US150030002002","Block Group 2, Census Tract 2, Honolulu County, Hawaii","313","44","269",
"1500000US150030002003","Block Group 3, Census Tract 2, Honolulu County, Hawaii","491","50","441",
"1500000US150030002004","Block Group 4, Census Tract 2, Honolulu County, Hawaii","553","36","517",
"1500000US150030002005","Block Group 5, Census Tract 2, Honolulu County, Hawaii","675","67","608",
"1500000US150030003011","Block Group 1, Census Tract 3.01, Honolulu County, Hawaii","573","9","564",
"1500000US150030003012","Block Group 2, Census Tract 3.01, Honolulu County, Hawaii","1019","115","904",
"1500000US150030003021","Block Group 1, Census Tract 3.02, Honolulu County, Hawaii","654","29","625",
"1500000US150030003022","Block Group 2, Census Tract 3.02, Honolulu County, Hawaii","314","0","314",
"1500000US150030003023","Block Group 3, Census Tract 3.02, Honolulu County, Hawaii","516","24","492",
"1500000US150030004011","Block Group 1, Census Tract 4.01, Honolulu County, Hawaii","1245","152","1093",
"1500000US150030004021","Block Group 1, Census Tract 4.02, Honolulu County, Hawaii","1263","187","1076",
"1500000US150030004022","Block Group 2, Census Tract 4.02, Honolulu County, Hawaii","914","90","824",
"1500000US150030005001","Block Group 1, Census Tract 5, Honolulu County, Hawaii","206","0","206",
"1500000US150030005002","Block Group 2, Census Tract 5, Honolulu County, Hawaii","216","0","216",
"1500000US150030005003","Block Group 3, Census Tract 5, Honolulu County, Hawaii","394","29","365",
"1500000US150030005004","Block Group 4, Census Tract 5, Honolulu County, Hawaii","235","13","222",
"1500000US150030005005","Block Group 5, Census Tract 5, Honolulu County, Hawaii","443","11","432",
"1500000US150030006001","Block Group 1, Census Tract 6, Honolulu County, Hawaii","0","0","0",
"1500000US150030006002","Block Group 2, Census Tract 6, Honolulu County, Hawaii","615","45","570",
"1500000US150030007001","Block Group 1, Census Tract 7, Honolulu County, Hawaii","716","77","639",
"1500000US150030007002","Block Group 2, Census Tract 7, Honolulu County, Hawaii","361","62","299",
"1500000US150030007003","Block Group 3, Census Tract 7, Honolulu County, Hawaii","236","18","218",
"1500000US150030008001","Block Group 1, Census Tract 8, Honolulu County, Hawaii","822","146","676",
"1500000US150030008002","Block Group 2, Census Tract 8, Honolulu County, Hawaii","532","60","472",
"1500000US150030008003","Block Group 3, Census Tract 8, Honolulu County, Hawaii","535","64","471",
"1500000US150030008004","Block Group 4, Census Tract 8, Honolulu County, Hawaii","302","8","294",
"1500000US150030009011","Block Group 1, Census Tract 9.01, Honolulu County, Hawaii","620","75","545",
"1500000US150030009012","Block Group 2, Census Tract 9.01, Honolulu County, Hawaii","632","60","572",
"1500000US150030009021","Block Group 1, Census Tract 9.02, Honolulu County, Hawaii","1730","115","1615",
"1500000US150030009022","Block Group 2, Census Tract 9.02, Honolulu County, Hawaii","426","72","354",
"1500000US150030009031","Block Group 1, Census Tract 9.03, Honolulu County, Hawaii","739","94","645",
"1500000US150030009032","Block Group 2, Census Tract 9.03, Honolulu County, Hawaii","901","106","795",
"1500000US150030010001","Block Group 1, Census Tract 10, Honolulu County, Hawaii","722","108","614",
"1500000US150030010002","Block Group 2, Census Tract 10, Honolulu County, Hawaii","935","78","857",
"1500000US150030011001","Block Group 1, Census Tract 11, Honolulu County, Hawaii","828","19","809",
"1500000US150030011002","Block Group 2, Census Tract 11, Honolulu County, Hawaii","1025","128","897",
"1500000US150030012011","Block Group 1, Census Tract 12.01, Honolulu County, Hawaii","422","76","346",
"1500000US150030012012","Block Group 2, Census Tract 12.01, Honolulu County, Hawaii","1052","27","1025",
"1500000US150030012021","Block Group 1, Census Tract 12.02, Honolulu County, Hawaii","840","76","764",
"1500000US150030012022","Block Group 2, Census Tract 12.02, Honolulu County, Hawaii","674","34","640",
"1500000US150030013001","Block Group 1, Census Tract 13, Honolulu County, Hawaii","441","59","382",
"1500000US150030013002","Block Group 2, Census Tract 13, Honolulu County, Hawaii","914","196","718",
"1500000US150030013003","Block Group 3, Census Tract 13, Honolulu County, Hawaii","468","48","420",
"1500000US150030013004","Block Group 4, Census Tract 13, Honolulu County, Hawaii","741","69","672",
"1500000US150030014001","Block Group 1, Census Tract 14, Honolulu County, Hawaii","615","74","541",
"1500000US150030014002","Block Group 2, Census Tract 14, Honolulu County, Hawaii","614","24","590",
"1500000US150030015001","Block Group 1, Census Tract 15, Honolulu County, Hawaii","811","67","744",
"1500000US150030015002","Block Group 2, Census Tract 15, Honolulu County, Hawaii","448","75","373",
"1500000US150030015003","Block Group 3, Census Tract 15, Honolulu County, Hawaii","709","68","641",
"1500000US150030016001","Block Group 1, Census Tract 16, Honolulu County, Hawaii","970","54","916",
"1500000US150030016002","Block Group 2, Census Tract 16, Honolulu County, Hawaii","550","72","478",
"1500000US150030016003","Block Group 3, Census Tract 16, Honolulu County, Hawaii","473","15","458",
"1500000US150030017001","Block Group 1, Census Tract 17, Honolulu County, Hawaii","389","63","326",
"1500000US150030017002","Block Group 2, Census Tract 17, Honolulu County, Hawaii","758","2","756",
"1500000US150030018011","Block Group 1, Census Tract 18.01, Honolulu County, Hawaii","418","60","358",
"1500000US150030018012","Block Group 2, Census Tract 18.01, Honolulu County, Hawaii","217","11","206",
"1500000US150030018031","Block Group 1, Census Tract 18.03, Honolulu County, Hawaii","1135","182","953",
"1500000US150030018032","Block Group 2, Census Tract 18.03, Honolulu County, Hawaii","169","0","169",
"1500000US150030018033","Block Group 3, Census Tract 18.03, Honolulu County, Hawaii","528","56","472",
"1500000US150030018041","Block Group 1, Census Tract 18.04, Honolulu County, Hawaii","849","90","759",
"1500000US150030019011","Block Group 1, Census Tract 19.01, Honolulu County, Hawaii","214","6","208",
"1500000US150030019031","Block Group 1, Census Tract 19.03, Honolulu County, Hawaii","1113","80","1033",
"1500000US150030019032","Block Group 2, Census Tract 19.03, Honolulu County, Hawaii","340","36","304",
"1500000US150030019041","Block Group 1, Census Tract 19.04, Honolulu County, Hawaii","1530","180","1350",
"1500000US150030019042","Block Group 2, Census Tract 19.04, Honolulu County, Hawaii","492","0","492",
"1500000US150030020031","Block Group 1, Census Tract 20.03, Honolulu County, Hawaii","603","134","469",
"1500000US150030020032","Block Group 2, Census Tract 20.03, Honolulu County, Hawaii","507","24","483",
"1500000US150030020041","Block Group 1, Census Tract 20.04, Honolulu County, Hawaii","895","114","781",
"1500000US150030020051","Block Group 1, Census Tract 20.05, Honolulu County, Hawaii","520","27","493",
"1500000US150030020052","Block Group 2, Census Tract 20.05, Honolulu County, Hawaii","635","0","635",
"1500000US150030020061","Block Group 1, Census Tract 20.06, Honolulu County, Hawaii","724","62","662",
"1500000US150030020062","Block Group 2, Census Tract 20.06, Honolulu County, Hawaii","395","40","355",
"1500000US150030021001","Block Group 1, Census Tract 21, Honolulu County, Hawaii","938","66","872",
"1500000US150030021002","Block Group 2, Census Tract 21, Honolulu County, Hawaii","1038","242","796",
"1500000US150030022011","Block Group 1, Census Tract 22.01, Honolulu County, Hawaii","907","51","856",
"1500000US150030022012","Block Group 2, Census Tract 22.01, Honolulu County, Hawaii","1151","224","927",
"1500000US150030022021","Block Group 1, Census Tract 22.02, Honolulu County, Hawaii","83","0","83",
"1500000US150030022022","Block Group 2, Census Tract 22.02, Honolulu County, Hawaii","1944","151","1793",
"1500000US150030023001","Block Group 1, Census Tract 23, Honolulu County, Hawaii","668","14","654",
"1500000US150030023002","Block Group 2, Census Tract 23, Honolulu County, Hawaii","414","74","340",
"1500000US150030023003","Block Group 3, Census Tract 23, Honolulu County, Hawaii","421","0","421",
"1500000US150030023004","Block Group 4, Census Tract 23, Honolulu County, Hawaii","754","183","571",
"1500000US150030023005","Block Group 5, Census Tract 23, Honolulu County, Hawaii","577","54","523",
"1500000US150030024011","Block Group 1, Census Tract 24.01, Honolulu County, Hawaii","406","8","398",
"1500000US150030024012","Block Group 2, Census Tract 24.01, Honolulu County, Hawaii","727","119","608",
"1500000US150030024013","Block Group 3, Census Tract 24.01, Honolulu County, Hawaii","630","8","622",
"1500000US150030024021","Block Group 1, Census Tract 24.02, Honolulu County, Hawaii","1304","269","1035",
"1500000US150030024022","Block Group 2, Census Tract 24.02, Honolulu County, Hawaii","749","34","715",
"1500000US150030025001","Block Group 1, Census Tract 25, Honolulu County, Hawaii","970","102","868",
"1500000US150030025002","Block Group 2, Census Tract 25, Honolulu County, Hawaii","1352","126","1226",
"1500000US150030026001","Block Group 1, Census Tract 26, Honolulu County, Hawaii","600","60","540",
"1500000US150030026002","Block Group 2, Census Tract 26, Honolulu County, Hawaii","562","30","532",
"1500000US150030026003","Block Group 3, Census Tract 26, Honolulu County, Hawaii","553","29","524",
"1500000US150030026004","Block Group 4, Census Tract 26, Honolulu County, Hawaii","725","41","684",
"1500000US150030027011","Block Group 1, Census Tract 27.01, Honolulu County, Hawaii","697","75","622",
"1500000US150030027012","Block Group 2, Census Tract 27.01, Honolulu County, Hawaii","689","230","459",
"1500000US150030027013","Block Group 3, Census Tract 27.01, Honolulu County, Hawaii","747","103","644",
"1500000US150030027021","Block Group 1, Census Tract 27.02, Honolulu County, Hawaii","959","58","901",
"1500000US150030027022","Block Group 2, Census Tract 27.02, Honolulu County, Hawaii","732","0","732",
"1500000US150030027023","Block Group 3, Census Tract 27.02, Honolulu County, Hawaii","1087","51","1036",
"1500000US150030028001","Block Group 1, Census Tract 28, Honolulu County, Hawaii","853","63","790",
"1500000US150030028002","Block Group 2, Census Tract 28, Honolulu County, Hawaii","1431","119","1312",
"1500000US150030029001","Block Group 1, Census Tract 29, Honolulu County, Hawaii","1306","26","1280",
"1500000US150030030001","Block Group 1, Census Tract 30, Honolulu County, Hawaii","816","137","679",
"1500000US150030030002","Block Group 2, Census Tract 30, Honolulu County, Hawaii","530","79","451",
"1500000US150030030003","Block Group 3, Census Tract 30, Honolulu County, Hawaii","571","48","523",
"1500000US150030030004","Block Group 4, Census Tract 30, Honolulu County, Hawaii","639","96","543",
"1500000US150030031011","Block Group 1, Census Tract 31.01, Honolulu County, Hawaii","560","38","522",
"1500000US150030031012","Block Group 2, Census Tract 31.01, Honolulu County, Hawaii","1119","100","1019",
"1500000US150030031021","Block Group 1, Census Tract 31.02, Honolulu County, Hawaii","1276","203","1073",
"1500000US150030031022","Block Group 2, Census Tract 31.02, Honolulu County, Hawaii","467","36","431",
"1500000US150030032001","Block Group 1, Census Tract 32, Honolulu County, Hawaii","502","101","401",
"1500000US150030033001","Block Group 1, Census Tract 33, Honolulu County, Hawaii","635","67","568",
"1500000US150030034031","Block Group 1, Census Tract 34.03, Honolulu County, Hawaii","955","114","841",
"1500000US150030034032","Block Group 2, Census Tract 34.03, Honolulu County, Hawaii","710","41","669",
"1500000US150030034033","Block Group 3, Census Tract 34.03, Honolulu County, Hawaii","701","89","612",
"1500000US150030034034","Block Group 4, Census Tract 34.03, Honolulu County, Hawaii","842","55","787",
"1500000US150030034041","Block Group 1, Census Tract 34.04, Honolulu County, Hawaii","940","46","894",
"1500000US150030034042","Block Group 2, Census Tract 34.04, Honolulu County, Hawaii","1593","65","1528",
"1500000US150030034043","Block Group 3, Census Tract 34.04, Honolulu County, Hawaii","506","0","506",
"1500000US150030034051","Block Group 1, Census Tract 34.05, Honolulu County, Hawaii","1315","35","1280",
"1500000US150030034052","Block Group 2, Census Tract 34.05, Honolulu County, Hawaii","736","51","685",
"1500000US150030034061","Block Group 1, Census Tract 34.06, Honolulu County, Hawaii","531","27","504",
"1500000US150030034062","Block Group 2, Census Tract 34.06, Honolulu County, Hawaii","1026","69","957",
"1500000US150030034063","Block Group 3, Census Tract 34.06, Honolulu County, Hawaii","945","85","860",
"1500000US150030034064","Block Group 4, Census Tract 34.06, Honolulu County, Hawaii","645","15","630",
"1500000US150030034071","Block Group 1, Census Tract 34.07, Honolulu County, Hawaii","233","15","218",
"1500000US150030035011","Block Group 1, Census Tract 35.01, Honolulu County, Hawaii","520","99","421",
"1500000US150030035012","Block Group 2, Census Tract 35.01, Honolulu County, Hawaii","668","38","630",
"1500000US150030035021","Block Group 1, Census Tract 35.02, Honolulu County, Hawaii","606","55","551",
"1500000US150030035022","Block Group 2, Census Tract 35.02, Honolulu County, Hawaii","592","22","570",
"1500000US150030035023","Block Group 3, Census Tract 35.02, Honolulu County, Hawaii","602","0","602",
"1500000US150030036011","Block Group 1, Census Tract 36.01, Honolulu County, Hawaii","660","27","633",
"1500000US150030036012","Block Group 2, Census Tract 36.01, Honolulu County, Hawaii","1480","182","1298",
"1500000US150030036031","Block Group 1, Census Tract 36.03, Honolulu County, Hawaii","744","186","558",
"1500000US150030036032","Block Group 2, Census Tract 36.03, Honolulu County, Hawaii","569","70","499",
"1500000US150030036041","Block Group 1, Census Tract 36.04, Honolulu County, Hawaii","443","27","416",
"1500000US150030036042","Block Group 2, Census Tract 36.04, Honolulu County, Hawaii","852","66","786",
"1500000US150030037001","Block Group 1, Census Tract 37, Honolulu County, Hawaii","293","11","282",
"1500000US150030037002","Block Group 2, Census Tract 37, Honolulu County, Hawaii","1358","67","1291",
"1500000US150030037003","Block Group 3, Census Tract 37, Honolulu County, Hawaii","0","0","0",
"1500000US150030037004","Block Group 4, Census Tract 37, Honolulu County, Hawaii","133","13","120",
"1500000US150030037005","Block Group 5, Census Tract 37, Honolulu County, Hawaii","838","128","710",
"1500000US150030037006","Block Group 6, Census Tract 37, Honolulu County, Hawaii","354","27","327",
"1500000US150030037007","Block Group 7, Census Tract 37, Honolulu County, Hawaii","503","0","503",
"1500000US150030038001","Block Group 1, Census Tract 38, Honolulu County, Hawaii","1526","84","1442",
"1500000US150030038002","Block Group 2, Census Tract 38, Honolulu County, Hawaii","238","16","222",
"1500000US150030038003","Block Group 3, Census Tract 38, Honolulu County, Hawaii","354","0","354",
"1500000US150030039001","Block Group 1, Census Tract 39, Honolulu County, Hawaii","92","8","84",
"1500000US150030040001","Block Group 1, Census Tract 40, Honolulu County, Hawaii","342","16","326",
"1500000US150030040002","Block Group 2, Census Tract 40, Honolulu County, Hawaii","384","13","371",
"1500000US150030041001","Block Group 1, Census Tract 41, Honolulu County, Hawaii","850","5","845",
"1500000US150030041002","Block Group 2, Census Tract 41, Honolulu County, Hawaii","1058","39","1019",
"1500000US150030041003","Block Group 3, Census Tract 41, Honolulu County, Hawaii","457","12","445",
