objectid,totloss,st_areashape,st_perimetershape
115,0.30465323,9793.68803769635,395.852256028915
116,0.12551334,9793.65836636045,395.851656383963
117,20.73263046,9792.39209076667,395.826064644999
118,0.82806126,9793.71907027156,395.852883183166
119,4.51388948,9793.69417391857,395.852380039361
120,23.35883037,9792.397886325,395.826181778379
121,9.36079771,9793.71463539015,395.852793556256
122,0.29658307,9793.68530425969,395.852200787471
123,2.09973184,9792.39890716326,395.826202410428
124,16.90127,9792.37435277104,395.825706144026
125,75.03143819,9792.34434309491,395.825099620474
126,118.43214184,9792.30989911342,395.824403474502
127,135.44697094,9792.28500454043,395.823900330295
128,203.27588437,9792.25056067028,395.823204184463
129,3.29228267,9793.7507835448,395.853524092886
130,3.38842264,9793.72111197914,395.852924445211
131,260.3212827,9792.3999281418,395.826223045517
132,236.13674299,9792.37025871827,395.825623399423
133,78.16141204,9792.33547430391,395.824920373822
134,270.21188616,9792.2468069406,395.823128317547
135,4.92714128,9792.21679744447,395.822521793785
136,0,9792.18712820066,395.82192214597
137,9.93508539,9792.15745919106,395.821322501779
138,2.63509604,9793.78147589319,395.854144369326
139,3.50284466,9793.75657949418,395.853641226094
140,0.0402239,9792.11926186675,395.820550489673
141,1.23752818,9793.84149959886,395.855357414374
142,6.06724307,9793.81216833475,395.854764646576
143,2.90659808,9793.78283720957,395.854171880799
144,0,9792.12505740663,395.820667624313
145,0,9792.1001632392,395.820164483705
146,1.75714284,9793.90731980445,395.856687599088
147,7.5857999,9793.87253265143,395.855984573358
148,7.76343524,9793.84286109183,395.855384929332
149,0,9792.07151509655,395.819585469927
150,3.00589729,9793.932897106,395.857204499168
151,5.18471066,9793.89810999509,395.856501474929
152,24.76316832,9792.0677617103,395.819509609488
153,28.02393939,9792.03331817988,395.818813462572
154,0.04660114,9793.99837727505,395.858527805642
155,11.93083459,9793.96359004731,395.857824781622
156,20.23644129,9793.92914326583,395.857128636461
157,52.78166768,9792.03911390503,395.818930601621
158,9.91029922,9794.02907036319,395.859148089141
159,24.60386826,9794.00451406991,395.858651825621
160,11.96105451,9793.9697266316,395.857948797488
161,0.54175763,9793.93527985646,395.857252652801
162,1.2134754,9792.0104661453,395.818351593828
163,6.88727704,9794.02497609515,395.859065347255
164,25.89419932,9792.01626202439,395.818468735897
165,34.83645693,9791.9818186979,395.817772591501
166,0.28618509,9794.09045666656,395.860388655791
167,12.51926885,9794.0659002688,395.859892391716
168,7.51778412,9794.02633791129,395.859092868486
169,121.38115617,9791.97806528034,395.817696729852
170,4.55940806,9794.24461341708,395.863504019698
171,8.7534811,9794.21050667766,395.862814756542
172,10.08708154,9794.17571895464,395.862111729974
173,9.29753576,9794.15593760825,395.861711967414
174,17.08563646,9794.12149052676,395.861015823179
175,12.50026211,9794.09147814275,395.860409299054
176,0.20239596,9794.05703098886,395.859713150836
177,15.2946009,9791.97397157546,395.817613990657
178,0.01259896,9794.31043546214,395.864834214211
179,4.67833953,9794.27564764624,395.864131189553
180,2.40495625,9794.24597548664,395.863531545741
181,3.78858518,9794.15695903916,395.861732609691
182,0.29816483,9794.11262122736,395.860836582363
183,17.12887669,9791.98488247693,395.817834514515
184,4.0829463,9794.33635407075,395.86535800099
185,2.71165537,9794.30156620485,395.864654976077
186,8.92565358,9791.98112930331,395.817758657912
187,71.61688105,9791.9514606237,395.817159014082
188,6.85313436,9794.36193227312,395.865874907675
189,8.38256724,9794.34215069091,395.86547514415
190,92.76753763,9791.95214148361,395.817172775283
191,3.02844775,9791.91803875708,395.816483512552
192,0,9794.39296665223,395.866502076756
193,1.15543509,9794.37284457775,395.866095432904
194,114.48017703,9791.92894986748,395.816704041061
195,56.82576478,9791.89416616763,395.81600101406
196,1.09630962,9794.39876346584,395.866619223563
197,0.98019623,9794.3690910323,395.866019578186
198,66.44164298,9791.89518773353,395.816021661449
199,76.16027791,9791.86040403788,395.815318633143
200,91.45248027,9791.83551003517,395.814815489065
201,1.97264413,9794.40967583783,395.866839749789
202,115.16649428,9791.83209763414,395.814746519474
203,1.26947147,9794.43525422438,395.867356658415
204,21.66250172,9794.4008067179,395.866660515288
205,39.15984639,9791.82800414716,395.814663783941
206,1.17364691,9794.46151393323,395.867887334868
207,11.98454849,9794.43661651524,395.867384188663
208,2.14269947,9794.39193765113,395.866481281881
209,29.43461828,9791.83380031495,395.814780933065
210,91.1597844,9791.80447233267,395.814188170881
211,0.28530207,9794.49220813527,395.868507626263
212,0.6270238,9794.46219515655,395.867901101548
213,30.90072061,9791.83516276684,395.814808470426
214,131.16522826,9791.79560475194,395.814008943698
215,0.13265966,9794.53245281537,395.869320919323
216,0,9794.49800525283,395.868624778595
217,89.2100885,9791.80140081052,395.814126090831
218,0.77878688,9794.58804492699,395.870444361388
219,1.1261,9794.55359719685,395.869748219322
220,0,9794.52869964069,395.869245072539
221,61.08860433,9791.8075376401,395.814250125347
222,121.05841533,9791.7778691942,395.81365048118
223,0.73850247,9794.6238552725,395.871168038795
224,0.96947203,9794.58906683026,395.870465012753
225,158.65414457,9791.77411662375,395.813574635863
226,0.08893089,9794.68899793396,395.872484478265
227,3.63921694,9794.64465907981,395.871588454384
228,1.46659772,9794.61976145263,395.871085308553
229,50.63213385,9791.77513852019,395.81359529006
230,0.31603751,9794.83360956283,395.875406855699
231,0.11126092,9794.73981550504,395.873511425215
232,5.9789546,9794.72003360364,395.873111662951
233,2.22298424,9794.68524498774,395.872408636929
234,1.35760065,9794.64568131495,395.871609112196
235,14.33191875,9791.7413770149,395.812912917666
236,2.67411956,9791.71682366134,395.812416655442
237,1.61693788,9794.82508130232,395.875234513195
238,2.81627385,9794.80495866914,395.874827867126
239,4.53998636,9794.7705104066,395.874131721883
240,1.95035216,9794.73572155276,395.873428692713
241,0.19217534,9791.70795627221,395.81223743138
242,1.49655692,9791.68306229922,395.811734283912
243,0.22814532,9794.87044273819,395.876151193706
244,4.51249131,9794.83565370253,395.875448164344
245,1.90273868,9791.68408441776,395.811754942692
246,0.05997026,9794.89602199445,395.876668107621
247,17.50500833,9794.86668969327,395.876075350775
248,2.32831647,9794.83701656021,395.875475705585
249,0,9791.6803319481,395.811679099152
250,6.15130654,9794.92671748789,395.877288411253
251,1.63018597,9794.8973850106,395.876695651878
252,1.74321182,9794.86259601022,395.875992624323
253,0,9791.6813542524,395.811699761488
254,0.33922449,9794.96286959229,395.878018982522
255,12.98821168,9794.93285561246,395.8774124523
256,0.26389619,9791.71681901533,395.812416561551
257,0.37214699,9795.1074834327,395.880941363642
258,0.58923935,9795.08258521817,395.880438217931
259,5.00436224,9795.04779583015,395.879735189113
260,1.30599743,9794.99834021122,395.87873578087
261,13.90336193,9794.95877582949,395.87793625479
262,1.98892817,9794.91921161352,395.877136730446
263,28.53919522,9791.71306678777,395.812340723182
264,0,9795.2023014248,395.882857450087
265,2.36546735,9795.17774387152,395.882361190827
266,2.28173197,9795.14772963198,395.881754661858
267,1.48979793,9795.11328090838,395.881058519683
268,0.357209,9795.08838268067,395.880555373626
269,2.28933322,9795.04881820788,395.879755849584
270,5.51269057,9795.01436970693,395.87905970809
271,10.75568548,9794.99458744342,395.878659944111
272,0.84531913,9794.96013917905,395.877963805697
273,14.01915413,9791.71408918895,395.812361387442
274,0.16358497,9795.19820800099,395.882774730217
275,2.34322735,9795.17365050536,395.88227847194
276,10.39065797,9791.72500096305,395.812581931713
277,130.72908633,9791.68544319815,395.811782405944
278,13.99262708,9791.65065991223,395.811079378338
279,0.00560053,9795.57544036607,395.890397769303
280,2.97594211,9795.432186256,395.887502935045
281,0.26368805,9795.25891847868,395.884001565786
282,7.04698062,9795.23913597017,395.883601801745
283,9.55098968,9795.20946246952,395.883002160528
284,0.52151185,9795.17978884098,395.882402515615
285,11.22387325,9791.68169105031,395.811706568737
286,32.48072373,9791.66191224891,395.811306806808
287,1.04219133,9795.6361521527,395.891624607699
288,7.58779175,9795.6013618518,395.890921580273
289,5.4707672,9795.57680377905,395.890425320624
290,2.7333828,9795.54678865762,395.889818786189
291,2.78045878,9795.51233944961,395.889122648406
292,7.26289445,9795.48744059844,395.888619499999
293,8.44034179,9795.45265042594,395.887916469983
294,4.60441888,9795.42331735077,395.887323714389
295,11.87421236,9795.3885273854,395.886620686032
296,9.04144549,9795.36396952682,395.886124425293
297,9.99362494,9795.32917971727,395.885421398258
298,12.35717404,9795.2943898629,395.884718368688
299,12.18402235,9795.26983235938,395.884222112716
300,2.99134132,9795.23504261636,395.88351908357
301,24.06762314,9791.66770903934,395.811423969382
302,0.05545559,9795.72619775663,395.893444204758
303,4.99475105,9795.6917480562,395.892748063096
304,9.94156676,9795.66173292584,395.892141532191
305,6.84408584,9795.63205866313,395.891541888254
306,0.06167635,9795.59726827193,395.890838858935
307,2.44744707,9795.51336198287,395.889143311326
308,2.1153336,9795.4785717985,395.888440281926
309,0.56894263,9795.44889781078,395.887840638094
310,0.76900849,9795.35987609907,395.886041706026
311,32.56737774,9791.659182902,395.811251642234
312,0.46162391,9795.79134452126,395.894760652867
313,6.44591574,9795.75689475713,395.894064512458
314,14.77591175,9795.7272202986,395.89346486763
315,5.98644086,9795.701980352,395.892954832089
316,0.63503323,9791.65986451321,395.811265418724
317,39.55043485,9791.62542208672,395.810569279696
318,55.13594001,9791.32840167549,395.804565949988
319,134.04672634,9791.29395988798,395.80386981232
320,2.57922235,9795.91618171609,395.897283278905
321,8.09132702,9795.8769563806,395.896490641392
322,9.13517423,9795.85205719054,395.895987495579
323,5.34123026,9795.82238258883,395.895387850718
324,7.45837773,9795.78759179999,395.894684820344
325,0.09272624,9795.75280112514,395.893981790645
326,0.09065779,9791.65645353825,395.811196477137
327,49.76777229,9791.63155964419,395.810693329964
328,3657.8067143,9791.32499077053,395.804497008925
329,3122.79255925,9791.29532317039,395.803897366823
330,793.07122271,9791.26531462427,395.803290832793
331,1.76967548,9795.9670031224,395.898310238877
332,112.0957103,9795.94210367258,395.897807090279
333,71.08951869,9795.91208812857,395.897200558564
334,0.02569506,9795.8827544284,395.896607804241
335,8.98691134,9791.63258232273,395.810714000119
336,436.25810221,9791.35534037135,395.805110434392
337,1191.14995749,9791.32567258465,395.804510789751
338,31.28853557,9791.29600484477,395.803911144845
339,65.07554969,9791.26667806195,395.803318390676
340,253.10032814,9791.23189557631,395.802615364364
341,27.98807109,9796.03726718994,395.899730077098
342,176.73624882,9796.01236755617,395.899226926436
343,179.40291815,9795.97280113808,395.898427400691
344,29.87231821,9795.94790177038,395.897924253672
345,1.11689144,9791.62883062017,395.810638171907
346,0.00694294,9791.59404739426,395.809935143559
347,13.23113193,9791.54460047588,395.808935735127
348,20.89723427,9791.51015819546,395.808239594853
349,31.70130415,9791.4801494309,395.807633063113
350,56.82851517,9791.44570744468,395.806936926672
351,69.51635167,9791.38125653733,395.80563425076
352,887.4188629,9791.35158876326,395.805034607119
353,156.78933638,9791.31714686413,395.804338467716
354,8.29038634,9791.22780299224,395.802532644696
355,619.74728629,9791.20325046631,395.80203638626
356,277.93246272,9791.11936308408,395.800340840411
357,1654.77567855,9791.07946577002,395.799534426761
358,1536.40964692,9791.04979850042,395.798934783921
359,187.78232401,9791.02013117554,395.798335139157
360,1706.37834979,9790.98568982013,395.797638998986
361,18.99509663,9796.15698965868,395.90214931811
362,32.8931457,9796.1273146528,395.901549674265
363,88.10047357,9796.10241502927,395.901046526173
364,121.8031736,9796.07274014468,395.90044688336
365,143.8329518,9796.0382898316,395.899750741757
366,27.98336303,9796.01816570579,395.899344090607
367,0,9791.59507011516,395.809955814609
368,1.29084098,9791.58006554355,395.809652546205
369,34.38726724,9791.54050808864,395.808853020683
370,1577.39573673,9791.44672993874,395.806957592991
371,410.98723488,9791.39216850643,395.805854802771
372,122.49459353,9791.36250066973,395.805255158198
373,130.07397408,9791.20427318538,395.802057057687
374,1071.36472319,9791.1793798495,395.801553910077
375,2761.87657206,9791.13982320459,395.80075438467
376,2164.0447833,9791.10504069577,395.800051353182
377,1086.68816848,9791.08048829355,395.799555094162
378,655.63165271,9791.05116187391,395.798962340811
379,2697.56038699,9791.02115374988,395.798355807649
380,4609.54836953,9790.99626064717,395.797852660175
381,2497.70315174,9790.96181933858,395.797156520379
382,41.17212445,9796.22247897274,395.903472659201
383,56.66547209,9796.19246295872,395.90286612687
384,46.22739299,9796.16278779936,395.90226648116
385,0.8605942,9796.12322118293,395.901466957343
386,0.84365949,9796.09866255329,395.90097069966
387,4.68787658,9791.57119890861,395.809473336185
388,23.73161208,9791.53675664265,395.808777197174
389,27.51669552,9791.44775275228,395.80697826617
390,309.70570677,9791.41808478794,395.806378620465
391,1052.73698757,9791.38807609392,395.805772087248
392,302.88232486,9791.02217663734,395.79837648267
393,4221.0605492,9790.99250936882,395.797776838098
394,895.19321265,9790.96795701815,395.797280577242
395,20.35389357,9796.24806076723,395.903989588986
396,72.42643481,9796.21326919656,395.903286557707
397,5773.66684819,9791.41399255017,395.806295908557
398,2324.77383644,9791.38943972396,395.805799648847
399,771.59087877,9790.98875801073,395.797701014322
400,3347.77428513,9790.95909088112,395.797101371684
401,366.42158268,9790.92430868547,395.796398340116
402,31.56952854,9796.24430813435,395.90391375964
403,50.54968792,9791.45457245623,395.807116104992
404,1310.61357158,9791.42013037082,395.806419965787
405,971.86467013,9791.38568838351,395.805723826964
406,3.65081032,9790.99455477561,395.797818180558
407,2664.31123733,9790.96011359546,395.797122043072
408,62.17654564,9790.93522049876,395.796618894174
409,45.95922426,9796.25522299824,395.904134315496
410,0.74322443,9791.45082100922,395.807040281281
411,13.98367016,9791.42626847695,395.806544028368
412,27.52566667,9791.39148548894,395.805840997708
413,29.21605318,9790.99591867174,395.797845748089
414,3298.67049609,9790.96113648819,395.797142718161
415,67.99357829,9796.28592098184,395.904754626463
416,69.27415776,9796.25147048036,395.904058488576
417,124.62044256,9791.05116109263,395.798962324981
418,70.1265599,9791.01637876144,395.79825929413
419,130.79799801,9790.99182646977,395.79776303507
420,2922.50816622,9790.95704428804,395.79706000511
421,32.76783214,9796.30672764445,395.905175063879
422,60.69243311,9796.28694422435,395.904775303
423,316.1844391,9791.05729888618,395.79908638381
424,298.38544146,9791.02251671919,395.798383356421
425,36.65538738,9790.99796461354,395.797887101355
426,3213.21502868,9790.96318231971,395.797184069271
427,484.44174597,9790.93863020013,395.79668781242
428,47.93018838,9796.37221779479,395.906498411881
429,116.31356467,9796.35243431923,395.906098651117
430,157.96545562,9796.31764257485,395.905395620377
431,188.74510756,9791.02353970246,395.798404033379
432,50.31896489,9790.98909832494,395.797707892857
433,2575.66684577,9790.96420521723,395.797204744559
434,2880.16361097,9790.92976417019,395.796508608607
435,126.3279612,9790.8799780953,395.795502310985
436,18.12917707,9796.43770821832,395.907821761003
437,144.00092374,9796.40769177931,395.907215226647
438,102.98317808,9796.38313272125,395.906718967511
439,17.48648522,9796.34356567482,395.905919444099
440,439.49843702,9790.96522824549,395.797225422384
441,2038.1511087,9790.93044619221,395.796522393913
442,2247.84293316,9790.90112008493,395.795929642333
443,4561.21175908,9790.87622703775,395.795426492847
444,1096.18715078,9790.84178592389,395.794730352568
445,0.04508336,9796.49774138611,395.909034832785
446,146.78489293,9796.4680658244,395.908435188291
447,128.53021586,9796.44350679164,395.907938931295
448,7.33404466,9796.40359846049,395.907132513987
449,454.70499171,9790.90725809558,395.796053706525
450,3724.95968639,9790.86736107835,395.795247290041
451,3419.92368472,9790.83769418504,395.794647648259
452,291.75343526,9790.80802720651,395.794048003952
453,0,9796.56323222569,395.910358181863
454,122.83221873,9796.52878127921,395.909662044914
455,191.68895694,9796.50388113651,395.909158896664
456,27.75644547,9796.46431370077,395.908359370312
457,651.1175308,9790.87827327374,395.795467852413
458,4342.13973111,9790.84383222886,395.7947717135
459,3190.49459026,9790.80905032795,395.794068683825
460,66.29008769,9796.59393130961,395.910978505262
461,146.17869858,9796.56459662337,395.910385751693
462,40.36846631,9796.52980462512,395.909682723284
463,6.01487333,9790.87452238936,395.795392037691
464,3826.03395015,9790.84962935401,395.794888887811
465,3176.62152373,9790.81518850252,395.794192752042
466,0,9796.67920649271,395.912701619855
467,119.37339365,9796.64953065782,395.912101975496
468,158.56304286,9796.62019590657,395.911509222144
469,69.05423581,9796.59017913257,395.910902686768
470,2108.25677396,9790.84587861539,395.794813076076
471,3566.4920478,9790.82132673709,395.794316821051
472,152.18337773,9796.69012171522,395.912922177962
473,63.03467639,9796.66044586533,395.912322533634
474,10.74129119,9796.62565359495,395.911619503241
475,170.10263412,9790.84212803521,395.794737267455
476,3467.44458944,9790.81723498222,395.794234116359
477,87.36515771,9790.78756799106,395.79363447132
478,0,9796.81018995868,395.915348325104
479,74.5198759,9796.78528942463,395.914845176275
480,130.56933461,9796.74606268679,395.914052545585
481,180.51529882,9796.71604555936,395.913446006813
482,34.25388618,9796.68602861535,395.912839470919
483,279.8547565,9790.80836924336,395.79405491742
484,358.42844844,9796.80609687881,395.915265618972
485,421.08038978,9796.77642094287,395.914665976402
486,21.54526486,9796.74674497433,395.914066332063
487,342.1604924,9790.81450781713,395.794178993481
488,0,9796.87158913416,395.916588975754
489,115.65840917,9796.84191306192,395.915989332486
490,144.80564863,9796.81701244292,395.915486182502
491,95.30588761,9790.81041598988,395.794096287348
492,132.45020284,9796.86749611111,395.916506271029
493,74.33612584,9796.83816116252,395.915913520334
494,17.09477771,9790.8213284848,395.794316856365
495,72.77993223,9796.93298857751,395.917829627929
496,187.27120798,9796.90842900028,395.917333371607
497,48.36364304,9796.8688609075,395.916533848487
498,6.63117512,9790.81757807617,395.794241051268
499,3.40961699,9790.78313734967,395.793544916582
500,43.17072873,9796.96368859779,395.918449958592
501,45.04961778,9796.92889570977,395.917746926601
502,0,9790.82337550132,395.794358231723
503,27.93914598,9796.99950518513,395.919173674479
504,67.7361804,9796.96982892789,395.918574031235
505,52.55786434,9790.81962511195,395.794282427023
506,10.61882778,9797.0598815684,395.920393646418
507,82.30665406,9797.02986395038,395.919787107548
508,28.92953342,9796.99063687702,395.918994480174
509,1.72215439,9790.82064892441,395.79430312075
510,15.60694292,9797.11548278607,395.92151712771
511,85.26423799,9797.08580644596,395.920917486289
512,85.12370672,9797.05578873482,395.920310946289
513,0.5157792,9797.03122912654,395.919814692451
514,92.25801004,9790.85133930307,395.794923450135
515,123.37460572,9790.81655732216,395.79422041919
516,0,9797.24510506643,395.92413626996
517,24.19148592,9797.21065305131,395.923440135717
518,86.2836694,9797.18063508752,395.922833594427
519,135.37568144,9797.15095860294,395.922233952334
520,81.59721626,9797.12128207622,395.921634308179
521,97.85114424,9790.81792246404,395.794248012152
522,22.76691377,9797.27580570276,395.92475660319
523,94.61263277,9797.25090452507,395.924253453209
524,51.75965546,9797.21645240964,395.923557317072
525,0.09893058,9797.1867758274,395.92295767405
526,35.43974162,9790.82406116259,395.794372090674
527,34.92376265,9797.3065064704,395.925376938202
528,78.16621184,9797.27205426361,395.924680802167
529,67.92770567,9790.81996996482,395.794289397304
530,8.01330916,9797.33243159975,395.925900776592
531,65.61965424,9797.307871637,395.925404522421
532,30.66569373,9790.85066070768,395.794909734022
533,7.63524388,9790.82099382308,395.79431009216
534,42.40605347,9797.37302490271,395.926720995847
535,88.26212709,9797.33345570885,395.925921469435
536,10.70674211,9797.30855438531,395.925418317915
537,146.39790232,9790.8516847094,395.794930431746
538,9.43934444,9797.39895031919,395.927244838286
539,69.2540861,9797.36415665382,395.926541806054
540,7.48095272,9797.33925524399,395.926038653629
541,14.19572374,9790.8431608365,395.794758142985
542,67.80210741,9797.42965141417,395.927865175913
543,43.86712232,9797.40509121981,395.927368919549
544,62.37969835,9797.36518075261,395.926562498858
545,234.90186648,9790.84895884721,395.794875335199
546,81.35829076,9797.42555876612,395.92778248097
547,710.25343157,9790.85509796468,395.794999422119
548,418.6602888,9790.82543094534,395.794399777467
549,32.66424619,9797.43169976992,395.927906564374
550,50.29062036,9797.40236416367,395.927313817408
551,46.14407882,9790.85100689981,395.79491673144
552,694.80477351,9790.83122893077,395.794516969277
553,167.2439568,9790.80633577778,395.79401381593
554,104.92594763,9797.42760724452,395.927823871918
555,18.26710121,9797.40304725624,395.927327619892
556,13.90486197,9790.82236411583,395.79433778909
557,633.46612937,9790.79781249517,395.793841538803
558,3.66170237,9790.75791521057,395.793035112304
559,69.24941589,9797.46854226264,395.92865099187
560,38.60076631,9797.43374844227,395.927947959229
561,7.00641914,9790.76405454514,395.793159204213
562,73.60053759,9797.49924359549,395.929271332151
563,53.34898492,9797.4596743427,395.928471809699
564,8.10010842,9790.76507877658,395.793179906471
565,0.45752733,9790.73063830145,395.792483775151
566,99.92246987,9797.89630718121,395.937294170402
567,62.74835084,9797.86151254636,395.936591136499
568,62.83338372,9797.83695195095,395.93609488312
569,39.42467999,9797.80215751006,395.935391851007
570,74.01198509,9797.67833101979,395.932889889785
571,74.14941117,9797.64387821489,395.9321937549
572,41.64575097,9797.61385956588,395.931587213124
573,10.66930058,9797.58929932495,395.931090960585
574,0.05099992,9797.55484671316,395.930394826592
575,6.82578314,9797.52482824999,395.929788285916
576,113.39612955,9797.49037580404,395.929092152755
577,0.3071771,9790.77087688883,395.793297101279
578,4.18134327,9790.73643631342,395.792600968064
579,0.50055436,9790.71188473567,395.792104716517
580,116.71096691,9798.13987111735,395.94221540261
581,11.89925746,9798.07539817974,395.940912726932
582,10.24026724,9798.04572045092,395.940313086777
583,29.78557527,9797.95668689864,395.938514154077
584,151.98806303,9797.9167752328,395.937707731664
585,31.53115351,9797.89221465816,395.937211480027
586,0.85764392,9797.85742012363,395.936508448082
587,31.04031185,9797.79806500701,395.935309160717
588,104.6941108,9797.76872911185,395.934716419045
589,118.4718097,9797.73905156982,395.934116773583
590,275.19734663,9797.70937427159,395.933517131836
591,108.09975212,9797.67935550123,395.932910589786
592,0.0095999,9797.59032380139,395.931111660782
593,105.02937834,9797.54597894672,395.93021564816
594,83.49845665,9797.5309695869,395.929912375297
595,17.48868601,9797.48628328204,395.929009460739
596,1.44766091,9790.70813538967,395.792028932221
597,0.75683295,9790.67812724619,395.791422388091
598,14.86721714,9798.20025190117,395.943435392569
599,135.52277898,9798.17534928103,395.94293223718
600,207.41431075,9798.1357785793,395.942132713038
601,198.89377453,9798.09620804016,395.941333190566
602,92.20800792,9798.07164721876,395.940836938487
603,27.49530302,9798.05152039264,395.940430274976
604,124.05407958,9798.01706694456,395.939734140428
605,171.50194178,9797.97749674073,395.938934619888
606,157.17219541,9797.95293601532,395.938438366742
607,82.79255581,9797.92291677736,395.937831822733
608,1.5679453,9797.71005733809,395.933530933475
609,5.03893372,9797.68072145313,395.932938189449
