"GEO_ID","NAME","B25046_001E","B25046_001M","B25046_002E","B25046_002M","B25046_003E","B25046_003M",
"1500000US150010208024","Block Group 4, Census Tract 208.02, Hawaii County, Hawaii","1495","342","883","344","612","246",
"1500000US150010209001","Block Group 1, Census Tract 209, Hawaii County, Hawaii","695","217","453","159","242","180",
"1500000US150010209002","Block Group 2, Census Tract 209, Hawaii County, Hawaii","792","163","683","159","109","117",
"1500000US150010209003","Block Group 3, Census Tract 209, Hawaii County, Hawaii","1924","301","1447","291","477","213",
"1500000US150010210031","Block Group 1, Census Tract 210.03, Hawaii County, Hawaii","1188","286","766","248","422","219",
"1500000US150010210032","Block Group 2, Census Tract 210.03, Hawaii County, Hawaii","967","342","867","337","100","75",
"1500000US150010210033","Block Group 3, Census Tract 210.03, Hawaii County, Hawaii","1959","358","1277","269","682","248",
"1500000US150010210051","Block Group 1, Census Tract 210.05, Hawaii County, Hawaii","1191","389","816","362","375","314",
"1500000US150010210052","Block Group 2, Census Tract 210.05, Hawaii County, Hawaii","1365","561","1224","567","141","129",
"1500000US150010210053","Block Group 3, Census Tract 210.05, Hawaii County, Hawaii","3234","574","2388","550","846","344",
"1500000US150010210054","Block Group 4, Census Tract 210.05, Hawaii County, Hawaii","1736","630","1559","647","177","200",
"1500000US150010210101","Block Group 1, Census Tract 210.10, Hawaii County, Hawaii","1572","326","1323","317","249","147",
"1500000US150010210102","Block Group 2, Census Tract 210.10, Hawaii County, Hawaii","1569","290","1081","178","488","225",
"1500000US150010210103","Block Group 3, Census Tract 210.10, Hawaii County, Hawaii","1554","328","1316","315","238","121",
"1500000US150010210111","Block Group 1, Census Tract 210.11, Hawaii County, Hawaii","1460","337","1196","319","264","176",
"1500000US150010210112","Block Group 2, Census Tract 210.11, Hawaii County, Hawaii","1210","336","895","308","315","181",
"1500000US150010210131","Block Group 1, Census Tract 210.13, Hawaii County, Hawaii","761","162","567","156","194","82",
"1500000US150010210132","Block Group 2, Census Tract 210.13, Hawaii County, Hawaii","957","222","618","145","339","191",
"1500000US150010210133","Block Group 3, Census Tract 210.13, Hawaii County, Hawaii","1342","223","1102","216","240","101",
"1500000US150010211011","Block Group 1, Census Tract 211.01, Hawaii County, Hawaii","2091","222","1558","176","533","157",
"1500000US150010211012","Block Group 2, Census Tract 211.01, Hawaii County, Hawaii","392","170","310","148","82","88",
"1500000US150010211061","Block Group 1, Census Tract 211.06, Hawaii County, Hawaii","368","178","242","153","126","83",
"1500000US150010211062","Block Group 2, Census Tract 211.06, Hawaii County, Hawaii","1358","445","1267","426","91","100",
"1500000US150010211063","Block Group 3, Census Tract 211.06, Hawaii County, Hawaii","1726","419","1001","334","725","317",
"1500000US150010211064","Block Group 4, Census Tract 211.06, Hawaii County, Hawaii","889","194","663","189","226","92",
"1500000US150010212021","Block Group 1, Census Tract 212.02, Hawaii County, Hawaii","768","194","583","185","185","94",
"1500000US150010212022","Block Group 2, Census Tract 212.02, Hawaii County, Hawaii","2496","571","2087","539","409","242",
"1500000US150010212023","Block Group 3, Census Tract 212.02, Hawaii County, Hawaii","1168","307","799","297","369","196",
"1500000US150010212024","Block Group 4, Census Tract 212.02, Hawaii County, Hawaii","584","159","511","152","73","49",
"1500000US150010213001","Block Group 1, Census Tract 213, Hawaii County, Hawaii","1958","421","1694","430","264","152",
"1500000US150010213002","Block Group 2, Census Tract 213, Hawaii County, Hawaii","1897","388","1301","361","596","243",
"1500000US150010213003","Block Group 3, Census Tract 213, Hawaii County, Hawaii","926","254","660","248","266","181",
"1500000US150010214021","Block Group 1, Census Tract 214.02, Hawaii County, Hawaii","1078","191","757","173","321","135",
"1500000US150010214022","Block Group 2, Census Tract 214.02, Hawaii County, Hawaii","392","111","185","80","207","97",
"1500000US150010214023","Block Group 3, Census Tract 214.02, Hawaii County, Hawaii","1213","262","1036","257","177","112",
"1500000US150010215021","Block Group 1, Census Tract 215.02, Hawaii County, Hawaii","2072","351","1481","311","591","192",
"1500000US150010215022","Block Group 2, Census Tract 215.02, Hawaii County, Hawaii","1274","242","778","192","496","186",
"1500000US150010215041","Block Group 1, Census Tract 215.04, Hawaii County, Hawaii","1582","253","846","273","736","185",
"1500000US150010215042","Block Group 2, Census Tract 215.04, Hawaii County, Hawaii","1072","179","920","158","152","80",
"1500000US150010215071","Block Group 1, Census Tract 215.07, Hawaii County, Hawaii","3536","654","2886","668","650","295",
"1500000US150010215072","Block Group 2, Census Tract 215.07, Hawaii County, Hawaii","null","null","null","null","null","null",
"1500000US150010215073","Block Group 3, Census Tract 215.07, Hawaii County, Hawaii","3138","526","1874","394","1264","486",
"1500000US150010215091","Block Group 1, Census Tract 215.09, Hawaii County, Hawaii","1005","201","681","187","324","126",
"1500000US150010215092","Block Group 2, Census Tract 215.09, Hawaii County, Hawaii","1477","251","1068","256","409","171",
"1500000US150010215093","Block Group 3, Census Tract 215.09, Hawaii County, Hawaii","732","167","436","139","296","132",
"1500000US150010216011","Block Group 1, Census Tract 216.01, Hawaii County, Hawaii","982","381","732","278","250","308",
"1500000US150010216012","Block Group 2, Census Tract 216.01, Hawaii County, Hawaii","1299","504","657","353","642","374",
"1500000US150010216013","Block Group 3, Census Tract 216.01, Hawaii County, Hawaii","1233","382","937","357","296","197",
"1500000US150010216014","Block Group 4, Census Tract 216.01, Hawaii County, Hawaii","554","265","176","116","378","250",
"1500000US150010216015","Block Group 5, Census Tract 216.01, Hawaii County, Hawaii","946","309","290","127","656","316",
"1500000US150010216041","Block Group 1, Census Tract 216.04, Hawaii County, Hawaii","144","67","94","56","50","47",
"1500000US150010216042","Block Group 2, Census Tract 216.04, Hawaii County, Hawaii","1950","437","1123","357","827","365",
"1500000US150010216043","Block Group 3, Census Tract 216.04, Hawaii County, Hawaii","538","227","292","156","246","181",
"1500000US150010216044","Block Group 4, Census Tract 216.04, Hawaii County, Hawaii","1524","388","1329","368","195","167",
"1500000US150010216045","Block Group 5, Census Tract 216.04, Hawaii County, Hawaii","1260","433","711","334","549","344",
"1500000US150010217021","Block Group 1, Census Tract 217.02, Hawaii County, Hawaii","2463","531","1358","384","1105","449",
"1500000US150010217022","Block Group 2, Census Tract 217.02, Hawaii County, Hawaii","1543","392","1243","385","300","221",
"1500000US150010217023","Block Group 3, Census Tract 217.02, Hawaii County, Hawaii","2713","538","1797","479","916","354",
"1500000US150010217041","Block Group 1, Census Tract 217.04, Hawaii County, Hawaii","813","198","530","191","283","136",
"1500000US150010217042","Block Group 2, Census Tract 217.04, Hawaii County, Hawaii","1284","291","921","255","363","196",
"1500000US150010217043","Block Group 3, Census Tract 217.04, Hawaii County, Hawaii","1833","344","1617","360","216","129",
"1500000US150010217044","Block Group 4, Census Tract 217.04, Hawaii County, Hawaii","1814","347","1327","309","487","213",
"1500000US150010218001","Block Group 1, Census Tract 218, Hawaii County, Hawaii","895","198","774","182","121","67",
"1500000US150010218002","Block Group 2, Census Tract 218, Hawaii County, Hawaii","1642","428","1014","319","628","376",
"1500000US150010218003","Block Group 3, Census Tract 218, Hawaii County, Hawaii","1168","291","941","282","227","104",
"1500000US150010218004","Block Group 4, Census Tract 218, Hawaii County, Hawaii","659","204","444","157","215","122",
"1500000US150010219021","Block Group 1, Census Tract 219.02, Hawaii County, Hawaii","1196","260","888","229","308","197",
"1500000US150010219022","Block Group 2, Census Tract 219.02, Hawaii County, Hawaii","395","139","254","123","141","75",
"1500000US150010219023","Block Group 3, Census Tract 219.02, Hawaii County, Hawaii","904","184","721","181","183","85",
"1500000US150010220001","Block Group 1, Census Tract 220, Hawaii County, Hawaii","1012","233","861","220","151","116",
"1500000US150010220002","Block Group 2, Census Tract 220, Hawaii County, Hawaii","837","180","642","182","195","80",
"1500000US150010221021","Block Group 1, Census Tract 221.02, Hawaii County, Hawaii","432","135","332","117","100","92",
"1500000US150010221022","Block Group 2, Census Tract 221.02, Hawaii County, Hawaii","675","163","499","143","176","102",
"1500000US150019900000","Block Group 0, Census Tract 9900, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019901000","Block Group 0, Census Tract 9901, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019903000","Block Group 0, Census Tract 9903, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019904000","Block Group 0, Census Tract 9904, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019905000","Block Group 0, Census Tract 9905, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019906000","Block Group 0, Census Tract 9906, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019907000","Block Group 0, Census Tract 9907, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019908000","Block Group 0, Census Tract 9908, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019909000","Block Group 0, Census Tract 9909, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019910000","Block Group 0, Census Tract 9910, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019911000","Block Group 0, Census Tract 9911, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019912000","Block Group 0, Census Tract 9912, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019913000","Block Group 0, Census Tract 9913, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019914000","Block Group 0, Census Tract 9914, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019915000","Block Group 0, Census Tract 9915, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019916000","Block Group 0, Census Tract 9916, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019917000","Block Group 0, Census Tract 9917, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150030001061","Block Group 1, Census Tract 1.06, Honolulu County, Hawaii","899","191","679","180","220","120",
"1500000US150030001062","Block Group 2, Census Tract 1.06, Honolulu County, Hawaii","2135","308","1826","284","309","161",
"1500000US150030001063","Block Group 3, Census Tract 1.06, Honolulu County, Hawaii","1140","255","915","242","225","143",
"1500000US150030001064","Block Group 4, Census Tract 1.06, Honolulu County, Hawaii","1542","399","1312","400","230","214",
"1500000US150030001071","Block Group 1, Census Tract 1.07, Honolulu County, Hawaii","1073","194","871","198","202","88",
"1500000US150030001072","Block Group 2, Census Tract 1.07, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030001073","Block Group 3, Census Tract 1.07, Honolulu County, Hawaii","389","151","274","71","115","146",
"1500000US150030001081","Block Group 1, Census Tract 1.08, Honolulu County, Hawaii","1516","240","1057","188","459","192",
"1500000US150030001082","Block Group 2, Census Tract 1.08, Honolulu County, Hawaii","875","198","694","177","181","131",
"1500000US150030001101","Block Group 1, Census Tract 1.10, Honolulu County, Hawaii","861","173","802","176","59","57",
"1500000US150030001102","Block Group 2, Census Tract 1.10, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030001103","Block Group 3, Census Tract 1.10, Honolulu County, Hawaii","1452","163","1314","181","138","95",
"1500000US150030001111","Block Group 1, Census Tract 1.11, Honolulu County, Hawaii","1539","192","1391","223","148","83",
"1500000US150030001112","Block Group 2, Census Tract 1.11, Honolulu County, Hawaii","1540","191","1435","197","105","105",
"1500000US150030001113","Block Group 3, Census Tract 1.11, Honolulu County, Hawaii","360","158","360","158","-","**",
"1500000US150030001121","Block Group 1, Census Tract 1.12, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030001122","Block Group 2, Census Tract 1.12, Honolulu County, Hawaii","1601","346","1164","329","437","228",
"1500000US150030001123","Block Group 3, Census Tract 1.12, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030001141","Block Group 1, Census Tract 1.14, Honolulu County, Hawaii","991","135","886","132","105","61",
"1500000US150030002001","Block Group 1, Census Tract 2, Honolulu County, Hawaii","683","135","508","144","175","113",
"1500000US150030002002","Block Group 2, Census Tract 2, Honolulu County, Hawaii","517","95","428","101","89","58",
"1500000US150030002003","Block Group 3, Census Tract 2, Honolulu County, Hawaii","522","107","476","111","46","44",
"1500000US150030002004","Block Group 4, Census Tract 2, Honolulu County, Hawaii","1062","198","949","191","113","81",
"1500000US150030002005","Block Group 5, Census Tract 2, Honolulu County, Hawaii","966","201","836","193","130","103",
"1500000US150030003011","Block Group 1, Census Tract 3.01, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030003012","Block Group 2, Census Tract 3.01, Honolulu County, Hawaii","1640","213","1573","223","67","61",
"1500000US150030003021","Block Group 1, Census Tract 3.02, Honolulu County, Hawaii","861","183","746","183","115","84",
"1500000US150030003022","Block Group 2, Census Tract 3.02, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030003023","Block Group 3, Census Tract 3.02, Honolulu County, Hawaii","778","177","629","161","149","144",
"1500000US150030004011","Block Group 1, Census Tract 4.01, Honolulu County, Hawaii","1978","131","1495","204","483","169",
"1500000US150030004021","Block Group 1, Census Tract 4.02, Honolulu County, Hawaii","1692","243","1494","224","198","153",
"1500000US150030004022","Block Group 2, Census Tract 4.02, Honolulu County, Hawaii","1245","201","1174","183","71","58",
"1500000US150030005001","Block Group 1, Census Tract 5, Honolulu County, Hawaii","418","122","282","130","136","79",
"1500000US150030005002","Block Group 2, Census Tract 5, Honolulu County, Hawaii","318","108","282","105","36","29",
"1500000US150030005003","Block Group 3, Census Tract 5, Honolulu County, Hawaii","810","182","732","194","78","60",
"1500000US150030005004","Block Group 4, Census Tract 5, Honolulu County, Hawaii","654","199","560","201","94","73",
"1500000US150030005005","Block Group 5, Census Tract 5, Honolulu County, Hawaii","589","178","416","161","173","105",
"1500000US150030006001","Block Group 1, Census Tract 6, Honolulu County, Hawaii","-","**","-","**","-","**",
"1500000US150030006002","Block Group 2, Census Tract 6, Honolulu County, Hawaii","1069","143","853","123","216","109",
"1500000US150030007001","Block Group 1, Census Tract 7, Honolulu County, Hawaii","937","134","714","154","223","115",
"1500000US150030007002","Block Group 2, Census Tract 7, Honolulu County, Hawaii","588","137","385","111","203","145",
"1500000US150030007003","Block Group 3, Census Tract 7, Honolulu County, Hawaii","471","218","396","232","75","74",
"1500000US150030008001","Block Group 1, Census Tract 8, Honolulu County, Hawaii","815","167","602","168","213","105",
"1500000US150030008002","Block Group 2, Census Tract 8, Honolulu County, Hawaii","616","127","537","136","79","52",
"1500000US150030008003","Block Group 3, Census Tract 8, Honolulu County, Hawaii","611","140","515","136","96","63",
"1500000US150030008004","Block Group 4, Census Tract 8, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030009011","Block Group 1, Census Tract 9.01, Honolulu County, Hawaii","689","144","540","149","149","75",
"1500000US150030009012","Block Group 2, Census Tract 9.01, Honolulu County, Hawaii","981","212","496","119","485","202",
"1500000US150030009021","Block Group 1, Census Tract 9.02, Honolulu County, Hawaii","2113","249","1533","273","580","206",
"1500000US150030009022","Block Group 2, Census Tract 9.02, Honolulu County, Hawaii","550","171","347","166","203","95",
"1500000US150030009031","Block Group 1, Census Tract 9.03, Honolulu County, Hawaii","906","173","568","154","338","146",
"1500000US150030009032","Block Group 2, Census Tract 9.03, Honolulu County, Hawaii","1034","265","621","231","413","254",
"1500000US150030010001","Block Group 1, Census Tract 10, Honolulu County, Hawaii","818","195","630","179","188","94",
"1500000US150030010002","Block Group 2, Census Tract 10, Honolulu County, Hawaii","1195","217","909","195","286","137",
"1500000US150030011001","Block Group 1, Census Tract 11, Honolulu County, Hawaii","677","155","346","112","331","146",
"1500000US150030011002","Block Group 2, Census Tract 11, Honolulu County, Hawaii","1096","211","573","190","523","175",
"1500000US150030012011","Block Group 1, Census Tract 12.01, Honolulu County, Hawaii","642","171","291","113","351","168",
"1500000US150030012012","Block Group 2, Census Tract 12.01, Honolulu County, Hawaii","1291","262","801","172","490","236",
"1500000US150030012021","Block Group 1, Census Tract 12.02, Honolulu County, Hawaii","1136","161","832","142","304","116",
"1500000US150030012022","Block Group 2, Census Tract 12.02, Honolulu County, Hawaii","768","176","562","186","206","98",
"1500000US150030013001","Block Group 1, Census Tract 13, Honolulu County, Hawaii","702","168","472","133","230","130",
"1500000US150030013002","Block Group 2, Census Tract 13, Honolulu County, Hawaii","841","231","542","171","299","170",
"1500000US150030013003","Block Group 3, Census Tract 13, Honolulu County, Hawaii","595","156","278","114","317","138",
"1500000US150030013004","Block Group 4, Census Tract 13, Honolulu County, Hawaii","355","126","176","68","179","99",
"1500000US150030014001","Block Group 1, Census Tract 14, Honolulu County, Hawaii","953","165","638","124","315","126",
"1500000US150030014002","Block Group 2, Census Tract 14, Honolulu County, Hawaii","833","118","639","122","194","61",
"1500000US150030015001","Block Group 1, Census Tract 15, Honolulu County, Hawaii","1017","205","790","221","227","122",
"1500000US150030015002","Block Group 2, Census Tract 15, Honolulu County, Hawaii","476","152","369","158","107","71",
"1500000US150030015003","Block Group 3, Census Tract 15, Honolulu County, Hawaii","654","159","402","120","252","133",
"1500000US150030016001","Block Group 1, Census Tract 16, Honolulu County, Hawaii","1280","279","871","221","409","178",
"1500000US150030016002","Block Group 2, Census Tract 16, Honolulu County, Hawaii","519","143","310","132","209","101",
"1500000US150030016003","Block Group 3, Census Tract 16, Honolulu County, Hawaii","631","177","289","132","342","190",
"1500000US150030017001","Block Group 1, Census Tract 17, Honolulu County, Hawaii","653","199","535","193","118","49",
"1500000US150030017002","Block Group 2, Census Tract 17, Honolulu County, Hawaii","875","140","610","140","265","94",
"1500000US150030018011","Block Group 1, Census Tract 18.01, Honolulu County, Hawaii","210","83","97","62","113","58",
"1500000US150030018012","Block Group 2, Census Tract 18.01, Honolulu County, Hawaii","176","56","77","40","99","39",
"1500000US150030018031","Block Group 1, Census Tract 18.03, Honolulu County, Hawaii","581","133","180","83","401","116",
"1500000US150030018032","Block Group 2, Census Tract 18.03, Honolulu County, Hawaii","223","83","143","69","80","49",
"1500000US150030018033","Block Group 3, Census Tract 18.03, Honolulu County, Hawaii","346","129","112","62","234","128",
"1500000US150030018041","Block Group 1, Census Tract 18.04, Honolulu County, Hawaii","838","192","378","130","460","146",
"1500000US150030019011","Block Group 1, Census Tract 19.01, Honolulu County, Hawaii","175","55","99","42","76","38",
"1500000US150030019031","Block Group 1, Census Tract 19.03, Honolulu County, Hawaii","1282","200","694","168","588","154",
"1500000US150030019032","Block Group 2, Census Tract 19.03, Honolulu County, Hawaii","403","131","71","52","332","127",
"1500000US150030019041","Block Group 1, Census Tract 19.04, Honolulu County, Hawaii","1102","189","543","172","559","161",
"1500000US150030019042","Block Group 2, Census Tract 19.04, Honolulu County, Hawaii","698","230","297","150","401","179",
"1500000US150030020031","Block Group 1, Census Tract 20.03, Honolulu County, Hawaii","199","61","107","46","92","47",
"1500000US150030020032","Block Group 2, Census Tract 20.03, Honolulu County, Hawaii","534","118","311","100","223","84",
"1500000US150030020041","Block Group 1, Census Tract 20.04, Honolulu County, Hawaii","602","106","235","62","367","105",
"1500000US150030020051","Block Group 1, Census Tract 20.05, Honolulu County, Hawaii","280","96","97","57","183","76",
"1500000US150030020052","Block Group 2, Census Tract 20.05, Honolulu County, Hawaii","639","204","221","106","418","179",
"1500000US150030020061","Block Group 1, Census Tract 20.06, Honolulu County, Hawaii","601","132","372","108","229","79",
"1500000US150030020062","Block Group 2, Census Tract 20.06, Honolulu County, Hawaii","220","75","121","62","99","59",
"1500000US150030021001","Block Group 1, Census Tract 21, Honolulu County, Hawaii","1050","222","220","122","830","201",
"1500000US150030021002","Block Group 2, Census Tract 21, Honolulu County, Hawaii","954","180","312","102","642","165",
"1500000US150030022011","Block Group 1, Census Tract 22.01, Honolulu County, Hawaii","937","215","357","93","580","215",
"1500000US150030022012","Block Group 2, Census Tract 22.01, Honolulu County, Hawaii","928","208","198","102","730","207",
"1500000US150030022021","Block Group 1, Census Tract 22.02, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030022022","Block Group 2, Census Tract 22.02, Honolulu County, Hawaii","1755","173","832","175","923","158",
"1500000US150030023001","Block Group 1, Census Tract 23, Honolulu County, Hawaii","847","299","275","128","572","312",
"1500000US150030023002","Block Group 2, Census Tract 23, Honolulu County, Hawaii","411","177","231","108","180","152",
"1500000US150030023003","Block Group 3, Census Tract 23, Honolulu County, Hawaii","309","151","120","80","189","140",
"1500000US150030023004","Block Group 4, Census Tract 23, Honolulu County, Hawaii","727","243","114","78","613","249",
"1500000US150030023005","Block Group 5, Census Tract 23, Honolulu County, Hawaii","613","233","144","102","469","222",
"1500000US150030024011","Block Group 1, Census Tract 24.01, Honolulu County, Hawaii","322","105","79","65","243","87",
"1500000US150030024012","Block Group 2, Census Tract 24.01, Honolulu County, Hawaii","671","166","265","170","406","116",
"1500000US150030024013","Block Group 3, Census Tract 24.01, Honolulu County, Hawaii","500","159","39","29","461","158",
"1500000US150030024021","Block Group 1, Census Tract 24.02, Honolulu County, Hawaii","866","159","89","43","777","161",
"1500000US150030024022","Block Group 2, Census Tract 24.02, Honolulu County, Hawaii","787","170","260","98","527","154",
"1500000US150030025001","Block Group 1, Census Tract 25, Honolulu County, Hawaii","854","232","245","137","609","214",
"1500000US150030025002","Block Group 2, Census Tract 25, Honolulu County, Hawaii","991","182","268","127","723","182",
"1500000US150030026001","Block Group 1, Census Tract 26, Honolulu County, Hawaii","383","135","211","78","172","104",
"1500000US150030026002","Block Group 2, Census Tract 26, Honolulu County, Hawaii","442","171","179","118","263","139",
"1500000US150030026003","Block Group 3, Census Tract 26, Honolulu County, Hawaii","475","105","292","93","183","74",
"1500000US150030026004","Block Group 4, Census Tract 26, Honolulu County, Hawaii","408","106","52","52","356","99",
"1500000US150030027011","Block Group 1, Census Tract 27.01, Honolulu County, Hawaii","202","90","127","46","75","75",
"1500000US150030027012","Block Group 2, Census Tract 27.01, Honolulu County, Hawaii","61","31","-","**","61","31",
"1500000US150030027013","Block Group 3, Census Tract 27.01, Honolulu County, Hawaii","633","122","297","104","336","106",
"1500000US150030027021","Block Group 1, Census Tract 27.02, Honolulu County, Hawaii","1147","249","680","226","467","221",
"1500000US150030027022","Block Group 2, Census Tract 27.02, Honolulu County, Hawaii","534","136","356","149","178","111",
"1500000US150030027023","Block Group 3, Census Tract 27.02, Honolulu County, Hawaii","774","170","231","86","543","166",
"1500000US150030028001","Block Group 1, Census Tract 28, Honolulu County, Hawaii","1118","201","862","199","256","124",
"1500000US150030028002","Block Group 2, Census Tract 28, Honolulu County, Hawaii","1451","216","1028","184","423","190",
"1500000US150030029001","Block Group 1, Census Tract 29, Honolulu County, Hawaii","1334","88","696","90","638","81",
"1500000US150030030001","Block Group 1, Census Tract 30, Honolulu County, Hawaii","696","150","513","138","183","95",
"1500000US150030030002","Block Group 2, Census Tract 30, Honolulu County, Hawaii","606","155","458","162","148","64",
"1500000US150030030003","Block Group 3, Census Tract 30, Honolulu County, Hawaii","666","170","400","148","266","122",
"1500000US150030030004","Block Group 4, Census Tract 30, Honolulu County, Hawaii","984","200","708","216","276","124",
"1500000US150030031011","Block Group 1, Census Tract 31.01, Honolulu County, Hawaii","1153","179","954","163","199","100",
"1500000US150030031012","Block Group 2, Census Tract 31.01, Honolulu County, Hawaii","1677","188","1367","196","310","144",
"1500000US150030031021","Block Group 1, Census Tract 31.02, Honolulu County, Hawaii","1777","250","1505","233","272","157",
"1500000US150030031022","Block Group 2, Census Tract 31.02, Honolulu County, Hawaii","645","129","535","108","110","104",
"1500000US150030032001","Block Group 1, Census Tract 32, Honolulu County, Hawaii","627","103","588","115","39","33",
"1500000US150030033001","Block Group 1, Census Tract 33, Honolulu County, Hawaii","914","96","761","96","153","86",
"1500000US150030034031","Block Group 1, Census Tract 34.03, Honolulu County, Hawaii","1078","216","494","194","584","216",
"1500000US150030034032","Block Group 2, Census Tract 34.03, Honolulu County, Hawaii","568","146","217","110","351","135",
"1500000US150030034033","Block Group 3, Census Tract 34.03, Honolulu County, Hawaii","684","144","491","151","193","93",
"1500000US150030034034","Block Group 4, Census Tract 34.03, Honolulu County, Hawaii","889","168","439","135","450","147",
