"GEO_ID","NAME","B25046_001E","B25046_001M","B25046_002E","B25046_002M","B25046_003E","B25046_003M",
"1500000US150010207021","Block Group 1, Census Tract 207.02, Hawaii County, Hawaii","1128","227","1058","226","70","64",
"1500000US150010207022","Block Group 2, Census Tract 207.02, Hawaii County, Hawaii","1765","318","1501","303","264","150",
"1500000US150010207023","Block Group 3, Census Tract 207.02, Hawaii County, Hawaii","928","171","793","161","135","99",
"1500000US150010208011","Block Group 1, Census Tract 208.01, Hawaii County, Hawaii","2162","352","1878","349","284","162",
"1500000US150010208012","Block Group 2, Census Tract 208.01, Hawaii County, Hawaii","1209","185","1014","175","195","148",
"1500000US150010208021","Block Group 1, Census Tract 208.02, Hawaii County, Hawaii","1099","250","667","217","432","250",
"1500000US150010208022","Block Group 2, Census Tract 208.02, Hawaii County, Hawaii","1818","391","1462","417","356","183",
"1500000US150010208023","Block Group 3, Census Tract 208.02, Hawaii County, Hawaii","null","null","null","null","null","null",
"1500000US150010208024","Block Group 4, Census Tract 208.02, Hawaii County, Hawaii","1707","297","1071","313","636","275",
"1500000US150010209001","Block Group 1, Census Tract 209, Hawaii County, Hawaii","755","227","594","165","161","175",
"1500000US150010209002","Block Group 2, Census Tract 209, Hawaii County, Hawaii","1060","247","932","238","128","105",
"1500000US150010209003","Block Group 3, Census Tract 209, Hawaii County, Hawaii","1835","271","1426","254","409","165",
"1500000US150010210031","Block Group 1, Census Tract 210.03, Hawaii County, Hawaii","1280","307","885","266","395","254",
"1500000US150010210032","Block Group 2, Census Tract 210.03, Hawaii County, Hawaii","1126","260","963","245","163","97",
"1500000US150010210033","Block Group 3, Census Tract 210.03, Hawaii County, Hawaii","2072","351","1374","296","698","221",
"1500000US150010210051","Block Group 1, Census Tract 210.05, Hawaii County, Hawaii","1682","638","1406","617","276","202",
"1500000US150010210052","Block Group 2, Census Tract 210.05, Hawaii County, Hawaii","1889","652","1583","605","306","311",
"1500000US150010210053","Block Group 3, Census Tract 210.05, Hawaii County, Hawaii","3085","767","2844","774","241","189",
"1500000US150010210054","Block Group 4, Census Tract 210.05, Hawaii County, Hawaii","1731","678","1731","678","-","**",
"1500000US150010210101","Block Group 1, Census Tract 210.10, Hawaii County, Hawaii","2042","446","1669","431","373","204",
"1500000US150010210102","Block Group 2, Census Tract 210.10, Hawaii County, Hawaii","1728","304","1277","254","451","152",
"1500000US150010210103","Block Group 3, Census Tract 210.10, Hawaii County, Hawaii","1889","443","1666","442","223","138",
"1500000US150010210111","Block Group 1, Census Tract 210.11, Hawaii County, Hawaii","1831","486","1660","507","171","133",
"1500000US150010210112","Block Group 2, Census Tract 210.11, Hawaii County, Hawaii","821","238","577","237","244","142",
"1500000US150010210131","Block Group 1, Census Tract 210.13, Hawaii County, Hawaii","748","193","586","183","162","100",
"1500000US150010210132","Block Group 2, Census Tract 210.13, Hawaii County, Hawaii","940","224","637","179","303","181",
"1500000US150010210133","Block Group 3, Census Tract 210.13, Hawaii County, Hawaii","1536","320","1282","302","254","116",
"1500000US150010211011","Block Group 1, Census Tract 211.01, Hawaii County, Hawaii","1991","237","1717","228","274","89",
"1500000US150010211012","Block Group 2, Census Tract 211.01, Hawaii County, Hawaii","null","null","null","null","null","null",
"1500000US150010211061","Block Group 1, Census Tract 211.06, Hawaii County, Hawaii","594","224","402","177","192","125",
"1500000US150010211062","Block Group 2, Census Tract 211.06, Hawaii County, Hawaii","1308","364","1067","361","241","226",
"1500000US150010211063","Block Group 3, Census Tract 211.06, Hawaii County, Hawaii","1869","534","1395","500","474","267",
"1500000US150010211064","Block Group 4, Census Tract 211.06, Hawaii County, Hawaii","1078","247","835","231","243","105",
"1500000US150010212021","Block Group 1, Census Tract 212.02, Hawaii County, Hawaii","1052","331","790","264","262","162",
"1500000US150010212022","Block Group 2, Census Tract 212.02, Hawaii County, Hawaii","2481","513","1877","496","604","316",
"1500000US150010212023","Block Group 3, Census Tract 212.02, Hawaii County, Hawaii","1345","299","1041","261","304","184",
"1500000US150010212024","Block Group 4, Census Tract 212.02, Hawaii County, Hawaii","732","198","591","181","141","66",
"1500000US150010213001","Block Group 1, Census Tract 213, Hawaii County, Hawaii","2145","637","1492","525","653","385",
"1500000US150010213002","Block Group 2, Census Tract 213, Hawaii County, Hawaii","2138","488","1182","443","956","433",
"1500000US150010213003","Block Group 3, Census Tract 213, Hawaii County, Hawaii","849","229","633","212","216","129",
"1500000US150010214021","Block Group 1, Census Tract 214.02, Hawaii County, Hawaii","1000","251","800","232","200","92",
"1500000US150010214022","Block Group 2, Census Tract 214.02, Hawaii County, Hawaii","527","189","286","149","241","117",
"1500000US150010214023","Block Group 3, Census Tract 214.02, Hawaii County, Hawaii","1083","322","819","311","264","170",
"1500000US150010215021","Block Group 1, Census Tract 215.02, Hawaii County, Hawaii","2219","378","1595","366","624","241",
"1500000US150010215022","Block Group 2, Census Tract 215.02, Hawaii County, Hawaii","974","218","705","209","269","128",
"1500000US150010215041","Block Group 1, Census Tract 215.04, Hawaii County, Hawaii","1801","262","997","212","804","192",
"1500000US150010215042","Block Group 2, Census Tract 215.04, Hawaii County, Hawaii","1090","197","1003","190","87","51",
"1500000US150010215071","Block Group 1, Census Tract 215.07, Hawaii County, Hawaii","3753","690","3074","690","679","271",
"1500000US150010215072","Block Group 2, Census Tract 215.07, Hawaii County, Hawaii","995","268","768","263","227","164",
"1500000US150010215073","Block Group 3, Census Tract 215.07, Hawaii County, Hawaii","3496","539","2548","514","948","400",
"1500000US150010215091","Block Group 1, Census Tract 215.09, Hawaii County, Hawaii","1298","240","843","222","455","187",
"1500000US150010215092","Block Group 2, Census Tract 215.09, Hawaii County, Hawaii","1831","391","1376","435","455","200",
"1500000US150010215093","Block Group 3, Census Tract 215.09, Hawaii County, Hawaii","1257","321","985","282","272","197",
"1500000US150010216011","Block Group 1, Census Tract 216.01, Hawaii County, Hawaii","1341","429","1053","352","288","298",
"1500000US150010216012","Block Group 2, Census Tract 216.01, Hawaii County, Hawaii","1129","353","512","275","617","353",
"1500000US150010216013","Block Group 3, Census Tract 216.01, Hawaii County, Hawaii","1313","260","1139","266","174","169",
"1500000US150010216014","Block Group 4, Census Tract 216.01, Hawaii County, Hawaii","693","294","177","94","516","300",
"1500000US150010216015","Block Group 5, Census Tract 216.01, Hawaii County, Hawaii","1621","476","642","302","979","402",
"1500000US150010216041","Block Group 1, Census Tract 216.04, Hawaii County, Hawaii","313","130","230","119","83","65",
"1500000US150010216042","Block Group 2, Census Tract 216.04, Hawaii County, Hawaii","2188","468","1218","382","970","363",
"1500000US150010216043","Block Group 3, Census Tract 216.04, Hawaii County, Hawaii","567","271","344","232","223","216",
"1500000US150010216044","Block Group 4, Census Tract 216.04, Hawaii County, Hawaii","2259","404","1769","372","490","268",
"1500000US150010216045","Block Group 5, Census Tract 216.04, Hawaii County, Hawaii","1480","397","1208","377","272","226",
"1500000US150010217021","Block Group 1, Census Tract 217.02, Hawaii County, Hawaii","2442","590","1163","387","1279","497",
"1500000US150010217022","Block Group 2, Census Tract 217.02, Hawaii County, Hawaii","1731","612","1302","564","429","329",
"1500000US150010217023","Block Group 3, Census Tract 217.02, Hawaii County, Hawaii","3514","608","2340","564","1174","366",
"1500000US150010217041","Block Group 1, Census Tract 217.04, Hawaii County, Hawaii","901","186","585","120","316","157",
"1500000US150010217042","Block Group 2, Census Tract 217.04, Hawaii County, Hawaii","1132","309","928","298","204","158",
"1500000US150010217043","Block Group 3, Census Tract 217.04, Hawaii County, Hawaii","1940","353","1514","344","426","229",
"1500000US150010217044","Block Group 4, Census Tract 217.04, Hawaii County, Hawaii","2140","393","1718","395","422","218",
"1500000US150010218001","Block Group 1, Census Tract 218, Hawaii County, Hawaii","749","185","588","183","161","65",
"1500000US150010218002","Block Group 2, Census Tract 218, Hawaii County, Hawaii","2085","450","1546","513","539","500",
"1500000US150010218003","Block Group 3, Census Tract 218, Hawaii County, Hawaii","1228","335","984","314","244","122",
"1500000US150010218004","Block Group 4, Census Tract 218, Hawaii County, Hawaii","548","165","418","156","130","67",
"1500000US150010219021","Block Group 1, Census Tract 219.02, Hawaii County, Hawaii","1244","344","878","308","366","242",
"1500000US150010219022","Block Group 2, Census Tract 219.02, Hawaii County, Hawaii","426","155","276","139","150","90",
"1500000US150010219023","Block Group 3, Census Tract 219.02, Hawaii County, Hawaii","834","181","680","173","154","96",
"1500000US150010220001","Block Group 1, Census Tract 220, Hawaii County, Hawaii","1062","223","906","202","156","139",
"1500000US150010220002","Block Group 2, Census Tract 220, Hawaii County, Hawaii","977","195","698","174","279","140",
"1500000US150010221021","Block Group 1, Census Tract 221.02, Hawaii County, Hawaii","467","190","414","193","53","44",
"1500000US150010221022","Block Group 2, Census Tract 221.02, Hawaii County, Hawaii","703","161","516","140","187","114",
"1500000US150019900000","Block Group 0, Census Tract 9900, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019901000","Block Group 0, Census Tract 9901, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019903000","Block Group 0, Census Tract 9903, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019904000","Block Group 0, Census Tract 9904, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019905000","Block Group 0, Census Tract 9905, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019906000","Block Group 0, Census Tract 9906, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019907000","Block Group 0, Census Tract 9907, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019908000","Block Group 0, Census Tract 9908, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019909000","Block Group 0, Census Tract 9909, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019910000","Block Group 0, Census Tract 9910, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019911000","Block Group 0, Census Tract 9911, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019912000","Block Group 0, Census Tract 9912, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019913000","Block Group 0, Census Tract 9913, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019914000","Block Group 0, Census Tract 9914, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019915000","Block Group 0, Census Tract 9915, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019916000","Block Group 0, Census Tract 9916, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019917000","Block Group 0, Census Tract 9917, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150030001061","Block Group 1, Census Tract 1.06, Honolulu County, Hawaii","735","188","536","171","199","117",
"1500000US150030001062","Block Group 2, Census Tract 1.06, Honolulu County, Hawaii","2092","422","1512","342","580","275",
"1500000US150030001063","Block Group 3, Census Tract 1.06, Honolulu County, Hawaii","1290","205","1049","230","241","149",
"1500000US150030001064","Block Group 4, Census Tract 1.06, Honolulu County, Hawaii","1283","448","959","328","324","355",
"1500000US150030001071","Block Group 1, Census Tract 1.07, Honolulu County, Hawaii","922","133","718","145","204","84",
"1500000US150030001072","Block Group 2, Census Tract 1.07, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030001073","Block Group 3, Census Tract 1.07, Honolulu County, Hawaii","479","152","352","74","127","149",
"1500000US150030001081","Block Group 1, Census Tract 1.08, Honolulu County, Hawaii","1300","152","985","146","315","140",
"1500000US150030001082","Block Group 2, Census Tract 1.08, Honolulu County, Hawaii","874","213","708","198","166","106",
"1500000US150030001101","Block Group 1, Census Tract 1.10, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030001102","Block Group 2, Census Tract 1.10, Honolulu County, Hawaii","826","135","732","141","94","67",
"1500000US150030001103","Block Group 3, Census Tract 1.10, Honolulu County, Hawaii","1327","193","1226","211","101","85",
"1500000US150030001111","Block Group 1, Census Tract 1.11, Honolulu County, Hawaii","1521","211","1324","206","197","129",
"1500000US150030001112","Block Group 2, Census Tract 1.11, Honolulu County, Hawaii","1469","185","1352","183","117","87",
"1500000US150030001113","Block Group 3, Census Tract 1.11, Honolulu County, Hawaii","275","89","275","89","-","**",
"1500000US150030001121","Block Group 1, Census Tract 1.12, Honolulu County, Hawaii","752","230","752","230","-","**",
"1500000US150030001122","Block Group 2, Census Tract 1.12, Honolulu County, Hawaii","1994","307","1316","263","678","301",
"1500000US150030001123","Block Group 3, Census Tract 1.12, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030001141","Block Group 1, Census Tract 1.14, Honolulu County, Hawaii","1115","169","938","159","177","131",
"1500000US150030002001","Block Group 1, Census Tract 2, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030002002","Block Group 2, Census Tract 2, Honolulu County, Hawaii","492","107","436","106","56","59",
"1500000US150030002003","Block Group 3, Census Tract 2, Honolulu County, Hawaii","746","162","642","136","104","93",
"1500000US150030002004","Block Group 4, Census Tract 2, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030002005","Block Group 5, Census Tract 2, Honolulu County, Hawaii","948","202","718","188","230","160",
"1500000US150030003011","Block Group 1, Census Tract 3.01, Honolulu County, Hawaii","670","129","630","132","40","38",
"1500000US150030003012","Block Group 2, Census Tract 3.01, Honolulu County, Hawaii","1578","266","1296","245","282","195",
"1500000US150030003021","Block Group 1, Census Tract 3.02, Honolulu County, Hawaii","857","204","788","196","69","70",
"1500000US150030003022","Block Group 2, Census Tract 3.02, Honolulu County, Hawaii","309","153","309","153","-","**",
"1500000US150030003023","Block Group 3, Census Tract 3.02, Honolulu County, Hawaii","816","195","746","195","70","79",
"1500000US150030004011","Block Group 1, Census Tract 4.01, Honolulu County, Hawaii","2003","157","1685","188","318","139",
"1500000US150030004021","Block Group 1, Census Tract 4.02, Honolulu County, Hawaii","1702","242","1650","251","52","45",
"1500000US150030004022","Block Group 2, Census Tract 4.02, Honolulu County, Hawaii","1277","164","1189","161","88","69",
"1500000US150030005001","Block Group 1, Census Tract 5, Honolulu County, Hawaii","539","140","427","137","112","85",
"1500000US150030005002","Block Group 2, Census Tract 5, Honolulu County, Hawaii","341","158","258","147","83","75",
"1500000US150030005003","Block Group 3, Census Tract 5, Honolulu County, Hawaii","796","185","710","181","86","65",
"1500000US150030005004","Block Group 4, Census Tract 5, Honolulu County, Hawaii","802","183","641","179","161","115",
"1500000US150030005005","Block Group 5, Census Tract 5, Honolulu County, Hawaii","445","170","381","158","64","70",
"1500000US150030006001","Block Group 1, Census Tract 6, Honolulu County, Hawaii","-","**","-","**","-","**",
"1500000US150030006002","Block Group 2, Census Tract 6, Honolulu County, Hawaii","1146","163","920","150","226","131",
"1500000US150030007001","Block Group 1, Census Tract 7, Honolulu County, Hawaii","1000","207","797","215","203","111",
"1500000US150030007002","Block Group 2, Census Tract 7, Honolulu County, Hawaii","748","151","527","157","221","132",
"1500000US150030007003","Block Group 3, Census Tract 7, Honolulu County, Hawaii","477","185","342","199","135","92",
"1500000US150030008001","Block Group 1, Census Tract 8, Honolulu County, Hawaii","794","226","442","169","352","186",
"1500000US150030008002","Block Group 2, Census Tract 8, Honolulu County, Hawaii","599","151","504","153","95","63",
"1500000US150030008003","Block Group 3, Census Tract 8, Honolulu County, Hawaii","525","139","397","126","128","79",
"1500000US150030008004","Block Group 4, Census Tract 8, Honolulu County, Hawaii","288","153","230","154","58","56",
"1500000US150030009011","Block Group 1, Census Tract 9.01, Honolulu County, Hawaii","797","164","565","142","232","139",
"1500000US150030009012","Block Group 2, Census Tract 9.01, Honolulu County, Hawaii","849","126","507","99","342","108",
"1500000US150030009021","Block Group 1, Census Tract 9.02, Honolulu County, Hawaii","2456","263","1692","274","764","300",
"1500000US150030009022","Block Group 2, Census Tract 9.02, Honolulu County, Hawaii","655","238","577","249","78","56",
"1500000US150030009031","Block Group 1, Census Tract 9.03, Honolulu County, Hawaii","960","285","624","219","336","149",
"1500000US150030009032","Block Group 2, Census Tract 9.03, Honolulu County, Hawaii","1146","231","604","179","542","252",
"1500000US150030010001","Block Group 1, Census Tract 10, Honolulu County, Hawaii","951","200","654","208","297","124",
"1500000US150030010002","Block Group 2, Census Tract 10, Honolulu County, Hawaii","1331","300","1224","302","107","74",
"1500000US150030011001","Block Group 1, Census Tract 11, Honolulu County, Hawaii","715","366","242","130","473","369",
"1500000US150030011002","Block Group 2, Census Tract 11, Honolulu County, Hawaii","918","204","572","164","346","119",
"1500000US150030012011","Block Group 1, Census Tract 12.01, Honolulu County, Hawaii","824","166","401","191","423","169",
"1500000US150030012012","Block Group 2, Census Tract 12.01, Honolulu County, Hawaii","1198","201","691","219","507","160",
"1500000US150030012021","Block Group 1, Census Tract 12.02, Honolulu County, Hawaii","1108","149","677","152","431","143",
"1500000US150030012022","Block Group 2, Census Tract 12.02, Honolulu County, Hawaii","517","144","317","112","200","93",
"1500000US150030013001","Block Group 1, Census Tract 13, Honolulu County, Hawaii","748","202","420","192","328","188",
"1500000US150030013002","Block Group 2, Census Tract 13, Honolulu County, Hawaii","669","198","417","145","252","135",
"1500000US150030013003","Block Group 3, Census Tract 13, Honolulu County, Hawaii","591","176","306","121","285","147",
"1500000US150030013004","Block Group 4, Census Tract 13, Honolulu County, Hawaii","424","124","274","110","150","71",
"1500000US150030014001","Block Group 1, Census Tract 14, Honolulu County, Hawaii","857","141","643","121","214","108",
"1500000US150030014002","Block Group 2, Census Tract 14, Honolulu County, Hawaii","862","116","580","108","282","100",
"1500000US150030015001","Block Group 1, Census Tract 15, Honolulu County, Hawaii","1120","280","612","184","508","259",
"1500000US150030015002","Block Group 2, Census Tract 15, Honolulu County, Hawaii","615","158","378","178","237","126",
"1500000US150030015003","Block Group 3, Census Tract 15, Honolulu County, Hawaii","683","179","430","156","253","143",
"1500000US150030016001","Block Group 1, Census Tract 16, Honolulu County, Hawaii","1044","227","640","150","404","162",
"1500000US150030016002","Block Group 2, Census Tract 16, Honolulu County, Hawaii","906","210","504","159","402","168",
"1500000US150030016003","Block Group 3, Census Tract 16, Honolulu County, Hawaii","414","137","252","125","162","108",
"1500000US150030017001","Block Group 1, Census Tract 17, Honolulu County, Hawaii","538","154","411","144","127","72",
"1500000US150030017002","Block Group 2, Census Tract 17, Honolulu County, Hawaii","754","138","535","165","219","74",
"1500000US150030018011","Block Group 1, Census Tract 18.01, Honolulu County, Hawaii","148","44","86","43","62","29",
"1500000US150030018012","Block Group 2, Census Tract 18.01, Honolulu County, Hawaii","175","51","41","25","134","48",
"1500000US150030018031","Block Group 1, Census Tract 18.03, Honolulu County, Hawaii","388","117","193","92","195","74",
"1500000US150030018032","Block Group 2, Census Tract 18.03, Honolulu County, Hawaii","291","135","131","86","160","104",
"1500000US150030018033","Block Group 3, Census Tract 18.03, Honolulu County, Hawaii","394","162","178","89","216","139",
"1500000US150030018041","Block Group 1, Census Tract 18.04, Honolulu County, Hawaii","770","136","334","113","436","135",
"1500000US150030019011","Block Group 1, Census Tract 19.01, Honolulu County, Hawaii","116","50","76","44","40","27",
"1500000US150030019031","Block Group 1, Census Tract 19.03, Honolulu County, Hawaii","1313","215","828","156","485","183",
"1500000US150030019032","Block Group 2, Census Tract 19.03, Honolulu County, Hawaii","291","115","122","51","169","108",
"1500000US150030019041","Block Group 1, Census Tract 19.04, Honolulu County, Hawaii","1232","263","629","209","603","214",
"1500000US150030019042","Block Group 2, Census Tract 19.04, Honolulu County, Hawaii","958","292","360","173","598","232",
"1500000US150030020031","Block Group 1, Census Tract 20.03, Honolulu County, Hawaii","150","70","56","46","94","56",
"1500000US150030020032","Block Group 2, Census Tract 20.03, Honolulu County, Hawaii","651","133","365","119","286","94",
"1500000US150030020041","Block Group 1, Census Tract 20.04, Honolulu County, Hawaii","535","118","218","58","317","102",
"1500000US150030020051","Block Group 1, Census Tract 20.05, Honolulu County, Hawaii","276","112","69","55","207","104",
"1500000US150030020052","Block Group 2, Census Tract 20.05, Honolulu County, Hawaii","755","234","237","129","518","225",
"1500000US150030020061","Block Group 1, Census Tract 20.06, Honolulu County, Hawaii","449","122","257","84","192","99",
"1500000US150030020062","Block Group 2, Census Tract 20.06, Honolulu County, Hawaii","235","99","109","60","126","83",
"1500000US150030021001","Block Group 1, Census Tract 21, Honolulu County, Hawaii","1060","197","345","157","715","149",
"1500000US150030021002","Block Group 2, Census Tract 21, Honolulu County, Hawaii","1092","225","380","128","712","205",
"1500000US150030022011","Block Group 1, Census Tract 22.01, Honolulu County, Hawaii","934","232","464","145","470","215",
"1500000US150030022012","Block Group 2, Census Tract 22.01, Honolulu County, Hawaii","1147","199","217","100","930","212",
"1500000US150030022021","Block Group 1, Census Tract 22.02, Honolulu County, Hawaii","-","**","-","**","-","**",
"1500000US150030022022","Block Group 2, Census Tract 22.02, Honolulu County, Hawaii","1757","227","965","185","792","185",
"1500000US150030023001","Block Group 1, Census Tract 23, Honolulu County, Hawaii","723","293","214","122","509","291",
"1500000US150030023002","Block Group 2, Census Tract 23, Honolulu County, Hawaii","616","268","202","153","414","232",
"1500000US150030023003","Block Group 3, Census Tract 23, Honolulu County, Hawaii","389","166","130","110","259","144",
"1500000US150030023004","Block Group 4, Census Tract 23, Honolulu County, Hawaii","569","186","149","85","420","196",
"1500000US150030023005","Block Group 5, Census Tract 23, Honolulu County, Hawaii","712","221","250","131","462","224",
"1500000US150030024011","Block Group 1, Census Tract 24.01, Honolulu County, Hawaii","376","150","89","96","287","114",
"1500000US150030024012","Block Group 2, Census Tract 24.01, Honolulu County, Hawaii","697","203","271","201","426","166",
"1500000US150030024013","Block Group 3, Census Tract 24.01, Honolulu County, Hawaii","364","126","77","44","287","128",
"1500000US150030024021","Block Group 1, Census Tract 24.02, Honolulu County, Hawaii","783","141","149","74","634","141",
"1500000US150030024022","Block Group 2, Census Tract 24.02, Honolulu County, Hawaii","688","200","332","99","356","172",
"1500000US150030025001","Block Group 1, Census Tract 25, Honolulu County, Hawaii","761","194","204","110","557","190",
"1500000US150030025002","Block Group 2, Census Tract 25, Honolulu County, Hawaii","966","268","297","184","669","233",
"1500000US150030026001","Block Group 1, Census Tract 26, Honolulu County, Hawaii","417","110","365","111","52","33",
"1500000US150030026002","Block Group 2, Census Tract 26, Honolulu County, Hawaii","250","99","99","79","151","63",
"1500000US150030026003","Block Group 3, Census Tract 26, Honolulu County, Hawaii","545","129","354","126","191","68",
"1500000US150030026004","Block Group 4, Census Tract 26, Honolulu County, Hawaii","594","170","62","50","532","162",
"1500000US150030027011","Block Group 1, Census Tract 27.01, Honolulu County, Hawaii","305","147","236","134","69","81",
"1500000US150030027012","Block Group 2, Census Tract 27.01, Honolulu County, Hawaii","134","78","-","**","134","78",
"1500000US150030027013","Block Group 3, Census Tract 27.01, Honolulu County, Hawaii","531","128","276","115","255","83",
"1500000US150030027021","Block Group 1, Census Tract 27.02, Honolulu County, Hawaii","1205","273","905","292","300","97",
"1500000US150030027022","Block Group 2, Census Tract 27.02, Honolulu County, Hawaii","597","210","308","126","289","184",
"1500000US150030027023","Block Group 3, Census Tract 27.02, Honolulu County, Hawaii","635","165","236","106","399","145",
"1500000US150030028001","Block Group 1, Census Tract 28, Honolulu County, Hawaii","1269","228","1085","238","184","95",
"1500000US150030028002","Block Group 2, Census Tract 28, Honolulu County, Hawaii","1512","238","1124","228","388","142",
"1500000US150030029001","Block Group 1, Census Tract 29, Honolulu County, Hawaii","1351","125","758","115","593","105",
"1500000US150030030001","Block Group 1, Census Tract 30, Honolulu County, Hawaii","585","141","493","148","92","62",
"1500000US150030030002","Block Group 2, Census Tract 30, Honolulu County, Hawaii","811","173","595","193","216","87",
"1500000US150030030003","Block Group 3, Census Tract 30, Honolulu County, Hawaii","705","175","553","171","152","80",
"1500000US150030030004","Block Group 4, Census Tract 30, Honolulu County, Hawaii","912","180","577","157","335","146",
"1500000US150030031011","Block Group 1, Census Tract 31.01, Honolulu County, Hawaii","1374","261","1260","260","114","72",
"1500000US150030031012","Block Group 2, Census Tract 31.01, Honolulu County, Hawaii","1714","223","1419","246","295","159",
"1500000US150030031021","Block Group 1, Census Tract 31.02, Honolulu County, Hawaii","1657","149","1531","156","126","69",
"1500000US150030031022","Block Group 2, Census Tract 31.02, Honolulu County, Hawaii","634","142","542","149","92","62",
"1500000US150030032001","Block Group 1, Census Tract 32, Honolulu County, Hawaii","598","95","507","103","91","46",
"1500000US150030033001","Block Group 1, Census Tract 33, Honolulu County, Hawaii","873","102","816","108","57","28",
"1500000US150030034031","Block Group 1, Census Tract 34.03, Honolulu County, Hawaii","1210","213","625","182","585","182",
"1500000US150030034032","Block Group 2, Census Tract 34.03, Honolulu County, Hawaii","449","134","162","112","287","110",
"1500000US150030034033","Block Group 3, Census Tract 34.03, Honolulu County, Hawaii","857","163","627","166","230","115",
