"GEO_ID","NAME","B25046_001E","B25046_001M","B25046_002E","B25046_002M","B25046_003E","B25046_003M",
"1500000US150010215042","Block Group 2, Census Tract 215.04, Hawaii County, Hawaii","986","208","863","194","123","87",
"1500000US150010215071","Block Group 1, Census Tract 215.07, Hawaii County, Hawaii","2432","558","2039","582","393","230",
"1500000US150010215072","Block Group 2, Census Tract 215.07, Hawaii County, Hawaii","1565","319","1215","236","350","244",
"1500000US150010215073","Block Group 3, Census Tract 215.07, Hawaii County, Hawaii","2953","650","2045","557","908","405",
"1500000US150010215091","Block Group 1, Census Tract 215.09, Hawaii County, Hawaii","1029","254","667","211","362","148",
"1500000US150010215092","Block Group 2, Census Tract 215.09, Hawaii County, Hawaii","1513","290","950","266","563","189",
"1500000US150010215093","Block Group 3, Census Tract 215.09, Hawaii County, Hawaii","888","169","383","134","505","167",
"1500000US150010216011","Block Group 1, Census Tract 216.01, Hawaii County, Hawaii","543","205","465","198","78","76",
"1500000US150010216012","Block Group 2, Census Tract 216.01, Hawaii County, Hawaii","886","297","514","219","372","180",
"1500000US150010216013","Block Group 3, Census Tract 216.01, Hawaii County, Hawaii","1194","389","873","375","321","226",
"1500000US150010216014","Block Group 4, Census Tract 216.01, Hawaii County, Hawaii","511","172","227","127","284","152",
"1500000US150010216015","Block Group 5, Census Tract 216.01, Hawaii County, Hawaii","943","317","229","120","714","308",
"1500000US150010216041","Block Group 1, Census Tract 216.04, Hawaii County, Hawaii","338","193","274","174","64","64",
"1500000US150010216042","Block Group 2, Census Tract 216.04, Hawaii County, Hawaii","1825","342","1059","273","766","326",
"1500000US150010216043","Block Group 3, Census Tract 216.04, Hawaii County, Hawaii","701","372","326","318","375","214",
"1500000US150010216044","Block Group 4, Census Tract 216.04, Hawaii County, Hawaii","1541","418","1406","409","135","109",
"1500000US150010216045","Block Group 5, Census Tract 216.04, Hawaii County, Hawaii","914","310","529","242","385","283",
"1500000US150010217021","Block Group 1, Census Tract 217.02, Hawaii County, Hawaii","1549","373","1053","341","496","298",
"1500000US150010217022","Block Group 2, Census Tract 217.02, Hawaii County, Hawaii","2195","439","1890","448","305","197",
"1500000US150010217023","Block Group 3, Census Tract 217.02, Hawaii County, Hawaii","2268","434","1580","409","688","262",
"1500000US150010217041","Block Group 1, Census Tract 217.04, Hawaii County, Hawaii","757","242","542","246","215","101",
"1500000US150010217042","Block Group 2, Census Tract 217.04, Hawaii County, Hawaii","1132","265","822","239","310","162",
"1500000US150010217043","Block Group 3, Census Tract 217.04, Hawaii County, Hawaii","1918","403","1547","373","371","197",
"1500000US150010217044","Block Group 4, Census Tract 217.04, Hawaii County, Hawaii","1790","290","1328","293","462","185",
"1500000US150010218001","Block Group 1, Census Tract 218, Hawaii County, Hawaii","912","204","761","189","151","86",
"1500000US150010218002","Block Group 2, Census Tract 218, Hawaii County, Hawaii","1578","571","1173","551","405","265",
"1500000US150010218003","Block Group 3, Census Tract 218, Hawaii County, Hawaii","996","227","764","214","232","107",
"1500000US150010218004","Block Group 4, Census Tract 218, Hawaii County, Hawaii","712","212","520","183","192","121",
"1500000US150010219021","Block Group 1, Census Tract 219.02, Hawaii County, Hawaii","1046","188","815","161","231","149",
"1500000US150010219022","Block Group 2, Census Tract 219.02, Hawaii County, Hawaii","407","132","220","100","187","91",
"1500000US150010219023","Block Group 3, Census Tract 219.02, Hawaii County, Hawaii","1166","264","873","249","293","142",
"1500000US150010220001","Block Group 1, Census Tract 220, Hawaii County, Hawaii","1123","258","861","270","262","111",
"1500000US150010220002","Block Group 2, Census Tract 220, Hawaii County, Hawaii","679","183","584","184","95","70",
"1500000US150010221021","Block Group 1, Census Tract 221.02, Hawaii County, Hawaii","600","221","422","176","178","177",
"1500000US150010221022","Block Group 2, Census Tract 221.02, Hawaii County, Hawaii","811","203","603","203","208","106",
"1500000US150019900000","Block Group 0, Census Tract 9900, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019901000","Block Group 0, Census Tract 9901, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019903000","Block Group 0, Census Tract 9903, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019904000","Block Group 0, Census Tract 9904, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019905000","Block Group 0, Census Tract 9905, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019906000","Block Group 0, Census Tract 9906, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019907000","Block Group 0, Census Tract 9907, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019908000","Block Group 0, Census Tract 9908, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019909000","Block Group 0, Census Tract 9909, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019910000","Block Group 0, Census Tract 9910, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019911000","Block Group 0, Census Tract 9911, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019912000","Block Group 0, Census Tract 9912, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019913000","Block Group 0, Census Tract 9913, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019914000","Block Group 0, Census Tract 9914, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019915000","Block Group 0, Census Tract 9915, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019916000","Block Group 0, Census Tract 9916, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019917000","Block Group 0, Census Tract 9917, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150030001061","Block Group 1, Census Tract 1.06, Honolulu County, Hawaii","817","144","653","132","164","120",
"1500000US150030001062","Block Group 2, Census Tract 1.06, Honolulu County, Hawaii","2163","263","1744","284","419","178",
"1500000US150030001063","Block Group 3, Census Tract 1.06, Honolulu County, Hawaii","1207","284","973","225","234","214",
"1500000US150030001064","Block Group 4, Census Tract 1.06, Honolulu County, Hawaii","1240","338","1000","352","240","188",
"1500000US150030001071","Block Group 1, Census Tract 1.07, Honolulu County, Hawaii","1085","172","973","181","112","52",
"1500000US150030001072","Block Group 2, Census Tract 1.07, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030001073","Block Group 3, Census Tract 1.07, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030001081","Block Group 1, Census Tract 1.08, Honolulu County, Hawaii","1626","266","1250","223","376","195",
"1500000US150030001082","Block Group 2, Census Tract 1.08, Honolulu County, Hawaii","863","170","633","183","230","116",
"1500000US150030001101","Block Group 1, Census Tract 1.10, Honolulu County, Hawaii","715","151","566","154","149","86",
"1500000US150030001102","Block Group 2, Census Tract 1.10, Honolulu County, Hawaii","1027","263","781","144","246","256",
"1500000US150030001103","Block Group 3, Census Tract 1.10, Honolulu County, Hawaii","1566","201","1408","242","158","109",
"1500000US150030001111","Block Group 1, Census Tract 1.11, Honolulu County, Hawaii","1614","195","1434","221","180","100",
"1500000US150030001112","Block Group 2, Census Tract 1.11, Honolulu County, Hawaii","1424","213","1287","197","137","104",
"1500000US150030001113","Block Group 3, Census Tract 1.11, Honolulu County, Hawaii","396","156","396","156","-","**",
"1500000US150030001121","Block Group 1, Census Tract 1.12, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030001122","Block Group 2, Census Tract 1.12, Honolulu County, Hawaii","1869","355","1493","399","376","240",
"1500000US150030001123","Block Group 3, Census Tract 1.12, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030001141","Block Group 1, Census Tract 1.14, Honolulu County, Hawaii","1156","120","1035","155","121","96",
"1500000US150030002001","Block Group 1, Census Tract 2, Honolulu County, Hawaii","1087","279","872","272","215","119",
"1500000US150030002002","Block Group 2, Census Tract 2, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030002003","Block Group 3, Census Tract 2, Honolulu County, Hawaii","661","128","595","133","66","50",
"1500000US150030002004","Block Group 4, Census Tract 2, Honolulu County, Hawaii","848","192","775","196","73","54",
"1500000US150030002005","Block Group 5, Census Tract 2, Honolulu County, Hawaii","979","224","728","171","251","173",
"1500000US150030003011","Block Group 1, Census Tract 3.01, Honolulu County, Hawaii","749","147","624","139","125","72",
"1500000US150030003012","Block Group 2, Census Tract 3.01, Honolulu County, Hawaii","1497","172","1336","179","161","107",
"1500000US150030003021","Block Group 1, Census Tract 3.02, Honolulu County, Hawaii","898","154","773","174","125","80",
"1500000US150030003022","Block Group 2, Census Tract 3.02, Honolulu County, Hawaii","514","164","339","148","175","142",
"1500000US150030003023","Block Group 3, Census Tract 3.02, Honolulu County, Hawaii","714","161","576","158","138","114",
"1500000US150030004011","Block Group 1, Census Tract 4.01, Honolulu County, Hawaii","1862","133","1483","200","379","162",
"1500000US150030004021","Block Group 1, Census Tract 4.02, Honolulu County, Hawaii","1571","233","1439","257","132","125",
"1500000US150030004022","Block Group 2, Census Tract 4.02, Honolulu County, Hawaii","1421","245","1364","239","57","48",
"1500000US150030005001","Block Group 1, Census Tract 5, Honolulu County, Hawaii","337","94","294","94","43","40",
"1500000US150030005002","Block Group 2, Census Tract 5, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030005003","Block Group 3, Census Tract 5, Honolulu County, Hawaii","654","197","610","198","44","51",
"1500000US150030005004","Block Group 4, Census Tract 5, Honolulu County, Hawaii","413","124","357","111","56","49",
"1500000US150030005005","Block Group 5, Census Tract 5, Honolulu County, Hawaii","672","163","409","125","263","147",
"1500000US150030006001","Block Group 1, Census Tract 6, Honolulu County, Hawaii","-","**","-","**","-","**",
"1500000US150030006002","Block Group 2, Census Tract 6, Honolulu County, Hawaii","977","128","783","126","194","99",
"1500000US150030007001","Block Group 1, Census Tract 7, Honolulu County, Hawaii","1006","175","788","194","218","94",
"1500000US150030007002","Block Group 2, Census Tract 7, Honolulu County, Hawaii","452","122","334","122","118","61",
"1500000US150030007003","Block Group 3, Census Tract 7, Honolulu County, Hawaii","407","143","304","108","103","99",
"1500000US150030008001","Block Group 1, Census Tract 8, Honolulu County, Hawaii","890","184","637","170","253","146",
"1500000US150030008002","Block Group 2, Census Tract 8, Honolulu County, Hawaii","550","144","436","136","114","69",
"1500000US150030008003","Block Group 3, Census Tract 8, Honolulu County, Hawaii","727","172","513","148","214","143",
"1500000US150030008004","Block Group 4, Census Tract 8, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030009011","Block Group 1, Census Tract 9.01, Honolulu County, Hawaii","762","173","549","155","213","137",
"1500000US150030009012","Block Group 2, Census Tract 9.01, Honolulu County, Hawaii","922","148","454","116","468","136",
"1500000US150030009021","Block Group 1, Census Tract 9.02, Honolulu County, Hawaii","2328","387","1852","313","476","181",
"1500000US150030009022","Block Group 2, Census Tract 9.02, Honolulu County, Hawaii","552","142","346","123","206","101",
"1500000US150030009031","Block Group 1, Census Tract 9.03, Honolulu County, Hawaii","887","229","556","201","331","155",
"1500000US150030009032","Block Group 2, Census Tract 9.03, Honolulu County, Hawaii","912","207","569","206","343","129",
"1500000US150030010001","Block Group 1, Census Tract 10, Honolulu County, Hawaii","861","178","641","182","220","141",
"1500000US150030010002","Block Group 2, Census Tract 10, Honolulu County, Hawaii","1137","229","873","196","264","140",
"1500000US150030011001","Block Group 1, Census Tract 11, Honolulu County, Hawaii","969","151","453","126","516","173",
"1500000US150030011002","Block Group 2, Census Tract 11, Honolulu County, Hawaii","1015","176","639","151","376","147",
"1500000US150030012011","Block Group 1, Census Tract 12.01, Honolulu County, Hawaii","550","176","281","109","269","137",
"1500000US150030012012","Block Group 2, Census Tract 12.01, Honolulu County, Hawaii","1332","249","896","215","436","197",
"1500000US150030012021","Block Group 1, Census Tract 12.02, Honolulu County, Hawaii","1102","238","845","212","257","105",
"1500000US150030012022","Block Group 2, Census Tract 12.02, Honolulu County, Hawaii","856","209","650","205","206","113",
"1500000US150030013001","Block Group 1, Census Tract 13, Honolulu County, Hawaii","504","117","361","106","143","85",
"1500000US150030013002","Block Group 2, Census Tract 13, Honolulu County, Hawaii","843","182","573","172","270","151",
"1500000US150030013003","Block Group 3, Census Tract 13, Honolulu County, Hawaii","475","111","184","86","291","118",
"1500000US150030013004","Block Group 4, Census Tract 13, Honolulu County, Hawaii","559","173","327","132","232","124",
"1500000US150030014001","Block Group 1, Census Tract 14, Honolulu County, Hawaii","804","139","571","139","233","74",
"1500000US150030014002","Block Group 2, Census Tract 14, Honolulu County, Hawaii","808","129","662","128","146","60",
"1500000US150030015001","Block Group 1, Census Tract 15, Honolulu County, Hawaii","1001","213","709","183","292","179",
"1500000US150030015002","Block Group 2, Census Tract 15, Honolulu County, Hawaii","634","219","353","185","281","196",
"1500000US150030015003","Block Group 3, Census Tract 15, Honolulu County, Hawaii","818","220","472","132","346","191",
"1500000US150030016001","Block Group 1, Census Tract 16, Honolulu County, Hawaii","1225","240","824","209","401","187",
"1500000US150030016002","Block Group 2, Census Tract 16, Honolulu County, Hawaii","584","141","355","145","229","84",
"1500000US150030016003","Block Group 3, Census Tract 16, Honolulu County, Hawaii","566","186","219","122","347","188",
"1500000US150030017001","Block Group 1, Census Tract 17, Honolulu County, Hawaii","573","160","470","152","103","57",
"1500000US150030017002","Block Group 2, Census Tract 17, Honolulu County, Hawaii","885","164","524","147","361","117",
"1500000US150030018011","Block Group 1, Census Tract 18.01, Honolulu County, Hawaii","245","98","105","76","140","72",
"1500000US150030018012","Block Group 2, Census Tract 18.01, Honolulu County, Hawaii","194","61","89","45","105","44",
"1500000US150030018031","Block Group 1, Census Tract 18.03, Honolulu County, Hawaii","650","166","185","101","465","132",
"1500000US150030018032","Block Group 2, Census Tract 18.03, Honolulu County, Hawaii","157","64","92","50","65","48",
"1500000US150030018033","Block Group 3, Census Tract 18.03, Honolulu County, Hawaii","276","105","114","52","162","101",
"1500000US150030018041","Block Group 1, Census Tract 18.04, Honolulu County, Hawaii","844","232","420","207","424","150",
"1500000US150030019011","Block Group 1, Census Tract 19.01, Honolulu County, Hawaii","207","67","116","51","91","38",
"1500000US150030019031","Block Group 1, Census Tract 19.03, Honolulu County, Hawaii","1164","182","543","124","621","174",
"1500000US150030019032","Block Group 2, Census Tract 19.03, Honolulu County, Hawaii","401","191","60","46","341","189",
"1500000US150030019041","Block Group 1, Census Tract 19.04, Honolulu County, Hawaii","1475","317","681","229","794","250",
"1500000US150030019042","Block Group 2, Census Tract 19.04, Honolulu County, Hawaii","457","158","164","97","293","144",
"1500000US150030020031","Block Group 1, Census Tract 20.03, Honolulu County, Hawaii","330","105","168","72","162","83",
"1500000US150030020032","Block Group 2, Census Tract 20.03, Honolulu County, Hawaii","349","98","195","62","154","85",
"1500000US150030020041","Block Group 1, Census Tract 20.04, Honolulu County, Hawaii","590","125","202","75","388","118",
"1500000US150030020051","Block Group 1, Census Tract 20.05, Honolulu County, Hawaii","257","91","79","36","178","91",
"1500000US150030020052","Block Group 2, Census Tract 20.05, Honolulu County, Hawaii","533","178","146","65","387","169",
"1500000US150030020061","Block Group 1, Census Tract 20.06, Honolulu County, Hawaii","760","206","399","158","361","183",
"1500000US150030020062","Block Group 2, Census Tract 20.06, Honolulu County, Hawaii","328","133","155","63","173","130",
"1500000US150030021001","Block Group 1, Census Tract 21, Honolulu County, Hawaii","1064","162","281","154","783","168",
"1500000US150030021002","Block Group 2, Census Tract 21, Honolulu County, Hawaii","855","172","202","76","653","165",
"1500000US150030022011","Block Group 1, Census Tract 22.01, Honolulu County, Hawaii","833","145","454","125","379","117",
"1500000US150030022012","Block Group 2, Census Tract 22.01, Honolulu County, Hawaii","868","244","181","100","687","239",
"1500000US150030022021","Block Group 1, Census Tract 22.02, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030022022","Block Group 2, Census Tract 22.02, Honolulu County, Hawaii","1935","190","798","169","1137","207",
"1500000US150030023001","Block Group 1, Census Tract 23, Honolulu County, Hawaii","673","154","417","136","256","136",
"1500000US150030023002","Block Group 2, Census Tract 23, Honolulu County, Hawaii","410","135","236","132","174","83",
"1500000US150030023003","Block Group 3, Census Tract 23, Honolulu County, Hawaii","315","131","43","39","272","126",
"1500000US150030023004","Block Group 4, Census Tract 23, Honolulu County, Hawaii","799","293","113","89","686","286",
"1500000US150030023005","Block Group 5, Census Tract 23, Honolulu County, Hawaii","482","120","195","92","287","106",
"1500000US150030024011","Block Group 1, Census Tract 24.01, Honolulu County, Hawaii","264","89","32","39","232","85",
"1500000US150030024012","Block Group 2, Census Tract 24.01, Honolulu County, Hawaii","638","159","241","169","397","115",
"1500000US150030024013","Block Group 3, Census Tract 24.01, Honolulu County, Hawaii","638","155","87","68","551","148",
"1500000US150030024021","Block Group 1, Census Tract 24.02, Honolulu County, Hawaii","964","190","190","74","774","192",
"1500000US150030024022","Block Group 2, Census Tract 24.02, Honolulu County, Hawaii","695","170","177","79","518","170",
"1500000US150030025001","Block Group 1, Census Tract 25, Honolulu County, Hawaii","903","237","285","153","618","186",
"1500000US150030025002","Block Group 2, Census Tract 25, Honolulu County, Hawaii","1178","334","221","97","957","358",
"1500000US150030026001","Block Group 1, Census Tract 26, Honolulu County, Hawaii","381","147","182","105","199","110",
"1500000US150030026002","Block Group 2, Census Tract 26, Honolulu County, Hawaii","556","172","213","155","343","150",
"1500000US150030026003","Block Group 3, Census Tract 26, Honolulu County, Hawaii","465","113","260","107","205","84",
"1500000US150030026004","Block Group 4, Census Tract 26, Honolulu County, Hawaii","571","196","57","52","514","192",
"1500000US150030027011","Block Group 1, Census Tract 27.01, Honolulu County, Hawaii","327","114","141","56","186","124",
"1500000US150030027012","Block Group 2, Census Tract 27.01, Honolulu County, Hawaii","113","66","-","**","113","66",
"1500000US150030027013","Block Group 3, Census Tract 27.01, Honolulu County, Hawaii","614","130","307","111","307","104",
"1500000US150030027021","Block Group 1, Census Tract 27.02, Honolulu County, Hawaii","1032","228","664","197","368","190",
"1500000US150030027022","Block Group 2, Census Tract 27.02, Honolulu County, Hawaii","587","164","341","154","246","94",
"1500000US150030027023","Block Group 3, Census Tract 27.02, Honolulu County, Hawaii","1032","254","351","167","681","223",
"1500000US150030028001","Block Group 1, Census Tract 28, Honolulu County, Hawaii","1112","163","849","183","263","109",
"1500000US150030028002","Block Group 2, Census Tract 28, Honolulu County, Hawaii","1784","297","1318","273","466","191",
"1500000US150030029001","Block Group 1, Census Tract 29, Honolulu County, Hawaii","1409","109","784","142","625","119",
"1500000US150030030001","Block Group 1, Census Tract 30, Honolulu County, Hawaii","746","138","494","140","252","103",
"1500000US150030030002","Block Group 2, Census Tract 30, Honolulu County, Hawaii","602","158","434","158","168","86",
"1500000US150030030003","Block Group 3, Census Tract 30, Honolulu County, Hawaii","720","154","529","147","191","94",
"1500000US150030030004","Block Group 4, Census Tract 30, Honolulu County, Hawaii","882","168","716","182","166","90",
"1500000US150030031011","Block Group 1, Census Tract 31.01, Honolulu County, Hawaii","991","182","793","155","198","125",
"1500000US150030031012","Block Group 2, Census Tract 31.01, Honolulu County, Hawaii","1499","150","1302","141","197","83",
"1500000US150030031021","Block Group 1, Census Tract 31.02, Honolulu County, Hawaii","1686","234","1304","213","382","215",
"1500000US150030031022","Block Group 2, Census Tract 31.02, Honolulu County, Hawaii","717","149","595","138","122","99",
"1500000US150030032001","Block Group 1, Census Tract 32, Honolulu County, Hawaii","681","118","618","128","63","47",
"1500000US150030033001","Block Group 1, Census Tract 33, Honolulu County, Hawaii","880","92","709","113","171","100",
"1500000US150030034031","Block Group 1, Census Tract 34.03, Honolulu County, Hawaii","1066","249","526","232","540","197",
"1500000US150030034032","Block Group 2, Census Tract 34.03, Honolulu County, Hawaii","601","144","201","100","400","138",
"1500000US150030034033","Block Group 3, Census Tract 34.03, Honolulu County, Hawaii","631","136","321","117","310","133",
"1500000US150030034034","Block Group 4, Census Tract 34.03, Honolulu County, Hawaii","881","188","486","169","395","140",
