objectid,totloss,st_areashape,st_perimetershape
112,150.39740792,9792.42960847294,395.826822910786
113,6.00873512,9793.65734567796,395.851635756286
114,30.60361054,9792.43540396309,395.826940042565
115,373.91244996,9792.40061955218,395.826237019421
116,0.55119133,9793.68326260946,395.852159526711
117,0.184748,9793.65359128356,395.851559881463
118,26.518296,9792.39686552856,395.826161147171
119,0.829925,9793.71872999214,395.852876306279
120,4.82348018,9793.68428348037,395.852180157867
121,24.44923975,9792.39277129868,395.826078399161
122,9.69182011,9793.70986031326,395.852697054159
123,0.29724829,9793.68530425969,395.852200787471
124,8.81862539,9792.39890716326,395.826202410428
125,16.94085781,9792.37435277104,395.825706144026
126,76.21973513,9792.34434309491,395.825099620474
127,130.07918162,9792.30989911342,395.824403474502
128,145.67199995,9792.28500454043,395.823900330295
129,205.64682699,9792.2502204748,395.823197308756
130,3.32718322,9793.75555862168,395.85362059478
131,3.55102675,9793.71599659784,395.852821065727
132,285.56524457,9792.40470288369,395.826319547171
133,275.86643266,9792.38014849147,395.825823280789
134,91.26960608,9792.34570436153,395.825127133163
135,284.10913571,9792.24169183901,395.823024936088
136,18.33861313,9792.21679735553,395.822521791887
137,4.93012721,9792.1970179728,395.822122029132
138,31.49692419,9792.16257426764,395.821425883356
139,2.67767834,9793.78147589319,395.854144369326
140,3.63820923,9793.75657949418,395.853641226094
141,0.0408715,9792.12403657311,395.820646992169
142,1.24031458,9793.84149959886,395.855357414374
143,6.2358716,9793.81216833475,395.854764646576
144,2.97980061,9793.78761227646,395.854268382283
145,2.06946254,9792.12505740663,395.820667624313
146,1.05665265,9792.1001632392,395.820164483705
147,1.80698755,9793.90220435314,395.856584219248
148,8.16533741,9793.86775756954,395.855888071863
149,7.89001644,9793.84286109183,395.855384929332
150,0.90886281,9792.07151509655,395.819585469927
151,3.06431984,9793.932897106,395.857204498966
152,5.61543577,9793.9032254514,395.856604855069
153,31.92851888,9792.0677617103,395.819509609488
154,37.91182214,9792.03331817988,395.818813462572
155,0.04670649,9793.99837727505,395.858527805642
156,11.95766901,9793.96359004731,395.857824781622
157,20.59067477,9793.92914326583,395.857128636562
158,138.12272122,9792.03911390503,395.818930601621
159,9.94360313,9794.02907036319,395.859148089141
160,25.73822031,9794.00451406991,395.858651825621
161,12.63046664,9793.9697266316,395.857948797488
162,0.80252493,9793.94005493335,395.857349153788
163,1.44463046,9792.00569154841,395.818255093085
164,7.61572659,9794.02497609515,395.859065347255
165,0.08591458,9794.00041981186,395.858569083756
166,38.98731974,9792.01626202439,395.818468735897
167,77.8896102,9791.97704411601,395.817676090869
168,0.28682977,9794.09079701703,395.860395533985
169,12.70240482,9794.0659002688,395.859892391716
170,7.74133435,9794.03111299318,395.859189369074
171,178.95003092,9791.97806528034,395.817696729852
172,4.67298617,9794.24461341708,395.863504019698
173,9.0831375,9794.21528179955,395.862911256956
174,10.3680727,9794.18083452095,395.862215110846
175,9.75274738,9794.15593760825,395.861711967414
176,17.43402665,9794.12626562365,395.861112323676
177,12.68335343,9794.08704351028,395.860319678854
178,0.20285002,9794.05703098886,395.859713150836
179,15.33041239,9791.98386114366,395.817813872025
180,0.10804038,9794.30531985583,395.864730833366
181,4.8955089,9794.27087251935,395.864034689134
182,2.61701082,9794.24597548664,395.863531545741
183,4.34438383,9794.1521838978,395.861636108496
184,0.29883381,9794.12217140614,395.861029583046
185,18.91848985,9791.98010792004,395.817738014304
186,4.29877725,9794.34112920764,395.865454501113
187,2.71775172,9794.30668182116,395.864758357218
188,10.84151851,9791.98112930331,395.817758657912
189,76.13004865,9791.9514606237,395.817159014082
190,7.18375483,9794.36704790943,395.865978289005
191,8.60806227,9794.3370350596,395.865371763019
192,102.4595278,9791.95214148361,395.817172775283
193,3.03554598,9791.92281328397,395.816580012237
194,0,9794.38785100092,395.866398695437
195,1.4873552,9794.36806945086,395.86599893299
196,137.97245585,9791.92383484617,395.816600659521
197,62.43993042,9791.88939165574,395.815904514386
198,1.33794735,9794.39876346584,395.866619223563
199,1.2361093,9794.3690910323,395.866019578186
200,91.78508272,9791.89518773353,395.816021661449
201,141.70705968,9791.86040408552,395.815318634207
202,99.04044441,9791.82596101192,395.814622489153
203,2.27919569,9794.40967583783,395.866839749789
204,125.53671215,9791.82698257519,395.814643136561
205,1.2723288,9794.42570394113,395.867163658605
206,21.87574477,9794.4008067179,395.866660515288
207,44.80076778,9791.82800414716,395.814663783941
208,1.17662312,9794.46628909459,395.867983834968
209,12.52212379,9794.43150077628,395.867280805702
210,2.25083872,9794.39671275302,395.866577781072
211,30.40247873,9791.83891534126,395.814884315307
212,98.81520754,9791.80447233267,395.814188170881
213,0.70741374,9794.49220813527,395.868507626263
214,0.63384067,9794.46219515655,395.867901101548
215,41.614293,9791.83516276684,395.814808470224
216,146.94982127,9791.80071977825,395.814112326142
217,0.13464412,9794.53245281537,395.869320919323
218,0,9794.49800525283,395.868624778595
219,199.17567864,9791.79662636863,395.814029592115
220,0.78903758,9794.58804492699,395.870444361388
221,1.58441204,9794.55359719685,395.869748219322
222,0,9794.52869964069,395.869245072539
223,90.08176829,9791.8075376401,395.814250125347
224,178.99691606,9791.7778691942,395.81365048118
225,1.08160687,9794.6238552725,395.871168038795
226,1.21718672,9794.58906683026,395.870465012753
227,229.32962938,9791.77411662375,395.813574635863
228,0.08913157,9794.68933859338,395.872491362488
229,4.06925705,9794.64465907981,395.871588454384
230,1.54139661,9794.62487722894,395.871188691199
231,55.85436158,9791.77991293208,395.813691788149
232,0.4200732,9794.83360956283,395.875406855699
233,0.48337027,9794.73981550504,395.873511425215
234,6.591458,9794.71491779233,395.873008280228
235,2.56431876,9794.68046986085,395.872312138527
236,1.41231276,9794.64568131495,395.871609112196
237,0.37277202,9791.77104540397,395.813512561906
238,23.02303389,9791.7413770149,395.812912917565
239,7.40603259,9791.71170862003,395.812313272302
240,1.79036574,9794.83019719627,395.87533789716
241,3.18361672,9794.80018347778,395.874731368112
242,4.70518129,9794.77528554849,395.874228219994
243,2.85153756,9794.74561250596,395.873628573836
244,0.58482288,9791.7127306491,395.812333929142
245,1.50006061,9791.68817734053,395.811837667254
246,0.22865945,9794.87044273819,395.876151193706
247,4.57231595,9794.84042889889,395.87554466326
248,2.8116685,9791.67931005587,395.81165844494
249,0.06010568,9794.89602199445,395.876668107621
250,17.75101942,9794.86668969327,395.876075350775
251,2.38521098,9794.83701656021,395.875475705585
252,0,9791.6803319481,395.811679099152
253,6.91249176,9794.92705817784,395.877295296112
254,1.78883887,9794.8973850106,395.876695651878
255,1.79879032,9794.87248711737,395.876192507113
256,0.10843774,9791.6813542524,395.811699761488
257,0.33998841,9794.96252888235,395.878012097475
258,13.3481388,9794.92808041793,395.877315953727
259,0.26452914,9791.71715974475,395.812423448237
260,0.37298371,9795.1074834327,395.880941363642
261,0.84898867,9795.09213557694,395.880631212594
262,5.38648315,9795.04779583015,395.879735189113
263,1.30893667,9794.99834021122,395.87873578087
264,14.08961,9794.95877582949,395.87793625479
265,2.12763505,9794.92910270437,395.877336612479
266,28.60767743,9791.71340753719,395.812347610171
267,0,9795.2023014248,395.882857450087
268,2.87831869,9795.17774387152,395.882361190827
269,2.76715352,9795.14772963198,395.881754661858
270,6.54851014,9795.11328090838,395.881058519683
271,1.4460419,9795.08326672436,395.880451989891
272,2.4664193,9795.04881820788,395.879755849382
273,5.73173452,9795.01948564824,395.879163092037
274,10.934854,9794.99458744342,395.878659944111
275,0.8472174,9794.96013917905,395.877963805697
276,17.16081339,9791.71920428026,395.812464771557
277,0.16395319,9795.2132151805,395.88307799528
278,3.46653645,9795.17399130978,395.882285359028
279,16.78965298,9791.71545231427,395.812388938381
280,138.87741738,9791.68544319815,395.811782405742
281,14.0262238,9791.65577499355,395.811182762762
282,0.00561331,9795.57066508918,395.890301272406
283,3.02723969,9795.42707009939,395.887399549052
284,0.26428187,9795.25891847868,395.884001565786
285,7.16615189,9795.23401995886,395.883498417644
286,9.57246658,9795.20434646821,395.882898776419
287,0.57434325,9795.16989766779,395.882202634577
288,12.60534695,9791.68169105031,395.811706568838
289,37.99019351,9791.65236365014,395.811113813714
290,1.04453699,9795.6361521527,395.891624607699
291,7.65651404,9795.60613712869,395.89101807707
292,5.56643151,9795.57168767274,395.890321936385
293,3.15282804,9795.54678865762,395.889818786189
294,8.21543317,9795.5171147015,395.889219145184
295,7.33192167,9795.47720844082,395.888412731584
296,8.51098158,9795.44787518905,395.887819973114
297,4.77681438,9795.42331735077,395.887323714389
298,12.05589715,9795.3885273854,395.886620686032
299,9.79657045,9795.36396952682,395.886124425293
300,10.54686738,9795.32917971727,395.885421398258
301,12.53994462,9795.2943898629,395.884718368688
302,12.46972764,9795.26983235938,395.884222112716
303,3.10138964,9795.23504261636,395.88351908357
304,29.95715378,9791.66259393803,395.81132058477
305,0.05558081,9795.73097305352,395.893540701267
306,5.16097324,9795.69686420251,395.892851447611
307,9.96391879,9795.66173292584,395.892141532191
308,6.87440464,9795.63205866313,395.891541888254
309,0.09854441,9795.59726827193,395.890838858935
310,4.46987997,9795.50858674098,395.889046814756
311,2.274043,9795.4785717985,395.888440281926
312,0.62188287,9795.45367304267,395.887937134656
313,1.03056651,9795.35987609907,395.886041706026
314,39.3287917,9791.659182902,395.811251642234
315,0.46745397,9795.79134452126,395.894760652867
316,6.77038586,9795.75689475713,395.894064512458
317,14.86079529,9795.7272202986,395.89346486763
318,6.15488241,9795.69754593453,395.892865223601
319,0.636554,9791.66020540027,395.811272308513
320,39.64535233,9791.62542204225,395.810569278696
321,55.27083782,9791.32328664918,395.804462565124
322,134.37464377,9791.28918570109,395.803773316206
323,2.58487553,9795.91618171609,395.897283278905
324,8.4711568,9795.8769563806,395.896490641392
325,9.4656883,9795.85205719054,395.895987495579
326,5.71487669,9795.82238258883,395.895387850718
327,7.93531617,9795.79236709687,395.89478131655
328,0.14459553,9795.75791729645,395.894085175446
329,0.32137986,9791.6612278496,395.811292974005
330,54.79902922,9791.62132936893,395.810486558887
331,3681.04319197,9791.32499077053,395.804497008925
332,3598.14110571,9791.29532317039,395.803897366823
333,1026.52910031,9791.26531462427,395.803290832793
334,1.77350378,9795.97177845429,395.898406735008
335,116.69096542,9795.94176277316,395.897800201542
336,75.89991915,9795.91720434988,395.897303943432
337,0.0257525,9795.8827544284,395.896607804241
338,9.11235309,9791.63258232273,395.810714000119
339,480.28335245,9791.35534037135,395.805110434392
340,1304.01086372,9791.32567258465,395.804510789751
341,141.38249885,9791.29600484477,395.803911144845
342,321.24462141,9791.26667806195,395.803318390676
343,301.01511061,9791.23189557631,395.802615364364
344,28.0484838,9796.03692622287,395.89972318713
345,183.61601013,9796.01748381247,395.899330311482
346,181.24482074,9795.97757646497,395.898523896616
347,31.59139812,9795.94790177038,395.897924253874
348,1.19052375,9791.63360486706,395.810734667357
349,0.02934094,9791.60427764188,395.810141914466
350,13.96916158,9791.53982625399,395.808839239493
351,28.25970058,9791.51015819546,395.808239594853
352,38.73130752,9791.4801494309,395.807633063113
353,57.32169447,9791.45559673289,395.807136807519
354,69.68431558,9791.38637160364,395.805737636303
355,945.59829833,9791.35158876326,395.805034607119
356,196.86017927,9791.32226191544,395.804441853168
357,14.59474773,9791.22780299224,395.802532644696
358,708.56361137,9791.20290958689,395.802029496364
359,278.61190833,9791.11424808276,395.800237454925
360,1658.81926159,9791.07946577002,395.799534426761
361,1557.36583248,9791.04979850042,395.798934783921
362,188.24120398,9791.02013117554,395.798335139157
363,1710.54786969,9790.99046390702,395.797735494422
364,19.31174323,9796.15698965868,395.90214931811
365,53.05028152,9796.1273146528,395.901549674265
366,95.09804579,9796.09729874796,395.900943141144
367,124.92860751,9796.06796480279,395.900350387423
368,149.11852488,9796.03828987925,395.899750742821
369,29.00817948,9796.00861500254,395.899151097954
370,0.00309595,9791.60018524647,395.810059200108
371,2.24476695,9791.57017619535,395.809452665263
372,37.88045246,9791.54562320495,395.808956406193
373,1927.04572079,9791.45150413063,395.807054088503
374,459.48292403,9791.38739432954,395.805758307371
375,169.35572554,9791.36250066973,395.805255158198
376,140.42112991,9791.20427318539,395.802057057788
377,1144.5011167,9791.16471657941,395.801257533779
378,2852.41049031,9791.13982320459,395.800754384467
379,2248.7077976,9791.11015569708,395.80015473887
380,1174.39090973,9791.08048829355,395.799555094162
381,1053.16036225,9791.05116187391,395.798962340811
382,2889.46125228,9791.02115374988,395.798355807649
383,4620.81049181,9790.99114567586,395.797749274669
384,2503.80567442,9790.95704526669,395.797060024953
385,43.14974655,9796.22247897274,395.903472659201
386,66.31088282,9796.19757927503,395.902969512077
387,62.29727233,9796.15801244247,395.902169985414
388,5.1398182,9796.12322118293,395.901466957343
389,1.78289498,9796.09866255329,395.90097069966
390,5.72597486,9791.5660837823,395.809369950481
391,26.64457478,9791.54153084954,395.808873692395
392,52.55452297,9791.44297857039,395.806881770867
393,362.79088732,9791.41808478794,395.806378620465
394,1111.96853701,9791.38807609392,395.805772087248
395,409.95690372,9791.02729162865,395.798479868465
396,4563.22526518,9790.98773529693,395.797680342975
397,897.3799347,9790.96795701815,395.797280577242
398,20.90874866,9796.25283613912,395.904086084439
399,81.37742315,9796.21838552286,395.903389943211
400,5840.30805076,9791.41910764648,395.806399294483
401,2469.7448622,9791.38943972396,395.805799648847
402,1275.48087663,9790.98364302442,395.797597628423
403,4177.25290504,9790.96386493801,395.797197866595
404,367.31657304,9790.93419770367,395.79659822113
405,40.09560077,9796.23919179304,395.903810374147
406,57.79532716,9791.44945734492,395.807012719076
407,1316.22893435,9791.42013045974,395.806419967382
408,985.41807105,9791.3908035801,395.805827215014
409,14.09572123,9790.99455477561,395.797818180558
410,2973.51164287,9790.9601136431,395.797122044135
411,62.32831726,9790.92567237552,395.79642590358
412,50.3793067,9796.25522299824,395.904134315496
413,2.76199952,9791.45082100922,395.807040281281
414,20.05402292,9791.42115326537,395.806440640329
415,42.55144479,9791.38671125312,395.805744501137
416,123.04757958,9790.99591867174,395.797845748089
417,3421.49988472,9790.96591057454,395.797239213758
418,68.14026634,9796.28114562495,395.904658131423
419,76.26465848,9796.25147048036,395.904058488576
420,156.50764161,9791.05116109263,395.798962324981
421,118.09164763,9791.01637876144,395.79825929413
422,176.1310851,9790.99182646977,395.79776303507
423,2996.03690673,9790.95704428804,395.79706000511
424,34.19209752,9796.31661938264,395.905374944889
425,66.31086292,9796.28182784804,395.904671917027
426,371.29569288,9791.05729888618,395.79908638381
427,398.5753788,9791.02251671919,395.798383356421
428,138.7048144,9790.99796461354,395.797887101355
429,3279.92273382,9790.96318231971,395.797184069271
430,485.62562243,9790.93863020013,395.79668781242
431,48.03362673,9796.37221779479,395.906498411881
432,116.71605833,9796.34731791792,395.90599526506
433,164.52535147,9796.31286722796,395.905299125545
434,302.36043312,9791.02865473877,395.798507420152
435,232.37331283,9790.98909832494,395.797707892857
436,2724.25780824,9790.96420521723,395.797204744559
437,2887.2001534,9790.92976417019,395.796508608607
438,126.63685093,9790.87520409841,395.795405816722
439,18.16833325,9796.44248359021,395.90791825555
440,149.28690763,9796.41280820062,395.907318612993
441,103.20529103,9796.38313272125,395.906718967511
442,17.99454759,9796.34356567482,395.905919444099
443,502.49474895,9790.97000225738,395.797321916354
444,2216.99988445,9790.93556120852,395.7966257808
445,2415.02551185,9790.90112008493,395.795929642333
446,4572.35614131,9790.87622703775,395.795426492847
447,1098.86520666,9790.84178592389,395.794730352568
448,0.04518227,9796.49774138611,395.909034832785
449,148.96733877,9796.4680658244,395.908435188291
450,134.40528909,9796.44316572222,395.907932039301
451,7.97115828,9796.40393952991,395.907139405996
452,972.77681746,9790.90725809558,395.796053706424
453,4111.94612502,9790.87247608967,395.795350677133
454,3428.27922281,9790.83769418504,395.794647648259
455,292.46647931,9790.80802720651,395.794048004053
456,0,9796.56323222569,395.910358181863
457,125.40867468,9796.52878127921,395.909662044914
458,194.70396168,9796.50388113651,395.909158896664
459,29.06008916,9796.46943015208,395.908462756941
460,990.25012725,9790.8687252905,395.795274864037
461,4659.50616698,9790.84860619075,395.794868207132
462,3198.28937577,9790.81893928615,395.794268564755
463,68.05104805,9796.59393130961,395.910978505262
464,156.4447139,9796.56459662337,395.910385751693
465,47.35898159,9796.52980462512,395.909682723284
466,267.31194452,9790.87452234173,395.795392036729
467,4283.9940923,9790.83974038081,395.794689007094
468,3184.38208158,9790.81518850252,395.79419275184
469,0,9796.6890984159,395.912901500703
470,122.62510972,9796.65464717412,395.912205362484
471,169.66898094,9796.62019590657,395.911509222144
472,78.15782316,9796.59017913257,395.910902686768
473,3007.60042537,9790.83598964219,395.794613195272
474,3596.76966432,9790.81621171578,395.794213433664
475,153.75553331,9796.68022979202,395.912722297128
476,66.28018171,9796.65567047844,395.912226039781
477,14.28572692,9796.63042897684,395.911715996989
478,546.37142946,9790.8370130039,395.794633879873
479,4106.71475953,9790.81723498222,395.794234116359
480,87.57847729,9790.79234191795,395.793730964423
481,0,9796.80984880426,395.915341431724
482,81.77962736,9796.77539745643,395.91464529535
483,222.60367849,9796.75083808368,395.914149039142
484,193.34303807,9796.72116210566,395.913549394083
485,34.94967368,9796.68602861535,395.912839470919
486,601.63104464,9790.80836924336,395.79405491742
487,361.86974384,9796.80609687881,395.915265618972
488,454.24764837,9796.78119634476,395.914762469861
489,65.40749279,9796.74674497433,395.914066332164
490,742.93053494,9790.81450781713,395.794178993481
491,0,9796.87158913416,395.916588975754
492,118.66210378,9796.84702970588,395.916092720887
493,159.20645616,9796.81223699656,395.915389688244
494,483.2144413,9790.81041598988,395.794096287348
495,157.39376964,9796.86749611111,395.916506271029
496,84.46716481,9796.84293660388,395.916010014386
497,28.75469825,9790.8213284848,395.794316856365
498,87.47345621,9796.93298857751,395.917829627929
499,225.51899099,9796.90842900028,395.917333371607
500,61.56165381,9796.87363630439,395.916630341439
501,13.45091687,9790.81757807617,395.794241051268
502,17.44988403,9790.77802229336,395.793441528311
503,50.67876368,9796.96368859779,395.918449958592
504,141.53365544,9796.92889570977,395.917746926601
505,2.73452809,9796.90433623149,395.917250672098
506,3.33707482,9790.81860156997,395.794261738556
507,29.24327262,9796.99472977324,395.919077181717
508,73.4795361,9796.96982892789,395.918574031235
509,64.08927952,9790.814509988,395.794179037398
510,10.64177381,9797.0598815684,395.920393646418
511,89.15285019,9797.02986395038,395.919787107548
512,29.78626305,9797.00052895521,395.919194360823
513,1.72636193,9790.82064892441,395.79430312075
514,15.6406415,9797.11036603211,395.921413738375
515,89.12068454,9797.09058186785,395.921013978654
516,89.71969719,9797.06090542613,395.920414334672
517,0.51688777,9797.03122912654,395.919814692451
518,96.8932548,9790.85645449966,395.795026841109
519,141.31507823,9790.81655732216,395.79422041919
520,0,9797.25022191305,395.924239660429
521,24.24374771,9797.2154284932,395.923536627895
522,90.82321577,9797.18575181883,395.922936982984
523,137.53346325,9797.15573403482,395.922330444505
524,83.0170414,9797.12639879253,395.921737696746
525,109.59315074,9790.82269631593,395.794344503688
526,22.84796487,9797.27068884615,395.924653212727
527,98.54823725,9797.24612898923,395.92415695923
528,56.22464785,9797.21133566333,395.923453928526
529,0.09914215,9797.18200040051,395.922861181882
530,50.39459412,9790.81894605128,395.794268701532
531,37.57033797,9797.30173101851,395.925280446218
532,80.16863567,9797.27205426361,395.924680802167
533,96.10867519,9790.81996996482,395.794289397304
534,8.03699718,9797.33720705164,395.925997268375
535,99.25474031,9797.30275485069,395.925301133498
536,34.95754046,9790.85066070768,395.794909734022
537,7.65387902,9790.82576765497,395.794406583178
538,46.48262306,9797.36824945082,395.926624504165
539,89.69637135,9797.33345570885,395.925921469435
540,10.72981374,9797.30855438531,395.925418317915
541,158.23973514,9790.8516847094,395.794930431746
542,9.45974251,9797.39895031919,395.927244838185
543,75.4628193,9797.36927347013,395.92664519536
544,11.5120136,9797.3443720553,395.926142042837
545,18.06254918,9790.84793465339,395.79485463369
546,69.81414442,9797.43442686606,395.927961667191
547,46.44937613,9797.39485755219,395.92716214086
548,65.60530281,9797.36552214703,395.926569396893
549,252.83801122,9790.8438436959,395.794771945278
550,85.88721228,9797.42555876612,395.92778248097
551,725.21798796,9790.85509796468,395.794999422119
552,593.16536581,9790.83020474223,395.794496267855
553,35.99907658,9797.43169976992,395.927906564374
554,53.9758253,9797.40713959056,395.927410308366
555,100.41517315,9790.85612207112,395.795020121752
556,917.70962391,9790.82133997757,395.794317088776
557,176.47218766,9790.80156199089,395.793917325549
558,108.8838095,9797.42760724452,395.927823871918
559,18.92839428,9797.40304725624,395.927327619892
560,20.16503114,9790.82236411583,395.794337789191
561,648.2430472,9790.79781249517,395.793841538803
562,3.67063599,9790.76303036188,395.793138502729
563,72.50841307,9797.46342538133,395.928547601903
564,38.68401644,9797.43374844227,395.927947959229
565,7.26822922,9790.76882830703,395.793255694172
566,75.48785293,9797.49924359549,395.929271332151
567,54.70787056,9797.4596743427,395.928471809699
568,8.46994186,9790.77019404317,395.793283299213
569,0.45865539,9790.73063830145,395.792483775151
570,106.90364646,9797.89630718121,395.937294170402
571,69.72476438,9797.86151254636,395.936591136499
572,81.17838002,9797.83695195095,395.93609488312
573,40.57969095,9797.80215751006,395.935391851007
574,82.85277117,9797.6735555579,395.932793399305
575,77.38245609,9797.64387821489,395.9321937549
576,45.97988221,9797.61385956588,395.931587213124
577,16.98864012,9797.58929932495,395.931090960585
578,0.05111149,9797.55484671316,395.930394826592
579,6.84054354,9797.52482824999,395.929788285916
580,126.40961898,9797.49037580404,395.929092152755
581,0.30793376,9790.76610305302,395.793200609735
582,4.59298015,9790.74155153237,395.792704359944
583,0.50178712,9790.7067695299,395.792001324695
584,116.95257254,9798.13475404104,395.942112012371
585,11.92494949,9798.07539817974,395.940912726932
586,10.8842915,9798.04572045092,395.940313086777
587,29.84987716,9797.96146242552,395.9386106442
588,172.21725625,9797.92189224911,395.937811122146
589,36.02804069,9797.89221465816,395.937211480027
590,0.85948815,9797.85742012363,395.936508448082
591,36.70451647,9797.79806500701,395.935309160717
592,108.02954514,9797.76872911185,395.934716419045
593,129.11082757,9797.7438270417,395.934213263767
594,280.14444556,9797.70425730528,395.933413741421
595,116.64616962,9797.67935550123,395.932910589786
596,1.97363061,9797.59032380139,395.931111660782
597,111.58851906,9797.55109587302,395.930319038601
598,89.89769043,9797.5309695869,395.929912375297
599,19.19882887,9797.49140018835,395.929112851194
600,1.50280476,9790.69790500441,395.79182214922
601,1.01658245,9790.6733535343,395.791325898571
602,14.89802472,9798.19513470955,395.943332000215
603,144.46242617,9798.17057362019,395.942835745228
604,216.50260375,9798.1357785793,395.942132713038
605,203.15383191,9798.09620804016,395.941333190566
606,94.32671276,9798.07642276565,395.940933428523
607,31.34737633,9798.05663745395,395.940533665528
608,128.8352255,9798.01706694456,395.939734140428
