"GEO_ID","NAME","P5_001N","P5_002N","P5_003N","P5_004N","P5_005N","P5_006N","P5_007N","P5_008N","P5_009N","P5_010N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Institutionalized population:"," !!Total:!!Institutionalized population:!!Correctional facilities for adults"," !!Total:!!Institutionalized population:!!Juvenile facilities"," !!Total:!!Institutionalized population:!!Nursing facilities/Skilled-nursing facilities"," !!Total:!!Institutionalized population:!!Other institutional facilities"," !!Total:!!Noninstitutionalized population:"," !!Total:!!Noninstitutionalized population:!!College/University student housing"," !!Total:!!Noninstitutionalized population:!!Military quarters"," !!Total:!!Noninstitutionalized population:!!Other noninstitutional facilities",
"1000000US150010212033082","Block 3082, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033083","Block 3083, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033084","Block 3084, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033085","Block 3085, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033086","Block 3086, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033087","Block 3087, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033088","Block 3088, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033089","Block 3089, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033090","Block 3090, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033091","Block 3091, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033092","Block 3092, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033093","Block 3093, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033094","Block 3094, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033095","Block 3095, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033096","Block 3096, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033097","Block 3097, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033098","Block 3098, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033099","Block 3099, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033100","Block 3100, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033101","Block 3101, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033102","Block 3102, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033103","Block 3103, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033104","Block 3104, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033105","Block 3105, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033106","Block 3106, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033107","Block 3107, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033108","Block 3108, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033109","Block 3109, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033110","Block 3110, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033111","Block 3111, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033112","Block 3112, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212033113","Block 3113, Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034000","Block 4000, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034001","Block 4001, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034002","Block 4002, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034003","Block 4003, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034004","Block 4004, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034005","Block 4005, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034006","Block 4006, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034007","Block 4007, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034008","Block 4008, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034009","Block 4009, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034010","Block 4010, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034011","Block 4011, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034012","Block 4012, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034013","Block 4013, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034014","Block 4014, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034015","Block 4015, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034016","Block 4016, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034017","Block 4017, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034018","Block 4018, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034019","Block 4019, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034020","Block 4020, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034021","Block 4021, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034022","Block 4022, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034023","Block 4023, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034024","Block 4024, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034025","Block 4025, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034026","Block 4026, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034027","Block 4027, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034028","Block 4028, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034029","Block 4029, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034030","Block 4030, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034031","Block 4031, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034032","Block 4032, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034033","Block 4033, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034034","Block 4034, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034035","Block 4035, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034036","Block 4036, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034037","Block 4037, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034038","Block 4038, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034039","Block 4039, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034040","Block 4040, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034041","Block 4041, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034042","Block 4042, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034043","Block 4043, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034044","Block 4044, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034045","Block 4045, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034046","Block 4046, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034047","Block 4047, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034048","Block 4048, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034049","Block 4049, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034050","Block 4050, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034051","Block 4051, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034052","Block 4052, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034053","Block 4053, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034054","Block 4054, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034055","Block 4055, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034056","Block 4056, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034057","Block 4057, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034058","Block 4058, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034059","Block 4059, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034060","Block 4060, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034061","Block 4061, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034062","Block 4062, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034063","Block 4063, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034064","Block 4064, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034065","Block 4065, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034066","Block 4066, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034067","Block 4067, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034068","Block 4068, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212034069","Block 4069, Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041000","Block 1000, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041001","Block 1001, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041002","Block 1002, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041003","Block 1003, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041004","Block 1004, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041005","Block 1005, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041006","Block 1006, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041007","Block 1007, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041008","Block 1008, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041009","Block 1009, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041010","Block 1010, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041011","Block 1011, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041012","Block 1012, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041013","Block 1013, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041014","Block 1014, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041015","Block 1015, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041016","Block 1016, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041017","Block 1017, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041018","Block 1018, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041019","Block 1019, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041020","Block 1020, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041021","Block 1021, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041022","Block 1022, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041023","Block 1023, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041024","Block 1024, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041025","Block 1025, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041026","Block 1026, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041027","Block 1027, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041028","Block 1028, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041029","Block 1029, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041030","Block 1030, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041031","Block 1031, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041032","Block 1032, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041033","Block 1033, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041034","Block 1034, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041035","Block 1035, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212041036","Block 1036, Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042000","Block 2000, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042001","Block 2001, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042002","Block 2002, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042003","Block 2003, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042004","Block 2004, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042005","Block 2005, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042006","Block 2006, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042007","Block 2007, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042008","Block 2008, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042009","Block 2009, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042010","Block 2010, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042011","Block 2011, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042012","Block 2012, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042013","Block 2013, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042014","Block 2014, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042015","Block 2015, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042016","Block 2016, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042017","Block 2017, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042018","Block 2018, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042019","Block 2019, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042020","Block 2020, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042021","Block 2021, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042022","Block 2022, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042023","Block 2023, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042024","Block 2024, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042025","Block 2025, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042026","Block 2026, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042027","Block 2027, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042028","Block 2028, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042029","Block 2029, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042030","Block 2030, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042031","Block 2031, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042032","Block 2032, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042033","Block 2033, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042034","Block 2034, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042035","Block 2035, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042036","Block 2036, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042037","Block 2037, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042038","Block 2038, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042039","Block 2039, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042040","Block 2040, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042041","Block 2041, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042042","Block 2042, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042043","Block 2043, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042044","Block 2044, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042045","Block 2045, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042046","Block 2046, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042047","Block 2047, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042048","Block 2048, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042049","Block 2049, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042050","Block 2050, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042051","Block 2051, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042052","Block 2052, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042053","Block 2053, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042054","Block 2054, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042055","Block 2055, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042056","Block 2056, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042057","Block 2057, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042058","Block 2058, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042059","Block 2059, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150010212042060","Block 2060, Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","0","0","0","0","0","0","0","0","0","0",
