"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M",
"1500000US150010207012","Block Group 2, Census Tract 207.01, Hawaii County, Hawaii","578","122","54","57","11","17","50","60","45","70","46","52","42","40","14","22","0","12","14","24","10","16","35","29","74","41","151","68","0","12","19","18","13","21",
"1500000US150010207013","Block Group 3, Census Tract 207.01, Hawaii County, Hawaii","402","88","0","12","0","12","13","21","43","44","29","45","24","26","26","35","11","18","13","22","20","24","19","22","50","36","102","56","33","31","0","12","19","29",
"1500000US150010207021","Block Group 1, Census Tract 207.02, Hawaii County, Hawaii","569","163","0","12","0","12","9","15","0","12","31","36","0","12","0","12","9","13","16","19","184","154","32","34","114","50","30","27","103","76","33","22","8","13",
"1500000US150010207022","Block Group 2, Census Tract 207.02, Hawaii County, Hawaii","714","129","1","2","40","50","23","23","28","39","0","12","22","30","9","15","11","18","10","16","54","41","108","81","112","55","152","67","62","50","82","50","0","12",
"1500000US150010207023","Block Group 3, Census Tract 207.02, Hawaii County, Hawaii","470","105","9","15","0","12","11","16","29","48","0","12","0","12","10","16","4","9","0","12","31","25","34","33","72","42","31","21","51","35","156","107","32","32",
"1500000US150010208011","Block Group 1, Census Tract 208.01, Hawaii County, Hawaii","504","102","37","41","7","13","0","12","30","47","0","12","0","12","15","26","0","12","15","14","9","14","37","27","74","53","51","35","62","34","121","73","46","35",
"1500000US150010208012","Block Group 2, Census Tract 208.01, Hawaii County, Hawaii","817","125","109","59","1","2","9","13","19","21","54","65","34","37","9","15","23","21","10","13","65","47","77","54","89","55","36","28","133","80","115","72","34","32",
"1500000US150010208013","Block Group 3, Census Tract 208.01, Hawaii County, Hawaii","244","53","9","15","0","12","0","12","0","12","0","12","0","12","0","12","0","12","6","10","7","11","21","19","82","45","32","31","28","26","43","34","16","26",
"1500000US150010208021","Block Group 1, Census Tract 208.02, Hawaii County, Hawaii","532","143","31","52","0","12","0","12","76","100","16","26","0","12","26","29","22","30","2","3","1","2","76","82","77","53","40","43","31","35","73","95","61","57",
"1500000US150010208022","Block Group 2, Census Tract 208.02, Hawaii County, Hawaii","165","55","0","12","0","12","0","12","0","12","0","12","31","36","14","23","16","25","0","12","0","12","30","31","14","21","0","12","0","12","42","36","18","32",
"1500000US150010208023","Block Group 3, Census Tract 208.02, Hawaii County, Hawaii","959","164","16","26","0","12","0","12","31","40","105","92","33","41","0","12","105","90","0","12","92","63","127","84","172","119","23","27","90","76","104","83","61","53",
"1500000US150010208024","Block Group 4, Census Tract 208.02, Hawaii County, Hawaii","327","108","0","12","0","12","15","25","7","15","25","39","0","12","0","12","23","29","0","12","0","12","127","99","47","52","10","18","37","43","36","46","0","12",
"1500000US150010208025","Block Group 5, Census Tract 208.02, Hawaii County, Hawaii","398","132","0","12","0","12","0","12","11","21","0","12","60","87","0","12","0","12","0","12","0","12","90","86","94","97","0","12","0","12","35","42","108","69",
"1500000US150010209001","Block Group 1, Census Tract 209, Hawaii County, Hawaii","311","97","30","45","17","22","0","12","0","12","0","12","0","12","38","44","0","12","0","12","14","21","51","36","52","50","43","51","15","19","23","27","28","24",
"1500000US150010209002","Block Group 2, Census Tract 209, Hawaii County, Hawaii","504","93","25","39","7","13","0","12","44","34","3","7","3","7","22","25","0","12","0","12","0","12","72","43","125","55","54","54","49","42","66","58","34","32",
"1500000US150010209003","Block Group 3, Census Tract 209, Hawaii County, Hawaii","216","70","27","28","0","12","12","18","3","15","0","12","0","12","0","12","11","17","8","13","14","17","0","12","36","35","29","29","57","50","0","12","19","17",
"1500000US150010209004","Block Group 4, Census Tract 209, Hawaii County, Hawaii","280","73","37","58","0","12","11","17","0","12","0","12","24","26","13","19","21","23","0","12","8","12","40","34","40","37","13","19","13","14","44","28","16","20",
"1500000US150010209005","Block Group 5, Census Tract 209, Hawaii County, Hawaii","397","104","36","42","23","37","42","61","5","9","8","13","23","30","62","54","0","12","0","12","15","16","31","35","14","14","27","38","12","19","59","39","40","43",
"1500000US150010210031","Block Group 1, Census Tract 210.03, Hawaii County, Hawaii","640","138","73","46","31","36","17","27","33","37","17","27","5","9","33","33","41","53","82","80","99","78","91","55","25","28","16","25","30","28","47","45","0","12",
"1500000US150010210032","Block Group 2, Census Tract 210.03, Hawaii County, Hawaii","377","104","49","53","12","15","23","29","30","23","5","8","18","29","6","9","28","26","24","29","32","38","0","12","23","30","23","28","96","62","0","12","8","12",
"1500000US150010210033","Block Group 3, Census Tract 210.03, Hawaii County, Hawaii","841","212","116","76","11","12","116","122","77","58","21","34","0","12","31","25","42","43","17","26","84","60","72","63","134","125","55","42","17","26","26","34","22","24",
"1500000US150010210034","Block Group 4, Census Tract 210.03, Hawaii County, Hawaii","223","103","0","12","5","8","105","97","47","73","0","12","0","12","43","67","0","12","0","12","23","36","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150010210035","Block Group 5, Census Tract 210.03, Hawaii County, Hawaii","542","113","55","51","32","36","86","55","14","23","0","12","45","52","0","12","15","24","12","20","0","12","58","51","152","95","15","25","33","37","25","29","0","12",
"1500000US150010210111","Block Group 1, Census Tract 210.11, Hawaii County, Hawaii","478","140","122","92","0","12","27","44","0","12","23","36","28","48","82","77","28","44","27","43","0","12","0","12","88","81","15","26","22","36","0","12","16","25",
"1500000US150010210112","Block Group 2, Census Tract 210.11, Hawaii County, Hawaii","575","169","0","12","25","40","35","42","41","49","0","12","0","12","0","12","13","20","27","40","39","46","126","115","55","58","74","89","73","67","43","48","24","39",
"1500000US150010210113","Block Group 3, Census Tract 210.11, Hawaii County, Hawaii","412","133","0","12","0","12","13","20","65","61","30","48","17","27","0","12","25","40","57","56","0","12","0","12","89","71","68","50","48","58","0","12","0","12",
"1500000US150010210131","Block Group 1, Census Tract 210.13, Hawaii County, Hawaii","353","83","14","11","48","53","10","9","22","23","5","7","7","10","5","7","5","6","11","15","5","8","65","34","43","28","70","56","18","19","25","17","0","12",
"1500000US150010210132","Block Group 2, Census Tract 210.13, Hawaii County, Hawaii","532","127","46","50","39","42","19","21","0","12","0","12","44","55","12","19","5","7","19","20","19","25","122","78","97","57","78","66","3","6","0","12","29","25",
"1500000US150010210133","Block Group 3, Census Tract 210.13, Hawaii County, Hawaii","917","167","61","51","25","22","18","22","33","27","49","31","0","12","65","74","28","22","41","36","6","6","157","91","132","85","120","57","72","51","70","40","40","29",
"1500000US150010210141","Block Group 1, Census Tract 210.14, Hawaii County, Hawaii","386","179","0","12","0","12","47","76","0","12","0","12","22","37","0","12","0","12","0","12","0","12","75","117","193","134","24","40","0","12","25","41","0","12",
"1500000US150010210142","Block Group 2, Census Tract 210.14, Hawaii County, Hawaii","772","262","0","12","0","12","0","12","0","12","82","14","0","12","124","98","57","89","24","39","40","61","19","30","253","221","20","31","72","86","55","89","26","41",
"1500000US150010210143","Block Group 3, Census Tract 210.14, Hawaii County, Hawaii","1099","300","35","56","46","71","55","80","46","74","100","113","0","12","87","85","24","40","27","44","211","155","85","91","79","89","173","149","28","43","103","114","0","12",
"1500000US150010210151","Block Group 1, Census Tract 210.15, Hawaii County, Hawaii","900","243","80","76","21","35","51","79","45","69","49","83","86","95","0","12","39","63","60","71","46","72","0","12","151","144","44","65","180","164","48","73","0","12",
"1500000US150010210152","Block Group 2, Census Tract 210.15, Hawaii County, Hawaii","847","244","14","22","77","93","0","12","0","12","0","12","0","12","53","82","0","12","84","94","0","12","54","86","247","238","25","40","80","88","84","83","129","189",
"1500000US150010210161","Block Group 1, Census Tract 210.16, Hawaii County, Hawaii","647","138","34","33","55","50","19","23","64","55","37","39","68","62","0","12","74","80","0","12","19","27","76","65","101","72","54","48","6","11","22","29","18","28",
"1500000US150010210162","Block Group 2, Census Tract 210.16, Hawaii County, Hawaii","727","166","51","32","19","23","28","29","27","27","59","35","76","77","21","24","14","24","38","47","75","50","69","48","75","51","43","34","84","96","20","23","28","33",
"1500000US150010210163","Block Group 3, Census Tract 210.16, Hawaii County, Hawaii","329","108","109","60","20","31","0","12","0","12","30","37","0","12","0","12","0","12","0","12","27","33","27","42","51","41","65","59","0","12","0","12","0","12",
"1500000US150010210171","Block Group 1, Census Tract 210.17, Hawaii County, Hawaii","325","85","60","30","17","17","3","5","68","57","6","10","34","28","21","20","12","15","3","7","27","22","45","49","15","11","8","11","0","12","0","12","6","10",
"1500000US150010210172","Block Group 2, Census Tract 210.17, Hawaii County, Hawaii","303","92","48","26","53","34","29","22","32","33","10","14","7","9","0","12","14","14","0","12","8","9","20","20","56","59","15","14","3","5","0","12","8","12",
"1500000US150010210173","Block Group 3, Census Tract 210.17, Hawaii County, Hawaii","1220","202","37","55","0","12","79","85","79","89","17","27","287","123","46","64","0","12","38","60","150","142","120","105","124","108","89","93","115","132","39","61","0","12",
"1500000US150010211011","Block Group 1, Census Tract 211.01, Hawaii County, Hawaii","181","88","60","64","0","12","27","43","8","12","0","12","0","12","0","12","0","12","0","12","25","39","0","12","15","22","27","31","0","12","9","13","10","14",
"1500000US150010211012","Block Group 2, Census Tract 211.01, Hawaii County, Hawaii","934","151","132","53","129","93","64","38","64","52","22","23","45","26","32","19","43","26","47","36","56","33","63","25","59","31","111","57","19","15","18","15","30","21",
"1500000US150010211013","Block Group 3, Census Tract 211.01, Hawaii County, Hawaii","493","156","79","46","88","68","88","89","0","12","84","66","0","12","0","12","43","44","0","12","0","12","52","56","35","42","15","23","0","12","0","12","9","14",
"1500000US150010211071","Block Group 1, Census Tract 211.07, Hawaii County, Hawaii","521","154","54","51","84","107","16","19","73","88","95","61","21","32","12","17","6","9","42","51","24","34","49","51","19","23","16","24","10","16","0","12","0","12",
"1500000US150010211081","Block Group 1, Census Tract 211.08, Hawaii County, Hawaii","782","231","63","62","0","12","32","35","0","12","140","147","51","45","29","33","21","33","30","33","48","44","143","130","129","98","0","12","49","74","33","52","14","22",
"1500000US150010211082","Block Group 2, Census Tract 211.08, Hawaii County, Hawaii","1048","209","171","130","46","69","34","36","46","54","81","83","43","64","71","56","43","63","77","73","51","43","48","44","205","139","40","36","15","23","38","41","39","43",
"1500000US150010211083","Block Group 3, Census Tract 211.08, Hawaii County, Hawaii","607","134","127","81","26","25","41","31","46","49","9","11","6","10","30","30","30","31","6","8","56","36","70","69","36","33","72","51","30","27","12","14","10","16",
"1500000US150010212031","Block Group 1, Census Tract 212.03, Hawaii County, Hawaii","578","170","34","42","12","19","98","91","70","73","38","32","10","15","23","28","0","12","12","14","29","27","47","36","113","85","28","35","21","24","22","24","21","36",
"1500000US150010212032","Block Group 2, Census Tract 212.03, Hawaii County, Hawaii","761","256","197","138","192","135","0","12","0","12","0","12","43","52","0","12","60","92","0","12","0","12","212","191","57","91","0","12","0","12","0","12","0","12",
"1500000US150010212033","Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","901","224","248","163","114","92","22","38","92","110","53","84","66","94","82","79","0","12","0","12","0","12","29","45","126","117","46","68","23","37","0","12","0","12",
"1500000US150010212034","Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","76","43","2","5","0","12","0","12","6","12","0","12","0","12","5","9","0","12","4","6","35","38","11","15","8","10","5","8","0","12","0","12","0","12",
"1500000US150010212041","Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","301","84","23","16","11","12","17","16","0","12","26","33","16","15","9","10","24","27","14","15","24","14","30","18","63","57","19","18","13","15","6","8","6","10",
"1500000US150010212042","Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","119","90","0","12","0","12","0","12","29","42","0","12","16","25","0","12","27","40","0","12","0","12","47","69","0","12","0","12","0","12","0","12","0","12",
"1500000US150010212043","Block Group 3, Census Tract 212.04, Hawaii County, Hawaii","702","190","32","25","13","13","8","10","102","137","35","24","0","12","33","24","0","12","97","72","63","58","71","41","120","67","17","15","43","24","42","45","26","34",
"1500000US150010213001","Block Group 1, Census Tract 213, Hawaii County, Hawaii","833","189","30","30","76","74","4","8","120","98","0","12","45","70","34","33","8","13","65","89","21","31","25","20","47","46","89","104","45","65","92","83","132","118",
"1500000US150010213002","Block Group 2, Census Tract 213, Hawaii County, Hawaii","491","161","45","71","17","28","0","12","0","12","0","12","5","9","56","45","0","12","42","42","20","24","77","88","37","44","61","63","65","50","45","44","21","25",
"1500000US150010213003","Block Group 3, Census Tract 213, Hawaii County, Hawaii","838","220","86","61","47","70","36","35","9","14","96","69","42","39","0","12","12","19","0","12","45","53","39","38","86","44","70","52","5","9","39","33","226","145",
"1500000US150010213004","Block Group 4, Census Tract 213, Hawaii County, Hawaii","380","189","0","12","0","12","0","12","8","13","104","125","0","12","0","12","105","117","0","12","48","71","0","12","48","74","48","77","19","32","0","12","0","12",
"1500000US150010214021","Block Group 1, Census Tract 214.02, Hawaii County, Hawaii","436","90","0","12","16","20","7","7","4","8","9","8","27","33","4","5","15","21","20","24","51","32","65","44","55","31","57","28","22","26","57","40","27","23",
"1500000US150010214022","Block Group 2, Census Tract 214.02, Hawaii County, Hawaii","860","114","87","75","113","76","26","24","43","67","18","20","31","22","6","11","17","18","27","37","72","56","132","87","54","43","65","52","59","60","99","66","11","16",
"1500000US150010215021","Block Group 1, Census Tract 215.02, Hawaii County, Hawaii","521","131","16","25","7","12","16","23","46","44","21","33","48","48","0","12","46","45","52","50","20","25","46","44","67","46","14","16","21","20","31","29","70","54",
"1500000US150010215022","Block Group 2, Census Tract 215.02, Hawaii County, Hawaii","826","144","47","49","0","12","9","14","8","12","0","12","18","21","3","5","0","12","47","63","102","63","142","88","111","79","91","59","99","65","98","66","51","34",
"1500000US150010215023","Block Group 3, Census Tract 215.02, Hawaii County, Hawaii","398","112","49","55","0","12","8","14","37","57","66","61","0","12","0","12","0","12","8","13","0","12","16","27","40","37","51","49","45","48","46","43","32","30",
"1500000US150010215041","Block Group 1, Census Tract 215.04, Hawaii County, Hawaii","861","139","39","41","29","36","9","13","65","59","29","34","32","40","9","13","26","30","21","33","107","65","91","64","142","82","88","46","35","34","62","47","77","59",
"1500000US150010215042","Block Group 2, Census Tract 215.04, Hawaii County, Hawaii","747","127","33","28","19","18","11","10","39","35","26","24","57","41","11","9","6","6","22","25","63","50","149","80","141","83","42","19","40","35","72","44","16","8",
"1500000US150010215101","Block Group 1, Census Tract 215.10, Hawaii County, Hawaii","747","156","16","25","16","26","15","24","0","12","0","12","15","23","57","70","60","41","0","12","49","66","49","43","176","92","57","50","93","81","51","47","93","91",
"1500000US150010215102","Block Group 2, Census Tract 215.10, Hawaii County, Hawaii","355","112","6","9","0","12","10","17","61","50","34","34","0","12","18","24","6","10","17","17","36","33","32","33","16","19","41","39","16","21","0","12","62","72",
"1500000US150010215103","Block Group 3, Census Tract 215.10, Hawaii County, Hawaii","502","166","76","85","0","12","6","10","17","26","16","24","0","12","0","12","14","21","14","23","0","12","29","32","105","76","56","63","15","23","107","128","47","44",
"1500000US150010215104","Block Group 4, Census Tract 215.10, Hawaii County, Hawaii","120","64","0","12","16","27","0","12","15","23","0","12","16","25","0","12","0","12","0","12","0","12","24","39","23","29","0","12","12","20","14","22","0","12",
"1500000US150010215111","Block Group 1, Census Tract 215.11, Hawaii County, Hawaii","698","108","14","21","5","8","39","60","37","57","17","27","57","55","16","26","0","12","5","8","30","29","110","77","105","66","36","35","81","67","57","42","89","71",
"1500000US150010215121","Block Group 1, Census Tract 215.12, Hawaii County, Hawaii","615","131","0","12","27","31","0","12","13","20","0","12","15","24","12","19","44","41","0","12","72","64","56","58","115","92","101","76","22","33","117","63","21","28",
"1500000US150010215122","Block Group 2, Census Tract 215.12, Hawaii County, Hawaii","895","184","5","9","85","128","77","63","51","61","71","78","76","66","17","26","89","104","34","53","16","26","45","45","64","43","51","44","127","99","12","19","75","69",
"1500000US150010215131","Block Group 1, Census Tract 215.13, Hawaii County, Hawaii","728","194","15","24","29","34","0","12","0","12","41","64","16","25","37","54","15","24","23","36","119","86","56","69","103","80","73","110","17","27","56","69","128","79",
"1500000US150010215132","Block Group 2, Census Tract 215.13, Hawaii County, Hawaii","573","179","0","12","0","12","0","12","87","66","0","12","0","12","0","12","40","40","0","12","36","39","74","64","9","14","49","45","88","87","175","152","15","24",
"1500000US150010215133","Block Group 3, Census Tract 215.13, Hawaii County, Hawaii","735","184","0","12","14","25","50","82","15","24","0","12","0","12","0","12","18","30","83","91","49","47","31","34","80","77","83","68","131","103","52","62","129","97",
"1500000US150010216051","Block Group 1, Census Tract 216.05, Hawaii County, Hawaii","587","138","14","23","0","12","0","12","0","12","0","12","0","12","37","56","27","44","13","21","81","91","19","30","83","78","31","25","97","83","65","52","120","97",
"1500000US150010216052","Block Group 2, Census Tract 216.05, Hawaii County, Hawaii","252","92","13","22","0","12","0","12","0","12","0","12","0","12","13","21","27","31","0","12","10","16","79","86","44","42","13","21","40","36","13","22","0","12",
"1500000US150010216053","Block Group 3, Census Tract 216.05, Hawaii County, Hawaii","901","222","23","27","0","12","38","62","0","12","138","133","0","12","22","40","47","73","24","26","90","74","65","71","77","84","157","119","69","72","151","110","0","12",
"1500000US150010216061","Block Group 1, Census Tract 216.06, Hawaii County, Hawaii","768","192","56","69","45","37","54","63","0","12","0","12","71","89","61","50","118","104","31","34","34","41","42","66","117","87","55","86","43","68","0","12","41","66",
"1500000US150010216062","Block Group 2, Census Tract 216.06, Hawaii County, Hawaii","647","150","0","12","0","12","0","12","16","26","31","34","43","69","0","12","28","34","15","24","57","73","83","93","150","97","43","38","32","38","45","37","104","102",
"1500000US150010216071","Block Group 1, Census Tract 216.07, Hawaii County, Hawaii","592","185","16","24","0","12","0","12","38","45","0","12","0","12","0","12","15","23","31","35","62","96","0","12","49","63","15","24","174","143","35","40","157","132",
"1500000US150010216072","Block Group 2, Census Tract 216.07, Hawaii County, Hawaii","811","247","16","25","0","12","0","12","0","12","0","12","60","73","49","75","2","6","47","74","88","92","159","209","15","24","119","92","50","60","96","57","110","63",
"1500000US150010216073","Block Group 3, Census Tract 216.07, Hawaii County, Hawaii","490","91","0","12","0","12","17","26","36","38","16","25","20","32","47","57","0","12","17","27","57","56","0","12","78","48","131","87","23","36","34","40","14","22",
"1500000US150010216081","Block Group 1, Census Tract 216.08, Hawaii County, Hawaii","250","103","17","26","0","12","0","12","0","12","15","25","9","14","43","67","16","24","0","12","39","46","14","22","25","29","58","72","0","12","0","12","14","23",
"1500000US150010216082","Block Group 2, Census Tract 216.08, Hawaii County, Hawaii","419","245","0","12","14","22","0","12","0","12","0","12","0","12","0","12","248","224","0","12","0","12","0","12","30","33","72","94","0","12","40","67","15","23",
"1500000US150010216083","Block Group 3, Census Tract 216.08, Hawaii County, Hawaii","869","176","23","36","0","12","14","23","17","28","24","32","15","23","65","75","15","23","118","86","17","27","22","28","183","100","144","95","15","24","87","88","110","81",
"1500000US150010216084","Block Group 4, Census Tract 216.08, Hawaii County, Hawaii","327","180","16","25","0","12","18","29","14","23","0","12","0","12","0","12","0","12","16","26","16","26","30","33","136","172","14","22","0","12","67","83","0","12",
"1500000US150010217051","Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","982","283","74","72","0","12","0","12","0","12","0","12","40","45","45","69","0","12","64","95","48","75","76","65","171","134","146","148","84","99","141","103","93","102",
"1500000US150010217052","Block Group 2, Census Tract 217.05, Hawaii County, Hawaii","580","231","100","145","0","12","0","12","47","72","0","12","14","23","69","98","0","12","0","12","43","62","0","12","0","12","106","73","0","12","99","109","102","77",
"1500000US150010217053","Block Group 3, Census Tract 217.05, Hawaii County, Hawaii","641","198","44","70","0","12","15","22","46","46","0","12","60","71","0","12","4","12","2","3","51","79","86","100","18","23","41","44","184","140","44","69","46","70",
"1500000US150010217061","Block Group 1, Census Tract 217.06, Hawaii County, Hawaii","733","201","20","31","0","12","0","12","0","12","54","62","35","54","14","21","2","4","0","12","18","16","71","69","90","59","182","143","74","71","53","62","120","107",
"1500000US150010217062","Block Group 2, Census Tract 217.06, Hawaii County, Hawaii","679","126","79","63","25","22","28","23","9","10","4","5","76","76","7","8","18","26","10","10","18","20","31","22","121","69","89","74","36","31","79","45","49","32",
"1500000US150010217071","Block Group 1, Census Tract 217.07, Hawaii County, Hawaii","1064","145","65","57","63","85","13","20","17","27","15","23","95","72","0","12","0","12","24","40","146","91","76","67","265","123","104","76","62","55","92","59","27","30",
"1500000US150010217072","Block Group 2, Census Tract 217.07, Hawaii County, Hawaii","350","136","13","21","1","2","0","12","0","12","29","47","0","12","27","41","13","21","0","12","27","43","31","40","129","106","40","50","40","49","0","12","0","12",
"1500000US150010217073","Block Group 3, Census Tract 217.07, Hawaii County, Hawaii","114","76","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","31","51","15","24","14","22","41","49","0","12","13","21",
"1500000US150010217081","Block Group 1, Census Tract 217.08, Hawaii County, Hawaii","572","127","75","51","8","13","18","23","10","9","0","12","5","7","4","6","14","12","0","12","63","55","61","57","44","21","49","23","89","62","26","15","106","36",
