"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M",
"1500000US150010205002","Block Group 2, Census Tract 205, Hawaii County, Hawaii","190","78","0","11","10","15","13","21","0","11","18","32","0","11","0","11","49","39","0","11","46","56","37","53","17","31","0","11","0","11","0","11","0","11",
"1500000US150010205003","Block Group 3, Census Tract 205, Hawaii County, Hawaii","237","125","32","53","15","30","12","18","14","22","30","35","13","24","0","11","0","11","19","33","0","11","0","11","19","25","0","11","83","105","0","11","0","11",
"1500000US150010205004","Block Group 4, Census Tract 205, Hawaii County, Hawaii","560","174","0","11","85","75","101","125","37","56","62","60","101","89","0","11","0","11","0","11","0","11","21","34","48","61","25","36","80","61","0","11","0","11",
"1500000US150010205005","Block Group 5, Census Tract 205, Hawaii County, Hawaii","797","178","174","109","132","99","158","121","0","11","100","53","0","11","14","23","0","11","35","53","46","67","22","24","87","85","26","33","0","11","0","11","3","5",
"1500000US150010206001","Block Group 1, Census Tract 206, Hawaii County, Hawaii","327","71","9","12","0","11","21","21","20","20","0","11","32","47","9","12","30","42","11","14","67","48","82","46","28","25","12","17","0","11","6","8","0","11",
"1500000US150010206002","Block Group 2, Census Tract 206, Hawaii County, Hawaii","479","73","28","13","25","12","16","9","19","11","48","38","18","16","17","9","28","19","11","8","27","16","58","25","51","22","70","43","33","32","16","9","14","8",
"1500000US150010206003","Block Group 3, Census Tract 206, Hawaii County, Hawaii","306","34","11","9","14","9","17","10","12","8","16","10","25","12","23","12","10","8","9","8","37","14","26","11","39","17","33","15","22","11","12","9","0","11",
"1500000US150010206004","Block Group 4, Census Tract 206, Hawaii County, Hawaii","744","73","61","35","30","16","20","19","28","12","38","18","34","19","30","14","38","20","25","17","71","34","41","20","158","60","54","29","52","26","29","20","35","21",
"1500000US150010207011","Block Group 1, Census Tract 207.01, Hawaii County, Hawaii","864","127","137","86","45","42","46","49","14","24","42","30","64","39","41","33","17","26","49","49","102","65","36","34","98","53","77","40","20","21","56","55","20","21",
"1500000US150010207012","Block Group 2, Census Tract 207.01, Hawaii County, Hawaii","491","83","55","39","26","29","56","44","10","16","24","23","0","11","9","14","0","11","20","23","17","24","65","47","66","39","71","56","36","34","36","34","0","11",
"1500000US150010207013","Block Group 3, Census Tract 207.01, Hawaii County, Hawaii","501","99","0","11","76","73","34","33","12","18","30","46","26","24","32","33","16","19","13","21","20","23","43","34","107","55","77","50","7","11","8","13","0","11",
"1500000US150010207021","Block Group 1, Census Tract 207.02, Hawaii County, Hawaii","551","72","23","35","15","17","8","13","8","13","31","49","0","11","29","28","34","27","8","13","45","40","67","50","151","62","30","27","54","33","34","27","14","17",
"1500000US150010207022","Block Group 2, Census Tract 207.02, Hawaii County, Hawaii","741","101","0","11","41","41","18","20","45","54","21","23","56","32","7","12","21","23","19","21","47","39","88","53","141","77","115","59","66","52","46","30","10","16",
"1500000US150010207023","Block Group 3, Census Tract 207.02, Hawaii County, Hawaii","420","73","0","11","9","14","8","13","0","11","25","27","0","11","9","15","18","17","5","8","60","46","83","53","54","39","87","47","24","26","38","31","0","11",
"1500000US150010208011","Block Group 1, Census Tract 208.01, Hawaii County, Hawaii","1037","100","61","35","10","16","11","13","10","15","12","18","47","42","19","21","30","26","48","48","96","57","123","51","145","55","111","46","143","76","131","79","40","32",
"1500000US150010208012","Block Group 2, Census Tract 208.01, Hawaii County, Hawaii","539","68","56","50","8","15","14","24","0","11","0","11","0","11","0","11","9","14","34","32","27","24","35","28","120","68","69","38","56","36","74","40","37","29",
"1500000US150010208021","Block Group 1, Census Tract 208.02, Hawaii County, Hawaii","434","97","0","11","0","11","33","47","18","29","19","31","66","71","15","21","23","33","2","5","71","74","47","39","51","42","33","39","21","33","0","11","35","41",
"1500000US150010208022","Block Group 2, Census Tract 208.02, Hawaii County, Hawaii","860","156","0","11","0","11","0","11","20","33","31","40","0","11","32","38","23","36","0","11","42","36","271","142","105","83","139","108","69","60","29","35","99","67",
"1500000US150010208023","Block Group 3, Census Tract 208.02, Hawaii County, Hawaii","194","52","14","24","0","11","0","11","12","19","0","11","41","40","12","19","12","19","0","11","0","11","39","31","12","19","0","11","11","20","28","41","13","21",
"1500000US150010208024","Block Group 4, Census Tract 208.02, Hawaii County, Hawaii","843","127","23","26","0","11","0","11","0","11","63","64","79","57","0","11","78","64","12","19","100","91","83","66","170","88","80","67","106","73","0","11","49","48",
"1500000US150010209001","Block Group 1, Census Tract 209, Hawaii County, Hawaii","310","61","25","37","16","20","0","11","0","11","0","11","0","11","31","37","0","11","0","11","19","21","48","31","80","39","39","26","20","22","13","20","19","20",
"1500000US150010209002","Block Group 2, Census Tract 209, Hawaii County, Hawaii","444","83","43","50","7","11","7","11","47","50","19","21","0","11","9","14","0","11","10","15","11","19","72","39","75","47","76","55","21","23","26","24","21","25",
"1500000US150010209003","Block Group 3, Census Tract 209, Hawaii County, Hawaii","936","95","97","69","53","44","21","30","29","33","21","16","58","42","22","24","46","32","17","20","36","33","36","29","131","56","64","41","118","68","98","49","89","52",
"1500000US150010210031","Block Group 1, Census Tract 210.03, Hawaii County, Hawaii","700","134","81","52","3","9","137","84","62","76","62","94","43","42","49","79","17","28","8","14","34","44","40","41","76","53","17","28","61","49","10","17","0","11",
"1500000US150010210032","Block Group 2, Census Tract 210.03, Hawaii County, Hawaii","578","127","77","52","45","39","50","50","31","31","32","34","6","9","33","33","47","73","0","11","45","43","67","55","64","48","23","27","22","26","36","42","0","11",
"1500000US150010210033","Block Group 3, Census Tract 210.03, Hawaii County, Hawaii","1166","150","223","82","53","35","113","71","109","63","73","50","6","9","34","34","59","48","51","41","68","51","43","41","99","54","86","53","96","55","18","28","35","36",
"1500000US150010210051","Block Group 1, Census Tract 210.05, Hawaii County, Hawaii","735","270","123","122","23","39","49","77","0","11","0","11","117","115","0","11","98","111","48","79","51","79","0","11","105","115","0","11","101","114","20","32","0","11",
"1500000US150010210052","Block Group 2, Census Tract 210.05, Hawaii County, Hawaii","730","261","23","36","0","11","24","39","0","11","0","11","0","11","71","112","44","70","91","86","41","63","133","95","149","161","85","93","45","74","24","39","0","11",
"1500000US150010210053","Block Group 3, Census Tract 210.05, Hawaii County, Hawaii","1603","318","50","79","48","77","102","110","42","65","129","123","26","43","103","99","78","87","27","44","180","144","173","173","215","152","285","175","99","101","46","74","0","11",
"1500000US150010210054","Block Group 4, Census Tract 210.05, Hawaii County, Hawaii","717","251","47","73","99","107","0","11","0","11","0","11","0","11","0","11","48","76","50","80","49","79","125","117","128","118","66","85","0","11","34","53","71","77",
"1500000US150010210101","Block Group 1, Census Tract 210.10, Hawaii County, Hawaii","1367","227","161","121","46","32","174","124","127","112","43","40","151","115","8","14","19","18","79","85","56","79","95","64","175","117","120","112","5","7","77","80","31","47",
"1500000US150010210102","Block Group 2, Census Tract 210.10, Hawaii County, Hawaii","937","120","174","63","52","38","84","45","80","45","58","33","68","34","50","38","27","27","33","25","43","27","99","48","110","52","13","17","17","20","22","21","7","7",
"1500000US150010210103","Block Group 3, Census Tract 210.10, Hawaii County, Hawaii","827","142","126","72","27","31","27","32","47","39","80","58","17","27","0","11","16","26","52","38","67","49","103","63","112","62","47","44","28","32","40","43","38","43",
"1500000US150010210111","Block Group 1, Census Tract 210.11, Hawaii County, Hawaii","899","171","0","11","37","45","140","91","118","88","44","52","13","21","38","48","111","77","0","11","28","45","61","60","116","79","101","72","54","59","9","14","29","45",
"1500000US150010210112","Block Group 2, Census Tract 210.11, Hawaii County, Hawaii","597","159","70","66","34","55","28","44","28","45","71","67","56","62","31","49","33","54","0","11","65","64","65","60","67","72","16","26","33","40","0","11","0","11",
"1500000US150010210131","Block Group 1, Census Tract 210.13, Hawaii County, Hawaii","403","87","70","47","33","22","14","12","34","21","5","7","4","6","3","6","21","23","5","6","17","20","59","28","65","53","42","31","3","5","28","21","0","11",
"1500000US150010210132","Block Group 2, Census Tract 210.13, Hawaii County, Hawaii","604","119","51","51","78","61","15","19","31","47","18","21","55","38","17","20","11","14","7","11","41","48","90","67","121","53","47","45","10","11","0","11","12","18",
"1500000US150010210133","Block Group 3, Census Tract 210.13, Hawaii County, Hawaii","669","102","33","30","28","23","34","36","22","22","23","28","9","8","53","68","50","30","23","26","41","41","59","40","63","32","84","38","51","36","50","38","46","31",
"1500000US150010211011","Block Group 1, Census Tract 211.01, Hawaii County, Hawaii","1425","145","253","73","145","59","115","60","87","43","71","36","66","37","82","59","57","33","87","46","142","54","108","61","86","40","64","34","12","11","18","15","32","21",
"1500000US150010211012","Block Group 2, Census Tract 211.01, Hawaii County, Hawaii","264","103","80","69","0","11","26","40","9","13","8","12","0","11","0","11","0","11","27","43","8","12","0","11","22","23","31","34","8","13","8","12","37","45",
"1500000US150010211061","Block Group 1, Census Tract 211.06, Hawaii County, Hawaii","396","109","71","52","26","41","0","11","66","82","49","45","8","14","8","12","34","48","36","33","22","22","30","40","19","18","27","33","0","11","0","11","0","11",
"1500000US150010211062","Block Group 2, Census Tract 211.06, Hawaii County, Hawaii","646","167","26","40","19","30","19","31","87","83","83","91","45","51","0","11","80","65","19","29","36","41","57","51","120","113","37","40","0","11","0","11","18","28",
"1500000US150010211063","Block Group 3, Census Tract 211.06, Hawaii County, Hawaii","1045","213","127","132","18","27","22","28","117","106","64","46","15","20","80","100","70","83","111","82","40","42","144","105","144","100","18","27","17","27","37","41","21","32",
"1500000US150010211064","Block Group 4, Census Tract 211.06, Hawaii County, Hawaii","719","132","101","49","81","47","39","28","46","35","30","24","4","6","29","31","9","10","32","26","73","44","87","85","44","32","80","50","23","24","20","20","21","24",
"1500000US150010212021","Block Group 1, Census Tract 212.02, Hawaii County, Hawaii","508","110","56","61","33","33","22","17","34","36","29","30","21","24","33","30","10","12","5","8","13","16","82","50","109","78","0","11","12","20","23","26","26","29",
"1500000US150010212022","Block Group 2, Census Tract 212.02, Hawaii County, Hawaii","1570","273","534","218","150","99","188","123","57","80","0","11","35","42","48","46","50","80","143","121","131","110","70","92","106","100","7","8","0","11","51","80","0","11",
"1500000US150010212023","Block Group 3, Census Tract 212.02, Hawaii County, Hawaii","632","169","46","39","23","28","32","31","40","41","33","26","35","35","14","13","78","94","45","30","58","74","94","58","68","37","10","13","32","30","12","18","12","13",
"1500000US150010212024","Block Group 4, Census Tract 212.02, Hawaii County, Hawaii","350","63","35","23","28","19","6","9","5","7","10","11","24","21","20","17","14","15","19","18","28","18","42","27","69","32","15","15","16","16","5","8","14","16",
"1500000US150010213001","Block Group 1, Census Tract 213, Hawaii County, Hawaii","1064","171","112","96","0","11","17","27","82","57","135","83","22","27","26","41","35","37","0","11","186","137","112","67","44","45","94","89","28","36","37","33","134","92",
"1500000US150010213002","Block Group 2, Census Tract 213, Hawaii County, Hawaii","755","165","24","32","22","28","7","11","148","116","9","16","65","81","29","34","28","32","17","27","0","11","43","32","53","48","84","96","22","22","101","70","103","98",
"1500000US150010213003","Block Group 3, Census Tract 213, Hawaii County, Hawaii","452","153","62","85","0","11","0","11","6","10","0","11","35","35","54","50","0","11","37","44","29","23","42","42","17","26","11","13","90","89","63","52","6","10",
"1500000US150010214021","Block Group 1, Census Tract 214.02, Hawaii County, Hawaii","503","95","0","11","23","27","8","8","9","11","36","34","28","28","12","19","20","18","25","22","24","24","81","56","51","36","71","44","24","24","54","33","37","44",
"1500000US150010214022","Block Group 2, Census Tract 214.02, Hawaii County, Hawaii","292","71","49","31","21","22","14","23","0","11","15","20","0","11","11","18","11","18","8","9","25","27","73","46","31","28","12","19","14","15","8","9","0","11",
"1500000US150010214023","Block Group 3, Census Tract 214.02, Hawaii County, Hawaii","543","135","60","55","85","68","6","9","0","11","18","19","10","14","28","44","20","20","24","39","39","48","19","19","61","65","47","33","10","14","65","70","51","42",
"1500000US150010215021","Block Group 1, Census Tract 215.02, Hawaii County, Hawaii","1057","152","176","95","0","11","79","65","0","11","14","24","20","21","19","21","9","14","48","56","90","59","70","51","143","78","122","66","115","65","66","39","86","47",
"1500000US150010215022","Block Group 2, Census Tract 215.02, Hawaii County, Hawaii","559","102","6","9","22","26","11","14","46","42","27","35","43","43","0","11","55","49","36","42","10","11","50","39","89","51","66","51","23","21","45","39","30","24",
"1500000US150010215041","Block Group 1, Census Tract 215.04, Hawaii County, Hawaii","872","106","45","37","32","37","7","11","75","67","56","50","8","12","9","14","40","37","42","42","121","66","98","53","107","56","89","33","21","32","75","54","47","30",
"1500000US150010215042","Block Group 2, Census Tract 215.04, Hawaii County, Hawaii","483","91","35","28","33","37","5","6","6","6","18","15","34","32","14","8","7","6","7","6","65","41","63","38","88","43","43","20","19","10","41","27","5","6",
"1500000US150010215071","Block Group 1, Census Tract 215.07, Hawaii County, Hawaii","1515","216","39","64","41","38","0","11","65","53","72","94","14","24","0","11","116","110","67","57","176","106","158","102","100","77","157","105","132","85","123","87","255","135",
"1500000US150010215072","Block Group 2, Census Tract 215.07, Hawaii County, Hawaii","441","82","0","11","17","26","0","11","64","49","0","11","0","11","16","25","43","39","0","11","52","48","44","40","21","26","50","45","102","72","32","36","0","11",
"1500000US150010215073","Block Group 3, Census Tract 215.07, Hawaii County, Hawaii","1578","202","20","33","103","90","69","64","69","69","65","56","93","77","39","44","83","68","0","11","156","99","100","75","208","109","140","70","76","53","237","133","120","71",
"1500000US150010215091","Block Group 1, Census Tract 215.09, Hawaii County, Hawaii","759","132","100","75","13","14","26","31","63","48","26","27","21","24","37","33","27","32","11","13","32","35","123","83","99","60","62","70","0","11","27","34","92","55",
"1500000US150010215092","Block Group 2, Census Tract 215.09, Hawaii County, Hawaii","922","167","34","38","15","23","30","34","16","24","15","25","99","99","29","32","85","74","12","19","33","37","17","27","226","108","123","70","95","57","48","44","45","41",
"1500000US150010215093","Block Group 3, Census Tract 215.09, Hawaii County, Hawaii","531","132","46","48","5","8","56","69","5","9","0","11","51","43","19","25","0","11","9","11","38","29","44","36","56","40","58","42","61","56","53","65","30","27",
"1500000US150010216011","Block Group 1, Census Tract 216.01, Hawaii County, Hawaii","432","117","0","11","0","11","0","11","0","11","0","11","0","11","40","59","62","52","43","67","13","22","0","11","86","80","65","82","45","44","32","35","46","42",
"1500000US150010216012","Block Group 2, Census Tract 216.01, Hawaii County, Hawaii","830","179","30","34","63","51","46","41","0","11","15","23","61","78","46","41","47","75","45","41","70","66","51","49","136","116","78","79","97","88","0","11","45","74",
"1500000US150010216013","Block Group 3, Census Tract 216.01, Hawaii County, Hawaii","609","145","0","11","16","26","0","11","14","22","26","32","15","26","14","22","30","34","0","11","15","24","114","103","152","101","77","81","40","36","96","61","0","11",
"1500000US150010216014","Block Group 4, Census Tract 216.01, Hawaii County, Hawaii","437","160","14","23","0","11","0","11","0","11","0","11","32","36","72","74","0","11","0","11","71","71","114","100","47","58","72","53","15","24","0","11","0","11",
"1500000US150010216015","Block Group 5, Census Tract 216.01, Hawaii County, Hawaii","936","197","29","33","0","11","92","103","29","33","16","26","15","25","14","22","78","80","14","23","79","86","81","72","128","96","273","158","14","23","74","68","0","11",
"1500000US150010216041","Block Group 1, Census Tract 216.04, Hawaii County, Hawaii","243","115","16","25","0","11","0","11","0","11","0","11","19","30","69","91","0","11","17","27","17","28","0","11","37","33","17","27","0","11","18","27","33","37",
"1500000US150010216042","Block Group 2, Census Tract 216.04, Hawaii County, Hawaii","1133","227","32","37","14","22","106","100","0","11","15","23","51","60","20","32","27","32","94","115","121","101","26","41","242","132","181","104","0","11","120","105","84","61",
"1500000US150010216043","Block Group 3, Census Tract 216.04, Hawaii County, Hawaii","215","129","0","11","29","24","0","11","0","11","26","42","0","11","0","11","76","82","47","75","20","32","0","11","17","27","0","11","0","11","0","11","0","11",
"1500000US150010216044","Block Group 4, Census Tract 216.04, Hawaii County, Hawaii","899","211","17","29","0","11","0","11","17","27","28","31","0","11","0","11","31","36","29","34","106","119","0","11","104","76","148","90","177","149","137","75","105","61",
"1500000US150010216045","Block Group 5, Census Tract 216.04, Hawaii County, Hawaii","622","161","0","11","16","26","0","11","0","11","17","27","0","11","42","49","15","25","47","74","50","49","18","29","147","96","146","120","16","25","92","74","16","26",
"1500000US150010217021","Block Group 1, Census Tract 217.02, Hawaii County, Hawaii","1071","243","44","52","0","11","18","27","71","75","24","35","47","72","63","94","0","11","51","78","31","34","69","80","42","46","81","61","94","96","241","162","195","110",
"1500000US150010217022","Block Group 2, Census Tract 217.02, Hawaii County, Hawaii","800","210","74","55","0","11","53","84","0","11","55","68","46","45","3","4","0","11","36","37","41","64","130","102","87","62","46","71","18","29","119","104","92","100",
"1500000US150010217023","Block Group 3, Census Tract 217.02, Hawaii County, Hawaii","1488","228","125","91","21","25","88","53","13","11","40","49","15","11","23","24","34","35","25","26","54","35","188","122","231","129","219","126","264","144","81","70","67","75",
"1500000US150010217041","Block Group 1, Census Tract 217.04, Hawaii County, Hawaii","552","98","64","44","3","6","13","15","4","6","6","7","7","8","8","8","4","7","0","11","82","67","66","43","44","18","47","26","36","24","20","12","148","58",
"1500000US150010217042","Block Group 2, Census Tract 217.04, Hawaii County, Hawaii","690","140","30","32","15","23","15","23","0","11","50","60","36","57","0","11","14","21","131","84","30","46","121","103","110","97","32","34","75","70","0","11","31","24",
"1500000US150010217043","Block Group 3, Census Tract 217.04, Hawaii County, Hawaii","951","172","31","35","23","30","0","11","12","19","0","11","78","64","44","48","14","23","76","57","109","79","150","95","158","108","112","72","30","24","44","32","70","59",
"1500000US150010217044","Block Group 4, Census Tract 217.04, Hawaii County, Hawaii","943","132","51","45","30","31","16","24","32","35","0","11","44","52","0","11","0","11","14","22","87","72","62","59","295","119","89","65","101","57","84","56","38","42",
"1500000US150010218001","Block Group 1, Census Tract 218, Hawaii County, Hawaii","382","71","0","11","16","18","8","12","10","14","20","20","23","22","13","16","21","23","16","17","38","28","90","39","35","21","44","31","23","19","0","11","25","20",
"1500000US150010218002","Block Group 2, Census Tract 218, Hawaii County, Hawaii","864","205","6","9","69","83","2","3","2","3","7","6","18","24","21","25","15","9","8","8","17","10","95","86","428","176","46","32","9","8","49","43","72","66",
"1500000US150010218003","Block Group 3, Census Tract 218, Hawaii County, Hawaii","558","111","46","36","55","36","30","27","16","19","42","33","12","19","23","26","9","15","13","22","69","45","70","57","58","38","30","32","12","18","62","44","11","19",
"1500000US150010218004","Block Group 4, Census Tract 218, Hawaii County, Hawaii","209","64","19","13","30","40","1","3","2","3","11","12","10","11","2","3","7","10","8","10","0","11","25","19","23","19","41","31","10","13","15","14","5","9",
"1500000US150010219021","Block Group 1, Census Tract 219.02, Hawaii County, Hawaii","553","108","6","9","30","48","16","15","0","11","35","41","21","17","51","55","9","11","24","35","98","63","49","42","90","58","46","45","35","41","19","22","24","38",
"1500000US150010219022","Block Group 2, Census Tract 219.02, Hawaii County, Hawaii","234","63","47","32","36","32","12","14","0","11","10","15","4","6","0","11","12","19","0","11","0","11","25","25","36","31","12","19","30","28","10","17","0","11",
"1500000US150010219023","Block Group 3, Census Tract 219.02, Hawaii County, Hawaii","397","74","3","5","11","17","21","23","22","22","0","11","28","25","14","17","15","17","4","5","19","24","22","21","70","37","75","39","42","36","19","22","32","38",
"1500000US150010220001","Block Group 1, Census Tract 220, Hawaii County, Hawaii","456","78","32","30","15","24","34","38","55","40","26","27","10","10","30","31","16","25","22","26","50","43","18","16","37","27","21","19","26","25","25","18","39","37",
"1500000US150010220002","Block Group 2, Census Tract 220, Hawaii County, Hawaii","378","70","6","8","9","9","28","25","16","13","36","29","7","8","29","27","32","39","6","9","34","31","31","18","63","33","37","21","13","11","24","24","7","9",
"1500000US150010221021","Block Group 1, Census Tract 221.02, Hawaii County, Hawaii","181","75","10","16","0","11","44","62","0","11","9","15","6","9","18","27","5","9","37","39","27","26","0","11","7","9","18","17","0","11","0","11","0","11",
"1500000US150010221022","Block Group 2, Census Tract 221.02, Hawaii County, Hawaii","404","71","9","8","20","20","65","46","29","32","15","19","48","37","2","4","11","10","0","11","8","13","90","41","33","23","10","16","20","17","16","19","28","29",
"1500000US150019900000","Block Group 0, Census Tract 9900, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019901000","Block Group 0, Census Tract 9901, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019903000","Block Group 0, Census Tract 9903, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019904000","Block Group 0, Census Tract 9904, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019905000","Block Group 0, Census Tract 9905, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019906000","Block Group 0, Census Tract 9906, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019907000","Block Group 0, Census Tract 9907, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019908000","Block Group 0, Census Tract 9908, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019909000","Block Group 0, Census Tract 9909, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019910000","Block Group 0, Census Tract 9910, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019911000","Block Group 0, Census Tract 9911, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
