"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"1500000US150030012021","Block Group 1; Census Tract 12.02; Honolulu County; Hawaii","650","110","31","24","0","12","0","12","0","12","6","11","0","12","12","20","12","19","26","42","43","39","25","26","26","27","148","66","65","46","146","74","110","61",
"1500000US150030012022","Block Group 2; Census Tract 12.02; Honolulu County; Hawaii","299","89","16","19","25","28","0","12","0","12","44","33","0","12","0","12","0","12","10","15","0","12","31","30","23","27","22","25","51","43","24","37","53","40",
"1500000US150030013001","Block Group 1; Census Tract 13; Honolulu County; Hawaii","324","101","10","16","0","12","0","12","15","17","11","16","0","12","40","45","0","12","38","45","0","12","14","19","15","17","38","41","0","12","84","58","59","58",
"1500000US150030013002","Block Group 2; Census Tract 13; Honolulu County; Hawaii","460","174","0","12","0","12","0","12","0","12","11","17","8","13","7","12","0","12","94","135","0","12","82","88","60","38","51","33","59","39","55","31","33","30",
"1500000US150030013003","Block Group 3; Census Tract 13; Honolulu County; Hawaii","272","87","0","12","0","12","36","47","21","31","0","12","0","12","0","12","0","12","7","11","16","18","45","44","9","14","0","12","59","51","29","24","50","40",
"1500000US150030013004","Block Group 4; Census Tract 13; Honolulu County; Hawaii","310","104","31","28","11","19","0","12","28","42","0","12","0","12","12","18","9","15","8","13","0","12","44","32","13","14","42","40","27","26","78","79","7","11",
"1500000US150030014001","Block Group 1; Census Tract 14; Honolulu County; Hawaii","320","136","5","8","4","6","0","12","0","12","9","9","0","12","15","18","6","9","0","12","0","12","17","14","43","40","33","22","12","12","52","27","124","133",
"1500000US150030014002","Block Group 2; Census Tract 14; Honolulu County; Hawaii","622","106","0","12","6","10","7","10","27","27","0","12","17","18","29","38","0","12","19","17","31","19","37","23","111","47","92","42","35","22","54","25","157","99",
"1500000US150030015011","Block Group 1; Census Tract 15.01; Honolulu County; Hawaii","650","253","8","14","33","37","0","12","0","12","5","10","82","80","0","12","20","17","34","29","166","229","4","7","17","18","69","50","11","13","80","60","121","55",
"1500000US150030015021","Block Group 1; Census Tract 15.02; Honolulu County; Hawaii","389","96","0","12","0","12","7","13","15","19","6","10","8","12","0","12","0","12","0","12","8","13","27","41","28","38","81","71","96","57","25","26","88","39",
"1500000US150030015022","Block Group 2; Census Tract 15.02; Honolulu County; Hawaii","430","94","25","37","0","12","0","12","0","12","19","22","0","12","0","12","0","12","0","12","0","12","71","45","28","31","50","36","58","47","39","34","140","79",
"1500000US150030016011","Block Group 1; Census Tract 16.01; Honolulu County; Hawaii","514","99","16","27","6","10","0","12","31","29","17","21","42","46","0","12","22","24","11","17","9","14","37","26","101","56","67","50","81","68","31","23","43","23",
"1500000US150030016012","Block Group 2; Census Tract 16.01; Honolulu County; Hawaii","193","60","0","12","0","12","0","12","0","12","7","10","1","2","15","18","12","14","14","15","10","16","12","18","46","41","15","23","0","12","0","12","61","30",
"1500000US150030016021","Block Group 1; Census Tract 16.02; Honolulu County; Hawaii","277","55","38","44","24","26","0","12","0","12","10","15","11","13","0","12","48","60","21","27","14","18","5","9","1","2","24","22","28","26","29","24","24","24",
"1500000US150030016022","Block Group 2; Census Tract 16.02; Honolulu County; Hawaii","222","74","0","12","0","12","6","11","0","12","0","12","0","12","0","12","5","8","0","12","11","18","0","12","21","29","34","31","29","27","84","59","32","30",
"1500000US150030017001","Block Group 1; Census Tract 17; Honolulu County; Hawaii","634","126","31","30","0","12","12","17","62","59","33","41","11","17","9","14","38","45","20","24","16","17","10","17","59","39","100","75","30","24","66","62","137","63",
"1500000US150030017002","Block Group 2; Census Tract 17; Honolulu County; Hawaii","446","122","38","60","0","12","10","16","0","12","0","12","0","12","19","22","23","38","0","12","9","15","55","73","36","28","31","38","51","36","40","34","134","66",
"1500000US150030018011","Block Group 1; Census Tract 18.01; Honolulu County; Hawaii","316","92","101","75","0","12","10","11","10","11","8","12","4","8","17","24","5","8","0","12","29","24","27","29","39","30","6","10","37","32","12","10","11","12",
"1500000US150030018012","Block Group 2; Census Tract 18.01; Honolulu County; Hawaii","251","68","11","13","6","9","4","6","31","48","0","12","0","12","0","12","0","12","10","12","20","18","36","23","54","5","32","38","9","12","27","24","11","12",
"1500000US150030018031","Block Group 1; Census Tract 18.03; Honolulu County; Hawaii","506","160","58","52","25","24","0","12","0","12","38","40","9","14","28","45","0","12","69","63","37","57","25","30","18","19","103","46","9","14","69","104","18","28",
"1500000US150030018032","Block Group 2; Census Tract 18.03; Honolulu County; Hawaii","132","88","66","83","17","27","0","12","8","13","0","12","0","12","9","15","0","12","9","14","0","12","14","23","9","14","0","12","0","12","0","12","0","12",
"1500000US150030018033","Block Group 3; Census Tract 18.03; Honolulu County; Hawaii","582","166","24","34","18","20","31","35","76","56","19","23","10","17","11","19","0","12","16","26","43","54","67","43","98","93","13","23","101","100","24","27","31","31",
"1500000US150030018034","Block Group 4; Census Tract 18.03; Honolulu County; Hawaii","408","119","24","37","0","12","22","27","0","12","0","12","8","13","0","12","24","29","0","12","70","75","69","46","96","71","47","51","26","30","12","20","10","16",
"1500000US150030018041","Block Group 1; Census Tract 18.04; Honolulu County; Hawaii","421","102","60","46","11","17","0","12","0","12","0","12","14","23","37","59","25","26","13","21","33","37","45","70","65","48","31","30","5","9","56","43","26","33",
"1500000US150030018042","Block Group 2; Census Tract 18.04; Honolulu County; Hawaii","517","154","13","16","30","25","23","26","18","21","41","50","8","14","62","51","0","12","21","27","27","33","88","120","37","31","66","55","83","52","0","12","0","12",
"1500000US150030019011","Block Group 1; Census Tract 19.01; Honolulu County; Hawaii","283","81","29","28","7","10","28","39","0","12","0","12","6","9","10","11","8","11","5","7","6","9","2","7","28","21","48","30","44","4","23","26","39","34",
"1500000US150030019051","Block Group 1; Census Tract 19.05; Honolulu County; Hawaii","255","134","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","7","13","5","10","36","40","30","47","8","13","89","109","80","80",
"1500000US150030019052","Block Group 2; Census Tract 19.05; Honolulu County; Hawaii","590","162","9","17","13","16","8","13","87","105","0","12","0","12","70","109","15","24","42","37","74","61","54","55","38","35","64","45","40","42","41","44","35","57",
"1500000US150030019061","Block Group 1; Census Tract 19.06; Honolulu County; Hawaii","507","128","13","15","31","30","65","60","19","23","51","48","42","53","10","15","11","17","49","40","9","18","19","21","98","71","26","26","6","9","8","14","50","35",
"1500000US150030019062","Block Group 2; Census Tract 19.06; Honolulu County; Hawaii","472","108","39","36","46","58","0","12","19","29","8","12","0","12","6","10","0","12","22","26","8","13","63","43","60","34","24","19","58","55","40","47","79","63",
"1500000US150030019063","Block Group 3; Census Tract 19.06; Honolulu County; Hawaii","758","131","42","40","26","43","0","12","31","28","26","31","26","25","0","12","0","12","0","12","61","50","97","86","82","58","74","58","79","46","115","77","99","63",
"1500000US150030019071","Block Group 1; Census Tract 19.07; Honolulu County; Hawaii","772","227","20","34","0","12","54","57","35","36","0","12","0","12","0","12","0","12","0","12","139","109","62","53","194","189","48","40","84","64","58","73","78","61",
"1500000US150030019072","Block Group 2; Census Tract 19.07; Honolulu County; Hawaii","159","92","16","25","11","20","0","12","0","12","18","27","0","12","0","12","0","12","0","12","0","12","22","28","0","12","0","12","0","12","92","87","0","12",
"1500000US150030019073","Block Group 3; Census Tract 19.07; Honolulu County; Hawaii","614","147","17","25","0","12","148","110","20","32","0","12","34","46","0","12","0","12","9","15","18","21","88","94","114","117","12","23","79","49","57","61","18","26",
"1500000US150030020031","Block Group 1; Census Tract 20.03; Honolulu County; Hawaii","631","135","27","31","48","45","50","45","26","39","0","12","0","12","2","3","35","58","6","11","83","54","154","97","94","64","50","37","13","20","29","47","14","22",
"1500000US150030020032","Block Group 2; Census Tract 20.03; Honolulu County; Hawaii","571","151","130","51","20","31","65","69","11","18","78","118","7","12","0","12","50","70","25","26","18","20","37","51","94","73","6","10","13","21","17","21","0","12",
"1500000US150030020041","Block Group 1; Census Tract 20.04; Honolulu County; Hawaii","314","70","18","18","15","22","1","2","11","14","6","8","0","12","7","11","15","16","0","12","40","39","46","26","53","33","49","34","25","26","14","17","14","16",
"1500000US150030020042","Block Group 2; Census Tract 20.04; Honolulu County; Hawaii","436","91","29","22","0","12","25","30","17","22","18","14","0","12","38","44","26","20","13","15","28","20","122","81","71","48","23","35","11","13","15","20","0","12",
"1500000US150030020051","Block Group 1; Census Tract 20.05; Honolulu County; Hawaii","599","154","94","55","37","43","0","12","8","15","8","13","8","13","0","12","20","25","44","49","26","27","173","132","72","50","21","22","25","31","37","35","26","32",
"1500000US150030020052","Block Group 2; Census Tract 20.05; Honolulu County; Hawaii","544","198","39","39","0","12","0","12","18","21","0","12","11","28","29","26","23","36","20","27","34","34","217","182","48","37","41","37","38","52","0","12","26","25",
"1500000US150030020061","Block Group 1; Census Tract 20.06; Honolulu County; Hawaii","442","128","18","16","10","15","3","4","31","28","13","24","0","12","52","48","0","12","77","97","49","47","41","46","54","34","22","26","44","40","10","12","18","18",
"1500000US150030020062","Block Group 2; Census Tract 20.06; Honolulu County; Hawaii","754","178","80","45","4","9","119","142","26","24","18","21","15","19","6","11","6","10","39","47","53","42","142","82","83","53","41","36","25","28","64","36","33","32",
"1500000US150030021011","Block Group 1; Census Tract 21.01; Honolulu County; Hawaii","178","57","0","12","0","12","14","16","9","15","0","12","0","12","17","20","29","29","29","45","35","24","10","16","28","23","0","12","7","11","0","12","0","12",
"1500000US150030021012","Block Group 2; Census Tract 21.01; Honolulu County; Hawaii","261","91","5","8","0","12","56","77","0","12","0","12","50","60","19","20","0","12","8","12","6","12","12","14","0","12","14","16","5","8","62","41","24","34",
"1500000US150030021013","Block Group 3; Census Tract 21.01; Honolulu County; Hawaii","441","131","48","46","95","108","0","12","13","15","9","14","0","12","3","7","0","12","8","12","30","27","85","64","42","32","68","51","9","15","8","14","23","30",
"1500000US150030021021","Block Group 1; Census Tract 21.02; Honolulu County; Hawaii","181","128","12","21","0","12","0","12","0","12","0","12","0","12","10","16","7","12","13","19","0","12","66","103","24","26","16","29","33","29","0","12","0","12",
"1500000US150030021022","Block Group 2; Census Tract 21.02; Honolulu County; Hawaii","623","95","25","27","4","8","34","46","41","35","30","35","46","32","7","10","0","12","49","48","72","50","72","47","66","47","89","59","37","34","21","23","30","35",
"1500000US150030022031","Block Group 1; Census Tract 22.03; Honolulu County; Hawaii","784","138","67","43","41","41","0","12","11","18","28","44","0","12","22","21","43","36","14","23","56","50","61","56","133","78","70","33","58","32","104","55","76","47",
"1500000US150030022041","Block Group 1; Census Tract 22.04; Honolulu County; Hawaii","690","96","35","30","25","22","13","22","15","23","6","10","21","24","9","14","10","18","41","50","136","76","15","20","116","64","67","43","123","70","51","50","7","11",
"1500000US150030022051","Block Group 1; Census Tract 22.05; Honolulu County; Hawaii","892","289","35","40","16","18","9","15","0","12","14","15","34","54","0","12","13","15","4","7","41","34","245","270","75","49","38","33","126","67","76","37","166","96",
"1500000US150030022061","Block Group 1; Census Tract 22.06; Honolulu County; Hawaii","628","102","93","77","0","12","0","12","9","16","4","9","0","12","32","35","21","23","39","48","58","59","80","52","195","97","33","36","20","33","12","24","32","40",
"1500000US150030022062","Block Group 2; Census Tract 22.06; Honolulu County; Hawaii","350","113","55","58","18","24","19","36","30","24","0","12","27","30","16","20","51","81","17","28","0","12","18","28","21","14","24","20","17","21","14","21","23","26",
"1500000US150030023011","Block Group 1; Census Tract 23.01; Honolulu County; Hawaii","406","107","27","31","49","71","25","29","0","12","20","34","63","46","0","12","25","38","0","12","35","28","16","29","0","12","53","44","29","42","54","57","10","15",
"1500000US150030023012","Block Group 2; Census Tract 23.01; Honolulu County; Hawaii","605","179","0","12","16","28","11","20","0","12","39","46","0","12","12","19","26","38","9","16","54","61","84","63","120","99","26","43","0","12","89","87","119","113",
"1500000US150030023013","Block Group 3; Census Tract 23.01; Honolulu County; Hawaii","743","245","218","148","0","12","52","85","32","49","33","34","5","12","0","12","16","24","2","19","103","85","160","180","0","12","74","65","11","20","37","47","0","12",
"1500000US150030023021","Block Group 1; Census Tract 23.02; Honolulu County; Hawaii","604","125","14","17","0","12","33","34","92","78","0","12","0","12","42","35","0","12","28","39","75","56","106","61","161","96","25","25","19","30","9","21","0","12",
"1500000US150030023022","Block Group 2; Census Tract 23.02; Honolulu County; Hawaii","324","100","82","76","0","12","19","32","22","35","25","39","6","10","0","12","0","12","6","11","6","11","53","44","51","48","47","51","0","12","7","11","0","12",
"1500000US150030024011","Block Group 1; Census Tract 24.01; Honolulu County; Hawaii","317","84","16","19","12","18","9","15","0","12","0","12","19","24","26","25","0","12","22","26","54","45","18","25","37","24","32","30","47","61","9","14","16","25",
"1500000US150030024012","Block Group 2; Census Tract 24.01; Honolulu County; Hawaii","349","102","17","27","0","12","0","12","0","12","0","12","57","64","11","18","37","41","0","12","0","12","23","36","33","25","42","32","48","51","56","44","25","31",
"1500000US150030024013","Block Group 3; Census Tract 24.01; Honolulu County; Hawaii","370","103","9","14","55","58","0","12","11","18","46","56","18","15","7","11","9","13","0","12","24","22","86","83","24","28","51","41","0","12","20","23","10","15",
"1500000US150030024014","Block Group 4; Census Tract 24.01; Honolulu County; Hawaii","222","113","14","24","43","53","0","12","0","12","0","12","0","12","9","16","9","15","9","15","29","45","13","21","2","4","57","74","12","19","0","12","25","26",
"1500000US150030024031","Block Group 1; Census Tract 24.03; Honolulu County; Hawaii","304","101","13","11","0","12","12","14","11","16","0","12","8","13","0","12","81","53","36","47","32","29","0","12","24","21","64","75","0","12","23","18","0","12",
"1500000US150030024032","Block Group 2; Census Tract 24.03; Honolulu County; Hawaii","461","163","0","12","22","37","29","27","0","12","8","13","41","42","0","12","15","17","8","12","17","19","155","155","36","28","61","38","28","30","33","22","8","13",
"1500000US150030024041","Block Group 1; Census Tract 24.04; Honolulu County; Hawaii","299","94","37","40","5","8","59","50","15","20","0","12","7","11","16","20","24","31","26","41","19","20","8","19","24","27","12","21","27","28","0","12","20","21",
"1500000US150030024042","Block Group 2; Census Tract 24.04; Honolulu County; Hawaii","409","86","0","12","10","17","12","19","0","12","7","11","19","21","33","38","0","12","0","12","30","28","64","38","75","60","62","39","46","35","40","35","11","14",
"1500000US150030025001","Block Group 1; Census Tract 25; Honolulu County; Hawaii","1104","218","52","46","16","26","37","41","19","24","62","93","97","74","50","79","48","70","25","40","112","94","44","41","188","130","162","111","100","70","57","54","35","43",
"1500000US150030025002","Block Group 2; Census Tract 25; Honolulu County; Hawaii","448","138","28","33","44","41","0","12","24","36","0","12","46","43","0","12","14","23","0","12","48","75","30","36","41","44","0","12","75","74","55","54","43","42",
"1500000US150030025003","Block Group 3; Census Tract 25; Honolulu County; Hawaii","311","130","70","85","21","33","55","66","15","27","16","26","0","12","11","19","15","25","0","12","11","18","39","45","10","16","0","12","0","12","28","40","20","31",
"1500000US150030026001","Block Group 1; Census Tract 26; Honolulu County; Hawaii","604","139","50","68","37","31","23","37","0","12","36","35","26","41","21","25","35","56","24","27","67","56","52","41","83","63","44","30","39","46","27","27","40","45",
"1500000US150030026002","Block Group 2; Census Tract 26; Honolulu County; Hawaii","367","98","53","43","81","69","7","10","0","12","0","12","13","16","5","8","0","12","0","12","20","22","76","52","70","44","42","49","0","12","0","12","0","12",
"1500000US150030026003","Block Group 3; Census Tract 26; Honolulu County; Hawaii","381","114","25","19","0","12","104","85","0","12","0","12","16","18","0","12","34","52","31","31","13","22","6","10","74","61","11","18","0","12","44","44","23","24",
"1500000US150030026004","Block Group 4; Census Tract 26; Honolulu County; Hawaii","513","162","11","17","22","18","26","40","0","12","91","60","12","19","3","7","0","12","89","83","17","20","18","24","92","54","27","25","100","125","0","12","5","14",
"1500000US150030027011","Block Group 1; Census Tract 27.01; Honolulu County; Hawaii","150","45","0","12","0","12","2","4","5","8","0","12","0","12","6","10","2","3","5","7","5","8","18","25","0","12","14","14","6","11","12","19","75","48",
"1500000US150030027012","Block Group 2; Census Tract 27.01; Honolulu County; Hawaii","409","213","2","5","0","12","0","12","14","13","8","9","3","5","37","30","20","21","0","12","44","35","42","36","144","199","4","6","4","6","50","31","37","25",
"1500000US150030027013","Block Group 3; Census Tract 27.01; Honolulu County; Hawaii","166","65","24","29","0","12","8","13","24","30","0","12","0","12","0","12","28","39","0","12","11","13","0","12","55","59","11","14","5","9","0","12","0","12",
"1500000US150030027021","Block Group 1; Census Tract 27.02; Honolulu County; Hawaii","326","109","18","29","26","38","0","12","0","12","0","12","21","33","0","12","0","12","11","18","0","12","27","46","10","19","51","60","31","49","58","54","73","54",
"1500000US150030027022","Block Group 2; Census Tract 27.02; Honolulu County; Hawaii","428","203","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","73","75","8","13","33","40","144","184","36","35","14","21","53","42","67","51",
"1500000US150030027023","Block Group 3; Census Tract 27.02; Honolulu County; Hawaii","841","144","54","73","0","12","17","28","16","27","41","49","29","49","15","25","61","55","26","30","21","31","116","80","166","86","90","55","11","18","55","56","123","110",
"1500000US150030027024","Block Group 4; Census Tract 27.02; Honolulu County; Hawaii","480","163","10","20","0","12","14","22","0","12","0","12","22","35","13","21","0","12","13","21","24","41","45","35","71","57","63","63","13","22","94","85","98","134",
"1500000US150030028011","Block Group 1; Census Tract 28.01; Honolulu County; Hawaii","620","86","16","19","0","12","0","12","12","15","0","12","19","22","7","13","8","12","13","16","71","47","21","25","90","35","100","66","50","46","81","59","132","45",
"1500000US150030028021","Block Group 1; Census Tract 28.02; Honolulu County; Hawaii","294","104","11","17","0","12","0","12","0","12","0","12","13","20","21","33","0","12","3","8","0","12","64","84","14","21","39","34","4","7","42","38","83","42",
"1500000US150030028022","Block Group 2; Census Tract 28.02; Honolulu County; Hawaii","650","138","12","20","0","12","0","12","0","12","40","29","0","12","0","12","57","71","0","12","40","47","95","84","106","56","27","28","47","39","88","63","138","53",
"1500000US150030029001","Block Group 1; Census Tract 29; Honolulu County; Hawaii","924","154","8","11","14","16","4","8","15","23","7","10","0","12","7","10","12","13","7","10","42","31","32","18","148","46","238","133","69","28","128","54","193","53",
"1500000US150030030001","Block Group 1; Census Tract 30; Honolulu County; Hawaii","356","150","0","12","0","12","0","12","0","12","2","4","28","42","0","12","10","15","13","20","0","12","11","18","41","53","17","20","0","12","49","31","185","142",
"1500000US150030030002","Block Group 2; Census Tract 30; Honolulu County; Hawaii","373","102","7","11","15","22","0","12","0","12","0","12","0","12","18","22","9","15","1","7","18","27","25","38","20","21","21","21","60","51","14","17","165","76",
"1500000US150030030003","Block Group 3; Census Tract 30; Honolulu County; Hawaii","418","127","0","12","0","12","0","12","7","11","0","12","8","13","0","12","0","12","3","6","34","40","30","26","100","115","43","31","8","13","22","23","163","53",
"1500000US150030030004","Block Group 4; Census Tract 30; Honolulu County; Hawaii","486","127","20","29","0","12","12","19","19","21","41","67","11","16","0","12","0","12","21","34","0","12","34","38","37","31","0","12","21","32","85","50","185","69",
"1500000US150030031021","Block Group 1; Census Tract 31.02; Honolulu County; Hawaii","880","198","40","43","26","40","18","20","7","12","9","15","10","15","9","15","114","150","7","11","47","44","34","33","98","61","22","24","53","32","88","101","298","93",
"1500000US150030031022","Block Group 2; Census Tract 31.02; Honolulu County; Hawaii","389","108","8","12","0","12","13","23","9","15","0","12","0","12","0","12","7","12","0","12","8","14","10","15","102","101","58","45","52","38","51","44","71","45",
"1500000US150030031031","Block Group 1; Census Tract 31.03; Honolulu County; Hawaii","517","51","25","26","0","12","6","10","20","33","11","17","11","17","0","12","9","15","13","21","20","16","18","19","32","25","29","21","73","48","52","36","198","66",
"1500000US150030031041","Block Group 1; Census Tract 31.04; Honolulu County; Hawaii","859","209","39","59","10","15","0","12","16","25","0","12","9","15","0","12","11","13","27","34","23","21","50","47","25","25","79","53","78","47","119","53","373","194",
"1500000US150030034041","Block Group 1; Census Tract 34.04; Honolulu County; Hawaii","999","281","1","2","13","21","15","26","20","30","19","32","25","29","56","89","79","74","38","34","43","51","119","119","95","55","149","94","136","127","79","78","112","84",
"1500000US150030034042","Block Group 2; Census Tract 34.04; Honolulu County; Hawaii","314","103","13","20","0","12","0","12","0","12","24","29","0","12","0","12","22","38","10","16","77","79","57","44","8","15","74","91","0","12","15","25","14","22",
"1500000US150030034043","Block Group 3; Census Tract 34.04; Honolulu County; Hawaii","157","66","0","12","0","12","0","12","0","12","14","24","0","12","0","12","0","12","22","34","17","28","29","35","19","30","14","23","0","12","0","12","42","37",
"1500000US150030034044","Block Group 4; Census Tract 34.04; Honolulu County; Hawaii","756","140","16","25","13","22","15","27","72","71","19","32","16","24","38","58","36","42","58","86","21","25","33","26","160","93","40","37","85","83","85","58","49","46",
"1500000US150030034081","Block Group 1; Census Tract 34.08; Honolulu County; Hawaii","618","161","34","38","0","12","44","54","0","12","0","12","33","56","28","35","21","32","0","12","110","90","113","104","58","48","114","64","6","9","57","52","0","12",
"1500000US150030034082","Block Group 2; Census Tract 34.08; Honolulu County; Hawaii","458","110","13","22","0","12","39","45","44","50","0","12","35","53","0","12","0","12","49","58","62","52","59","64","79","57","41","50","37","43","0","12","0","12",
"1500000US150030034091","Block Group 1; Census Tract 34.09; Honolulu County; Hawaii","619","177","20","27","0","12","0","12","9","17","7","11","0","12","11","20","6","10","0","12","59","76","12","21","141","114","155","99","68","64","90","71","41","37",
"1500000US150030034092","Block Group 2; Census Tract 34.09; Honolulu County; Hawaii","453","166","0","12","0","12","0","12","23","28","115","122","6","11","7","11","17","28","28","49","56","61","90","80","6","11","16","26","80","87","9","17","0","12",
"1500000US150030034101","Block Group 1; Census Tract 34.10; Honolulu County; Hawaii","817","207","19","22","24","40","0","12","26","29","0","12","0","12","138","162","124","124","45","47","20","22","81","66","169","113","54","35","78","73","4","7","35","36",
"1500000US150030034111","Block Group 1; Census Tract 34.11; Honolulu County; Hawaii","648","189","5","9","5","9","29","32","0","12","41","63","6","9","0","12","44","39","22","34","38","35","46","37","174","181","27","29","52","42","117","71","42","36",
"1500000US150030034121","Block Group 1; Census Tract 34.12; Honolulu County; Hawaii","903","120","34","31","20","19","25","41","0","12","14","22","5","8","6","10","26","35","58","62","37","32","85","102","129","74","101","65","154","74","63","42","146","76",
"1500000US150030034131","Block Group 1; Census Tract 34.13; Honolulu County; Hawaii","712","150","57","46","14","22","22","24","13","22","0","12","39","42","0","12","0","12","209","28","71","63","52","54","163","114","0","12","29","35","9","14","34","40",
"1500000US150030034132","Block Group 2; Census Tract 34.13; Honolulu County; Hawaii","552","137","62","55","27","33","89","72","68","76","18","31","21","26","31","49","0","12","13","20","24","27","47","47","59","44","32","36","8","16","32","30","21","23",
"1500000US150030034141","Block Group 1; Census Tract 34.14; Honolulu County; Hawaii","292","72","0","12","36","33","0","12","0","12","5","10","38","53","0","12","0","12","6","9","0","12","36","27","38","35","58","38","8","12","19","19","48","43",
"1500000US150030034142","Block Group 2; Census Tract 34.14; Honolulu County; Hawaii","765","145","128","74","57","47","18","19","27","27","0","12","85","58","26","19","15","22","6","10","31","25","51","42","85","53","136","69","11","18","23","27","66","43",
"1500000US150030034143","Block Group 3; Census Tract 34.14; Honolulu County; Hawaii","801","169","18","23","0","12","0","12","104","78","18","30","102","119","21","20","0","12","86","67","82","72","36","26","73","62","91","59","19","22","103","51","48","37",
"1500000US150030034144","Block Group 4; Census Tract 34.14; Honolulu County; Hawaii","551","120","50","33","24","28","11","18","8","12","5","8","12","19","15","16","4","7","11","12","13","13","68","47","47","29","78","45","36","30","71","55","98","78",
"1500000US150030035011","Block Group 1; Census Tract 35.01; Honolulu County; Hawaii","389","85","39","48","9","15","11","18","0","12","37","48","29","27","75","61","15","18","10","16","48","37","40","32","28","35","25","28","0","12","0","12","23","24",
"1500000US150030035012","Block Group 2; Census Tract 35.01; Honolulu County; Hawaii","898","183","57","36","40","46","0","12","6","10","9","14","33","40","93","91","59","42","0","12","65","64","160","117","28","27","83","80","16","17","159","76","90","57",
"1500000US150030035031","Block Group 1; Census Tract 35.03; Honolulu County; Hawaii","576","77","56","37","89","83","25","30","70","49","42","42","17","26","0","12","0","12","17","27","40","58","0","12","154","104","42","49","0","12","17","27","7","12",
"1500000US150030035041","Block Group 1; Census Tract 35.04; Honolulu County; Hawaii","376","102","33","37","37","43","0","12","9","15","0","12","42","49","12","16","34","38","37","35","10","15","82","63","13","21","47","30","0","12","10","16","10","16",
"1500000US150030035042","Block Group 2; Census Tract 35.04; Honolulu County; Hawaii","1162","266","92","58","113","101","53","61","0","12","26","41","14","21","16","28","46","42","25","33","51","49","48","37","188","104","213","218","3","12","177","125","97","68",
"1500000US150030036031","Block Group 1; Census Tract 36.03; Honolulu County; Hawaii","695","127","80","56","7","13","0","12","7","12","5","8","44","59","38","34","19","22","9","15","74","57","54","42","82","55","114","80","136","98","16","18","10","16",
"1500000US150030036032","Block Group 2; Census Tract 36.03; Honolulu County; Hawaii","998","195","186","138","131","74","68","58","97","58","54","49","11","17","67","99","0","12","9","14","50","48","109","72","93","77","22","23","49","67","10","15","42","55",
"1500000US150030036033","Block Group 3; Census Tract 36.03; Honolulu County; Hawaii","113","61","10","15","12","20","0","12","0","12","4","7","4","7","21","32","0","12","0","12","0","12","22","36","0","12","8","13","0","12","0","12","32","30",
"1500000US150030036041","Block Group 1; Census Tract 36.04; Honolulu County; Hawaii","528","117","55","52","0","12","51","48","20","22","0","12","82","71","76","60","28","43","0","12","17","18","40","34","50","46","22","38","7","12","72","70","8","13",
"1500000US150030036042","Block Group 2; Census Tract 36.04; Honolulu County; Hawaii","633","140","24","28","28","33","27","33","16","18","14","19","29","28","42","38","20","24","39","43","24","27","82","53","116","74","81","54","31","30","31","26","29","23",
"1500000US150030036051","Block Group 1; Census Tract 36.05; Honolulu County; Hawaii","447","59","21","23","0","12","8","13","8","14","0","12","37","49","34","28","26","28","81","66","72","31","69","34","34","32","24","32","0","12","27","27","6","10",
