"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M",
"1500000US150010204001","Block Group 1, Census Tract 204, Hawaii County, Hawaii","276","80","14","16","9","14","23","29","33","33","11","17","30","29","25","26","0","11","35","34","22","29","20","23","35","46","8","14","0","11","0","11","11","19",
"1500000US150010204002","Block Group 2, Census Tract 204, Hawaii County, Hawaii","196","76","47","51","26","21","37","39","4","7","10","15","18","30","0","11","31","41","0","11","0","11","14","22","0","11","9","15","0","11","0","11","0","11",
"1500000US150010204003","Block Group 3, Census Tract 204, Hawaii County, Hawaii","462","126","107","74","47","54","0","11","0","11","79","61","49","46","0","11","0","11","4","9","47","48","13","19","36","26","69","67","0","11","0","11","11","17",
"1500000US150010204004","Block Group 4, Census Tract 204, Hawaii County, Hawaii","376","115","43","44","27","32","21","34","9","15","37","31","47","57","26","31","0","11","0","11","33","26","5","10","71","70","28","39","0","11","29","26","0","11",
"1500000US150010205001","Block Group 1, Census Tract 205, Hawaii County, Hawaii","425","131","152","103","43","51","35","56","36","51","27","51","19","31","40","65","11","18","33","35","0","11","29","24","0","11","0","11","0","11","0","11","0","11",
"1500000US150010205002","Block Group 2, Census Tract 205, Hawaii County, Hawaii","268","142","69","110","0","11","15","25","0","11","21","34","0","11","25","41","0","11","0","11","112","94","26","42","0","11","0","11","0","11","0","11","0","11",
"1500000US150010205003","Block Group 3, Census Tract 205, Hawaii County, Hawaii","211","76","48","39","17","25","0","11","0","11","0","11","0","11","0","11","0","11","0","11","24","26","24","28","76","62","0","11","0","11","0","11","22","34",
"1500000US150010205004","Block Group 4, Census Tract 205, Hawaii County, Hawaii","407","121","11","17","35","56","63","55","0","11","57","56","32","41","53","72","0","11","19","30","61","65","0","11","30","42","30","39","16","25","0","11","0","11",
"1500000US150010205005","Block Group 5, Census Tract 205, Hawaii County, Hawaii","758","162","200","103","114","76","61","52","22","24","62","77","11","19","22","37","0","11","0","11","28","31","60","52","57","65","119","110","2","4","0","11","0","11",
"1500000US150010206001","Block Group 1, Census Tract 206, Hawaii County, Hawaii","345","98","35","43","41","42","47","38","12","18","13","19","6","10","0","11","19","18","0","11","18","18","23","18","44","36","8","11","0","11","55","59","24","25",
"1500000US150010206002","Block Group 2, Census Tract 206, Hawaii County, Hawaii","420","64","6","6","15","9","46","23","15","11","12","12","41","27","15","15","37","27","2","5","23","14","53","31","74","38","26","16","24","16","14","14","17","16",
"1500000US150010206003","Block Group 3, Census Tract 206, Hawaii County, Hawaii","276","51","10","8","14","10","16","11","25","22","11","9","15","10","33","26","6","7","18","13","17","15","32","18","47","25","8","7","16","15","8","6","0","11",
"1500000US150010206004","Block Group 4, Census Tract 206, Hawaii County, Hawaii","659","77","19","13","18","15","13","15","30","23","22","14","48","25","35","25","21","17","52","32","19","11","94","30","118","43","75","42","45","34","34","24","16","18",
"1500000US150010207011","Block Group 1, Census Tract 207.01, Hawaii County, Hawaii","760","104","53","32","56","53","26","27","19","21","69","42","40","29","23","25","35","29","68","44","60","44","44","34","157","85","44","31","0","11","44","48","22","24",
"1500000US150010207012","Block Group 2, Census Tract 207.01, Hawaii County, Hawaii","464","88","56","40","16","19","0","11","16","20","8","12","33","40","7","12","0","11","24","35","11","16","35","25","124","77","71","42","27","24","36","32","0","11",
"1500000US150010207013","Block Group 3, Census Tract 207.01, Hawaii County, Hawaii","405","75","0","11","0","11","0","11","16","17","0","11","42","30","19","22","0","11","18","23","69","66","10","15","125","46","30","25","28","27","32","30","16","19",
"1500000US150010207021","Block Group 1, Census Tract 207.02, Hawaii County, Hawaii","536","87","11","17","34","30","74","69","19","22","10","16","17","19","18","21","14","16","0","11","8","12","77","52","114","63","50","28","60","36","30","28","0","11",
"1500000US150010207022","Block Group 2, Census Tract 207.02, Hawaii County, Hawaii","752","83","7","11","15","17","10","18","58","57","26","24","43","32","9","16","27","25","24","24","33","30","100","61","138","59","158","78","39","31","38","30","27","17",
"1500000US150010207023","Block Group 3, Census Tract 207.02, Hawaii County, Hawaii","463","70","0","11","0","11","9","14","11","17","37","48","12","19","0","11","7","10","17","19","14","16","88","59","103","43","58","38","72","53","35","33","0","11",
"1500000US150010208011","Block Group 1, Census Tract 208.01, Hawaii County, Hawaii","944","97","78","53","0","11","29","30","20","21","35","30","43","51","63","41","30","26","18","20","102","65","94","58","169","67","151","69","71","49","22","25","19","21",
"1500000US150010208012","Block Group 2, Census Tract 208.01, Hawaii County, Hawaii","557","91","0","11","10","17","0","11","13","20","40","51","16","18","44","65","9","16","27","42","64","40","55","36","87","57","37","29","74","46","33","26","48","35",
"1500000US150010208021","Block Group 1, Census Tract 208.02, Hawaii County, Hawaii","363","96","0","11","26","37","15","23","12","16","24","27","27","36","38","43","11","18","0","11","51","65","13","17","38","30","31","35","12","19","0","11","65","80",
"1500000US150010208022","Block Group 2, Census Tract 208.02, Hawaii County, Hawaii","898","138","20","24","0","11","97","102","73","47","11","16","92","56","41","42","33","38","94","89","62","56","43","42","125","59","136","102","45","36","0","11","26","30",
"1500000US150010208023","Block Group 3, Census Tract 208.02, Hawaii County, Hawaii","146","52","13","22","0","11","0","11","0","11","14","23","23","27","0","11","15","27","0","11","12","20","12","19","0","11","10","16","10","17","28","32","9","15",
"1500000US150010208024","Block Group 4, Census Tract 208.02, Hawaii County, Hawaii","751","131","33","39","32","25","26","28","44","52","40","46","0","11","0","11","48","43","47","48","107","91","99","82","75","55","35","34","52","51","102","60","11","17",
"1500000US150010209001","Block Group 1, Census Tract 209, Hawaii County, Hawaii","293","69","0","11","9","13","0","11","37","53","8","13","20","23","8","12","24","27","6","10","41","33","34","29","24","27","0","11","0","11","29","32","53","37",
"1500000US150010209002","Block Group 2, Census Tract 209, Hawaii County, Hawaii","397","85","31","49","11","17","22","24","0","11","18","22","9","14","0","11","19","22","0","11","0","11","36","28","116","64","65","43","21","23","12","19","37","38",
"1500000US150010209003","Block Group 3, Census Tract 209, Hawaii County, Hawaii","958","105","51","46","41","35","69","62","18","21","44","54","33","32","41","54","68","40","31","29","87","44","111","76","123","59","66","46","69","60","53","42","53","43",
"1500000US150010210031","Block Group 1, Census Tract 210.03, Hawaii County, Hawaii","535","159","98","49","10","13","61","82","0","11","16","19","28","32","0","11","27","30","7","13","70","96","96","61","51","39","15","23","52","30","4","6","0","11",
"1500000US150010210032","Block Group 2, Census Tract 210.03, Hawaii County, Hawaii","572","125","108","84","0","11","9","15","37","38","33","45","16","25","29","23","13","20","19","29","123","82","51","33","88","64","34","35","0","11","12","15","0","11",
"1500000US150010210033","Block Group 3, Census Tract 210.03, Hawaii County, Hawaii","1051","145","178","83","47","30","116","63","65","49","124","81","68","55","44","29","62","36","14","16","135","75","39","30","60","38","84","50","0","11","15","23","0","11",
"1500000US150010210051","Block Group 1, Census Tract 210.05, Hawaii County, Hawaii","705","307","252","286","0","11","54","85","48","77","27","45","14","23","30","40","31","54","84","75","42","67","51","56","0","11","72","81","0","11","0","11","0","11",
"1500000US150010210052","Block Group 2, Census Tract 210.05, Hawaii County, Hawaii","652","220","243","174","0","11","42","68","44","71","23","38","0","11","21","33","72","77","0","11","77","92","26","42","51","61","0","11","0","11","0","11","53","70",
"1500000US150010210053","Block Group 3, Census Tract 210.05, Hawaii County, Hawaii","1734","335","166","120","133","122","83","98","182","132","120","79","12","21","217","270","43","70","174","236","111","108","156","143","0","11","138","103","71","96","116","178","12","18",
"1500000US150010210054","Block Group 4, Census Tract 210.05, Hawaii County, Hawaii","592","196","43","41","13","22","35","58","66","101","0","11","0","11","15","30","29","47","55","67","42","69","105","90","177","142","0","11","12","20","0","11","0","11",
"1500000US150010210101","Block Group 1, Census Tract 210.10, Hawaii County, Hawaii","882","132","155","60","76","50","74","78","129","93","48","30","59","64","84","79","15","19","35","48","33","35","37","24","110","91","14","16","5","8","8","11","0","11",
"1500000US150010210102","Block Group 2, Census Tract 210.10, Hawaii County, Hawaii","911","131","145","52","56","32","103","52","128","91","35","25","24","24","52","36","55","40","29","23","53","33","98","53","81","45","41","30","5","8","0","11","6","9",
"1500000US150010210103","Block Group 3, Census Tract 210.10, Hawaii County, Hawaii","726","126","84","45","96","55","76","49","56","47","61","41","14","22","19","22","9","13","31","33","51","36","40","33","115","86","8","12","41","33","25","32","0","11",
"1500000US150010210111","Block Group 1, Census Tract 210.11, Hawaii County, Hawaii","844","162","212","135","0","11","9","14","12","19","30","31","29","45","0","11","60","57","21","25","221","97","49","47","32","50","42","43","0","11","84","80","43","43",
"1500000US150010210112","Block Group 2, Census Tract 210.11, Hawaii County, Hawaii","469","133","88","70","23","27","51","57","20","32","0","11","17","27","38","47","12","19","0","11","78","51","22","36","86","66","0","11","0","11","34","55","0","11",
"1500000US150010210131","Block Group 1, Census Tract 210.13, Hawaii County, Hawaii","474","115","168","160","32","19","20","13","13","11","10","13","53","54","3","4","26","21","10","9","3","5","49","27","39","24","31","20","6","6","11","13","0","11",
"1500000US150010210132","Block Group 2, Census Tract 210.13, Hawaii County, Hawaii","446","92","78","45","20","18","60","52","32","27","23","22","9","13","13","14","9","12","3","4","19","23","49","25","92","50","18","18","8","12","13","15","0","11",
"1500000US150010210133","Block Group 3, Census Tract 210.13, Hawaii County, Hawaii","678","98","51","32","36","28","30","28","76","64","46","26","20","19","48","41","27","26","35","22","47","42","42","34","86","43","37","21","45","27","47","25","5","7",
"1500000US150010211011","Block Group 1, Census Tract 211.01, Hawaii County, Hawaii","1152","132","183","71","127","64","105","58","104","47","55","28","37","24","96","80","74","61","61","36","59","29","104","42","90","36","30","21","7","8","13","10","7","7",
"1500000US150010211012","Block Group 2, Census Tract 211.01, Hawaii County, Hawaii","254","120","0","11","0","11","0","11","56","63","0","11","21","24","0","11","10","15","26","36","14","19","0","11","95","124","18","19","14","22","0","11","0","11",
"1500000US150010211061","Block Group 1, Census Tract 211.06, Hawaii County, Hawaii","355","141","102","97","7","13","8","12","16","18","62","57","37","40","0","11","27","27","13","16","29","36","11","18","22","21","0","11","8","13","13","15","0","11",
"1500000US150010211062","Block Group 2, Census Tract 211.06, Hawaii County, Hawaii","476","170","103","92","73","42","71","91","44","33","0","11","0","11","18","28","0","11","0","11","37","40","23","28","28","32","14","23","16","26","49","76","0","11",
"1500000US150010211063","Block Group 3, Census Tract 211.06, Hawaii County, Hawaii","1061","161","56","55","115","91","71","53","155","93","57","40","141","100","61","49","101","90","17","23","50","48","46","40","99","85","45","41","47","74","0","11","0","11",
"1500000US150010211064","Block Group 4, Census Tract 211.06, Hawaii County, Hawaii","665","136","199","89","67","41","25","20","22","22","30","19","55","40","4","6","35","31","32","27","77","50","36","23","53","25","30","27","0","11","0","11","0","11",
"1500000US150010212021","Block Group 1, Census Tract 212.02, Hawaii County, Hawaii","427","97","40","29","21","25","44","32","48","45","27","26","19","23","6","12","27","23","11","13","42","30","40","25","64","36","11","15","13","24","14","18","0","11",
"1500000US150010212022","Block Group 2, Census Tract 212.02, Hawaii County, Hawaii","1382","209","368","115","91","78","104","85","40","42","48","43","27","39","20","25","84","81","62","75","232","133","75","50","130","101","81","81","0","11","0","11","20","32",
"1500000US150010212023","Block Group 3, Census Tract 212.02, Hawaii County, Hawaii","735","167","77","81","103","86","86","79","50","4","41","60","24","32","10","15","39","43","83","79","26","41","27","31","74","73","46","57","5","8","21","10","23","25",
"1500000US150010212024","Block Group 4, Census Tract 212.02, Hawaii County, Hawaii","274","66","19","20","17","14","18","18","36","21","10","11","10","11","18","15","10","12","0","11","15","17","35","25","14","17","62","57","0","11","10","12","0","11",
"1500000US150010213001","Block Group 1, Census Tract 213, Hawaii County, Hawaii","924","176","78","59","70","69","62","48","30","33","45","36","74","76","100","63","34","36","60","60","12","20","161","89","51","32","103","73","30","30","5","8","9","18",
"1500000US150010213002","Block Group 2, Census Tract 213, Hawaii County, Hawaii","737","147","63","44","36","40","120","114","9","14","86","44","13","15","48","47","15","11","21","35","60","72","75","48","52","39","97","53","37","31","0","11","5","8",
"1500000US150010213003","Block Group 3, Census Tract 213, Hawaii County, Hawaii","513","111","12","14","7","11","0","11","21","25","24","28","17","21","25","31","16","19","7","12","39","32","125","80","85","47","15","16","32","31","52","32","36","31",
"1500000US150010214021","Block Group 1, Census Tract 214.02, Hawaii County, Hawaii","501","80","7","10","28","22","0","11","7","13","19","17","62","49","35","23","3","4","25","17","56","29","52","34","52","27","56","32","55","51","27","23","17","17",
"1500000US150010214022","Block Group 2, Census Tract 214.02, Hawaii County, Hawaii","308","58","45","27","7","7","21","20","4","6","31","21","4","6","39","33","10","12","7","10","44","35","27","17","27","27","32","26","4","8","3","4","3","4",
"1500000US150010214023","Block Group 3, Census Tract 214.02, Hawaii County, Hawaii","609","88","19","23","26","26","8","12","72","48","36","31","72","40","22","29","33","32","59","43","47","48","25","24","40","30","49","40","41","34","16","16","44","40",
"1500000US150010215021","Block Group 1, Census Tract 215.02, Hawaii County, Hawaii","1016","137","31","37","31","29","47","51","33","42","45","54","33","32","34","30","0","11","9","14","198","94","103","55","139","65","102","67","51","37","61","39","99","50",
"1500000US150010215022","Block Group 2, Census Tract 215.02, Hawaii County, Hawaii","703","116","57","38","18","23","36","26","3","5","52","45","71","61","26","36","55","43","34","26","49","48","72","43","165","74","39","25","13","15","13","15","0","11",
"1500000US150010215041","Block Group 1, Census Tract 215.04, Hawaii County, Hawaii","796","122","30","28","108","81","32","32","134","112","36","31","36","33","54","54","0","11","0","11","19","28","106","69","34","33","96","56","32","35","70","44","9","14",
"1500000US150010215042","Block Group 2, Census Tract 215.04, Hawaii County, Hawaii","513","89","18","21","44","41","29","25","7","10","44","38","2","4","8","8","19","12","46","29","43","22","50","25","87","38","42","29","21","20","10","10","43","31",
"1500000US150010215071","Block Group 1, Census Tract 215.07, Hawaii County, Hawaii","1059","180","47","44","100","78","17","26","0","11","17","28","16","25","0","11","26","33","34","53","147","110","137","99","264","144","66","49","29","32","84","88","75","53",
"1500000US150010215072","Block Group 2, Census Tract 215.07, Hawaii County, Hawaii","710","166","16","26","0","11","29","39","60","56","0","11","0","11","28","42","56","58","0","11","51","45","141","76","125","79","147","101","15","24","42","62","0","11",
"1500000US150010215073","Block Group 3, Census Tract 215.07, Hawaii County, Hawaii","1316","193","94","76","30","47","129","117","153","110","15","24","78","77","13","22","66","54","15","33","96","99","146","98","205","109","84","69","65","55","77","56","50","59",
"1500000US150010215091","Block Group 1, Census Tract 215.09, Hawaii County, Hawaii","657","145","65","57","45","48","35","31","60","37","0","11","3","5","15","16","24","25","12","8","102","79","34","31","70","45","28","26","34","26","88","74","42","33",
"1500000US150010215092","Block Group 2, Census Tract 215.09, Hawaii County, Hawaii","914","143","87","65","46","54","9","15","87","76","23","34","13","21","59","49","0","11","21","24","91","58","62","45","168","85","117","97","24","28","73","47","34","41",
"1500000US150010215093","Block Group 3, Census Tract 215.09, Hawaii County, Hawaii","550","100","28","26","31","49","39","49","0","11","23","23","30","28","32","29","11","10","44","41","49","35","63","38","83","51","35","29","27","24","42","56","13","23",
"1500000US150010216011","Block Group 1, Census Tract 216.01, Hawaii County, Hawaii","371","152","16","26","46","74","17","23","0","11","0","11","0","11","16","25","0","11","0","11","31","33","10","31","111","109","76","61","0","11","0","11","48","76",
"1500000US150010216012","Block Group 2, Census Tract 216.01, Hawaii County, Hawaii","668","185","62","71","30","35","49","43","68","45","29","35","147","115","61","75","0","11","29","33","0","11","17","27","75","78","46","69","36","37","12","19","7","12",
"1500000US150010216013","Block Group 3, Census Tract 216.01, Hawaii County, Hawaii","602","159","0","11","0","11","0","11","14","22","12","19","25","32","6","11","45","42","0","11","116","122","88","60","76","44","91","80","85","85","44","48","0","11",
"1500000US150010216014","Block Group 4, Census Tract 216.01, Hawaii County, Hawaii","514","152","24","38","0","11","0","11","57","57","13","21","20","32","16","26","0","11","35","34","167","127","73","79","36","40","26","28","0","11","30","34","17","27",
"1500000US150010216015","Block Group 5, Census Tract 216.01, Hawaii County, Hawaii","817","188","58","56","80","87","10","17","15","23","80","66","17","27","79","71","25","37","0","11","41","66","173","125","147","114","36","45","0","11","0","11","56","63",
"1500000US150010216041","Block Group 1, Census Tract 216.04, Hawaii County, Hawaii","250","113","0","11","0","11","14","23","0","11","28","31","0","11","10","18","0","11","0","11","29","34","117","103","18","30","19","29","0","11","0","11","15","23",
"1500000US150010216042","Block Group 2, Census Tract 216.04, Hawaii County, Hawaii","1115","205","89","86","17","25","29","34","0","11","16","25","62","79","25","35","52","82","63","63","123","69","279","117","219","126","51","44","46","42","14","22","30","34",
"1500000US150010216043","Block Group 3, Census Tract 216.04, Hawaii County, Hawaii","430","182","49","79","61","95","0","11","0","11","0","11","65","68","13","21","0","11","13","23","72","90","56","80","71","79","15","24","0","11","15","23","0","11",
"1500000US150010216044","Block Group 4, Census Tract 216.04, Hawaii County, Hawaii","826","175","0","11","83","89","73","75","59","82","51","55","29","33","0","11","20","33","12","18","13","22","28","28","122","85","115","103","79","62","82","60","60","44",
"1500000US150010216045","Block Group 5, Census Tract 216.04, Hawaii County, Hawaii","523","127","0","11","16","25","40","39","14","23","0","11","0","11","56","59","0","11","18","29","88","107","82","61","88","48","91","71","0","11","15","25","15","24",
"1500000US150010217021","Block Group 1, Census Tract 217.02, Hawaii County, Hawaii","936","249","18","27","88","88","0","11","251","199","23","35","38","60","63","60","48","49","0","11","0","11","46","41","149","126","20","25","71","89","79","93","42","40",
"1500000US150010217022","Block Group 2, Census Tract 217.02, Hawaii County, Hawaii","1061","212","19","31","134","123","0","11","0","11","38","42","0","11","20","32","45","64","0","11","232","139","41","44","264","131","120","106","0","11","93","78","55","55",
"1500000US150010217023","Block Group 3, Census Tract 217.02, Hawaii County, Hawaii","1299","211","14","10","47","33","70","53","49","71","162","132","110","107","27","27","115","96","47","44","118","103","116","72","198","110","132","74","64","51","14","19","16","16",
"1500000US150010217041","Block Group 1, Census Tract 217.04, Hawaii County, Hawaii","416","83","8","9","10","13","17","21","15","17","46","46","6","7","51","42","7","9","3","5","38","28","46","27","29","16","35","26","20","16","19","12","66","24",
"1500000US150010217042","Block Group 2, Census Tract 217.04, Hawaii County, Hawaii","618","145","15","23","0","11","59","72","0","11","42","66","23","37","0","11","16","25","44","30","31","33","62","58","187","91","51","51","27","29","36","41","25","32",
"1500000US150010217043","Block Group 3, Census Tract 217.04, Hawaii County, Hawaii","1028","187","13","20","0","11","31","48","32","49","33","32","59","57","46","53","63","60","31","48","121","94","77","71","273","123","114","94","29","45","79","65","27","33",
"1500000US150010217044","Block Group 4, Census Tract 217.04, Hawaii County, Hawaii","875","154","50","61","17","23","0","11","15","25","81","88","12","18","27","30","15","24","0","11","48","48","288","129","44","49","159","93","41","48","30","34","48","46",
"1500000US150010218001","Block Group 1, Census Tract 218, Hawaii County, Hawaii","426","104","0","11","3","4","48","53","14","16","0","11","26","24","10","10","46","27","18","22","31","26","55","23","78","38","38","47","30","26","20","22","9","13",
"1500000US150010218002","Block Group 2, Census Tract 218, Hawaii County, Hawaii","598","160","27","25","4","8","2","3","33","46","75","80","111","108","5","6","27","17","7","8","32","29","34","28","159","104","17","12","15","20","20","15","30","38",
"1500000US150010218003","Block Group 3, Census Tract 218, Hawaii County, Hawaii","483","90","26","27","24","22","44","34","29","31","10","16","41","33","12","16","24","24","12","15","45","30","41","33","64","34","72","43","35","32","4","6","0","11",
"1500000US150010218004","Block Group 4, Census Tract 218, Hawaii County, Hawaii","454","102","31","48","5","8","64","55","5","9","4","7","12","16","34","36","43","53","12","13","19","16","108","80","67","54","6","8","6","7","28","20","10","16",
"1500000US150010219021","Block Group 1, Census Tract 219.02, Hawaii County, Hawaii","443","100","24","37","2","3","28","19","11","13","7","9","34","25","13","17","6","7","11","12","89","50","8","9","126","82","51","51","10","13","6","10","17","15",
"1500000US150010219022","Block Group 2, Census Tract 219.02, Hawaii County, Hawaii","244","66","14","17","16","13","42","37","36","27","21","22","5","9","19","18","0","11","0","11","7","10","34","27","13","15","20","22","13","17","4","6","0","11",
"1500000US150010219023","Block Group 3, Census Tract 219.02, Hawaii County, Hawaii","587","79","48","32","15","16","18","18","12","11","42","30","13","13","50","33","12","15","42","28","77","38","83","49","72","42","29","25","34","22","34","28","6","9",
"1500000US150010220001","Block Group 1, Census Tract 220, Hawaii County, Hawaii","596","93","13","21","36","25","9","10","0","11","0","11","23","28","26","28","53","47","81","62","138","90","8","13","100","57","13","21","68","59","28","32","0","11",
"1500000US150010220002","Block Group 2, Census Tract 220, Hawaii County, Hawaii","323","75","9","10","22","16","40","32","13","12","7","9","6","8","0","11","67","56","14","13","21","19","22","15","20","19","33","32","2","4","19","24","28","32",
"1500000US150010221021","Block Group 1, Census Tract 221.02, Hawaii County, Hawaii","306","77","0","11","17","27","19","24","0","11","18","28","8","14","14","23","4","8","67","54","0","11","75","62","31","32","39","32","14","23","0","11","0","11",
"1500000US150010221022","Block Group 2, Census Tract 221.02, Hawaii County, Hawaii","357","79","16","14","2","3","7","8","35","37","2","3","7","11","7","12","4","8","22","17","13","15","43","45","85","60","56","37","33","27","22","18","3","5",
"1500000US150019900000","Block Group 0, Census Tract 9900, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019901000","Block Group 0, Census Tract 9901, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019903000","Block Group 0, Census Tract 9903, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019904000","Block Group 0, Census Tract 9904, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019905000","Block Group 0, Census Tract 9905, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019906000","Block Group 0, Census Tract 9906, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019907000","Block Group 0, Census Tract 9907, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019908000","Block Group 0, Census Tract 9908, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019909000","Block Group 0, Census Tract 9909, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019910000","Block Group 0, Census Tract 9910, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019911000","Block Group 0, Census Tract 9911, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
