"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M",
"1500000US150010204001","Block Group 1, Census Tract 204, Hawaii County, Hawaii","344","68","47","41","46","40","18","18","38","41","47","45","7","13","36","36","10","16","16","19","20","18","0","11","22","34","0","11","15","22","14","16","8","14",
"1500000US150010204002","Block Group 2, Census Tract 204, Hawaii County, Hawaii","191","73","25","41","16","19","13","16","8","13","27","27","9","15","0","11","0","11","0","11","0","11","68","45","0","11","25","40","0","11","0","11","0","11",
"1500000US150010204003","Block Group 3, Census Tract 204, Hawaii County, Hawaii","483","87","72","52","65","50","39","38","45","40","30","38","0","11","3","13","0","11","7","12","33","23","63","67","44","39","51","48","31","29","0","11","0","11",
"1500000US150010204004","Block Group 4, Census Tract 204, Hawaii County, Hawaii","285","81","29","30","63","54","40","49","4","8","0","11","24","26","0","11","20","25","7","12","14","16","6","10","5","8","49","37","23","27","1","11","0","11",
"1500000US150010205001","Block Group 1, Census Tract 205, Hawaii County, Hawaii","503","157","109","77","70","60","0","11","65","81","0","11","17","28","82","90","15","23","0","11","0","11","23","21","28","34","74","91","0","11","20","33","0","11",
"1500000US150010205002","Block Group 2, Census Tract 205, Hawaii County, Hawaii","155","59","0","11","8","12","13","20","0","11","20","25","0","11","37","30","0","11","0","11","49","48","12","20","16","29","0","11","0","11","0","11","0","11",
"1500000US150010205003","Block Group 3, Census Tract 205, Hawaii County, Hawaii","237","138","30","34","16","28","0","11","16","26","46","43","0","11","0","11","0","11","0","11","0","11","27","32","8","14","0","11","94","126","0","11","0","11",
"1500000US150010205004","Block Group 4, Census Tract 205, Hawaii County, Hawaii","539","166","79","87","83","109","44","54","38","60","82","69","88","72","0","11","0","11","0","11","0","11","11","19","57","72","10","26","47","57","0","11","0","11",
"1500000US150010205005","Block Group 5, Census Tract 205, Hawaii County, Hawaii","689","173","125","88","113","87","131","112","19","33","65","71","0","11","11","19","1","3","21","45","16","23","14","17","135","118","36","38","0","11","0","11","2","4",
"1500000US150010206001","Block Group 1, Census Tract 206, Hawaii County, Hawaii","307","65","8","11","0","11","11","15","10","13","11","15","28","41","9","13","11","16","20","19","42","38","74","48","53","40","11","15","0","11","7","10","12","16",
"1500000US150010206002","Block Group 2, Census Tract 206, Hawaii County, Hawaii","434","60","15","11","30","13","18","11","20","12","40","41","25","12","23","12","16","11","12","8","12","8","59","26","53","26","57","36","13","10","29","20","12","10",
"1500000US150010206003","Block Group 3, Census Tract 206, Hawaii County, Hawaii","317","37","14","10","13","9","18","12","19","12","13","10","33","14","18","11","10","8","13","9","39","14","27","14","37","15","44","19","14","11","5","5","0","11",
"1500000US150010206004","Block Group 4, Census Tract 206, Hawaii County, Hawaii","795","82","36","20","39","25","21","16","31","17","44","22","38","19","37","18","36","20","70","45","44","22","80","38","124","41","75","30","70","54","33","22","17","17",
"1500000US150010207011","Block Group 1, Census Tract 207.01, Hawaii County, Hawaii","811","97","154","79","0","11","60","47","16","17","42","37","57","33","48","31","16","17","78","68","95","37","25","24","74","43","77","44","10","16","39","41","20","22",
"1500000US150010207012","Block Group 2, Census Tract 207.01, Hawaii County, Hawaii","480","85","60","41","23","27","21","20","7","12","16","18","17","18","9","14","0","11","18","21","14","21","84","50","120","74","33","38","38","30","20","25","0","11",
"1500000US150010207013","Block Group 3, Census Tract 207.01, Hawaii County, Hawaii","466","91","0","11","57","57","28","29","8","13","38","46","14","16","38","35","28","28","32","33","19","21","56","38","88","49","28","31","0","11","32","31","0","11",
"1500000US150010207021","Block Group 1, Census Tract 207.02, Hawaii County, Hawaii","510","72","26","32","23","23","8","13","29","29","29","45","11","17","26","24","20","21","7","11","29","31","78","55","104","47","56","34","21","22","38","28","5","7",
"1500000US150010207022","Block Group 2, Census Tract 207.02, Hawaii County, Hawaii","783","112","0","11","30","38","16","18","83","73","29","27","37","37","7","10","19","21","24","23","48","37","115","65","178","75","95","54","45","38","41","29","16","19",
"1500000US150010207023","Block Group 3, Census Tract 207.02, Hawaii County, Hawaii","451","74","0","11","9","14","15","17","12","18","50","58","0","11","20","19","6","10","7","12","70","50","80","49","46","39","60","40","46","34","30","27","0","11",
"1500000US150010208011","Block Group 1, Census Tract 208.01, Hawaii County, Hawaii","1038","88","99","75","7","11","8","12","21","23","10","16","67","59","10","13","81","54","31","28","92","61","128","49","187","71","88","49","127","78","31","29","51","34",
"1500000US150010208012","Block Group 2, Census Tract 208.01, Hawaii County, Hawaii","544","75","61","54","11","17","15","23","0","11","0","11","0","11","0","11","4","8","69","51","7","12","38","31","115","71","66","34","50","30","84","42","24","27",
"1500000US150010208021","Block Group 1, Census Tract 208.02, Hawaii County, Hawaii","404","106","0","11","18","28","41","65","19","29","25","38","35","55","15","20","0","11","2","3","101","87","36","34","25","27","40","34","0","11","21","33","26","30",
"1500000US150010208022","Block Group 2, Census Tract 208.02, Hawaii County, Hawaii","907","149","0","11","0","11","0","11","51","61","24","28","43","40","15","24","46","39","11","19","32","32","206","119","85","71","206","117","70","59","13","21","105","71",
"1500000US150010208023","Block Group 3, Census Tract 208.02, Hawaii County, Hawaii","177","52","27","29","0","11","0","11","12","19","0","11","33","39","12","19","0","11","0","11","28","32","27","31","0","11","0","11","12","20","26","40","0","11",
"1500000US150010208024","Block Group 4, Census Tract 208.02, Hawaii County, Hawaii","779","114","34","31","0","11","0","11","13","20","53","65","62","54","12","20","44","38","0","11","136","100","95","63","118","69","97","62","70","62","0","11","45","42",
"1500000US150010209001","Block Group 1, Census Tract 209, Hawaii County, Hawaii","345","81","28","43","18","21","0","11","32","50","0","11","14","21","29","34","6","12","12","20","15","17","43","29","53","42","46","29","19","23","11","17","19","21",
"1500000US150010209002","Block Group 2, Census Tract 209, Hawaii County, Hawaii","468","88","83","78","8","12","25","26","49","49","23","26","0","11","9","13","0","11","10","16","9","15","87","47","64","29","63","40","19","16","9","15","10","15",
"1500000US150010209003","Block Group 3, Census Tract 209, Hawaii County, Hawaii","887","114","89","66","40","37","11","16","24","33","56","40","40","31","30","27","26","26","41","25","46","42","73","45","156","61","39","31","91","57","73","35","52","45",
"1500000US150010210031","Block Group 1, Census Tract 210.03, Hawaii County, Hawaii","671","148","59","33","6","11","93","64","48","76","59","90","42","37","61","77","0","11","9","14","36","50","106","87","78","56","27","33","47","44","0","11","0","11",
"1500000US150010210032","Block Group 2, Census Tract 210.03, Hawaii County, Hawaii","569","119","80","54","62","50","52","49","39","39","12","18","0","11","25","30","0","11","0","11","124","96","30","36","62","49","40","33","10","15","33","38","0","11",
"1500000US150010210033","Block Group 3, Census Tract 210.03, Hawaii County, Hawaii","1087","143","282","91","20","19","101","59","110","62","18","29","64","52","13","13","50","40","12","12","76","55","53","37","73","47","104","59","62","50","30","34","19","24",
"1500000US150010210051","Block Group 1, Census Tract 210.05, Hawaii County, Hawaii","743","270","136","126","0","11","109","119","0","11","0","11","45","74","46","73","45","72","96","109","47","75","0","11","115","128","0","11","104","116","0","11","0","11",
"1500000US150010210052","Block Group 2, Census Tract 210.05, Hawaii County, Hawaii","726","222","135","133","0","11","26","43","49","79","0","11","0","11","30","51","37","59","66","80","76","91","74","78","77","75","89","89","43","69","24","38","0","11",
"1500000US150010210053","Block Group 3, Census Tract 210.05, Hawaii County, Hawaii","1657","326","47","71","47","76","100","113","38","60","140","110","76","89","65","86","105","82","69","78","217","155","137","131","197","141","274","172","145","144","0","15","0","15",
"1500000US150010210054","Block Group 4, Census Tract 210.05, Hawaii County, Hawaii","758","265","92","104","57","95","0","11","0","11","53","82","0","11","0","11","71","85","0","11","47","75","110","110","162","144","60","86","0","11","22","38","84","109",
"1500000US150010210101","Block Group 1, Census Tract 210.10, Hawaii County, Hawaii","1352","242","222","125","109","84","165","109","124","108","51","42","152","103","55","74","11","13","11","13","45","70","79","59","118","106","96","99","4","6","73","78","37","56",
"1500000US150010210102","Block Group 2, Census Tract 210.10, Hawaii County, Hawaii","937","115","165","55","85","46","88","47","91","45","43","32","67","36","40","29","13","16","32","24","47","29","125","54","100","51","10","16","26","27","5","7","0","11",
"1500000US150010210103","Block Group 3, Census Tract 210.10, Hawaii County, Hawaii","848","154","131","71","111","60","8","13","65","49","83","61","19","31","0","11","18","29","50","48","44","40","93","63","99","68","24","28","25","30","58","52","20","32",
"1500000US150010210111","Block Group 1, Census Tract 210.11, Hawaii County, Hawaii","911","178","54","64","35","45","159","110","96","88","52","54","13","23","35","42","43","54","0","11","141","99","0","11","113","85","86","66","26","42","33","51","25","41",
"1500000US150010210112","Block Group 2, Census Tract 210.11, Hawaii County, Hawaii","666","161","87","70","34","55","29","46","28","44","38","42","78","72","32","52","29","47","0","11","102","80","62","61","98","87","24","27","25","40","0","11","0","11",
"1500000US150010210131","Block Group 1, Census Tract 210.13, Hawaii County, Hawaii","397","80","76","44","18","13","15","10","39","27","4","6","14","12","9","9","19","24","0","11","22","19","45","28","80","45","14","15","9","10","33","24","0","11",
"1500000US150010210132","Block Group 2, Census Tract 210.13, Hawaii County, Hawaii","623","121","54","54","66","55","47","55","39","47","15","20","39","31","14","17","11","13","6","10","64","54","67","38","136","77","39","28","4","5","11","19","11","17",
"1500000US150010210133","Block Group 3, Census Tract 210.13, Hawaii County, Hawaii","680","118","29","30","24","17","53","46","16","21","41","40","8","8","56","71","19","19","31","30","59","44","44","39","83","38","62","28","42","28","73","42","40","27",
"1500000US150010211011","Block Group 1, Census Tract 211.01, Hawaii County, Hawaii","1378","129","276","63","172","75","62","31","65","32","88","44","68","35","86","64","57","31","103","56","117","47","78","38","95","38","60","34","11","10","17","15","23","18",
"1500000US150010211012","Block Group 2, Census Tract 211.01, Hawaii County, Hawaii","272","102","81","66","0","11","25","39","35","44","9","12","16","25","0","11","9","13","24","39","9","12","9","12","0","11","22","19","0","11","8","12","25","39",
"1500000US150010211061","Block Group 1, Census Tract 211.06, Hawaii County, Hawaii","299","97","59","45","28","45","8","13","65","77","35","39","14","17","0","11","7","8","25","28","22","20","2","3","10","11","24","28","0","11","0","11","0","11",
"1500000US150010211062","Block Group 2, Census Tract 211.06, Hawaii County, Hawaii","748","228","102","108","16","25","74","90","106","91","63","78","0","11","18","28","51","46","37","40","27","33","133","120","74","96","32","35","0","11","0","11","15","24",
"1500000US150010211063","Block Group 3, Census Tract 211.06, Hawaii County, Hawaii","978","192","83","98","41","33","2","3","110","107","73","55","94","97","65","78","82","78","37","40","88","62","98","86","111","87","41","41","36","40","17","26","0","11",
"1500000US150010211064","Block Group 4, Census Tract 211.06, Hawaii County, Hawaii","596","125","45","28","70","49","46","30","58","42","34","25","11","11","13","21","20","25","44","29","50","39","65","45","37","29","58","39","21","23","14","16","10","17",
"1500000US150010212021","Block Group 1, Census Tract 212.02, Hawaii County, Hawaii","443","109","47","50","29","27","19","16","20","22","19","21","29","27","9","15","7","8","0","11","32","26","72","43","101","63","5","7","11","18","23","25","20","23",
"1500000US150010212022","Block Group 2, Census Tract 212.02, Hawaii County, Hawaii","1548","259","358","161","123","89","188","143","73","82","0","11","101","90","5","8","89","99","126","97","146","113","112","113","138","120","43","68","0","11","46","74","0","11",
"1500000US150010212023","Block Group 3, Census Tract 212.02, Hawaii County, Hawaii","590","151","36","31","42","36","19","24","31","30","22","21","16","21","13","13","76","85","74","77","66","78","91","50","51","35","14","18","10","16","10","16","19","23",
"1500000US150010212024","Block Group 4, Census Tract 212.02, Hawaii County, Hawaii","295","64","29","25","24","20","8","9","11","13","7","9","28","20","5","8","16","16","13","15","11","9","40","27","61","33","18","17","9","12","0","11","15","17",
"1500000US150010213001","Block Group 1, Census Tract 213, Hawaii County, Hawaii","1047","184","75","81","0","11","16","26","86","58","99","71","48","49","26","42","35","38","61","57","150","136","172","107","36","39","74","81","24","37","59","44","86","81",
"1500000US150010213002","Block Group 2, Census Tract 213, Hawaii County, Hawaii","890","180","44","45","22","28","32","43","189","133","25","31","83","83","74","58","9","15","16","24","9","15","65","45","53","44","56","84","100","64","20","30","93","96",
"1500000US150010213003","Block Group 3, Census Tract 213, Hawaii County, Hawaii","385","102","8","13","0","11","0","11","5","9","19","23","33","34","21","35","0","11","43","42","12","14","56","47","24","31","65","74","39","35","60","40","0","11",
"1500000US150010214021","Block Group 1, Census Tract 214.02, Hawaii County, Hawaii","535","99","4","7","25","25","6","7","31","27","20","20","56","46","26","25","15","15","25","23","5","7","44","27","67","36","91","48","39","45","56","34","25","39",
"1500000US150010214022","Block Group 2, Census Tract 214.02, Hawaii County, Hawaii","243","70","42","27","17","18","10","17","0","11","14","18","0","11","10","16","3","4","11","18","24","25","57","37","29","26","12","19","10","12","0","11","4","6",
"1500000US150010214023","Block Group 3, Census Tract 214.02, Hawaii County, Hawaii","565","112","42","54","43","41","11","18","9","13","37","44","17","18","59","59","8","12","8","13","65","63","31","25","75","65","34","31","31","37","54","58","41","51",
"1500000US150010215021","Block Group 1, Census Tract 215.02, Hawaii County, Hawaii","1054","139","189","91","7","11","86","69","26","43","27","33","20","30","30","27","0","11","43","50","72","47","107","69","120","60","117","64","93","63","63","36","54","37",
"1500000US150010215022","Block Group 2, Census Tract 215.02, Hawaii County, Hawaii","585","88","18","16","27","26","19","15","70","50","0","11","38","40","23","36","29","28","34","34","16","17","76","45","91","58","63","48","36","30","15","15","30","23",
"1500000US150010215041","Block Group 1, Census Tract 215.04, Hawaii County, Hawaii","819","96","33","20","57","54","34","41","31","37","46","36","7","10","22","34","70","51","90","60","44","36","74","48","112","62","50","32","39","41","52","47","58","37",
"1500000US150010215042","Block Group 2, Census Tract 215.04, Hawaii County, Hawaii","514","83","32","25","52","36","18","20","10","8","31","34","13","9","7","6","9","8","17","15","65","36","54","30","85","42","59","32","17","10","35","25","10","15",
"1500000US150010215071","Block Group 1, Census Tract 215.07, Hawaii County, Hawaii","1520","226","59","76","67","67","34","52","42","49","15","23","0","11","15","23","101","98","42","52","139","91","217","132","163","89","144","104","138","81","108","87","236","123",
"1500000US150010215072","Block Group 2, Census Tract 215.07, Hawaii County, Hawaii","407","80","16","26","18","28","0","11","31","34","0","11","0","11","29","33","14","22","36","40","45","41","28","34","54","45","72","58","64","53","0","11","0","11",
"1500000US150010215073","Block Group 3, Census Tract 215.07, Hawaii County, Hawaii","1518","210","68","63","107","97","79","66","35","41","44","42","53","52","51","46","59","62","38","41","102","74","143","93","211","118","122","66","59","47","236","111","111","63",
"1500000US150010215091","Block Group 1, Census Tract 215.09, Hawaii County, Hawaii","657","123","89","69","13","18","14","22","50","38","10","14","20","23","44","35","21","18","6","10","34","34","108","74","85","50","35","34","15","23","28","32","85","49",
"1500000US150010215092","Block Group 2, Census Tract 215.09, Hawaii County, Hawaii","865","142","32","36","46","43","14","23","52","65","14","22","36","58","62","50","69","71","12","19","18","28","47","42","149","90","125","57","91","54","84","53","14","23",
"1500000US150010215093","Block Group 3, Census Tract 215.09, Hawaii County, Hawaii","420","102","41","37","0","11","17","22","6","9","0","11","52","44","15","24","5","8","3","6","53","38","57","36","47","36","32","32","45","42","0","11","47","36",
"1500000US150010216011","Block Group 1, Census Tract 216.01, Hawaii County, Hawaii","387","116","0","11","0","11","0","11","0","11","0","11","36","53","16","24","47","45","42","69","25","31","0","11","79","83","84","84","42","40","0","11","16","25",
"1500000US150010216012","Block Group 2, Census Tract 216.01, Hawaii County, Hawaii","800","199","95","84","41","40","47","36","0","11","17","28","51","79","37","35","0","11","16","26","86","82","85","80","90","91","80","79","103","95","0","11","52","85",
"1500000US150010216013","Block Group 3, Census Tract 216.01, Hawaii County, Hawaii","564","136","0","11","17","27","0","11","26","30","0","11","18","26","14","22","49","46","0","11","19","29","63","79","149","107","94","85","44","41","71","49","0","11",
"1500000US150010216014","Block Group 4, Census Tract 216.01, Hawaii County, Hawaii","489","185","18","28","0","11","0","11","8","13","0","11","72","75","32","36","18","29","0","11","76","78","150","132","36","41","79","56","0","11","0","11","0","11",
"1500000US150010216015","Block Group 5, Census Tract 216.01, Hawaii County, Hawaii","822","191","31","41","63","78","89","105","14","23","32","36","36","41","42","35","0","11","16","26","13","21","117","91","106","70","232","161","0","11","31","34","0","11",
"1500000US150010216041","Block Group 1, Census Tract 216.04, Hawaii County, Hawaii","195","96","0","11","0","11","0","11","0","11","0","11","16","25","64","77","14","23","0","11","34","38","10","17","14","24","15","23","0","11","14","23","14","23",
"1500000US150010216042","Block Group 2, Census Tract 216.04, Hawaii County, Hawaii","1057","226","39","38","14","21","97","98","0","11","14","22","76","51","19","30","125","114","24","40","110","88","65","60","225","137","73","54","29","32","112","95","35","33",
"1500000US150010216043","Block Group 3, Census Tract 216.04, Hawaii County, Hawaii","254","128","32","53","31","25","0","11","0","11","25","41","0","11","62","78","14","22","43","69","19","30","0","11","14","23","14","24","0","11","0","11","0","11",
"1500000US150010216044","Block Group 4, Census Tract 216.04, Hawaii County, Hawaii","912","197","15","24","23","38","0","11","59","74","28","32","0","11","14","22","14","22","14","23","73","94","33","37","83","69","167","104","183","133","124","62","82","54",
"1500000US150010216045","Block Group 5, Census Tract 216.04, Hawaii County, Hawaii","556","158","0","11","13","22","14","23","0","11","16","25","0","11","38","46","14","23","42","66","59","59","30","34","125","94","102","88","0","11","89","80","14","21",
"1500000US150010217021","Block Group 1, Census Tract 217.02, Hawaii County, Hawaii","1041","200","46","56","0","11","13","22","145","107","42","67","1","3","24","39","0","11","62","74","30","33","60","74","54","51","156","114","92","88","186","133","130","69",
"1500000US150010217022","Block Group 2, Census Tract 217.02, Hawaii County, Hawaii","921","232","53","67","46","73","48","76","0","11","53","63","32","36","2","5","14","22","64","67","125","112","65","53","92","57","97","106","19","30","78","77","133","115",
"1500000US150010217023","Block Group 3, Census Tract 217.02, Hawaii County, Hawaii","1386","204","78","83","44","40","95","54","55","68","59","54","66","83","29","26","36","30","36","31","41","35","262","152","240","152","128","90","96","81","75","73","46","66",
"1500000US150010217041","Block Group 1, Census Tract 217.04, Hawaii County, Hawaii","487","97","53","46","6","7","11","13","3","5","3","5","7","8","7","7","7","8","0","11","36","22","72","50","41","18","37","22","40","21","25","16","139","66",
"1500000US150010217042","Block Group 2, Census Tract 217.04, Hawaii County, Hawaii","718","142","58","43","16","25","15","23","15","22","33","51","35","55","0","11","14","21","120","76","27","43","168","103","108","75","32","34","46","55","17","27","14","22",
"1500000US150010217043","Block Group 3, Census Tract 217.04, Hawaii County, Hawaii","889","177","32","35","25","38","0","11","13","22","14","21","32","50","74","52","14","21","59","53","124","87","107","77","183","106","104","66","33","37","30","33","45","40",
"1500000US150010217044","Block Group 4, Census Tract 217.04, Hawaii County, Hawaii","924","137","50","61","28","31","14","22","34","36","0","11","13","21","0","11","0","11","14","21","81","67","87","75","243","85","85","71","147","70","114","70","14","21",
"1500000US150010218001","Block Group 1, Census Tract 218, Hawaii County, Hawaii","372","72","0","11","7","12","0","11","19","18","15","17","26","25","25","16","28","21","24","19","17","17","83","35","33","21","48","30","16","13","4","6","27","19",
"1500000US150010218002","Block Group 2, Census Tract 218, Hawaii County, Hawaii","765","186","29","29","73","88","2","3","2","3","10","7","5","6","26","25","9","7","7","8","15","13","225","142","214","128","35","30","7","8","8","8","98","76",
"1500000US150010218003","Block Group 3, Census Tract 218, Hawaii County, Hawaii","564","120","50","37","57","37","46","41","27","26","28","26","13","21","11","18","17","20","23","26","39","30","38","40","82","49","54","42","15","20","53","38","11","18",
"1500000US150010218004","Block Group 4, Census Tract 218, Hawaii County, Hawaii","279","109","17","12","30","40","1","3","5","8","5","10","9","11","0","11","6","9","2","6","12","13","92","95","24","19","48","42","16","15","10","11","2","5",
"1500000US150010219021","Block Group 1, Census Tract 219.02, Hawaii County, Hawaii","522","101","2","3","0","11","16","16","2","3","37","37","18","17","60","55","10","11","26","38","71","54","53","42","108","62","65","51","10","10","12","18","32","36",
"1500000US150010219022","Block Group 2, Census Tract 219.02, Hawaii County, Hawaii","224","63","40","24","9","14","23","24","5","9","21","22","3","5","0","11","13","20","0","11","10","15","15","18","41","31","23","19","21","21","0","11","0","11",
"1500000US150010219023","Block Group 3, Census Tract 219.02, Hawaii County, Hawaii","411","77","19","18","13","16","29","29","23","23","0","11","40","29","29","24","9","14","4","6","18","23","45","31","61","37","51","41","14","20","31","28","25","31",
"1500000US150010220001","Block Group 1, Census Tract 220, Hawaii County, Hawaii","469","84","32","33","16","25","38","41","37","48","31","28","14","17","15","24","37","34","0","11","42","38","28","22","58","39","12","12","25","25","62","53","22","24",
"1500000US150010220002","Block Group 2, Census Tract 220, Hawaii County, Hawaii","401","64","10","11","12","11","37","30","19","15","32","25","27","25","26","38","10","11","13","12","38","34","33","20","32","17","53","38","9","9","29","26","21","23",
"1500000US150010221021","Block Group 1, Census Tract 221.02, Hawaii County, Hawaii","207","77","9","14","21","34","50","54","0","11","11","17","6","8","34","32","0","11","26","23","14","21","6","9","12","12","18","26","0","11","0","11","0","11",
"1500000US150010221022","Block Group 2, Census Tract 221.02, Hawaii County, Hawaii","370","65","13","10","28","24","47","41","18","29","32","31","41","28","8","7","4","6","10","15","3","4","85","45","8","9","24","22","19","15","18","21","12","14",
"1500000US150019900000","Block Group 0, Census Tract 9900, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019901000","Block Group 0, Census Tract 9901, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019903000","Block Group 0, Census Tract 9903, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019904000","Block Group 0, Census Tract 9904, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019905000","Block Group 0, Census Tract 9905, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019906000","Block Group 0, Census Tract 9906, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019907000","Block Group 0, Census Tract 9907, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019908000","Block Group 0, Census Tract 9908, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019909000","Block Group 0, Census Tract 9909, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019910000","Block Group 0, Census Tract 9910, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019911000","Block Group 0, Census Tract 9911, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
