"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"1500000US150030014002","Block Group 2, Census Tract 14, Honolulu County, Hawaii","578","92","6","9","6","9","0","12","37","35","6","9","0","12","0","12","11","11","15","13","31","18","50","27","105","37","59","34","56","35","73","34","123","89",
"1500000US150030015011","Block Group 1, Census Tract 15.01, Honolulu County, Hawaii","668","252","6","10","8","13","0","12","0","12","0","12","91","79","10","13","22","21","0","12","169","236","4","7","23","20","89","61","64","60","74","52","108","58",
"1500000US150030015021","Block Group 1, Census Tract 15.02, Honolulu County, Hawaii","450","99","0","12","0","12","5","8","6","10","0","12","11","14","0","12","0","12","36","38","0","12","18","30","83","69","134","96","70","60","23","32","64","33",
"1500000US150030015022","Block Group 2, Census Tract 15.02, Honolulu County, Hawaii","358","92","28","40","0","12","0","12","0","12","0","12","0","12","26","33","5","9","0","12","12","16","65","47","17","24","36","31","46","44","10","25","113","77",
"1500000US150030016011","Block Group 1, Census Tract 16.01, Honolulu County, Hawaii","568","90","17","27","0","12","0","12","21","21","21","25","59","45","24","30","19","22","8","15","0","12","23","31","121","54","96","66","46","54","59","37","54","50",
"1500000US150030016012","Block Group 2, Census Tract 16.01, Honolulu County, Hawaii","168","51","0","12","0","12","9","15","0","12","11","18","9","13","0","12","22","23","17","26","0","12","18","17","36","27","0","12","0","12","15","22","31","26",
"1500000US150030016021","Block Group 1, Census Tract 16.02, Honolulu County, Hawaii","297","72","79","56","24","29","0","12","0","12","0","12","0","12","32","30","21","27","0","12","20","19","0","12","2","9","56","44","13","23","21","30","29","29",
"1500000US150030016022","Block Group 2, Census Tract 16.02, Honolulu County, Hawaii","215","86","0","12","0","12","9","14","0","12","0","12","19","27","12","23","0","12","9","15","0","12","20","22","0","12","41","38","28","24","68","55","9","21",
"1500000US150030017001","Block Group 1, Census Tract 17, Honolulu County, Hawaii","607","139","32","33","0","12","11","17","60","58","7","13","11","17","44","47","27","26","12","18","10","15","16","21","94","58","75","70","17","20","80","65","111","54",
"1500000US150030017002","Block Group 2, Census Tract 17, Honolulu County, Hawaii","490","132","51","68","0","12","10","16","7","12","0","12","9","14","11","16","0","12","0","12","20","23","64","74","46","38","41","40","54","37","34","40","143","63",
"1500000US150030018011","Block Group 1, Census Tract 18.01, Honolulu County, Hawaii","364","99","127","77","16","19","4","6","5","8","6","10","31","24","0","12","5","7","20","17","18","17","21","24","41","30","45","33","8","12","12","10","5","8",
"1500000US150030018012","Block Group 2, Census Tract 18.01, Honolulu County, Hawaii","217","62","7","11","9","12","0","12","28","37","0","12","0","12","0","12","11","13","0","12","26","27","21","20","28","29","50","20","0","12","33","24","4","6",
"1500000US150030018031","Block Group 1, Census Tract 18.03, Honolulu County, Hawaii","531","182","99","90","23","17","6","10","0","12","9","14","0","12","37","60","61","67","37","58","0","12","39","38","74","61","61","46","0","12","69","105","16","25",
"1500000US150030018032","Block Group 2, Census Tract 18.03, Honolulu County, Hawaii","159","89","98","95","0","12","0","12","0","12","0","12","11","18","0","12","3","9","0","12","0","12","26","30","21","24","0","12","0","12","0","12","0","12",
"1500000US150030018033","Block Group 3, Census Tract 18.03, Honolulu County, Hawaii","517","141","21","35","23","18","17","28","90","54","0","12","8","13","25","25","27","31","18","32","39","45","94","96","31","27","79","56","10","17","24","24","11","19",
"1500000US150030018034","Block Group 4, Census Tract 18.03, Honolulu County, Hawaii","417","115","32","38","0","12","29","33","0","12","0","12","0","12","0","12","29","34","32","50","42","58","103","81","38","36","69","68","22","25","10","15","11","17",
"1500000US150030018041","Block Group 1, Census Tract 18.04, Honolulu County, Hawaii","402","130","68","50","8","15","0","12","0","12","0","12","34","54","7","11","61","55","8","13","17","31","63","74","53","41","14","12","0","12","49","46","20","24",
"1500000US150030018042","Block Group 2, Census Tract 18.04, Honolulu County, Hawaii","509","158","31","35","8","12","19","25","8","13","24","27","42","41","15","24","20","26","0","12","29","32","153","136","35","30","90","56","28","31","0","12","7","11",
"1500000US150030019011","Block Group 1, Census Tract 19.01, Honolulu County, Hawaii","245","74","28","27","5","9","30","39","0","12","0","12","21","19","0","12","5","7","0","12","6","9","5","8","70","33","6","10","0","12","32","29","37","40",
"1500000US150030019051","Block Group 1, Census Tract 19.05, Honolulu County, Hawaii","227","124","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","5","9","34","39","40","50","0","12","83","104","65","79",
"1500000US150030019052","Block Group 2, Census Tract 19.05, Honolulu County, Hawaii","625","157","10","17","0","12","0","12","51","79","0","12","0","12","71","87","59","72","47","57","50","42","42","49","67","85","140","94","18","30","34","40","36","58",
"1500000US150030019061","Block Group 1, Census Tract 19.06, Honolulu County, Hawaii","436","126","16","17","19","21","54","53","31","28","38","46","43","53","11","17","33","32","22","27","17","21","0","12","96","68","6","9","9","14","0","12","41","30",
"1500000US150030019062","Block Group 2, Census Tract 19.06, Honolulu County, Hawaii","504","97","40","38","67","74","0","12","32","39","0","12","6","9","0","12","23","26","11","17","39","39","86","55","37","31","41","37","73","57","28","25","21","24",
"1500000US150030019063","Block Group 3, Census Tract 19.06, Honolulu County, Hawaii","706","119","21","21","28","44","16","26","26","27","8","13","4","8","0","12","8","12","0","12","57","45","72","46","102","52","109","58","93","55","110","71","52","38",
"1500000US150030019071","Block Group 1, Census Tract 19.07, Honolulu County, Hawaii","845","295","22","34","23","39","0","12","18","29","21","34","0","12","0","12","0","12","65","100","121","89","176","194","120","90","98","89","52","62","90","93","39","62",
"1500000US150030019072","Block Group 2, Census Tract 19.07, Honolulu County, Hawaii","155","69","30","47","19","29","44","30","0","12","0","12","0","12","0","12","0","12","0","12","32","40","0","12","0","12","0","12","30","58","0","12","0","12",
"1500000US150030019073","Block Group 3, Census Tract 19.07, Honolulu County, Hawaii","477","176","30","47","19","30","67","65","0","12","0","12","0","12","0","12","10","15","0","12","8","14","99","105","110","117","14","24","17","30","81","81","22","38",
"1500000US150030020031","Block Group 1, Census Tract 20.03, Honolulu County, Hawaii","597","123","29","31","67","55","18","21","0","12","0","12","2","3","30","46","14","18","43","42","96","72","60","44","109","68","67","56","0","12","54","61","8","13",
"1500000US150030020032","Block Group 2, Census Tract 20.03, Honolulu County, Hawaii","468","156","38","29","40","42","45","70","20","31","0","12","0","12","51","71","22","25","0","12","81","59","69","60","57","61","0","12","0","12","45","54","0","12",
"1500000US150030020041","Block Group 1, Census Tract 20.04, Honolulu County, Hawaii","307","78","20","17","21","22","10","13","7","10","7","10","10","15","17","24","9","13","19","18","25","25","48","27","41","25","28","29","10","15","24","21","11","13",
"1500000US150030020042","Block Group 2, Census Tract 20.04, Honolulu County, Hawaii","335","75","18","22","0","12","24","27","18","21","14","15","7","10","64","51","20","19","5","8","35","31","45","23","54","35","8","12","20","23","3","5","0","12",
"1500000US150030020051","Block Group 1, Census Tract 20.05, Honolulu County, Hawaii","663","157","123","69","46","54","11","18","19","28","0","12","0","12","17","22","21","21","5","7","33","31","222","141","43","44","39","30","55","48","22","25","7","11",
"1500000US150030020052","Block Group 2, Census Tract 20.05, Honolulu County, Hawaii","568","188","36","34","0","12","18","20","0","12","0","12","13","19","35","38","33","29","20","31","103","78","135","153","72","48","79","61","0","12","0","12","24","23",
"1500000US150030020061","Block Group 1, Census Tract 20.06, Honolulu County, Hawaii","510","130","19","14","13","16","9","15","55","57","10","18","27","32","9","15","81","85","19","25","26","40","69","53","76","39","47","45","32","25","6","10","12","14",
"1500000US150030020062","Block Group 2, Census Tract 20.06, Honolulu County, Hawaii","736","176","91","51","10","16","102","141","25","19","9","15","36","27","6","9","49","58","30","23","67","43","121","71","90","50","20","24","20","21","20","23","40","33",
"1500000US150030021011","Block Group 1, Census Tract 21.01, Honolulu County, Hawaii","173","66","0","12","0","12","11","19","0","12","0","12","15","16","33","32","49","47","0","12","37","41","0","12","19","31","0","12","9","13","0","12","0","12",
"1500000US150030021012","Block Group 2, Census Tract 21.01, Honolulu County, Hawaii","286","100","0","12","0","12","57","76","0","12","0","12","75","51","8","13","35","44","9","13","11","16","3","8","0","12","33","38","0","12","33","39","22","31",
"1500000US150030021013","Block Group 3, Census Tract 21.01, Honolulu County, Hawaii","466","151","46","42","88","107","11","17","9","14","9","14","0","12","0","12","24","27","34","42","52","56","25","22","47","38","90","52","0","12","8","17","23","27",
"1500000US150030021021","Block Group 1, Census Tract 21.02, Honolulu County, Hawaii","205","113","48","55","0","12","0","12","0","12","0","12","0","12","21","24","15","24","0","12","0","12","77","106","32","38","12","19","0","12","0","12","0","12",
"1500000US150030021022","Block Group 2, Census Tract 21.02, Honolulu County, Hawaii","644","104","20","26","0","12","51","61","69","55","12","17","27","30","17","27","37","48","0","12","69","47","42","36","96","60","117","75","37","35","20","33","30","36",
"1500000US150030022031","Block Group 1, Census Tract 22.03, Honolulu County, Hawaii","803","151","46","36","35","41","0","12","32","40","0","12","13","16","26","32","23","27","21","28","27","32","66","49","156","88","63","33","62","50","170","71","63","45",
"1500000US150030022041","Block Group 1, Census Tract 22.04, Honolulu County, Hawaii","670","88","45","36","36","32","9","16","15","23","0","12","47","45","9","14","18","21","51","32","54","56","30","27","135","70","116","69","58","48","38","42","9","15",
"1500000US150030022051","Block Group 1, Census Tract 22.05, Honolulu County, Hawaii","970","301","45","44","13","22","0","12","0","12","41","57","60","58","0","12","5","9","26","30","71","64","219","270","111","61","107","76","94","64","41","31","137","103",
"1500000US150030022061","Block Group 1, Census Tract 22.06, Honolulu County, Hawaii","605","78","74","66","9","14","11","18","6","10","0","12","0","12","33","30","42","53","52","54","70","73","56","49","136","70","36","42","26","31","21","26","33","37",
"1500000US150030022062","Block Group 2, Census Tract 22.06, Honolulu County, Hawaii","400","100","47","55","23","28","25","32","19","21","0","12","18","22","6","16","64","85","19","16","38","35","0","12","66","31","0","12","34","28","21","22","20","24",
"1500000US150030023011","Block Group 1, Census Tract 23.01, Honolulu County, Hawaii","400","128","76","95","0","12","13","25","0","12","29","51","18","27","36","29","0","12","0","12","11","17","43","52","0","12","68","49","24","33","82","85","0","12",
"1500000US150030023012","Block Group 2, Census Tract 23.01, Honolulu County, Hawaii","640","171","41","49","20","34","0","12","39","42","0","12","30","46","0","12","0","12","11","18","88","75","85","69","64","96","25","41","60","77","67","65","110","113",
"1500000US150030023013","Block Group 3, Census Tract 23.01, Honolulu County, Hawaii","722","228","128","111","0","12","77","93","0","12","61","55","0","12","0","12","18","27","27","42","76","79","155","186","71","56","29","35","30","48","50","50","0","12",
"1500000US150030023021","Block Group 1, Census Tract 23.02, Honolulu County, Hawaii","581","109","0","12","0","12","19","30","121","102","0","12","31","34","0","12","20","35","19","31","116","75","51","48","167","82","9","17","28","39","0","12","0","12",
"1500000US150030023022","Block Group 2, Census Tract 23.02, Honolulu County, Hawaii","369","105","63","86","20","32","20","33","20","34","0","12","47","72","0","12","22","34","0","12","23","38","18","30","88","70","0","12","25","33","0","12","23","34",
"1500000US150030024011","Block Group 1, Census Tract 24.01, Honolulu County, Hawaii","318","91","17","19","25","29","0","12","0","12","0","12","43","47","7","11","16","18","13","21","71","56","9","12","18","22","58","52","0","12","10","21","31","42",
"1500000US150030024012","Block Group 2, Census Tract 24.01, Honolulu County, Hawaii","351","100","17","25","0","12","0","12","0","12","20","32","0","12","0","12","8","12","0","12","17","21","59","52","52","54","51","43","62","52","50","55","15","28",
"1500000US150030024013","Block Group 3, Census Tract 24.01, Honolulu County, Hawaii","364","90","7","12","44","47","8","13","79","85","0","12","18","19","15","16","0","12","5","9","9","13","68","58","69","54","17","23","8","13","0","12","17","28",
"1500000US150030024014","Block Group 4, Census Tract 24.01, Honolulu County, Hawaii","272","129","14","23","75","92","0","12","7","13","0","12","0","12","18","22","9","13","0","12","30","48","7","11","50","73","18","28","0","12","7","12","37","40",
"1500000US150030024031","Block Group 1, Census Tract 24.03, Honolulu County, Hawaii","352","90","34","35","9","15","10","17","0","12","0","12","8","14","49","45","19","22","53","52","23","19","9","13","42","36","45","69","51","44","0","12","0","12",
"1500000US150030024032","Block Group 2, Census Tract 24.03, Honolulu County, Hawaii","403","158","0","12","20","33","29","27","8","13","23","36","21","24","10","16","17","19","6","9","7","11","123","150","87","46","34","25","9","13","0","12","9","15",
"1500000US150030024041","Block Group 1, Census Tract 24.04, Honolulu County, Hawaii","245","84","33","50","32","28","49","57","16","19","11","17","0","12","10","18","0","12","0","12","4","7","11","16","25","27","42","35","0","12","0","12","12","20",
"1500000US150030024042","Block Group 2, Census Tract 24.04, Honolulu County, Hawaii","418","85","0","12","0","12","0","12","0","12","22","24","41","47","23","25","31","51","23","25","72","55","52","66","34","31","24","25","65","51","22","24","9","17",
"1500000US150030025001","Block Group 1, Census Tract 25, Honolulu County, Hawaii","1104","191","113","79","43","50","24","29","22","24","111","112","56","64","29","40","46","67","93","79","28","35","27","37","220","141","100","87","100","74","58","54","34","54",
"1500000US150030025002","Block Group 2, Census Tract 25, Honolulu County, Hawaii","414","118","43","51","13","21","0","12","24","35","30","36","14","22","16","26","0","12","0","12","46","52","37","44","19","28","18","28","89","82","44","36","21","35",
"1500000US150030025003","Block Group 3, Census Tract 25, Honolulu County, Hawaii","246","108","50","61","10","17","42","62","0","12","16","24","7","16","14","21","0","12","0","12","0","12","25","29","27","46","23","37","16","25","0","12","16","25",
"1500000US150030026001","Block Group 1, Census Tract 26, Honolulu County, Hawaii","455","114","9","14","21","20","24","37","0","12","41","43","50","48","27","43","0","12","56","55","30","27","21","22","67","42","71","57","19","24","5","7","14","15",
"1500000US150030026002","Block Group 2, Census Tract 26, Honolulu County, Hawaii","377","89","52","42","57","45","8","12","0","12","0","12","4","7","0","12","0","12","11","15","42","49","120","56","69","52","7","12","0","12","7","15","0","12",
"1500000US150030026003","Block Group 3, Census Tract 26, Honolulu County, Hawaii","497","110","33","26","99","102","38","50","0","12","8","13","9","14","26","40","21","24","9","13","18","28","23","29","86","65","25","38","76","65","12","16","14","12",
"1500000US150030026004","Block Group 4, Census Tract 26, Honolulu County, Hawaii","541","168","15","23","9","14","0","12","32","35","72","56","0","12","0","12","58","57","23","31","23","23","25","24","87","55","118","124","35","48","3","7","41","64",
"1500000US150030027011","Block Group 1, Census Tract 27.01, Honolulu County, Hawaii","105","46","0","12","0","12","4","5","3","5","0","12","0","12","7","10","4","6","0","12","0","12","0","12","0","12","6","12","0","12","0","12","81","47",
"1500000US150030027012","Block Group 2, Census Tract 27.01, Honolulu County, Hawaii","477","207","4","6","4","7","4","6","23","18","8","8","31","27","32","33","22","20","8","12","68","45","141","199","34","28","10","12","6","11","70","41","12","18",
"1500000US150030027013","Block Group 3, Census Tract 27.01, Honolulu County, Hawaii","154","64","34","31","0","12","9","14","26","33","0","12","0","12","35","44","0","12","0","12","0","12","31","40","0","12","19","17","0","12","0","12","0","12",
"1500000US150030027021","Block Group 1, Census Tract 27.02, Honolulu County, Hawaii","290","92","0","12","26","42","0","12","0","12","21","33","0","12","0","12","19","29","0","12","0","12","46","52","32","50","22","34","31","50","12","19","81","68",
"1500000US150030027022","Block Group 2, Census Tract 27.02, Honolulu County, Hawaii","422","191","0","12","0","12","0","12","0","12","0","12","0","12","15","24","39","65","8","13","21","37","144","187","56","45","18","34","26","30","14","24","81","65",
"1500000US150030027023","Block Group 3, Census Tract 27.02, Honolulu County, Hawaii","822","143","35","54","0","12","13","21","11","18","29","49","12","21","22","34","32","38","0","12","15","24","133","82","311","120","0","12","67","68","96","105","46","43",
"1500000US150030027024","Block Group 4, Census Tract 27.02, Honolulu County, Hawaii","459","158","22","35","0","12","13","21","36","58","22","36","13","23","0","12","0","12","23","40","12","19","41","41","46","43","107","70","42","37","82","128","0","12",
"1500000US150030028011","Block Group 1, Census Tract 28.01, Honolulu County, Hawaii","626","80","20","19","0","12","7","12","19","27","11","21","8","12","25","25","0","12","22","22","74","69","4","11","105","45","88","65","34","33","99","68","110","49",
"1500000US150030028021","Block Group 1, Census Tract 28.02, Honolulu County, Hawaii","237","97","0","12","0","12","10","15","0","12","0","12","0","12","21","32","11","18","0","12","0","12","65","81","20","31","21","24","22","21","43","18","24","26",
"1500000US150030028022","Block Group 2, Census Tract 28.02, Honolulu County, Hawaii","709","118","12","19","0","12","11","18","24","21","43","55","0","12","46","57","0","12","0","12","52","51","113","95","83","53","56","53","70","54","104","67","95","45",
"1500000US150030029001","Block Group 1, Census Tract 29, Honolulu County, Hawaii","970","125","17","18","16","18","11","12","16","23","8","12","0","12","7","10","5","7","14","15","34","33","97","39","158","54","196","124","74","30","145","46","172","54",
"1500000US150030030001","Block Group 1, Census Tract 30, Honolulu County, Hawaii","381","150","0","12","0","12","0","12","0","12","25","39","0","12","0","12","18","20","0","12","25","24","37","55","27","24","8","13","47","39","49","28","145","131",
"1500000US150030030002","Block Group 2, Census Tract 30, Honolulu County, Hawaii","433","79","9","13","25","39","0","12","0","12","0","12","9","14","18","20","0","12","25","30","10","15","0","12","58","45","71","58","6","9","66","56","136","51",
"1500000US150030030003","Block Group 3, Census Tract 30, Honolulu County, Hawaii","473","127","8","12","9","14","8","13","0","12","0","12","8","12","0","12","9","14","32","41","13","11","9","15","115","118","27","20","16","18","20","22","199","71",
"1500000US150030030004","Block Group 4, Census Tract 30, Honolulu County, Hawaii","459","103","19","29","0","12","8","14","0","12","47","65","0","12","0","12","30","29","0","12","24","39","41","42","18","19","24","38","39","39","99","54","110","38",
"1500000US150030031021","Block Group 1, Census Tract 31.02, Honolulu County, Hawaii","928","208","30","37","26","41","24","22","8","12","14","17","0","12","9","13","107","152","20","31","47","50","51","40","57","47","74","37","61","40","137","109","263","73",
"1500000US150030031022","Block Group 2, Census Tract 31.02, Honolulu County, Hawaii","345","97","8","13","0","12","9","14","0","12","0","12","0","12","0","12","0","12","0","12","15","18","32","29","77","100","79","46","57","41","14","15","54","31",
"1500000US150030031031","Block Group 1, Census Tract 31.03, Honolulu County, Hawaii","509","51","23","26","0","12","20","33","10","16","11","18","11","18","10","16","12","19","13","17","15","18","19","21","33","29","45","35","65","44","89","59","133","53",
"1500000US150030031041","Block Group 1, Census Tract 31.04, Honolulu County, Hawaii","862","199","45","60","9","14","0","12","0","12","8","14","0","12","20","20","13","20","31","27","38","30","40","43","73","38","86","52","47","38","119","47","333","193",
"1500000US150030034041","Block Group 1, Census Tract 34.04, Honolulu County, Hawaii","1015","236","12","18","0","12","18","29","0","12","62","51","46","59","118","120","29","34","0","12","91","72","82","110","89","60","164","83","170","150","53","45","81","66",
"1500000US150030034042","Block Group 2, Census Tract 34.04, Honolulu County, Hawaii","387","126","12","19","0","12","0","12","0","12","9","16","54","72","55","53","10","16","38","52","84","84","22","26","34","36","42","64","14","21","13","21","0","12",
"1500000US150030034043","Block Group 3, Census Tract 34.04, Honolulu County, Hawaii","178","112","0","12","0","12","0","12","0","12","11","19","48","80","0","12","37","40","0","12","0","12","74","64","0","12","0","12","0","12","0","12","8","16",
"1500000US150030034044","Block Group 4, Census Tract 34.04, Honolulu County, Hawaii","732","177","12","20","0","12","63","77","29","35","70","70","32","50","65","87","84","89","6","11","13","20","117","102","63","50","59","63","43","52","44","41","32","38",
"1500000US150030034081","Block Group 1, Census Tract 34.08, Honolulu County, Hawaii","591","151","28","42","9","22","19","30","9","23","48","55","56","51","0","12","33","52","30","49","116","98","87","84","82","64","5","10","0","12","69","65","0","12",
"1500000US150030034082","Block Group 2, Census Tract 34.08, Honolulu County, Hawaii","449","112","0","12","0","12","49","55","63","69","0","12","0","12","0","12","39","47","22","32","108","88","23","37","68","68","0","12","77","70","0","12","0","12",
"1500000US150030034091","Block Group 1, Census Tract 34.09, Honolulu County, Hawaii","637","148","62","60","0","12","0","12","7","16","0","12","0","12","14","23","0","12","43","74","62","53","56","87","233","132","30","48","48","56","42","53","40","47",
"1500000US150030034092","Block Group 2, Census Tract 34.09, Honolulu County, Hawaii","479","103","0","12","0","12","0","12","41","44","9","39","8","17","27","44","43","56","48","54","0","12","61","63","40","43","42","59","160","38","0","12","0","12",
"1500000US150030034101","Block Group 1, Census Tract 34.10, Honolulu County, Hawaii","853","212","9","14","48","60","12","22","0","12","0","12","129","168","38","39","119","125","30","55","16","22","99","63","196","135","33","31","75","77","39","47","10","20",
"1500000US150030034111","Block Group 1, Census Tract 34.11, Honolulu County, Hawaii","699","191","0","12","0","12","85","85","15","25","43","65","35","40","30","34","35","41","0","12","29","34","30","35","167","181","49","45","49","45","102","65","30","33",
"1500000US150030034121","Block Group 1, Census Tract 34.12, Honolulu County, Hawaii","919","124","15","25","25","41","0","12","15","24","0","12","0","12","45","48","90","85","17","27","64","78","110","106","170","92","93","54","64","53","49","47","162","87",
"1500000US150030034131","Block Group 1, Census Tract 34.13, Honolulu County, Hawaii","530","127","97","80","13","24","17","25","17","28","20","33","0","12","0","12","15","23","0","12","101","82","114","108","61","58","36","42","0","12","23","37","16","26",
"1500000US150030034132","Block Group 2, Census Tract 34.13, Honolulu County, Hawaii","734","134","109","69","0","12","28","47","117","107","17","27","60","73","0","12","17","27","32","36","0","12","47","43","84","62","73","60","14","22","32","39","104","84",
"1500000US150030034141","Block Group 1, Census Tract 34.14, Honolulu County, Hawaii","271","60","13","20","8","12","0","12","0","12","4","7","0","12","0","12","0","12","6","9","4","8","56","34","64","45","33","34","8","13","52","45","23","24",
"1500000US150030034142","Block Group 2, Census Tract 34.14, Honolulu County, Hawaii","772","117","86","76","46","40","0","12","27","32","48","40","116","73","37","43","15","16","5","8","51","40","86","59","95","69","61","57","5","10","56","47","38","28",
"1500000US150030034143","Block Group 3, Census Tract 34.14, Honolulu County, Hawaii","781","151","30","27","0","12","57","52","23","37","18","18","121","113","9","14","36","35","26","32","47","27","107","65","125","71","38","34","62","45","37","33","45","35",
"1500000US150030034144","Block Group 4, Census Tract 34.14, Honolulu County, Hawaii","573","94","61","39","0","12","22","29","0","12","5","8","21","23","6","7","9","8","10","11","39","28","68","44","87","51","58","39","32","26","76","52","79","73",
"1500000US150030035011","Block Group 1, Census Tract 35.01, Honolulu County, Hawaii","398","88","40","49","0","12","9","15","37","46","10","16","95","69","32","27","0","12","32","30","25","24","56","43","32","36","9","15","0","12","0","12","21","25",
"1500000US150030035012","Block Group 2, Census Tract 35.01, Honolulu County, Hawaii","915","180","56","43","24","30","16","17","26","40","27","43","51","57","75","76","20","22","43","45","31","30","169","128","58","35","88","96","31","30","110","63","90","51",
"1500000US150030035031","Block Group 1, Census Tract 35.03, Honolulu County, Hawaii","652","104","161","102","0","12","52","49","69","54","48","45","0","12","0","12","16","27","30","51","55","75","88","99","62","56","37","44","0","12","34","40","0","12",
"1500000US150030035041","Block Group 1, Census Tract 35.04, Honolulu County, Hawaii","374","103","42","39","16","26","0","12","13","20","0","12","4","6","26","29","28","32","13","21","14","23","102","74","41","31","33","40","0","12","30","35","12","20",
"1500000US150030035042","Block Group 2, Census Tract 35.04, Honolulu County, Hawaii","1188","256","203","101","59","74","45","42","0","12","33","52","0","12","45","41","9","14","36","41","64","51","138","103","99","75","185","204","76","98","167","87","29","35",
"1500000US150030036031","Block Group 1, Census Tract 36.03, Honolulu County, Hawaii","743","150","69","50","38","44","12","16","9","14","5","8","32","41","27","24","10","19","37","44","18","18","136","58","181","94","91","81","69","65","9","16","0","12",
"1500000US150030036032","Block Group 2, Census Tract 36.03, Honolulu County, Hawaii","916","165","182","108","141","69","46","30","59","53","45","34","66","96","5","14","0","12","32","40","51","34","133","95","33","30","16","20","44","48","0","12","63","50",
"1500000US150030036033","Block Group 3, Census Tract 36.03, Honolulu County, Hawaii","124","47","0","12","10","16","0","12","0","12","14","19","21","27","0","12","0","12","0","12","29","45","0","12","8","13","28","44","0","12","14","21","0","12",
"1500000US150030036041","Block Group 1, Census Tract 36.04, Honolulu County, Hawaii","481","119","10","15","31","48","7","11","0","12","72","72","39","41","0","12","55","52","18","20","10","14","57","39","110","69","0","12","14","17","49","53","9","14",
"1500000US150030036042","Block Group 2, Census Tract 36.04, Honolulu County, Hawaii","760","129","68","52","0","12","66","35","16","19","16","17","68","48","31","25","10","14","20","22","62","56","84","60","191","74","46","48","32","30","26","27","24","24",
"1500000US150030036051","Block Group 1, Census Tract 36.05, Honolulu County, Hawaii","434","62","20","23","29","42","10","17","0","12","10","17","50","65","31","24","28","25","63","69","42","31","37","23","64","51","27","38","0","12","23","26","0","12",
"1500000US150030036061","Block Group 1, Census Tract 36.06, Honolulu County, Hawaii","603","138","86","63","13","17","36","37","24","29","59","51","0","12","27","35","12","19","14","12","30","26","42","38","98","71","40","43","113","81","0","12","9","16",
"1500000US150030036062","Block Group 2, Census Tract 36.06, Honolulu County, Hawaii","802","191","111","60","9","15","7","11","28","33","31","46","4","7","16","18","0","12","23","29","42","31","79","42","56","38","117","134","55","52","60","40","164","76",
"1500000US150030037011","Block Group 1, Census Tract 37.01, Honolulu County, Hawaii","357","124","24","40","12","21","0","12","0","12","0","12","18","31","31","37","75","119","20","33","0","12","22","36","92","79","20","34","43","53","0","12","0","12",
"1500000US150030037012","Block Group 2, Census Tract 37.01, Honolulu County, Hawaii","296","111","100","73","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","31","45","7","14","0","12","13","20","65","77","80","78",
"1500000US150030037013","Block Group 3, Census Tract 37.01, Honolulu County, Hawaii","433","135","0","12","52","57","167","169","0","12","31","50","0","12","0","12","135","176","0","12","0","12","28","44","0","12","0","12","0","12","20","34","0","12",
"1500000US150030037014","Block Group 4, Census Tract 37.01, Honolulu County, Hawaii","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US150030037021","Block Group 1, Census Tract 37.02, Honolulu County, Hawaii","177","111","61","86","52","77","0","12","0","12","0","12","26","41","0","12","0","12","0","12","0","12","19","32","1","2","0","12","0","12","0","12","18","29",
