"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M",
"1500000US150010204001","Block Group 1, Census Tract 204, Hawaii County, Hawaii","356","81","45","28","30","31","17","18","38","42","42","41","26","25","32","33","8","12","22","21","14","18","0","11","50","53","6","10","0","11","17","20","9","13",
"1500000US150010204002","Block Group 2, Census Tract 204, Hawaii County, Hawaii","147","62","30","41","18","21","23","22","5","9","5","10","5","8","0","11","0","11","11","22","0","11","50","47","0","11","0","11","0","11","0","11","0","11",
"1500000US150010204003","Block Group 3, Census Tract 204, Hawaii County, Hawaii","494","108","141","90","66","55","44","40","48","40","45","39","0","11","0","11","0","11","0","11","5","9","66","56","21","21","40","41","18","18","0","11","0","11",
"1500000US150010204004","Block Group 4, Census Tract 204, Hawaii County, Hawaii","320","80","31","31","36","38","2","6","13","15","0","11","71","64","9","14","28","29","0","11","13","15","7","13","17","19","57","41","19","22","17","20","0","11",
"1500000US150010205001","Block Group 1, Census Tract 205, Hawaii County, Hawaii","546","165","130","103","100","78","38","60","46","55","0","11","59","72","25","36","0","11","16","26","9","15","12","18","15","24","76","91","0","11","20","34","0","11",
"1500000US150010205002","Block Group 2, Census Tract 205, Hawaii County, Hawaii","175","90","0","11","6","11","0","11","0","11","16","21","0","11","37","46","0","11","0","11","76","81","40","50","0","11","0","11","0","11","0","11","0","11",
"1500000US150010205003","Block Group 3, Census Tract 205, Hawaii County, Hawaii","157","62","26","31","16","27","0","11","0","11","36","48","0","11","0","11","0","11","0","11","0","11","32","29","18","28","0","11","11","23","0","11","18","29",
"1500000US150010205004","Block Group 4, Census Tract 205, Hawaii County, Hawaii","388","124","78","91","62","75","64","66","30","49","87","66","14","22","0","11","0","11","0","11","0","11","16","29","2","23","11","21","24","43","0","11","0","11",
"1500000US150010205005","Block Group 5, Census Tract 205, Hawaii County, Hawaii","790","162","140","83","137","91","173","112","34","30","41","56","16","25","0","11","2","4","15","23","1","2","11","18","111","98","107","89","0","11","2","6","0","11",
"1500000US150010206001","Block Group 1, Census Tract 206, Hawaii County, Hawaii","318","67","8","12","20","19","9","13","9","13","15","20","35","39","9","11","12","17","27","23","38","34","56","35","52","30","10","13","0","11","7","9","11","14",
"1500000US150010206002","Block Group 2, Census Tract 206, Hawaii County, Hawaii","433","66","20","11","26","12","14","8","19","10","43","42","31","17","17","12","13","9","13","8","10","8","60","23","39","24","74","26","16","10","25","18","13","9",
"1500000US150010206003","Block Group 3, Census Tract 206, Hawaii County, Hawaii","284","42","14","12","10","8","15","10","17","8","19","11","24","13","15","10","11","8","17","10","37","17","29","15","36","16","25","15","6","5","9","7","0","11",
"1500000US150010206004","Block Group 4, Census Tract 206, Hawaii County, Hawaii","795","74","35","19","34","20","18","15","39","23","23","12","43","23","50","24","29","17","61","40","30","17","91","41","139","44","78","55","73","42","27","20","25","24",
"1500000US150010207011","Block Group 1, Census Tract 207.01, Hawaii County, Hawaii","855","103","157","78","8","14","57","49","17","20","58","37","61","33","49","33","39","31","96","63","69","33","40","31","82","41","55","42","14","22","39","46","14","20",
"1500000US150010207012","Block Group 2, Census Tract 207.01, Hawaii County, Hawaii","463","94","53","52","26","32","12","21","8","13","28","26","24","40","9","14","0","11","8","12","11","17","58","43","123","80","42","40","31","25","30","33","0","11",
"1500000US150010207013","Block Group 3, Census Tract 207.01, Hawaii County, Hawaii","440","66","0","11","48","50","21","22","16","19","8","13","17","18","19","21","32","27","31","29","30","22","57","35","100","49","13","20","0","11","37","34","11","18",
"1500000US150010207021","Block Group 1, Census Tract 207.02, Hawaii County, Hawaii","496","79","25","30","23","21","16","18","26","26","19","28","13","19","24","23","33","29","5","11","7","11","105","62","73","35","35","29","44","38","43","31","5","8",
"1500000US150010207022","Block Group 2, Census Tract 207.02, Hawaii County, Hawaii","838","94","0","11","35","43","33","26","82","63","55","46","38","30","15","14","15","15","23","21","47","34","83","48","193","75","120","67","46","37","41","30","12","14",
"1500000US150010207023","Block Group 3, Census Tract 207.02, Hawaii County, Hawaii","501","87","0","11","0","11","14","15","14","21","52","64","9","14","15","21","7","12","10","14","69","46","96","53","80","47","42","31","75","46","18","16","0","11",
"1500000US150010208011","Block Group 1, Census Tract 208.01, Hawaii County, Hawaii","1067","79","81","61","9","14","9","14","27","26","0","11","74","63","40","35","74","48","30","25","101","68","156","53","180","60","92","44","120","56","36","28","38","29",
"1500000US150010208012","Block Group 2, Census Tract 208.01, Hawaii County, Hawaii","490","57","29","25","8","14","11","16","0","11","7","12","7","12","0","11","28","33","48","38","19","20","34","26","82","51","64","37","53","34","45","28","55","33",
"1500000US150010208021","Block Group 1, Census Tract 208.02, Hawaii County, Hawaii","435","101","0","11","15","27","51","77","1","2","17","28","55","66","10","18","22","32","3","4","98","83","24","27","35","40","29","31","14","21","25","39","36","40",
"1500000US150010208022","Block Group 2, Census Tract 208.02, Hawaii County, Hawaii","868","146","10","18","0","11","13","22","61","69","11","19","46","43","43","48","14","23","44","36","63","66","186","112","27","31","184","99","48","45","16","26","102","71",
"1500000US150010208023","Block Group 3, Census Tract 208.02, Hawaii County, Hawaii","176","52","24","29","0","11","0","11","12","19","19","32","14","23","15","23","0","11","0","11","33","36","0","11","11","18","0","11","0","11","33","38","15","24",
"1500000US150010208024","Block Group 4, Census Tract 208.02, Hawaii County, Hawaii","741","131","33","33","0","11","0","11","0","11","37","57","74","44","0","11","58","54","0","11","95","92","142","88","81","46","121","85","63","61","12","19","25","30",
"1500000US150010209001","Block Group 1, Census Tract 209, Hawaii County, Hawaii","316","77","0","11","9","14","0","11","30","46","7","12","19","21","25","38","10","15","11","17","34","27","36","27","49","39","54","33","0","11","14","22","18","20",
"1500000US150010209002","Block Group 2, Census Tract 209, Hawaii County, Hawaii","412","73","51","59","0","11","21","23","0","11","30","32","0","11","8","13","11","17","8","12","0","11","73","40","87","45","71","44","33","27","11","17","8","13",
"1500000US150010209003","Block Group 3, Census Tract 209, Hawaii County, Hawaii","955","112","92","61","65","53","18","20","14","21","26","30","48","39","38","49","33","29","32","29","71","54","107","61","162","74","47","38","48","32","96","54","58","52",
"1500000US150010210031","Block Group 1, Census Tract 210.03, Hawaii County, Hawaii","729","191","75","52","12","13","141","131","51","77","60","75","31","35","34","38","21","34","17","19","93","90","72","53","23","28","45","45","54","46","0","11","0","11",
"1500000US150010210032","Block Group 2, Census Tract 210.03, Hawaii County, Hawaii","445","132","72","58","44","42","11","17","25","28","28","29","0","11","7","10","14","19","32","38","88","90","23","28","47","38","28","31","0","11","26","32","0","11",
"1500000US150010210033","Block Group 3, Census Tract 210.03, Hawaii County, Hawaii","1097","157","270","104","38","38","118","62","87","63","56","49","41","47","11","12","41","24","6","9","85","60","47","31","89","49","87","58","70","44","31","34","20","28",
"1500000US150010210051","Block Group 1, Census Tract 210.05, Hawaii County, Hawaii","702","219","139","119","0","11","110","121","45","72","0","11","44","71","42","67","47","75","89","97","0","11","23","38","51","80","54","87","58","90","0","11","0","11",
"1500000US150010210052","Block Group 2, Census Tract 210.05, Hawaii County, Hawaii","786","286","258","230","0","11","80","95","51","81","0","11","33","55","0","11","55","61","47","74","127","123","25","39","40","48","70","77","0","11","0","11","0","11",
"1500000US150010210053","Block Group 3, Census Tract 210.05, Hawaii County, Hawaii","1735","281","148","126","43","69","100","110","66","60","203","136","69","91","78","92","80","72","0","15","269","181","78","93","219","141","185","138","183","142","0","15","14","23",
"1500000US150010210054","Block Group 4, Census Tract 210.05, Hawaii County, Hawaii","803","259","92","127","78","101","0","11","0","11","53","82","0","11","0","11","71","84","17","26","88","97","151","127","151","133","7","11","0","11","20","28","75","91",
"1500000US150010210101","Block Group 1, Census Tract 210.10, Hawaii County, Hawaii","1190","221","203","116","61","41","147","98","115","91","50","65","90","67","98","67","10","16","11","13","64","61","51","54","160","114","42","67","4","6","46","69","38","59",
"1500000US150010210102","Block Group 2, Census Tract 210.10, Hawaii County, Hawaii","886","135","168","58","64","36","113","53","100","70","26","19","62","37","38","29","20","21","34","28","31","26","105","48","81","46","14","16","30","27","0","11","0","11",
"1500000US150010210103","Block Group 3, Census Tract 210.10, Hawaii County, Hawaii","793","149","108","60","111","65","28","28","63","40","61","56","19","32","10","15","40","46","28","32","65","46","76","58","83","51","7","12","45","35","31","35","18","27",
"1500000US150010210111","Block Group 1, Census Tract 210.11, Hawaii County, Hawaii","824","183","61","65","36","45","103","94","39","47","54","56","41","51","34","42","26","41","0","11","151","106","38","45","124","83","40","46","25","39","30","48","22","34",
"1500000US150010210112","Block Group 2, Census Tract 210.11, Hawaii County, Hawaii","698","184","59","67","47","57","74","60","25","39","39","45","76","70","35","57","29","47","0","11","115","76","60","57","89","77","22","26","0","11","0","11","28","43",
"1500000US150010210131","Block Group 1, Census Tract 210.13, Hawaii County, Hawaii","453","82","90","62","11","9","14","10","36","24","7","7","52","56","8","8","29","30","7","7","17","18","41","23","89","49","11","15","11","10","30","21","0","11",
"1500000US150010210132","Block Group 2, Census Tract 210.13, Hawaii County, Hawaii","517","96","26","23","61","51","56","52","61","47","10","16","25","24","10","15","11","12","0","11","61","51","76","42","82","53","23","23","4","6","11","17","0","11",
"1500000US150010210133","Block Group 3, Census Tract 210.13, Hawaii County, Hawaii","683","102","29","26","19","15","52","40","19","17","33","26","6","7","30","30","56","42","35","25","76","49","46","46","95","49","48","25","56","31","66","37","17","16",
"1500000US150010211011","Block Group 1, Census Tract 211.01, Hawaii County, Hawaii","1309","127","247","76","200","65","80","35","93","52","79","38","59","35","73","54","53","30","117","57","81","32","72","28","77","33","42","24","12","11","13","15","11","12",
"1500000US150010211012","Block Group 2, Census Tract 211.01, Hawaii County, Hawaii","296","109","52","54","0","11","25","40","35","43","25","40","25","27","0","11","9","14","26","41","9","12","8","12","6","9","25","20","16","26","8","12","27","42",
"1500000US150010211061","Block Group 1, Census Tract 211.06, Hawaii County, Hawaii","326","125","144","109","38","52","7","12","10","16","35","34","7","12","0","11","11","14","23","27","22","21","1","3","4","6","16","25","8","13","0","11","0","11",
"1500000US150010211062","Block Group 2, Census Tract 211.06, Hawaii County, Hawaii","692","227","91","98","17","27","94","95","89","81","48","77","0","11","33","37","31","35","36","37","30","34","51","76","96","103","15","24","15","24","46","71","0","11",
"1500000US150010211063","Block Group 3, Census Tract 211.06, Hawaii County, Hawaii","927","205","92","86","108","90","19","27","129","115","89","55","87","84","33","36","18","26","20","29","74","59","91","85","83","83","67","45","17","28","0","11","0","11",
"1500000US150010211064","Block Group 4, Census Tract 211.06, Hawaii County, Hawaii","586","111","104","44","63","42","43","23","43","31","41","29","11","12","19","22","20","21","27","20","40","29","65","39","46","34","38","31","16","21","0","11","10","15",
"1500000US150010212021","Block Group 1, Census Tract 212.02, Hawaii County, Hawaii","412","91","55","47","32","23","50","32","18","22","27","25","26","25","4","6","3","6","13","14","17","18","55","37","54","36","21","20","17","21","10","15","10","18",
"1500000US150010212022","Block Group 2, Census Tract 212.02, Hawaii County, Hawaii","1520","257","390","157","106","71","237","156","49","55","0","11","46","50","4","7","104","73","158","126","118","105","97","99","127","98","42","69","0","11","42","66","0","11",
"1500000US150010212023","Block Group 3, Census Tract 212.02, Hawaii County, Hawaii","627","149","11","12","57","38","69","66","34","31","23","21","15","18","13","15","62","69","65","80","64","72","62","48","42","31","52","65","15","18","10","16","33","30",
"1500000US150010212024","Block Group 4, Census Tract 212.02, Hawaii County, Hawaii","301","62","22","20","37","27","5","7","20","17","9","10","30","20","20","20","18","17","0","11","11","15","36","25","53","27","14","17","7","11","5","9","14","17",
"1500000US150010213001","Block Group 1, Census Tract 213, Hawaii County, Hawaii","1028","194","96","79","12","18","0","11","101","68","79","57","115","95","74","56","36","39","56","51","110","94","123","91","23","19","61","53","22","36","47","40","73","82",
"1500000US150010213002","Block Group 2, Census Tract 213, Hawaii County, Hawaii","839","168","23","30","40","44","106","101","111","115","43","40","71","78","43","46","8","13","0","11","56","75","82","54","38","38","68","74","57","38","17","26","76","90",
"1500000US150010213003","Block Group 3, Census Tract 213, Hawaii County, Hawaii","418","104","8","14","5","9","0","11","5","9","11","18","22","29","18","29","0","11","21","27","24","16","78","82","62","49","52","47","47","42","59","49","6","9",
"1500000US150010214021","Block Group 1, Census Tract 214.02, Hawaii County, Hawaii","527","78","5","8","21","19","3","4","28","31","15","18","75","50","15","19","16","17","28","23","8","10","67","38","63","32","57","38","46","45","54","34","26","36",
"1500000US150010214022","Block Group 2, Census Tract 214.02, Hawaii County, Hawaii","247","61","44","25","19","17","10","16","0","11","15","18","9","15","9","15","3","4","0","11","24","24","62","39","17","19","25","23","3","5","3","6","4","5",
"1500000US150010214023","Block Group 3, Census Tract 214.02, Hawaii County, Hawaii","569","104","40","50","20","15","0","11","8","12","27","41","38","38","60","65","27","31","18","20","67","62","31","29","75","67","27","30","31","36","57","54","43","50",
"1500000US150010215021","Block Group 1, Census Tract 215.02, Hawaii County, Hawaii","997","129","135","67","6","10","98","72","0","11","22","28","32","33","37","31","0","11","18","30","101","62","104","64","148","63","119","72","77","52","58","34","42","30",
"1500000US150010215022","Block Group 2, Census Tract 215.02, Hawaii County, Hawaii","636","107","39","30","22","22","28","22","40","33","9","13","26","33","29","37","51","44","38","39","14","16","61","39","134","72","71","45","30","31","17","16","27","21",
"1500000US150010215041","Block Group 1, Census Tract 215.04, Hawaii County, Hawaii","792","89","25","23","70","54","56","52","8","13","46","36","17","18","56","53","11","15","16","18","46","37","130","65","115","59","44","25","59","51","44","45","49","32",
"1500000US150010215042","Block Group 2, Census Tract 215.04, Hawaii County, Hawaii","551","89","22","23","52","37","42","43","12","8","36","36","5","7","10","6","6","6","17","9","66","34","75","32","69","33","50","28","33","25","36","27","20","18",
"1500000US150010215071","Block Group 1, Census Tract 215.07, Hawaii County, Hawaii","1400","208","56","68","79","70","45","54","24","40","26","30","0","11","13","21","37","59","114","80","145","100","204","121","167","91","138","82","94","85","79","90","179","114",
"1500000US150010215072","Block Group 2, Census Tract 215.07, Hawaii County, Hawaii","435","96","15","24","18","28","0","11","31","33","0","11","0","11","15","23","17","27","15","23","47","43","84","57","70","50","58","45","65","54","0","11","0","11",
"1500000US150010215073","Block Group 3, Census Tract 215.07, Hawaii County, Hawaii","1537","228","80","72","80","81","88","65","171","135","15","25","49","61","54","41","33","35","17","26","66","52","150","108","207","113","137","62","92","64","233","98","65","54",
"1500000US150010215091","Block Group 1, Census Tract 215.09, Hawaii County, Hawaii","627","123","82","64","24","23","0","11","71","50","5","8","18","22","42","34","28","31","6","9","19","26","89","71","65","43","15","22","14","23","77","62","72","47",
"1500000US150010215092","Block Group 2, Census Tract 215.09, Hawaii County, Hawaii","820","140","57","53","15","23","0","11","64","66","14","21","13","21","58","48","51","63","40","37","0","11","41","38","139","90","164","98","67","50","84","55","13","20",
"1500000US150010215093","Block Group 3, Census Tract 215.09, Hawaii County, Hawaii","455","97","57","43","32","50","23","25","5","8","0","11","46","38","13","22","12","12","3","5","51","41","61","41","23","23","39","32","26","32","0","11","64","63",
"1500000US150010216011","Block Group 1, Census Tract 216.01, Hawaii County, Hawaii","446","142","17","28","40","64","0","11","0","11","0","11","37","52","14","24","56","37","41","66","39","38","0","11","65","80","80","85","0","11","0","11","57","73",
"1500000US150010216012","Block Group 2, Census Tract 216.01, Hawaii County, Hawaii","822","194","79","79","54","44","62","41","38","45","31","37","59","76","23","26","0","11","16","24","77","79","72","60","78","79","39","63","140","99","0","11","54","87",
"1500000US150010216013","Block Group 3, Census Tract 216.01, Hawaii County, Hawaii","573","162","0","11","14","22","0","11","14","24","0","11","16","24","12","20","32","38","16","26","66","83","88","84","122","98","74","64","56","71","63","49","0","11",
"1500000US150010216014","Block Group 4, Census Tract 216.01, Hawaii County, Hawaii","444","152","21","34","0","11","0","11","8","12","15","23","76","78","16","26","0","11","63","79","76","65","83","89","32","38","41","39","0","11","0","11","13","21",
"1500000US150010216015","Block Group 5, Census Tract 216.01, Hawaii County, Hawaii","724","178","29","33","81","90","62","80","16","26","16","25","48","38","38","30","15","25","0","11","51","63","131","92","100","70","137","105","0","11","0","11","0","11",
"1500000US150010216041","Block Group 1, Census Tract 216.04, Hawaii County, Hawaii","179","82","0","11","0","11","0","11","0","11","0","11","15","25","61","74","15","24","0","11","33","37","10","17","17","27","0","11","0","11","15","24","13","22",
"1500000US150010216042","Block Group 2, Census Tract 216.04, Hawaii County, Hawaii","1094","214","81","75","14","24","106","102","0","11","0","11","122","96","16","27","105","102","0","11","124","86","133","107","191","114","44","42","43","41","63","80","52","44",
"1500000US150010216043","Block Group 3, Census Tract 216.04, Hawaii County, Hawaii","275","114","35","54","33","27","0","11","0","11","25","40","0","11","47","77","15","24","66","67","14","23","13","20","15","26","12","20","0","11","0","11","0","11",
"1500000US150010216044","Block Group 4, Census Tract 216.04, Hawaii County, Hawaii","777","202","0","11","24","40","14","24","72","77","16","24","0","11","30","32","0","11","15","22","31","35","17","27","101","81","256","138","87","110","76","51","38","43",
"1500000US150010216045","Block Group 5, Census Tract 216.04, Hawaii County, Hawaii","579","161","0","11","15","24","16","25","0","11","15","24","0","11","16","25","14","22","38","61","82","88","56","47","106","92","105","101","0","11","74","76","42","33",
"1500000US150010217021","Block Group 1, Census Tract 217.02, Hawaii County, Hawaii","1104","229","53","62","14","23","18","25","115","97","91","101","2","3","27","42","63","78","1","4","15","23","90","85","41","41","190","123","69","82","194","129","121","87",
"1500000US150010217022","Block Group 2, Census Tract 217.02, Hawaii County, Hawaii","832","188","14","23","73","85","53","83","39","62","29","32","14","23","2","4","14","22","2","4","129","115","122","88","150","103","99","110","17","28","33","37","42","66",
"1500000US150010217023","Block Group 3, Census Tract 217.02, Hawaii County, Hawaii","1306","223","69","81","48","43","103","61","67","66","94","77","76","85","19","13","61","66","55","42","43","36","172","107","206","141","135","105","85","66","24","18","49","70",
"1500000US150010217041","Block Group 1, Census Tract 217.04, Hawaii County, Hawaii","470","93","23","14","7","8","11","14","4","8","0","11","7","7","40","46","10","10","6","7","37","27","85","53","31","17","33","20","30","20","23","15","123","58",
"1500000US150010217042","Block Group 2, Census Tract 217.04, Hawaii County, Hawaii","733","142","28","29","15","23","31","34","0","11","35","54","59","66","0","11","14","21","58","56","28","44","136","92","179","100","47","41","33","51","40","42","30","33",
"1500000US150010217043","Block Group 3, Census Tract 217.04, Hawaii County, Hawaii","965","173","33","36","22","37","0","11","57","64","52","53","15","23","71","61","0","11","42","58","140","99","119","78","128","72","100","68","96","92","29","31","61","47",
"1500000US150010217044","Block Group 4, Census Tract 217.04, Hawaii County, Hawaii","862","138","49","60","14","22","0","11","15","23","28","30","12","19","0","11","30","31","0","11","78","64","114","74","135","61","144","99","112","63","96","63","35","40",
"1500000US150010218001","Block Group 1, Census Tract 218, Hawaii County, Hawaii","397","81","0","11","7","11","14","17","31","17","0","11","25","22","15","17","42","26","23","20","4","6","88","35","49","21","54","32","19","20","4","6","22","20",
"1500000US150010218002","Block Group 2, Census Tract 218, Hawaii County, Hawaii","766","164","24","23","67","82","2","4","3","4","54","76","53","71","23","24","13","9","6","6","15","10","180","111","231","136","15","9","10","8","9","7","61","59",
"1500000US150010218003","Block Group 3, Census Tract 218, Hawaii County, Hawaii","552","101","46","38","41","35","53","44","25","24","28","22","25","27","0","11","26","25","27","26","32","29","39","34","39","30","51","40","62","38","47","38","11","17",
"1500000US150010218004","Block Group 4, Census Tract 218, Hawaii County, Hawaii","298","84","8","9","33","37","7","8","0","11","5","8","10","11","0","11","7","12","43","62","10","12","77","85","58","42","9","9","13","14","16","14","2","5",
"1500000US150010219021","Block Group 1, Census Tract 219.02, Hawaii County, Hawaii","518","89","28","42","0","11","15","14","6","7","30","38","28","22","39","42","9","9","1","3","80","57","47","39","142","72","44","48","8","10","10","15","31","36",
"1500000US150010219022","Block Group 2, Census Tract 219.02, Hawaii County, Hawaii","223","63","42","27","8","13","23","21","5","8","20","22","3","5","3","4","0","11","0","11","9","14","17","17","73","44","17","19","3","5","0","11","0","11",
"1500000US150010219023","Block Group 3, Census Tract 219.02, Hawaii County, Hawaii","432","67","25","23","13","15","19","21","32","22","17","16","45","25","13","18","11","14","10","12","54","35","36","25","41","30","68","43","0","11","29","28","19","24",
"1500000US150010220001","Block Group 1, Census Tract 220, Hawaii County, Hawaii","434","88","15","16","4","6","28","43","35","34","5","7","9","9","29","32","42","35","21","34","25","28","31","23","63","38","37","36","24","23","46","41","20","26",
"1500000US150010220002","Block Group 2, Census Tract 220, Hawaii County, Hawaii","387","63","11","12","11","13","35","31","20","17","30","30","21","23","3","5","12","11","30","20","22","29","38","20","41","25","49","39","12","11","24","22","28","29",
"1500000US150010221021","Block Group 1, Census Tract 221.02, Hawaii County, Hawaii","221","65","10","15","21","33","30","32","0","11","30","34","6","8","31","28","0","11","26","22","27","30","11","11","6","9","23","27","0","11","0","11","0","11",
"1500000US150010221022","Block Group 2, Census Tract 221.02, Hawaii County, Hawaii","340","68","12","14","27","25","47","34","0","11","26","36","22","15","17","15","0","11","10","15","37","32","36","37","17","17","31","32","21","17","24","22","13","16",
"1500000US150019900000","Block Group 0, Census Tract 9900, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019901000","Block Group 0, Census Tract 9901, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019903000","Block Group 0, Census Tract 9903, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019904000","Block Group 0, Census Tract 9904, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019905000","Block Group 0, Census Tract 9905, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019906000","Block Group 0, Census Tract 9906, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019907000","Block Group 0, Census Tract 9907, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019908000","Block Group 0, Census Tract 9908, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019909000","Block Group 0, Census Tract 9909, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019910000","Block Group 0, Census Tract 9910, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019911000","Block Group 0, Census Tract 9911, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
