"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M",
"1500000US150010206004","Block Group 4, Census Tract 206, Hawaii County, Hawaii","710","79","18","11","11","14","12","15","24","17","35","17","69","29","47","25","19","15","68","35","43","22","73","24","133","50","66","48","61","50","18","18","13","19",
"1500000US150010207011","Block Group 1, Census Tract 207.01, Hawaii County, Hawaii","713","87","48","33","54","52","46","50","15","16","71","36","47","27","18","19","33","26","81","53","56","39","33","26","122","50","41","29","0","11","42","49","6","11",
"1500000US150010207012","Block Group 2, Census Tract 207.01, Hawaii County, Hawaii","496","86","67","51","31","40","18","27","11","17","25","24","25","34","5","10","0","11","0","11","10","16","9","14","155","81","66","45","55","35","19","21","0","11",
"1500000US150010207013","Block Group 3, Census Tract 207.01, Hawaii County, Hawaii","410","68","0","11","19","31","0","11","7","10","0","11","24","22","21","23","0","11","25","28","69","60","29","25","101","47","28","22","35","34","35","34","17","19",
"1500000US150010207021","Block Group 1, Census Tract 207.02, Hawaii County, Hawaii","509","82","29","34","51","39","26","24","26","26","0","11","16","24","43","31","13","22","5","9","21","23","87","54","58","49","37","24","63","42","34","32","0","11",
"1500000US150010207022","Block Group 2, Census Tract 207.02, Hawaii County, Hawaii","733","100","7","10","5","8","25","26","47","49","26","23","49","35","16","14","35","24","28","23","75","59","69","44","139","54","104","63","59","47","35","29","14","15",
"1500000US150010207023","Block Group 3, Census Tract 207.02, Hawaii County, Hawaii","489","108","0","11","0","11","6","9","0","11","46","59","12","20","10","15","4","9","13","16","67","73","119","94","91","42","57","34","26","31","38","33","0","11",
"1500000US150010208011","Block Group 1, Census Tract 208.01, Hawaii County, Hawaii","946","85","97","65","16","20","6","10","24","23","10","15","42","53","43","33","94","57","15","16","73","62","84","47","178","73","85","51","131","77","27","30","21","23",
"1500000US150010208012","Block Group 2, Census Tract 208.01, Hawaii County, Hawaii","572","89","17","19","7","12","18","25","0","11","43","56","9","14","0","11","8","13","15","23","25","33","73","50","67","46","84","59","105","48","35","31","66","44",
"1500000US150010208021","Block Group 1, Census Tract 208.02, Hawaii County, Hawaii","328","92","0","11","21","32","56","75","11","16","21","25","51","73","0","11","35","40","2","4","25","29","12","15","37","34","31","25","13","19","0","11","13","22",
"1500000US150010208022","Block Group 2, Census Tract 208.02, Hawaii County, Hawaii","852","125","22","28","0","11","16","20","119","91","13","20","57","46","33","30","14","23","102","73","41","46","120","91","72","49","160","103","57","41","10","16","16","21",
"1500000US150010208023","Block Group 3, Census Tract 208.02, Hawaii County, Hawaii","121","39","12","21","0","11","0","11","0","11","14","22","33","36","0","11","0","11","0","11","17","27","0","11","13","20","0","11","0","11","24","30","8","14",
"1500000US150010208024","Block Group 4, Census Tract 208.02, Hawaii County, Hawaii","808","130","49","45","26","30","14","22","44","49","11","17","50","56","0","11","44","45","67","74","34","37","160","117","81","84","54","43","78","81","83","78","13","20",
"1500000US150010209001","Block Group 1, Census Tract 209, Hawaii County, Hawaii","290","70","0","11","7","12","0","11","35","54","7","11","21","24","10","16","17","19","0","11","42","32","22","25","39","36","18","20","0","11","28","30","44","37",
"1500000US150010209002","Block Group 2, Census Tract 209, Hawaii County, Hawaii","351","82","32","50","0","11","23","24","0","11","30","23","7","13","0","11","0","11","18","20","0","11","43","27","93","50","56","38","28","20","11","17","10","17",
"1500000US150010209003","Block Group 3, Census Tract 209, Hawaii County, Hawaii","927","110","57","46","50","41","26","25","9","14","41","35","24","25","51","53","84","44","29","26","81","43","103","62","120","69","49","38","92","62","73","48","38","30",
"1500000US150010210031","Block Group 1, Census Tract 210.03, Hawaii County, Hawaii","590","148","93","61","11","13","79","90","0","11","72","81","26","32","0","11","25","31","7","12","74","84","73","48","27","29","24","28","75","54","4","6","0","11",
"1500000US150010210032","Block Group 2, Census Tract 210.03, Hawaii County, Hawaii","540","131","133","84","10","18","9","17","28","35","23","33","16","25","28","20","13","19","18","29","94","90","47","34","76","51","34","29","0","11","11","13","0","11",
"1500000US150010210033","Block Group 3, Census Tract 210.03, Hawaii County, Hawaii","1143","157","213","80","35","25","119","62","85","61","132","87","56","60","14","17","61","40","19","19","152","69","32","31","56","36","124","67","10","12","35","40","0","11",
"1500000US150010210051","Block Group 1, Census Tract 210.05, Hawaii County, Hawaii","733","287","273","247","0","11","95","109","45","73","0","11","0","11","25","37","0","11","90","99","43","69","42","48","52","82","68","89","0","11","0","11","0","11",
"1500000US150010210052","Block Group 2, Census Tract 210.05, Hawaii County, Hawaii","673","217","234","198","0","11","43","68","41","66","0","11","23","37","21","35","54","65","0","11","117","109","0","11","39","47","42","67","0","11","0","11","59","68",
"1500000US150010210053","Block Group 3, Census Tract 210.05, Hawaii County, Hawaii","1952","329","216","160","93","93","107","116","99","82","165","109","0","11","201","245","33","53","164","219","193","134","178","153","102","112","195","115","79","95","111","174","16","27",
"1500000US150010210054","Block Group 4, Census Tract 210.05, Hawaii County, Hawaii","728","229","118","127","14","22","0","11","0","11","56","87","0","11","2","19","26","45","53","63","106","121","144","113","134","120","64","91","11","18","0","11","0","11",
"1500000US150010210101","Block Group 1, Census Tract 210.10, Hawaii County, Hawaii","1048","189","193","103","49","34","145","104","97","78","30","24","73","70","75","76","4","6","12","13","58","42","50","56","211","132","8","9","10","15","7","12","26","44",
"1500000US150010210102","Block Group 2, Census Tract 210.10, Hawaii County, Hawaii","905","123","172","57","65","38","107","49","113","74","32","28","27","26","54","38","41","30","33","30","37","28","127","55","51","34","32","24","14","17","0","11","0","11",
"1500000US150010210103","Block Group 3, Census Tract 210.10, Hawaii County, Hawaii","725","142","88","45","89","56","62","54","85","55","57","39","12","20","10","16","58","52","30","33","53","43","30","22","55","42","7","11","38","36","34","34","17","27",
"1500000US150010210111","Block Group 1, Census Tract 210.11, Hawaii County, Hawaii","844","171","196","126","9","14","87","87","0","11","47","48","26","41","19","32","35","41","0","11","208","117","35","44","97","76","9","15","0","11","54","64","22","35",
"1500000US150010210112","Block Group 2, Census Tract 210.11, Hawaii County, Hawaii","505","136","80","66","13","21","70","63","0","11","23","36","16","27","40","49","0","11","10","17","89","68","83","69","48","47","0","11","0","11","0","11","33","52",
"1500000US150010210131","Block Group 1, Census Tract 210.13, Hawaii County, Hawaii","475","140","181","169","21","18","17","12","29","21","3","4","41","46","17","19","11","15","23","19","8","13","45","27","35","20","21","18","9","7","14","16","0","11",
"1500000US150010210132","Block Group 2, Census Tract 210.13, Hawaii County, Hawaii","489","109","65","43","26","23","52","49","53","45","14","16","9","14","10","11","4","8","3","4","64","51","71","38","93","54","17","17","0","11","8","13","0","11",
"1500000US150010210133","Block Group 3, Census Tract 210.13, Hawaii County, Hawaii","636","99","40","27","20","22","57","38","43","34","46","26","8","9","44","40","26","27","34","21","69","42","31","37","61","32","49","23","34","23","60","35","14","14",
"1500000US150010211011","Block Group 1, Census Tract 211.01, Hawaii County, Hawaii","1204","127","198","63","131","53","109","65","116","50","48","27","37","22","106","86","60","50","79","47","79","42","95","31","87","32","22","18","8","8","11","10","18","13",
"1500000US150010211012","Block Group 2, Census Tract 211.01, Hawaii County, Hawaii","256","144","0","11","0","11","0","11","36","48","27","43","23","27","0","11","11","15","19","26","0","11","9","13","98","128","18","18","15","24","0","11","0","11",
"1500000US150010211061","Block Group 1, Census Tract 211.06, Hawaii County, Hawaii","369","130","92","93","41","55","7","12","11","14","75","57","41","34","0","11","13","13","8","13","15","18","34","38","9","10","16","25","7","13","0","11","0","11",
"1500000US150010211062","Block Group 2, Census Tract 211.06, Hawaii County, Hawaii","419","141","87","77","43","48","53","78","45","45","0","11","0","11","34","37","15","23","0","11","33","37","0","11","30","35","16","26","16","24","47","74","0","11",
"1500000US150010211063","Block Group 3, Census Tract 211.06, Hawaii County, Hawaii","1021","176","97","87","111","79","40","44","128","97","53","40","106","82","86","70","130","116","2","4","70","49","53","48","63","74","50","46","32","24","0","11","0","11",
"1500000US150010211064","Block Group 4, Census Tract 211.06, Hawaii County, Hawaii","693","126","185","89","62","44","37","24","30","29","39","22","24","27","0","11","36","30","20","20","81","55","69","46","64","33","30","26","16","19","0","11","0","11",
"1500000US150010212021","Block Group 1, Census Tract 212.02, Hawaii County, Hawaii","439","94","60","45","31","26","41","30","52","46","26","26","18","22","9","11","17","17","3","5","36","29","42","24","47","27","14","14","24","24","9","15","10","15",
"1500000US150010212022","Block Group 2, Census Tract 212.02, Hawaii County, Hawaii","1471","254","381","123","87","78","76","76","45","51","28","35","47","51","17","19","95","95","98","97","328","149","41","40","114","91","77","76","0","11","37","59","0","11",
"1500000US150010212023","Block Group 3, Census Tract 212.02, Hawaii County, Hawaii","677","170","77","72","25","23","98","86","26","29","51","59","25","32","11","18","52","49","50","67","34","42","35","34","70","74","46","59","5","8","49","56","23","25",
"1500000US150010212024","Block Group 4, Census Tract 212.02, Hawaii County, Hawaii","260","69","20","19","17","13","9","11","39","27","10","11","14","13","21","16","10","12","0","11","10","13","28","20","22","20","50","47","0","11","10","11","0","11",
"1500000US150010213001","Block Group 1, Census Tract 213, Hawaii County, Hawaii","1008","186","65","47","76","80","35","36","48","48","48","39","105","85","80","67","27","32","88","73","103","104","164","110","32","28","114","93","0","11","23","26","0","11",
"1500000US150010213002","Block Group 2, Census Tract 213, Hawaii County, Hawaii","671","136","42","27","31","38","98","92","8","14","73","52","7","11","67","55","13","16","22","35","54","74","88","51","50","34","37","40","34","36","0","11","47","67",
"1500000US150010213003","Block Group 3, Census Tract 213, Hawaii County, Hawaii","486","111","14","18","6","10","0","11","8","14","19","23","15","18","0","11","5","8","0","11","34","31","80","67","90","84","67","63","63","57","54","30","31","27",
"1500000US150010214021","Block Group 1, Census Tract 214.02, Hawaii County, Hawaii","500","81","5","10","33","23","8","13","11","15","17","18","63","49","18","16","3","4","20","17","37","24","68","42","61","30","55","38","46","45","28","23","27","38",
"1500000US150010214022","Block Group 2, Census Tract 214.02, Hawaii County, Hawaii","261","66","41","27","17","14","22","19","0","11","17","15","13","15","7","11","5","8","7","10","38","28","35","19","16","17","34","26","5","8","2","4","2","5",
"1500000US150010214023","Block Group 3, Census Tract 214.02, Hawaii County, Hawaii","627","96","20","22","12","18","16","19","52","47","41","37","38","31","54","48","24","31","42","30","52","51","29","25","92","53","60","49","33","30","24","21","38","40",
"1500000US150010215021","Block Group 1, Census Tract 215.02, Hawaii County, Hawaii","969","108","71","55","22","25","79","49","27","33","30","52","24","29","38","30","0","11","0","11","147","70","114","69","171","71","87","62","42","30","35","27","82","46",
"1500000US150010215022","Block Group 2, Census Tract 215.02, Hawaii County, Hawaii","719","117","54","36","18","19","25","18","32","27","42","31","55","55","29","35","27","24","49","40","38","41","68","45","159","74","88","60","17","28","18","16","0","11",
"1500000US150010215041","Block Group 1, Census Tract 215.04, Hawaii County, Hawaii","731","116","54","40","70","54","30","34","123","107","56","31","16","15","49","48","13","20","12","19","36","34","88","60","22","20","34","35","0","11","106","70","22","23",
"1500000US150010215042","Block Group 2, Census Tract 215.04, Hawaii County, Hawaii","549","91","25","23","41","36","29","31","13","11","49","43","1","2","15","9","14","12","44","38","60","42","65","29","76","31","54","26","29","21","18","15","16","16",
"1500000US150010215071","Block Group 1, Census Tract 215.07, Hawaii County, Hawaii","1077","199","88","84","93","82","57","70","0","11","31","33","0","11","48","59","11","19","61","62","74","77","186","105","241","145","51","45","14","24","61","67","61","49",
"1500000US150010215072","Block Group 2, Census Tract 215.07, Hawaii County, Hawaii","736","125","15","24","0","11","36","51","37","48","0","11","0","11","44","59","75","76","0","11","48","38","124","82","148","86","106","79","53","49","50","71","0","11",
"1500000US150010215073","Block Group 3, Census Tract 215.07, Hawaii County, Hawaii","1406","247","66","69","18","29","142","125","170","114","33","37","54","69","33","39","52","50","35","39","78","96","111","81","187","95","146","91","60","49","151","86","70","73",
"1500000US150010215091","Block Group 1, Census Tract 215.09, Hawaii County, Hawaii","672","153","91","63","19","22","35","32","56","39","0","11","14","18","11","12","22","28","10","13","99","69","82","64","48","35","24","26","33","27","91","73","37","32",
"1500000US150010215092","Block Group 2, Census Tract 215.09, Hawaii County, Hawaii","800","158","80","57","57","65","0","11","105","83","17","27","13","22","29","33","0","11","36","32","52","41","61","51","141","77","120","93","31","33","46","41","12","18",
"1500000US150010215093","Block Group 3, Census Tract 215.09, Hawaii County, Hawaii","541","102","30","28","33","52","51","53","5","8","22","22","46","36","30","29","6","10","42","45","39","28","69","44","61","42","28","22","23","21","8","14","48","57",
"1500000US150010216011","Block Group 1, Census Tract 216.01, Hawaii County, Hawaii","310","121","16","26","45","71","23","26","0","11","0","11","0","11","17","27","29","34","0","11","49","42","22","31","17","27","43","41","0","11","0","11","49","75",
"1500000US150010216012","Block Group 2, Census Tract 216.01, Hawaii County, Hawaii","665","177","84","75","67","46","35","39","82","50","16","25","95","87","62","64","0","11","23","25","0","11","31","32","34","39","42","67","82","51","3","10","9","15",
"1500000US150010216013","Block Group 3, Census Tract 216.01, Hawaii County, Hawaii","613","159","0","11","0","11","0","11","29","34","10","16","9","19","23","27","49","46","16","25","109","113","77","56","122","84","83","68","45","75","41","40","0","11",
"1500000US150010216014","Block Group 4, Census Tract 216.01, Hawaii County, Hawaii","424","139","0","11","0","11","0","11","48","55","12","21","0","11","19","31","0","11","15","24","134","92","74","94","62","52","15","25","0","11","29","34","16","26",
"1500000US150010216015","Block Group 5, Census Tract 216.01, Hawaii County, Hawaii","787","187","23","28","84","92","10","16","16","25","63","69","33","36","67","67","18","28","0","11","60","75","158","110","125","81","130","121","0","11","0","11","0","11",
"1500000US150010216041","Block Group 1, Census Tract 216.04, Hawaii County, Hawaii","200","102","0","11","0","11","0","11","0","11","13","22","0","11","26","31","0","11","0","11","28","32","70","73","19","32","0","11","0","11","14","24","30","35",
"1500000US150010216042","Block Group 2, Census Tract 216.04, Hawaii County, Hawaii","1082","168","102","93","0","11","13","22","0","11","15","25","62","77","0","11","76","83","48","52","160","87","205","114","227","125","64","57","45","42","16","25","49","44",
"1500000US150010216043","Block Group 3, Census Tract 216.04, Hawaii County, Hawaii","372","178","46","75","77","94","0","11","0","11","0","11","35","45","13","22","0","11","53","70","25","29","48","81","61","78","14","23","0","11","0","11","0","11",
"1500000US150010216044","Block Group 4, Census Tract 216.04, Hawaii County, Hawaii","822","187","0","11","81","88","30","35","76","88","0","11","26","42","26","33","20","37","0","11","14","22","28","25","54","57","209","132","111","66","122","77","25","24",
"1500000US150010216045","Block Group 5, Census Tract 216.04, Hawaii County, Hawaii","492","136","0","11","0","11","36","39","15","24","0","11","0","11","17","26","0","11","40","65","69","84","134","95","19","24","83","71","0","11","64","81","15","23",
"1500000US150010217021","Block Group 1, Census Tract 217.02, Hawaii County, Hawaii","912","208","48","74","16","25","42","66","146","115","70","110","61","70","28","45","123","101","2","3","18","26","46","41","82","85","84","83","53","83","16","23","77","50",
"1500000US150010217022","Block Group 2, Census Tract 217.02, Hawaii County, Hawaii","1142","204","18","30","127","117","0","11","41","66","35","41","0","11","0","11","82","82","0","11","194","123","136","99","236","121","96","106","18","30","69","67","90","90",
"1500000US150010217023","Block Group 3, Census Tract 217.02, Hawaii County, Hawaii","1143","194","8","7","48","44","72","61","70","73","125","109","79","79","34","26","134","101","46","42","50","46","75","52","171","98","148","86","29","23","45","44","9","14",
"1500000US150010217041","Block Group 1, Census Tract 217.04, Hawaii County, Hawaii","441","99","17","13","8","11","9","12","21","19","40","44","3","5","48","41","14","11","6","7","37","29","47","30","25","15","35","25","17","17","17","15","97","52",
"1500000US150010217042","Block Group 2, Census Tract 217.04, Hawaii County, Hawaii","635","145","14","22","0","11","57","73","0","11","33","52","24","39","0","11","0","11","38","36","69","62","102","79","173","82","26","28","14","20","39","44","46","40",
"1500000US150010217043","Block Group 3, Census Tract 217.04, Hawaii County, Hawaii","984","171","26","29","0","11","30","48","31","50","39","39","30","33","60","55","0","11","15","22","96","76","97","67","239","124","88","64","105","100","87","65","41","37",
"1500000US150010217044","Block Group 4, Census Tract 217.04, Hawaii County, Hawaii","882","136","47","57","21","30","0","11","0","11","75","72","12","19","0","11","14","22","0","11","65","60","255","123","95","71","164","94","66","52","31","33","37","42",
"1500000US150010218001","Block Group 1, Census Tract 218, Hawaii County, Hawaii","415","85","0","11","3","4","50","56","30","18","0","11","31","24","10","10","40","24","28","25","0","11","76","30","67","34","26","24","25","24","15","18","14","18",
"1500000US150010218002","Block Group 2, Census Tract 218, Hawaii County, Hawaii","676","185","29","27","0","11","1","4","34","47","86","89","117","118","8","6","16","13","6","9","34","25","70","71","207","129","16","8","3","4","16","11","33","41",
"1500000US150010218003","Block Group 3, Census Tract 218, Hawaii County, Hawaii","499","91","34","30","32","27","43","37","32","27","11","17","40","32","14","17","34","28","15","18","33","25","44","28","58","34","58","38","37","32","14","17","0","11",
"1500000US150010218004","Block Group 4, Census Tract 218, Hawaii County, Hawaii","374","105","8","10","5","8","49","46","5","9","11","11","11","16","5","8","57","61","5","7","17","16","89","92","76","50","7","9","3","4","16","14","10","16",
"1500000US150010219021","Block Group 1, Census Tract 219.02, Hawaii County, Hawaii","498","86","26","41","0","11","20","16","12","14","7","8","34","26","15","17","12","11","22","23","87","57","18","12","144","68","26","40","8","10","6","9","61","45",
"1500000US150010219022","Block Group 2, Census Tract 219.02, Hawaii County, Hawaii","236","60","38","29","5","8","28","29","27","22","24","23","7","14","4","5","10","15","0","11","0","11","24","22","34","26","23","21","12","18","0","11","0","11",
"1500000US150010219023","Block Group 3, Census Tract 219.02, Hawaii County, Hawaii","499","83","41","32","15","14","16","17","25","22","38","27","8","9","49","29","11","14","21","20","66","42","51","37","77","48","24","23","29","29","23","24","5","9",
"1500000US150010220001","Block Group 1, Census Tract 220, Hawaii County, Hawaii","508","86","30","30","13","16","27","37","0","11","0","11","28","31","31","35","46","42","108","67","52","38","9","14","63","45","28","31","43","36","30","33","0","11",
"1500000US150010220002","Block Group 2, Census Tract 220, Hawaii County, Hawaii","344","81","9","11","22","17","48","39","19","16","9","10","6","8","3","5","35","35","25","19","33","22","24","20","19","15","37","35","3","5","21","29","31","33",
"1500000US150010221021","Block Group 1, Census Tract 221.02, Hawaii County, Hawaii","258","82","0","11","18","28","16","23","0","11","17","26","13","16","14","21","5","7","50","47","12","18","63","63","13","20","37","31","0","11","0","11","0","11",
"1500000US150010221022","Block Group 2, Census Tract 221.02, Hawaii County, Hawaii","408","87","18","14","64","8","19","26","13","13","25","37","7","11","10","12","5","7","22","18","25","19","59","50","57","53","50","37","17","13","13","12","4","6",
"1500000US150019900000","Block Group 0, Census Tract 9900, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019901000","Block Group 0, Census Tract 9901, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019903000","Block Group 0, Census Tract 9903, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019904000","Block Group 0, Census Tract 9904, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019905000","Block Group 0, Census Tract 9905, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019906000","Block Group 0, Census Tract 9906, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019907000","Block Group 0, Census Tract 9907, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019908000","Block Group 0, Census Tract 9908, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019909000","Block Group 0, Census Tract 9909, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019910000","Block Group 0, Census Tract 9910, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150019911000","Block Group 0, Census Tract 9911, Hawaii County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
