"GEO_ID","NAME","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Owner occupied","Margin of Error!!Total:!!Owner occupied","Estimate!!Total:!!Renter occupied","Margin of Error!!Total:!!Renter occupied",
"1500000US150030031012","Block Group 2, Census Tract 31.01, Honolulu County, Hawaii","765","79","623","86","142","64",
"1500000US150030031021","Block Group 1, Census Tract 31.02, Honolulu County, Hawaii","754","57","677","59","77","37",
"1500000US150030031022","Block Group 2, Census Tract 31.02, Honolulu County, Hawaii","291","57","233","62","58","35",
"1500000US150030032001","Block Group 1, Census Tract 32, Honolulu County, Hawaii","327","37","247","41","80","38",
"1500000US150030033001","Block Group 1, Census Tract 33, Honolulu County, Hawaii","399","26","356","33","43","23",
"1500000US150030034031","Block Group 1, Census Tract 34.03, Honolulu County, Hawaii","919","153","478","122","441","143",
"1500000US150030034032","Block Group 2, Census Tract 34.03, Honolulu County, Hawaii","391","105","95","61","296","105",
"1500000US150030034033","Block Group 3, Census Tract 34.03, Honolulu County, Hawaii","680","117","487","123","193","89",
"1500000US150030034034","Block Group 4, Census Tract 34.03, Honolulu County, Hawaii","840","122","451","109","389","126",
"1500000US150030034041","Block Group 1, Census Tract 34.04, Honolulu County, Hawaii","826","136","462","121","364","123",
"1500000US150030034042","Block Group 2, Census Tract 34.04, Honolulu County, Hawaii","984","169","308","103","676","182",
"1500000US150030034043","Block Group 3, Census Tract 34.04, Honolulu County, Hawaii","512","84","194","96","318","107",
"1500000US150030034051","Block Group 1, Census Tract 34.05, Honolulu County, Hawaii","1012","99","186","59","826","109",
"1500000US150030034052","Block Group 2, Census Tract 34.05, Honolulu County, Hawaii","832","103","378","88","454","100",
"1500000US150030034061","Block Group 1, Census Tract 34.06, Honolulu County, Hawaii","679","201","324","163","355","164",
"1500000US150030034062","Block Group 2, Census Tract 34.06, Honolulu County, Hawaii","943","178","340","114","603","161",
"1500000US150030034063","Block Group 3, Census Tract 34.06, Honolulu County, Hawaii","915","189","323","135","592","200",
"1500000US150030034064","Block Group 4, Census Tract 34.06, Honolulu County, Hawaii","366","118","217","82","149","89",
"1500000US150030034071","Block Group 1, Census Tract 34.07, Honolulu County, Hawaii","525","47","225","41","300","55",
"1500000US150030035011","Block Group 1, Census Tract 35.01, Honolulu County, Hawaii","453","104","94","51","359","105",
"1500000US150030035012","Block Group 2, Census Tract 35.01, Honolulu County, Hawaii","866","122","447","74","419","119",
"1500000US150030035021","Block Group 1, Census Tract 35.02, Honolulu County, Hawaii","373","80","170","74","203","80",
"1500000US150030035022","Block Group 2, Census Tract 35.02, Honolulu County, Hawaii","791","166","91","58","700","168",
"1500000US150030035023","Block Group 3, Census Tract 35.02, Honolulu County, Hawaii","1033","156","416","113","617","159",
"1500000US150030036011","Block Group 1, Census Tract 36.01, Honolulu County, Hawaii","615","122","65","41","550","128",
"1500000US150030036012","Block Group 2, Census Tract 36.01, Honolulu County, Hawaii","1267","157","351","86","916","140",
"1500000US150030036031","Block Group 1, Census Tract 36.03, Honolulu County, Hawaii","768","108","297","75","471","121",
"1500000US150030036032","Block Group 2, Census Tract 36.03, Honolulu County, Hawaii","967","109","164","68","803","116",
"1500000US150030036041","Block Group 1, Census Tract 36.04, Honolulu County, Hawaii","477","106","148","70","329","96",
"1500000US150030036042","Block Group 2, Census Tract 36.04, Honolulu County, Hawaii","840","107","223","66","617","92",
"1500000US150030037001","Block Group 1, Census Tract 37, Honolulu County, Hawaii","149","75","0","11","149","75",
"1500000US150030037002","Block Group 2, Census Tract 37, Honolulu County, Hawaii","1528","224","976","203","552","180",
"1500000US150030037003","Block Group 3, Census Tract 37, Honolulu County, Hawaii","19","31","19","31","0","11",
"1500000US150030037004","Block Group 4, Census Tract 37, Honolulu County, Hawaii","143","83","0","11","143","83",
"1500000US150030037005","Block Group 5, Census Tract 37, Honolulu County, Hawaii","649","154","238","91","411","154",
"1500000US150030037006","Block Group 6, Census Tract 37, Honolulu County, Hawaii","215","122","109","66","106","123",
"1500000US150030037007","Block Group 7, Census Tract 37, Honolulu County, Hawaii","783","129","459","102","324","111",
"1500000US150030038001","Block Group 1, Census Tract 38, Honolulu County, Hawaii","2189","293","1054","244","1135","273",
"1500000US150030038002","Block Group 2, Census Tract 38, Honolulu County, Hawaii","508","167","138","86","370","173",
"1500000US150030038003","Block Group 3, Census Tract 38, Honolulu County, Hawaii","835","216","56","67","779","204",
"1500000US150030039001","Block Group 1, Census Tract 39, Honolulu County, Hawaii","259","44","58","34","201","43",
"1500000US150030040001","Block Group 1, Census Tract 40, Honolulu County, Hawaii","387","69","83","35","304","68",
"1500000US150030040002","Block Group 2, Census Tract 40, Honolulu County, Hawaii","322","61","250","54","72","38",
"1500000US150030041001","Block Group 1, Census Tract 41, Honolulu County, Hawaii","804","123","248","94","556","142",
"1500000US150030041002","Block Group 2, Census Tract 41, Honolulu County, Hawaii","889","162","218","87","671","169",
"1500000US150030041003","Block Group 3, Census Tract 41, Honolulu County, Hawaii","533","105","170","79","363","117",
"1500000US150030042001","Block Group 1, Census Tract 42, Honolulu County, Hawaii","784","100","378","91","406","99",
"1500000US150030042002","Block Group 2, Census Tract 42, Honolulu County, Hawaii","1046","110","646","110","400","77",
"1500000US150030043001","Block Group 1, Census Tract 43, Honolulu County, Hawaii","818","184","206","103","612","180",
"1500000US150030043002","Block Group 2, Census Tract 43, Honolulu County, Hawaii","992","149","482","145","510","143",
"1500000US150030043003","Block Group 3, Census Tract 43, Honolulu County, Hawaii","350","125","29","35","321","119",
"1500000US150030044001","Block Group 1, Census Tract 44, Honolulu County, Hawaii","732","79","654","79","78","41",
"1500000US150030044002","Block Group 2, Census Tract 44, Honolulu County, Hawaii","789","98","587","92","202","62",
"1500000US150030045001","Block Group 1, Census Tract 45, Honolulu County, Hawaii","518","104","409","100","109","69",
"1500000US150030045002","Block Group 2, Census Tract 45, Honolulu County, Hawaii","226","61","170","56","56","47",
"1500000US150030045003","Block Group 3, Census Tract 45, Honolulu County, Hawaii","261","62","205","68","56","56",
"1500000US150030045004","Block Group 4, Census Tract 45, Honolulu County, Hawaii","1047","202","429","113","618","197",
"1500000US150030046001","Block Group 1, Census Tract 46, Honolulu County, Hawaii","295","60","266","60","29","30",
"1500000US150030046002","Block Group 2, Census Tract 46, Honolulu County, Hawaii","495","68","348","74","147","63",
"1500000US150030046003","Block Group 3, Census Tract 46, Honolulu County, Hawaii","413","77","267","69","146","89",
"1500000US150030047001","Block Group 1, Census Tract 47, Honolulu County, Hawaii","192","46","138","54","54","37",
"1500000US150030047002","Block Group 2, Census Tract 47, Honolulu County, Hawaii","888","97","744","104","144","75",
"1500000US150030047003","Block Group 3, Census Tract 47, Honolulu County, Hawaii","183","69","98","37","85","64",
"1500000US150030047004","Block Group 4, Census Tract 47, Honolulu County, Hawaii","229","64","117","47","112","56",
"1500000US150030048001","Block Group 1, Census Tract 48, Honolulu County, Hawaii","193","60","157","46","36","45",
"1500000US150030048002","Block Group 2, Census Tract 48, Honolulu County, Hawaii","361","94","106","67","255","94",
"1500000US150030048003","Block Group 3, Census Tract 48, Honolulu County, Hawaii","610","106","365","102","245","83",
"1500000US150030048004","Block Group 4, Census Tract 48, Honolulu County, Hawaii","458","79","377","83","81","49",
"1500000US150030049001","Block Group 1, Census Tract 49, Honolulu County, Hawaii","318","59","180","37","138","57",
"1500000US150030049002","Block Group 2, Census Tract 49, Honolulu County, Hawaii","362","69","91","37","271","69",
"1500000US150030049003","Block Group 3, Census Tract 49, Honolulu County, Hawaii","277","38","135","38","142","45",
"1500000US150030050001","Block Group 1, Census Tract 50, Honolulu County, Hawaii","229","68","117","54","112","45",
"1500000US150030050002","Block Group 2, Census Tract 50, Honolulu County, Hawaii","540","88","258","73","282","75",
"1500000US150030050003","Block Group 3, Census Tract 50, Honolulu County, Hawaii","364","88","50","34","314","87",
"1500000US150030050004","Block Group 4, Census Tract 50, Honolulu County, Hawaii","375","77","228","61","147","73",
"1500000US150030051001","Block Group 1, Census Tract 51, Honolulu County, Hawaii","641","91","0","11","641","91",
"1500000US150030051002","Block Group 2, Census Tract 51, Honolulu County, Hawaii","849","118","483","89","366","112",
"1500000US150030052001","Block Group 1, Census Tract 52, Honolulu County, Hawaii","393","97","8","12","385","99",
"1500000US150030052002","Block Group 2, Census Tract 52, Honolulu County, Hawaii","901","119","7","12","894","120",
"1500000US150030053001","Block Group 1, Census Tract 53, Honolulu County, Hawaii","1025","106","0","11","1025","106",
"1500000US150030053002","Block Group 2, Census Tract 53, Honolulu County, Hawaii","516","94","98","43","418","98",
"1500000US150030054001","Block Group 1, Census Tract 54, Honolulu County, Hawaii","402","36","0","11","402","36",
"1500000US150030055001","Block Group 1, Census Tract 55, Honolulu County, Hawaii","208","37","118","32","90","43",
"1500000US150030055002","Block Group 2, Census Tract 55, Honolulu County, Hawaii","372","55","85","30","287","50",
"1500000US150030056001","Block Group 1, Census Tract 56, Honolulu County, Hawaii","733","109","308","97","425","110",
"1500000US150030056002","Block Group 2, Census Tract 56, Honolulu County, Hawaii","247","79","121","60","126","68",
"1500000US150030056003","Block Group 3, Census Tract 56, Honolulu County, Hawaii","665","116","86","42","579","110",
"1500000US150030056004","Block Group 4, Census Tract 56, Honolulu County, Hawaii","287","86","177","65","110","78",
"1500000US150030057001","Block Group 1, Census Tract 57, Honolulu County, Hawaii","504","99","111","54","393","100",
"1500000US150030057002","Block Group 2, Census Tract 57, Honolulu County, Hawaii","443","98","13","15","430","98",
"1500000US150030058001","Block Group 1, Census Tract 58, Honolulu County, Hawaii","348","104","21","23","327","106",
"1500000US150030058002","Block Group 2, Census Tract 58, Honolulu County, Hawaii","693","96","389","93","304","123",
"1500000US150030059001","Block Group 1, Census Tract 59, Honolulu County, Hawaii","182","45","20","12","162","45",
"1500000US150030059002","Block Group 2, Census Tract 59, Honolulu County, Hawaii","382","58","43","25","339","58",
"1500000US150030060001","Block Group 1, Census Tract 60, Honolulu County, Hawaii","402","91","103","48","299","95",
"1500000US150030060002","Block Group 2, Census Tract 60, Honolulu County, Hawaii","451","95","256","80","195","68",
"1500000US150030060003","Block Group 3, Census Tract 60, Honolulu County, Hawaii","384","83","215","72","169","73",
"1500000US150030061001","Block Group 1, Census Tract 61, Honolulu County, Hawaii","359","61","157","43","202","66",
"1500000US150030061002","Block Group 2, Census Tract 61, Honolulu County, Hawaii","476","70","192","60","284","68",
"1500000US150030062011","Block Group 1, Census Tract 62.01, Honolulu County, Hawaii","512","85","270","76","242","82",
"1500000US150030062012","Block Group 2, Census Tract 62.01, Honolulu County, Hawaii","651","99","188","71","463","97",
"1500000US150030062013","Block Group 3, Census Tract 62.01, Honolulu County, Hawaii","162","58","105","42","57","52",
"1500000US150030062014","Block Group 4, Census Tract 62.01, Honolulu County, Hawaii","187","66","27","33","160","63",
"1500000US150030062021","Block Group 1, Census Tract 62.02, Honolulu County, Hawaii","368","42","5","7","363","43",
"1500000US150030063011","Block Group 1, Census Tract 63.01, Honolulu County, Hawaii","305","55","216","47","89","39",
"1500000US150030063012","Block Group 2, Census Tract 63.01, Honolulu County, Hawaii","307","60","160","44","147","60",
"1500000US150030063013","Block Group 3, Census Tract 63.01, Honolulu County, Hawaii","223","59","159","49","64","44",
"1500000US150030063021","Block Group 1, Census Tract 63.02, Honolulu County, Hawaii","593","45","151","47","442","55",
"1500000US150030064011","Block Group 1, Census Tract 64.01, Honolulu County, Hawaii","411","39","243","52","168","57",
"1500000US150030064021","Block Group 1, Census Tract 64.02, Honolulu County, Hawaii","437","106","397","105","40","30",
"1500000US150030064022","Block Group 2, Census Tract 64.02, Honolulu County, Hawaii","556","105","338","86","218","98",
"1500000US150030064023","Block Group 3, Census Tract 64.02, Honolulu County, Hawaii","453","125","205","69","248","127",
"1500000US150030065001","Block Group 1, Census Tract 65, Honolulu County, Hawaii","389","75","262","64","127","61",
"1500000US150030065002","Block Group 2, Census Tract 65, Honolulu County, Hawaii","723","87","537","80","186","72",
"1500000US150030066001","Block Group 1, Census Tract 66, Honolulu County, Hawaii","131","41","0","11","131","41",
"1500000US150030067011","Block Group 1, Census Tract 67.01, Honolulu County, Hawaii","656","109","587","108","69","54",
"1500000US150030067012","Block Group 2, Census Tract 67.01, Honolulu County, Hawaii","642","87","550","82","92","51",
"1500000US150030067013","Block Group 3, Census Tract 67.01, Honolulu County, Hawaii","443","95","276","59","167","82",
"1500000US150030067021","Block Group 1, Census Tract 67.02, Honolulu County, Hawaii","1097","119","53","39","1044","124",
"1500000US150030068021","Block Group 1, Census Tract 68.02, Honolulu County, Hawaii","535","99","342","89","193","78",
"1500000US150030068022","Block Group 2, Census Tract 68.02, Honolulu County, Hawaii","520","88","299","70","221","79",
"1500000US150030068023","Block Group 3, Census Tract 68.02, Honolulu County, Hawaii","591","71","507","84","84","61",
"1500000US150030068041","Block Group 1, Census Tract 68.04, Honolulu County, Hawaii","295","111","0","11","295","111",
"1500000US150030068042","Block Group 2, Census Tract 68.04, Honolulu County, Hawaii","813","136","0","11","813","136",
"1500000US150030068043","Block Group 3, Census Tract 68.04, Honolulu County, Hawaii","444","103","51","66","393","94",
"1500000US150030068051","Block Group 1, Census Tract 68.05, Honolulu County, Hawaii","30","25","30","25","0","11",
"1500000US150030068052","Block Group 2, Census Tract 68.05, Honolulu County, Hawaii","590","119","471","105","119","94",
"1500000US150030068053","Block Group 3, Census Tract 68.05, Honolulu County, Hawaii","1817","150","1144","146","673","190",
"1500000US150030068061","Block Group 1, Census Tract 68.06, Honolulu County, Hawaii","546","33","517","38","29","21",
"1500000US150030068081","Block Group 1, Census Tract 68.08, Honolulu County, Hawaii","858","118","421","89","437","135",
"1500000US150030068082","Block Group 2, Census Tract 68.08, Honolulu County, Hawaii","469","92","137","77","332","84",
"1500000US150030068083","Block Group 3, Census Tract 68.08, Honolulu County, Hawaii","653","105","351","85","302","89",
"1500000US150030068091","Block Group 1, Census Tract 68.09, Honolulu County, Hawaii","928","115","464","99","464","107",
"1500000US150030068092","Block Group 2, Census Tract 68.09, Honolulu County, Hawaii","1041","114","540","123","501","136",
"1500000US150030069001","Block Group 1, Census Tract 69, Honolulu County, Hawaii","863","93","0","11","863","93",
"1500000US150030069002","Block Group 2, Census Tract 69, Honolulu County, Hawaii","274","68","0","11","274","68",
"1500000US150030070001","Block Group 1, Census Tract 70, Honolulu County, Hawaii","832","125","0","11","832","125",
"1500000US150030070002","Block Group 2, Census Tract 70, Honolulu County, Hawaii","492","109","0","11","492","109",
"1500000US150030070003","Block Group 3, Census Tract 70, Honolulu County, Hawaii","275","89","0","11","275","89",
"1500000US150030071001","Block Group 1, Census Tract 71, Honolulu County, Hawaii","950","67","0","11","950","67",
"1500000US150030073021","Block Group 1, Census Tract 73.02, Honolulu County, Hawaii","1065","167","0","11","1065","167",
"1500000US150030073022","Block Group 2, Census Tract 73.02, Honolulu County, Hawaii","701","151","8","14","693","150",
"1500000US150030073031","Block Group 1, Census Tract 73.03, Honolulu County, Hawaii","0","11","0","11","0","11",
"1500000US150030074001","Block Group 1, Census Tract 74, Honolulu County, Hawaii","864","49","31","12","833","50",
"1500000US150030075021","Block Group 1, Census Tract 75.02, Honolulu County, Hawaii","4","7","0","11","4","7",
"1500000US150030075031","Block Group 1, Census Tract 75.03, Honolulu County, Hawaii","836","91","651","102","185","80",
"1500000US150030075032","Block Group 2, Census Tract 75.03, Honolulu County, Hawaii","711","101","450","87","261","91",
"1500000US150030075041","Block Group 1, Census Tract 75.04, Honolulu County, Hawaii","394","60","145","46","249","55",
"1500000US150030075042","Block Group 2, Census Tract 75.04, Honolulu County, Hawaii","428","59","106","30","322","59",
"1500000US150030075051","Block Group 1, Census Tract 75.05, Honolulu County, Hawaii","557","84","490","87","67","49",
"1500000US150030075052","Block Group 2, Census Tract 75.05, Honolulu County, Hawaii","669","125","413","99","256","117",
"1500000US150030075053","Block Group 3, Census Tract 75.05, Honolulu County, Hawaii","450","96","262","84","188","81",
"1500000US150030075061","Block Group 1, Census Tract 75.06, Honolulu County, Hawaii","251","26","0","11","251","26",
"1500000US150030077011","Block Group 1, Census Tract 77.01, Honolulu County, Hawaii","478","67","369","77","109","64",
"1500000US150030077012","Block Group 2, Census Tract 77.01, Honolulu County, Hawaii","360","86","213","71","147","79",
"1500000US150030077013","Block Group 3, Census Tract 77.01, Honolulu County, Hawaii","270","58","74","36","196","58",
"1500000US150030077021","Block Group 1, Census Tract 77.02, Honolulu County, Hawaii","103","36","50","21","53","49",
"1500000US150030077022","Block Group 2, Census Tract 77.02, Honolulu County, Hawaii","886","78","713","98","173","78",
"1500000US150030077023","Block Group 3, Census Tract 77.02, Honolulu County, Hawaii","616","61","544","68","72","52",
"1500000US150030078041","Block Group 1, Census Tract 78.04, Honolulu County, Hawaii","571","29","480","47","91","42",
"1500000US150030078051","Block Group 1, Census Tract 78.05, Honolulu County, Hawaii","856","75","714","95","142","63",
"1500000US150030078052","Block Group 2, Census Tract 78.05, Honolulu County, Hawaii","814","81","479","91","335","94",
"1500000US150030078071","Block Group 1, Census Tract 78.07, Honolulu County, Hawaii","241","93","45","39","196","98",
"1500000US150030078072","Block Group 2, Census Tract 78.07, Honolulu County, Hawaii","524","139","171","83","353","152",
"1500000US150030078073","Block Group 3, Census Tract 78.07, Honolulu County, Hawaii","363","142","177","81","186","131",
"1500000US150030078074","Block Group 4, Census Tract 78.07, Honolulu County, Hawaii","716","125","304","91","412","136",
"1500000US150030078075","Block Group 5, Census Tract 78.07, Honolulu County, Hawaii","349","115","119","67","230","118",
"1500000US150030078076","Block Group 6, Census Tract 78.07, Honolulu County, Hawaii","572","122","207","71","365","148",
"1500000US150030078081","Block Group 1, Census Tract 78.08, Honolulu County, Hawaii","372","71","193","60","179","62",
"1500000US150030078082","Block Group 2, Census Tract 78.08, Honolulu County, Hawaii","725","82","318","83","407","93",
"1500000US150030078091","Block Group 1, Census Tract 78.09, Honolulu County, Hawaii","355","44","355","44","0","11",
"1500000US150030078092","Block Group 2, Census Tract 78.09, Honolulu County, Hawaii","734","45","611","68","123","59",
"1500000US150030078101","Block Group 1, Census Tract 78.10, Honolulu County, Hawaii","867","81","746","83","121","63",
"1500000US150030078102","Block Group 2, Census Tract 78.10, Honolulu County, Hawaii","290","58","265","59","25","25",
"1500000US150030078103","Block Group 3, Census Tract 78.10, Honolulu County, Hawaii","685","88","568","86","117","55",
"1500000US150030078111","Block Group 1, Census Tract 78.11, Honolulu County, Hawaii","756","83","637","89","119","67",
"1500000US150030078112","Block Group 2, Census Tract 78.11, Honolulu County, Hawaii","875","120","694","122","181","93",
"1500000US150030080011","Block Group 1, Census Tract 80.01, Honolulu County, Hawaii","619","61","87","40","532","67",
"1500000US150030080012","Block Group 2, Census Tract 80.01, Honolulu County, Hawaii","224","46","92","30","132","44",
"1500000US150030080021","Block Group 1, Census Tract 80.02, Honolulu County, Hawaii","336","45","264","46","72","40",
"1500000US150030080022","Block Group 2, Census Tract 80.02, Honolulu County, Hawaii","446","45","365","48","81","42",
"1500000US150030080031","Block Group 1, Census Tract 80.03, Honolulu County, Hawaii","561","79","150","48","411","86",
"1500000US150030080032","Block Group 2, Census Tract 80.03, Honolulu County, Hawaii","1082","130","282","79","800","122",
"1500000US150030080051","Block Group 1, Census Tract 80.05, Honolulu County, Hawaii","698","118","676","123","22","37",
"1500000US150030080052","Block Group 2, Census Tract 80.05, Honolulu County, Hawaii","797","101","706","109","91","58",
"1500000US150030080053","Block Group 3, Census Tract 80.05, Honolulu County, Hawaii","368","72","286","74","82","47",
"1500000US150030080061","Block Group 1, Census Tract 80.06, Honolulu County, Hawaii","741","92","676","80","65","51",
"1500000US150030080062","Block Group 2, Census Tract 80.06, Honolulu County, Hawaii","668","91","621","92","47","36",
"1500000US150030080071","Block Group 1, Census Tract 80.07, Honolulu County, Hawaii","691","69","665","70","26","28",
"1500000US150030080072","Block Group 2, Census Tract 80.07, Honolulu County, Hawaii","869","73","698","91","171","78",
"1500000US150030083011","Block Group 1, Census Tract 83.01, Honolulu County, Hawaii","0","11","0","11","0","11",
"1500000US150030083012","Block Group 2, Census Tract 83.01, Honolulu County, Hawaii","251","95","66","80","185","79",
"1500000US150030083013","Block Group 3, Census Tract 83.01, Honolulu County, Hawaii","1105","115","0","11","1105","115",
"1500000US150030083021","Block Group 1, Census Tract 83.02, Honolulu County, Hawaii","377","81","325","81","52","38",
"1500000US150030083022","Block Group 2, Census Tract 83.02, Honolulu County, Hawaii","367","80","358","79","9","15",
"1500000US150030083023","Block Group 3, Census Tract 83.02, Honolulu County, Hawaii","492","86","370","81","122","73",
"1500000US150030084021","Block Group 1, Census Tract 84.02, Honolulu County, Hawaii","573","106","346","99","227","79",
"1500000US150030084022","Block Group 2, Census Tract 84.02, Honolulu County, Hawaii","544","91","338","83","206","69",
"1500000US150030084023","Block Group 3, Census Tract 84.02, Honolulu County, Hawaii","668","89","593","99","75","44",
"1500000US150030084051","Block Group 1, Census Tract 84.05, Honolulu County, Hawaii","1164","77","955","117","209","103",
"1500000US150030084061","Block Group 1, Census Tract 84.06, Honolulu County, Hawaii","1749","65","1344","116","405","138",
"1500000US150030084071","Block Group 1, Census Tract 84.07, Honolulu County, Hawaii","1133","55","815","110","318","120",
"1500000US150030084081","Block Group 1, Census Tract 84.08, Honolulu County, Hawaii","1715","147","1411","152","304","118",
"1500000US150030084082","Block Group 2, Census Tract 84.08, Honolulu County, Hawaii","1015","132","828","104","187","122",
"1500000US150030084101","Block Group 1, Census Tract 84.10, Honolulu County, Hawaii","1327","113","1175","129","152","87",
"1500000US150030084111","Block Group 1, Census Tract 84.11, Honolulu County, Hawaii","288","68","237","72","51","45",
"1500000US150030084112","Block Group 2, Census Tract 84.11, Honolulu County, Hawaii","827","87","502","104","325","94",
"1500000US150030084121","Block Group 1, Census Tract 84.12, Honolulu County, Hawaii","1693","137","1148","173","545","147",
"1500000US150030084122","Block Group 2, Census Tract 84.12, Honolulu County, Hawaii","610","124","512","121","98","64",
"1500000US150030085021","Block Group 1, Census Tract 85.02, Honolulu County, Hawaii","678","89","0","11","678","89",
"1500000US150030086061","Block Group 1, Census Tract 86.06, Honolulu County, Hawaii","898","129","732","129","166","78",
"1500000US150030086062","Block Group 2, Census Tract 86.06, Honolulu County, Hawaii","1097","156","720","136","377","156",
"1500000US150030086063","Block Group 3, Census Tract 86.06, Honolulu County, Hawaii","424","100","424","100","0","11",
"1500000US150030086064","Block Group 4, Census Tract 86.06, Honolulu County, Hawaii","480","115","285","83","195","112",
"1500000US150030086091","Block Group 1, Census Tract 86.09, Honolulu County, Hawaii","390","55","260","52","130","45",
"1500000US150030086092","Block Group 2, Census Tract 86.09, Honolulu County, Hawaii","210","47","130","46","80","44",
"1500000US150030086101","Block Group 1, Census Tract 86.10, Honolulu County, Hawaii","413","62","220","48","193","57",
"1500000US150030086111","Block Group 1, Census Tract 86.11, Honolulu County, Hawaii","4","6","4","6","0","11",
"1500000US150030086121","Block Group 1, Census Tract 86.12, Honolulu County, Hawaii","2050","57","1378","121","672","137",
"1500000US150030086131","Block Group 1, Census Tract 86.13, Honolulu County, Hawaii","245","51","211","47","34","28",
"1500000US150030086141","Block Group 1, Census Tract 86.14, Honolulu County, Hawaii","248","64","194","69","54","51",
"1500000US150030086142","Block Group 2, Census Tract 86.14, Honolulu County, Hawaii","120","84","0","11","120","84",
"1500000US150030086143","Block Group 3, Census Tract 86.14, Honolulu County, Hawaii","570","100","489","103","81","52",
"1500000US150030086144","Block Group 4, Census Tract 86.14, Honolulu County, Hawaii","265","108","114","62","151","89",
"1500000US150030086145","Block Group 5, Census Tract 86.14, Honolulu County, Hawaii","546","121","299","91","247","118",
"1500000US150030086146","Block Group 6, Census Tract 86.14, Honolulu County, Hawaii","562","130","509","128","53","37",
"1500000US150030086147","Block Group 7, Census Tract 86.14, Honolulu County, Hawaii","390","123","256","85","134","126",
"1500000US150030086148","Block Group 8, Census Tract 86.14, Honolulu County, Hawaii","0","11","0","11","0","11",
"1500000US150030086149","Block Group 9, Census Tract 86.14, Honolulu County, Hawaii","460","147","133","75","327","142",
"1500000US150030086171","Block Group 1, Census Tract 86.17, Honolulu County, Hawaii","583","118","317","91","266","111",
"1500000US150030086172","Block Group 2, Census Tract 86.17, Honolulu County, Hawaii","411","112","321","101","90","70",
"1500000US150030086173","Block Group 3, Census Tract 86.17, Honolulu County, Hawaii","921","136","738","138","183","97",
"1500000US150030086174","Block Group 4, Census Tract 86.17, Honolulu County, Hawaii","703","125","563","121","140","64",
"1500000US150030086175","Block Group 5, Census Tract 86.17, Honolulu County, Hawaii","172","60","0","11","172","60",
"1500000US150030086221","Block Group 1, Census Tract 86.22, Honolulu County, Hawaii","185","49","145","41","40","44",
"1500000US150030086222","Block Group 2, Census Tract 86.22, Honolulu County, Hawaii","615","69","532","79","83","54",
"1500000US150030086223","Block Group 3, Census Tract 86.22, Honolulu County, Hawaii","190","57","182","56","8","12",
"1500000US150030087011","Block Group 1, Census Tract 87.01, Honolulu County, Hawaii","563","106","384","88","179","105",
"1500000US150030087012","Block Group 2, Census Tract 87.01, Honolulu County, Hawaii","143","67","64","45","79","57",
"1500000US150030087013","Block Group 3, Census Tract 87.01, Honolulu County, Hawaii","336","61","230","60","106","63",
"1500000US150030087014","Block Group 4, Census Tract 87.01, Honolulu County, Hawaii","752","113","385","94","367","118",
"1500000US150030087021","Block Group 1, Census Tract 87.02, Honolulu County, Hawaii","1183","106","432","98","751","130",
"1500000US150030087022","Block Group 2, Census Tract 87.02, Honolulu County, Hawaii","419","97","96","43","323","91",
"1500000US150030087031","Block Group 1, Census Tract 87.03, Honolulu County, Hawaii","600","95","505","86","95","59",
"1500000US150030087032","Block Group 2, Census Tract 87.03, Honolulu County, Hawaii","440","99","17","20","423","101",
"1500000US150030087033","Block Group 3, Census Tract 87.03, Honolulu County, Hawaii","234","92","8","12","226","93",
"1500000US150030087034","Block Group 4, Census Tract 87.03, Honolulu County, Hawaii","392","85","40","27","352","84",
"1500000US150030088001","Block Group 1, Census Tract 88, Honolulu County, Hawaii","355","89","241","83","114","73",
"1500000US150030088002","Block Group 2, Census Tract 88, Honolulu County, Hawaii","327","75","210","57","117","61",
"1500000US150030088003","Block Group 3, Census Tract 88, Honolulu County, Hawaii","544","95","494","104","50","33",
"1500000US150030088004","Block Group 4, Census Tract 88, Honolulu County, Hawaii","325","79","250","68","75","60",
"1500000US150030089061","Block Group 1, Census Tract 89.06, Honolulu County, Hawaii","311","62","251","58","60","30",
"1500000US150030089062","Block Group 2, Census Tract 89.06, Honolulu County, Hawaii","251","51","220","57","31","29",
"1500000US150030089063","Block Group 3, Census Tract 89.06, Honolulu County, Hawaii","710","86","594","97","116","66",
"1500000US150030089071","Block Group 1, Census Tract 89.07, Honolulu County, Hawaii","413","62","272","52","141","46",
"1500000US150030089072","Block Group 2, Census Tract 89.07, Honolulu County, Hawaii","323","56","240","49","83","34",
"1500000US150030089073","Block Group 3, Census Tract 89.07, Honolulu County, Hawaii","320","70","35","26","285","77",
"1500000US150030089074","Block Group 4, Census Tract 89.07, Honolulu County, Hawaii","221","46","166","47","55","43",
"1500000US150030089081","Block Group 1, Census Tract 89.08, Honolulu County, Hawaii","591","72","494","70","97","63",
"1500000US150030089082","Block Group 2, Census Tract 89.08, Honolulu County, Hawaii","419","73","330","77","89","69",
"1500000US150030089083","Block Group 3, Census Tract 89.08, Honolulu County, Hawaii","756","82","686","80","70","52",
"1500000US150030089091","Block Group 1, Census Tract 89.09, Honolulu County, Hawaii","927","59","694","83","233","84",
"1500000US150030089092","Block Group 2, Census Tract 89.09, Honolulu County, Hawaii","323","52","285","48","38","36",
